Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
PG,2018-09,-16.31B,11.25B,8.484B,10.51B,1.26,1.22,69.14B,41.85B,8.206B,2018-09,5.182B,3.199B,-76.00M,-76.00M,20.59B,6.179B,20.78B,3.554B,18.71B,3.94B,729.00M,16.69B,4.652B,52.24B,118.44B,4.96B,23.35B,29.22B,65.94B,95.09B,36.72B,4.652B,10.24B,5.035B
PG,2018-06,-15.95B,11.85B,9.07B,10.42B,0.73,0.72,69.08B,40.15B,7.433B,2018-06,4.738B,1.891B,-73.00M,-73.00M,20.60B,6.163B,20.86B,2.587B,13.82B,2.289B,399.00M,16.50B,4.846B,52.29B,118.31B,4.976B,23.32B,28.24B,65.43B,94.99B,37.19B,4.846B,10.61B,4.686B
PG,2018-03,-15.09B,15.53B,8.384B,12.86B,0.97,0.95,70.30B,39.87B,7.897B,2018-03,5.207B,2.511B,-64.00M,-64.00M,20.92B,6.083B,22.44B,3.209B,17.85B,3.253B,713.00M,16.28B,4.688B,54.32B,124.37B,4.981B,27.96B,30.71B,69.42B,96.41B,38.71B,4.688B,9.716B,5.149B
PG,2017-12,-15.40B,18.76B,8.709B,15.55B,0.96,0.93,69.85B,0,8.686B,2017-12,5.131B,2.495B,-56.00M,-56.00M,20.42B,6.145B,22.19B,3.919B,17.56B,4.033B,1.472B,17.40B,4.767B,54.11B,126.64B,4.995B,31.21B,33.11B,71.92B,95.43B,38.82B,4.767B,9.74B,5.182B
PG,2017-09,-15.52B,16.01B,8.269B,14.03B,1.09,1.06,69.45B,0,8.384B,2017-09,5.023B,2.853B,-66.00M,-66.00M,20.11B,8.481B,20.19B,3.648B,16.70B,3.751B,881.00M,16.65B,4.736B,54.82B,122.85B,5.00B,28.10B,30.72B,67.44B,94.76B,36.71B,4.736B,9.458B,4.942B
PG,2017-06,-15.88B,15.14B,8.402B,13.55B,0.84,0.82,68.89B,0,7.677B,2017-06,4.624B,2.215B,-68.00M,-68.00M,19.89B,8.126B,18.04B,2.76B,13.04B,2.927B,725.00M,16.08B,4.917B,55.18B,120.41B,5.015B,26.49B,30.21B,64.63B,93.91B,34.42B,4.917B,10.08B,4.594B
PG,2017-03,-17.20B,14.33B,7.836B,13.78B,0.96,0.93,67.84B,0,7.769B,2017-03,4.754B,2.522B,-50.00M,-50.00M,19.22B,8.644B,16.63B,3.36B,15.30B,3.336B,780.00M,15.60B,4.409B,53.84B,118.09B,5.019B,25.88B,29.08B,63.54B,92.21B,34.46B,4.409B,8.076B,4.358B
PG,2016-12,-17.79B,13.45B,8.298B,13.01B,3.01,2.88,67.64B,0,8.558B,2016-12,4.787B,7.875B,-80.00M,-80.00M,18.78B,8.692B,16.46B,3.875B,15.88B,3.256B,695.00M,16.86B,4.683B,53.06B,117.03B,5.033B,25.57B,28.89B,63.29B,91.46B,34.40B,4.683B,8.30B,4.729B
PG,2016-09,-17.21B,14.07B,8.102B,12.22B,0.99,0.96,68.89B,0,8.416B,2016-09,4.999B,2.714B,-96.00M,-96.00M,19.31B,8.515B,18.91B,3.771B,17.06B,3.738B,863.00M,16.52B,4.645B,58.26B,129.04B,5.038B,35.17B,32.40B,70.09B,93.87B,37.69B,4.645B,9.024B,4.713B
PG,2016-06,-17.20B,13.35B,8.382B,11.65B,0.71,0.69,68.88B,0,7.72B,2016-06,4.716B,1.951B,-103.00M,-103.00M,19.38B,9.113B,18.94B,2.502B,12.70B,2.686B,678.00M,16.10B,5.218B,57.34B,127.14B,5.047B,33.78B,30.77B,69.15B,93.35B,38.38B,5.218B,9.722B,4.373B
PG,2016-03,-14.93B,13.82B,7.915B,13.68B,1,0.97,69.31B,40.06B,7.84B,2016-03,4.957B,2.75B,-113.00M,-113.00M,19.19B,9.161B,19.13B,3.318B,15.45B,3.226B,889.00M,15.76B,4.522B,59.19B,127.51B,5.052B,34.32B,31.36B,67.66B,93.19B,36.30B,4.522B,7.795B,4.591B
PG,2015-12,-15.64B,14.28B,8.46B,13.93B,1.16,1.12,68.65B,44.43B,8.455B,2015-12,5.125B,3.206B,-85.00M,-85.00M,18.91B,9.257B,17.60B,3.853B,15.66B,3.803B,898.00M,16.92B,4.602B,61.63B,129.14B,5.071B,36.35B,32.05B,66.84B,92.80B,34.79B,4.602B,7.717B,4.721B
PG,2015-09,-15.05B,12.61B,8.152B,13.09B,0.93,0.91,69.33B,0,8.375B,2015-09,5.239B,2.601B,-96.00M,-96.00M,19.08B,9.224B,17.39B,3.768B,16.25B,3.654B,877.00M,16.53B,4.607B,62.29B,129.26B,5.076B,35.62B,31.57B,66.31B,93.64B,34.74B,4.607B,7.758B,4.724B
PG,2015-06,-14.10B,11.60B,8.837B,12.02B,0.17,0.17,69.63B,0,7.716B,2015-06,4.979B,521.00M,-102.00M,-102.00M,19.66B,9.179B,18.33B,2.84B,11.99B,1.065B,569.00M,16.55B,4.876B,62.42B,129.50B,5.086B,29.65B,29.79B,66.44B,99.85B,36.66B,4.876B,8.983B,4.568B
PG,2015-03,-15.17B,13.16B,8.927B,15.08B,0.77,0.75,73.76B,0,8.003B,2015-03,5.893B,2.153B,-110.00M,-110.00M,20.04B,9.808B,17.36B,3.025B,15.69B,2.968B,567.00M,16.93B,4.978B,62.73B,130.94B,5.095B,31.56B,31.88B,67.56B,99.38B,35.68B,4.978B,7.285B,4.99B
PG,2014-12,-12.65B,12.25B,9.558B,16.33B,0.85,0.82,76.44B,0,8.937B,2014-12,6.477B,2.372B,-126.00M,-126.00M,20.74B,9.552B,18.12B,3.579B,16.59B,3.472B,798.00M,18.50B,5.358B,64.13B,136.26B,5.103B,33.18B,34.15B,71.45B,103.08B,37.30B,5.358B,7.733B,5.802B
PG,2014-09,-11.14B,10.85B,9.734B,14.23B,0.71,0.69,81.57B,0,9.037B,2014-09,7.10B,1.99B,-139.00M,-139.00M,21.80B,10.27B,19.00B,3.633B,17.83B,3.507B,791.00M,18.77B,5.404B,66.06B,138.18B,5.111B,29.11B,32.07B,71.35B,109.08B,39.28B,5.404B,8.28B,6.197B
PG,2014-06,-9.002B,10.69B,8.308B,15.61B,0.92,0.89,84.55B,0,5.179B,2014-06,6.759B,2.579B,-152.00M,-152.00M,22.30B,10.22B,19.81B,2.332B,12.86B,2.321B,425.00M,13.49B,2.847B,69.21B,144.27B,5.12B,31.62B,33.73B,74.29B,112.65B,40.56B,2.847B,9.172B,6.386B
PG,2014-03,-7.974B,9.752B,10.04B,15.53B,0.94,0.9,87.53B,0,9.601B,2014-03,7.227B,2.609B,-151.00M,-151.00M,22.27B,10.91B,20.84B,3.306B,16.59B,3.175B,644.00M,19.64B,6.295B,69.28B,143.20B,5.124B,28.13B,32.12B,73.16B,115.07B,41.04B,6.295B,7.512B,6.353B
PG,2013-12,-7.714B,8.503B,10.47B,14.09B,1.24,1.18,87.89B,0,10.62B,2013-12,7.379B,3.428B,-163.00M,-163.00M,22.15B,10.81B,21.52B,4.302B,16.64B,4.182B,885.00M,21.10B,6.323B,69.38B,142.93B,5.134B,27.47B,30.73B,72.79B,115.46B,42.06B,6.323B,7.156B,6.911B
PG,2013-09,-8.077B,7.702B,10.57B,16.30B,1.09,1.04,87.59B,43.01B,10.26B,2013-09,7.394B,3.027B,-144.00M,-144.00M,21.88B,10.85B,18.48B,4.12B,16.92B,3.981B,942.00M,20.83B,6.136B,68.09B,141.12B,5.137B,26.32B,33.22B,72.31B,114.80B,39.09B,6.136B,7.489B,6.555B
PG,2013-06,-8.851B,5.947B,8.417B,12.43B,0.66,0.64,86.76B,42.35B,8.187B,2013-06,6.909B,1.875B,-134.00M,-134.00M,21.67B,10.83B,19.11B,2.277B,13.09B,1.847B,414.00M,16.60B,5.91B,68.06B,139.26B,5.146B,23.99B,30.04B,70.55B,115.27B,40.52B,5.91B,9.594B,6.508B
PG,2013-03,-9.633B,5.876B,10.34B,11.10B,0.92,0.88,86.81B,42.35B,10.25B,2013-03,7.24B,2.566B,-142.00M,-142.00M,21.19B,10.72B,21.12B,3.405B,16.31B,3.288B,697.00M,20.60B,6.849B,67.27B,139.13B,5.152B,24.30B,27.41B,71.18B,114.83B,43.77B,6.849B,7.422B,6.669B
PG,2012-12,-9.051B,6.643B,10.88B,9.819B,1.46,1.39,87.83B,41.37B,11.30B,2012-12,7.219B,4.057B,-150.00M,-150.00M,21.20B,10.57B,23.61B,4.492B,16.41B,5.218B,1.142B,22.18B,6.803B,66.68B,139.90B,5.165B,25.60B,26.23B,72.58B,114.30B,46.35B,6.803B,7.157B,7.183B
PG,2012-09,-9.534B,5.302B,10.35B,8.314B,1,0.96,85.50B,40.23B,10.39B,2012-09,7.332B,2.814B,-153.00M,-153.00M,20.88B,10.16B,23.56B,3.951B,16.58B,3.826B,973.00M,20.74B,6.438B,64.30B,135.89B,5.179B,24.12B,24.90B,70.94B,111.76B,46.04B,6.438B,7.498B,6.993B
PG,2012-06,-10.69B,4.436B,9.517B,8.698B,1.29,1.24,84.76B,40.55B,9.021B,2012-06,6.721B,3.631B,-105.00M,-105.00M,20.38B,10.13B,21.08B,2.806B,11.48B,2.648B,602.00M,18.54B,6.215B,63.44B,132.24B,5.203B,21.91B,24.91B,68.21B,110.33B,43.30B,6.215B,8.334B,6.068B
PG,2012-03,-5.063B,3.991B,10.24B,11.77B,0.85,0.82,86.26B,40.37B,9.957B,2012-03,7.239B,2.411B,-179.00M,-179.00M,20.38B,11.30B,21.34B,3.321B,15.13B,3.187B,754.00M,20.19B,6.636B,65.26B,134.60B,5.21B,23.11B,26.90B,68.70B,111.50B,41.79B,6.636B,6.684B,6.20B
PG,2011-12,-6.374B,4.414B,10.85B,14.12B,0.59,0.57,85.63B,40.75B,10.89B,2011-12,7.444B,1.69B,-201.00M,-201.00M,20.37B,11.13B,19.27B,4.234B,15.67B,2.649B,977.00M,21.74B,6.659B,64.30B,134.31B,5.225B,23.65B,29.79B,69.41B,110.66B,39.62B,6.659B,6.735B,6.905B
PG,2011-09,-4.995B,3.582B,10.81B,11.48B,1.08,1.03,87.94B,41.51B,10.72B,2011-09,8.001B,3.024B,-207.00M,-207.00M,20.76B,11.07B,22.37B,4.25B,16.49B,4.044B,1.045B,21.53B,6.474B,65.24B,136.62B,5.229B,23.12B,27.97B,70.98B,113.49B,43.02B,6.474B,7.29B,6.584B
PG,2011-06,-3.411B,2.768B,10.53B,9.981B,0.88,0.84,90.18B,0,9.919B,2011-06,7.379B,2.51B,-150.00M,-150.00M,21.29B,11.07B,22.03B,3.179B,12.75B,3.129B,661.00M,20.45B,6.74B,67.64B,138.35B,5.242B,21.97B,27.29B,70.35B,116.38B,43.06B,6.74B,8.808B,6.275B
