Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
ROST,2014-10,0.324M,571.58M,1.882B,0,0,0.47,0.46,0,3.907B,716.64M,2014-10,1.495B,192.72M,-0.777M,-0.777M,2.202B,38.43M,398.34M,306.63M,1.767B,305.86M,113.14M,2.599B,410.00M,2.187B,4.669B,2.088M,2.302B,1.767B,2.482B,2.367B,715.02M,410.00M,1.132B,75.90M
ROST,2014-07,0.342M,549.78M,1.944B,0,0,0.58,0.57,0,3.631B,785.55M,2014-07,1.259B,239.56M,0.095M,0.095M,1.979B,52.80M,150.00M,390.32M,1.532B,390.42M,150.86M,2.730B,395.22M,2.149B,4.168B,2.102M,2.024B,1.532B,2.019B,2.144B,486.38M,395.22M,975.08M,85.22M
ROST,2014-04,0.356M,595.95M,1.908B,0,0,0.585,0.575,0,3.530B,772.41M,2014-04,1.251B,243.91M,0.104M,0.104M,1.924B,63.29M,150.00M,392.61M,1.576B,392.71M,148.80M,2.681B,379.80M,2.075B,4.152B,2.119M,2.063B,1.576B,2.076B,2.089B,499.96M,379.80M,1.052B,84.49M
ROST,2014-01,0.389M,435.17M,1.992B,0,0,0.52,0.51,0,3.482B,748.94M,2014-01,1.257B,217.95M,0.129M,0.129M,1.875B,211.81M,150.00M,347.59M,1.393B,347.72M,129.77M,2.741B,401.34M,2.007B,3.897B,2.134M,1.867B,1.393B,1.889B,2.030B,496.44M,401.34M,797.80M,62.61M
ROST,2013-10,0.436M,384.29M,1.746B,0,0,0.405,0.4,0,3.298B,651.89M,2013-10,1.430B,171.62M,0.152M,0.152M,1.741B,79.24M,150.00M,270.03M,1.497B,270.18M,98.56M,2.398B,381.86M,1.941B,3.947B,2.152M,2.050B,1.497B,2.006B,1.897B,508.90M,381.86M,908.80M,72.82M
ROST,2013-07,0.439M,550.58M,1.824B,0,0,0.5,0.49,2.889M,3.155B,727.50M,2013-07,1.331B,213.12M,0.175M,0.175M,1.646B,84.92M,150.00M,346.31M,1.472B,346.48M,133.36M,2.551B,381.19M,1.931B,3.908B,2.17M,2.098B,1.472B,1.978B,1.810B,505.70M,381.19M,938.06M,79.20M
ROST,2013-04,0.586M,715.21M,1.799B,0,0,0.545,0.535,2.889M,2.988B,741.10M,2013-04,1.226B,234.61M,-0.209M,-0.209M,1.527B,89.00M,150.00M,379.14M,1.467B,378.93M,144.31M,2.540B,361.97M,1.875B,3.843B,2.189M,2.153B,1.467B,1.968B,1.690B,500.30M,361.97M,970.42M,77.28M
ROST,2013-01,0.585M,647.85M,1.994B,0,0,0.545,0.535,0,2.916B,766.98M,2013-01,1.209B,236.60M,-0.946M,-0.946M,1.493B,223.46M,150.00M,376.98M,1.423B,376.04M,139.43M,2.761B,390.00M,1.767B,3.671B,2.207M,2.031B,1.423B,1.904B,1.639B,481.12M,390.00M,861.04M,59.62M
ROST,2012-10,0.644M,625.36M,1.649B,0,0,0.365,0.36,0,2.758B,613.73M,2012-10,1.343B,159.52M,-1.643M,-1.643M,1.352B,110.14M,150.00M,255.74M,1.239B,254.10M,94.58M,2.263B,357.98M,1.698B,3.648B,2.226M,2.151B,1.467B,1.950B,1.497B,483.61M,357.98M,886.63M,68.49M
ROST,2012-07,0.652M,722.50M,1.690B,0,0,0.415,0.405,0,2.657B,651.21M,2012-07,1.219B,182.02M,-2.086M,-2.086M,1.295B,114.96M,150.00M,299.12M,1.215B,297.04M,115.01M,2.341B,352.09M,1.664B,3.560B,2.241M,2.118B,1.415B,1.896B,1.442B,480.87M,352.09M,899.45M,65.73M
ROST,2012-04,0.626M,741.58M,1.679B,0,0,0.47,0.465,0,2.573B,677.71M,2012-04,1.135B,208.61M,-2.232M,-2.232M,1.247B,114.44M,150.00M,339.90M,1.222B,337.67M,129.06M,2.357B,337.81M,1.611B,3.457B,2.258M,2.059B,1.371B,1.847B,1.399B,476.21M,337.81M,937.76M,66.63M
ROST,2012-01,0.635M,650.49M,1.745B,0,0,0.43,0.425,0,2.536B,652.84M,2012-01,1.130B,191.95M,-2.671M,-2.671M,1.242B,235.42M,150.00M,311.05M,1.346B,308.36M,116.40M,2.398B,341.79M,1.493B,3.301B,2.269M,1.924B,1.346B,1.808B,1.377B,462.14M,341.79M,792.85M,50.85M
ROST,2011-10,0.535M,553.22M,1.490B,0,0,0.32,0.315,0,2.349B,556.21M,2011-10,1.234B,143.97M,-2.565M,-2.565M,1.088B,111.52M,150.00M,223.99M,1.052B,221.42M,77.45M,2.046B,332.23M,1.447B,3.182B,1.145M,1.958B,1.269B,1.735B,1.224B,465.62M,332.23M,761.34M,62.38M
ROST,2011-07,0.571M,513.68M,1.524B,0,0,0.325,0.32,0,2.273B,565.10M,2011-07,1.190B,148.28M,-2.569M,-2.569M,1.043B,116.38M,150.00M,244.22M,979.78M,241.65M,93.37M,2.089B,320.88M,1.426B,3.055B,1.158M,1.870B,1.165B,1.629B,1.185B,464.62M,320.88M,709.14M,57.94M
ROST,2011-04,0.485M,674.28M,1.481B,0,0,0.375,0.37,0,2.204B,593.37M,2011-04,1.173B,172.97M,-2.495M,-2.495M,1.006B,106.52M,150.00M,284.21M,1.098B,281.72M,108.74M,2.075B,309.16M,1.406B,3.102B,1.171M,1.997B,1.239B,1.696B,1.105B,457.09M,309.16M,831.94M,61.68M
