Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Research and Development Expense,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
AAPL,2020-12,179.00M,76.83B,67.11B,12.76B,7.395B,1.7,1.68,0,105.49B,44.33B,2020-12,4.973B,28.76B,109.00M,109.00M,37.93B,0,99.28B,33.53B,63.85B,33.58B,4.824B,5.163B,111.44B,5.631B,66.22B,354.05B,51.74B,154.11B,132.51B,287.83B,199.95B,155.32B,10.79B,63.85B,58.62B
AAPL,2020-09,-406.00M,90.94B,40.01B,13.77B,6.643B,0.74,0.73,0,103.53B,24.69B,2020-09,4.061B,12.67B,134.00M,134.00M,36.77B,0,98.67B,14.78B,42.30B,14.90B,2.228B,4.978B,64.70B,4.936B,65.34B,323.89B,50.78B,143.71B,105.39B,258.55B,180.18B,153.16B,9.914B,42.30B,37.44B
AAPL,2020-06,-550.00M,93.02B,37.00B,18.68B,6.313B,0.6525,0.645,0,100.92B,22.68B,2020-06,3.978B,11.25B,204.00M,204.00M,35.69B,0,94.05B,13.09B,35.32B,13.14B,1.884B,4.758B,59.68B,4.831B,72.28B,317.34B,48.70B,140.06B,95.32B,245.06B,177.28B,149.74B,9.589B,35.32B,32.08B
AAPL,2020-03,-2.789B,94.05B,35.94B,20.42B,5.928B,0.645,0.6375,0,98.74B,22.37B,2020-03,3.334B,11.25B,292.00M,292.00M,35.89B,0,89.09B,12.85B,32.42B,13.14B,1.886B,4.565B,58.31B,4.952B,78.42B,320.40B,48.03B,143.75B,96.09B,241.98B,176.65B,145.88B,9.517B,32.42B,30.68B
AAPL,2019-12,-418.00M,107.16B,56.60B,15.21B,5.573B,1.26,1.25,0,97.99B,35.22B,2019-12,4.097B,22.24B,260.00M,260.00M,37.03B,0,93.08B,25.57B,45.11B,25.92B,3.682B,4.451B,91.82B,5.197B,89.53B,340.62B,45.97B,163.23B,102.16B,251.09B,177.39B,148.93B,9.648B,45.11B,39.95B
AAPL,2019-09,-584.00M,100.56B,39.73B,16.24B,5.522B,0.7625,0.7575,0,95.96B,24.31B,2019-09,4.106B,13.69B,296.00M,296.00M,37.38B,0,91.81B,15.62B,46.24B,16.13B,2.441B,4.11B,64.04B,4.578B,90.49B,338.52B,45.17B,162.82B,105.72B,248.03B,175.70B,142.31B,8.688B,46.24B,45.80B
AAPL,2019-06,-639.00M,94.61B,33.58B,23.48B,5.434B,0.55,0.545,0,93.98B,20.23B,2019-06,3.355B,10.04B,324.00M,324.00M,37.64B,0,84.94B,11.54B,29.12B,11.91B,1.867B,4.257B,53.81B,4.426B,96.46B,322.24B,43.37B,134.97B,89.70B,225.78B,187.27B,136.08B,8.683B,29.12B,26.47B
AAPL,2019-03,-1.499B,80.09B,36.19B,22.43B,5.532B,0.6175,0.615,0,93.04B,21.82B,2019-03,4.884B,11.56B,348.00M,348.00M,38.75B,0,90.20B,13.42B,30.44B,13.79B,2.232B,3.948B,58.02B,4.458B,105.86B,342.00B,42.80B,123.35B,93.77B,236.14B,218.65B,142.37B,8.406B,30.44B,26.28B
AAPL,2018-12,-3.588B,86.43B,52.28B,21.74B,5.546B,1.055,1.045,0,91.53B,32.03B,2018-12,4.988B,19.96B,417.00M,417.00M,39.60B,0,92.99B,23.35B,44.29B,23.91B,3.941B,3.902B,84.31B,4.783B,117.89B,373.72B,40.97B,140.83B,108.28B,255.83B,232.89B,147.54B,8.685B,44.29B,36.98B
AAPL,2018-09,-3.454B,66.30B,38.82B,20.75B,5.966B,0.735,0.7275,0,90.40B,24.08B,2018-09,3.956B,14.12B,443.00M,443.00M,41.30B,0,93.74B,16.12B,55.89B,16.42B,2.296B,3.75B,62.90B,4.216B,107.15B,365.72B,40.20B,131.34B,115.93B,258.58B,234.39B,142.65B,7.966B,55.89B,49.00B
