Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
CVS,2015-09,-316.00M,3.011B,31.98B,451.00M,1.11,1.11,50.64B,18.79B,6.661B,2015-09,13.28B,1.246B,-261.00M,-261.00M,9.494B,5.449B,26.77B,2.331B,20.98B,2.07B,833.00M,38.64B,0,37.17B,92.36B,17.00M,30.75B,21.43B,55.18B,61.61B,33.75B,4.33B,14.35B,12.80B
CVS,2015-06,-255.00M,1.404B,30.77B,1.512B,1.13,1.12,37.80B,17.41B,6.402B,2015-06,12.38B,1.272B,-166.00M,-166.00M,9.019B,4.026B,11.63B,2.262B,18.87B,2.096B,824.00M,37.17B,0,37.13B,74.67B,17.00M,26.40B,20.39B,37.54B,48.27B,17.15B,4.14B,13.33B,10.89B
CVS,2015-03,-264.00M,1.634B,30.17B,1.073B,1.08,1.07,37.88B,0,6.164B,2015-03,12.23B,1.221B,-134.00M,-134.00M,8.871B,4.02B,11.69B,2.132B,18.64B,1.998B,777.00M,36.33B,0,36.99B,73.93B,17.00M,25.62B,19.71B,36.94B,48.31B,17.22B,4.032B,12.70B,10.16B
CVS,2014-12,-217.00M,2.515B,30.42B,1.26B,1.14,1.14,37.92B,0,6.633B,2014-12,11.93B,1.321B,-131.00M,-131.00M,8.843B,4.036B,11.63B,2.321B,17.77B,2.19B,868.00M,37.06B,0,37.96B,74.19B,17.00M,25.98B,19.03B,36.22B,48.20B,17.20B,4.312B,11.95B,9.687B
CVS,2014-09,-160.00M,1.21B,28.55B,1.347B,0.82,0.81,38.00B,0,6.468B,2014-09,11.61B,948.00M,-153.00M,-153.00M,8.694B,4.051B,11.71B,2.246B,16.87B,1.572B,624.00M,35.02B,0,38.10B,73.58B,17.00M,25.34B,18.21B,35.47B,48.24B,17.25B,4.222B,11.43B,10.83B
CVS,2014-06,-132.00M,1.712B,28.28B,1.119B,1.07,1.06,38.03B,0,6.324B,2014-06,11.36B,1.246B,-158.00M,-158.00M,8.82B,4.091B,12.25B,2.208B,15.51B,2.05B,804.00M,34.60B,0,38.13B,72.59B,17.00M,24.14B,16.63B,34.46B,48.46B,17.83B,4.116B,10.70B,9.533B
CVS,2014-03,-139.00M,2.848B,26.75B,565.00M,0.96,0.95,38.12B,0,5.942B,2014-03,11.19B,1.129B,-158.00M,-158.00M,8.676B,4.053B,12.84B,2.024B,15.65B,1.866B,737.00M,32.69B,0,38.21B,72.82B,17.00M,24.46B,16.21B,34.61B,48.36B,18.40B,3.918B,10.52B,9.086B
CVS,2013-12,-149.00M,4.177B,26.49B,561.00M,1.06,1.05,36.07B,0,6.339B,2013-12,11.04B,1.265B,-135.00M,-135.00M,8.615B,3.901B,12.84B,2.217B,14.86B,2.082B,816.00M,32.83B,0,37.94B,71.53B,17.00M,25.32B,15.42B,33.59B,46.20B,18.16B,4.122B,10.10B,8.729B
CVS,2013-09,-194.00M,1.613B,25.90B,1.386B,1.03,1.02,36.14B,0,6.027B,2013-09,10.82B,1.249B,-122.00M,-122.00M,8.749B,3.791B,8.819B,2.154B,13.71B,2.032B,777.00M,31.93B,0,38.53B,67.80B,17.00M,21.43B,15.10B,29.27B,46.37B,14.17B,3.873B,9.772B,8.035B
CVS,2013-06,-198.00M,1.179B,25.41B,18.00M,0.92,0.91,36.21B,16.31B,5.841B,2013-06,10.58B,1.124B,-126.00M,-126.00M,8.708B,3.796B,9.358B,1.972B,12.67B,1.846B,721.00M,31.25B,3.594B,38.91B,66.28B,17.00M,19.87B,12.69B,27.38B,46.42B,14.69B,3.869B,9.171B,7.093B
CVS,2013-03,-182.00M,1.556B,25.17B,312.00M,0.77,0.77,36.31B,15.40B,5.577B,2013-03,10.59B,954.00M,-126.00M,-126.00M,8.556B,3.774B,9.352B,1.694B,12.88B,1.568B,614.00M,30.75B,3.602B,38.21B,66.07B,17.00M,19.73B,13.20B,27.86B,46.34B,14.66B,3.883B,9.36B,6.635B
CVS,2012-12,-181.00M,1.38B,25.10B,695.00M,0.91,0.9,36.15B,0,6.279B,2012-12,11.03B,1.116B,-160.00M,-160.00M,8.632B,3.784B,9.133B,2.285B,13.46B,1.777B,661.00M,31.38B,3.437B,37.65B,66.22B,17.00M,20.16B,14.15B,28.57B,46.06B,14.42B,3.994B,9.044B,6.479B
CVS,2012-09,-170.00M,1.238B,24.58B,830.00M,0.8,0.79,36.22B,0,5.647B,2012-09,10.49B,1.006B,-134.00M,-134.00M,8.369B,3.894B,9.21B,1.814B,12.43B,1.68B,669.00M,30.23B,0,36.92B,64.80B,17.00M,18.88B,13.26B,27.88B,45.92B,14.62B,3.833B,8.815B,6.407B
CVS,2012-06,-171.00M,1.828B,25.26B,205.00M,0.76,0.75,36.32B,0,5.449B,2012-06,10.43B,966.00M,-132.00M,-132.00M,8.614B,3.894B,9.208B,1.708B,12.93B,1.576B,610.00M,30.71B,0,37.91B,65.59B,17.00M,19.30B,13.14B,27.68B,46.29B,14.54B,3.741B,8.551B,6.124B
CVS,2012-03,-171.00M,2.216B,25.68B,5.00M,0.6,0.59,36.23B,0,5.113B,2012-03,10.68B,776.00M,-132.00M,-132.00M,8.517B,3.875B,9.206B,1.404B,13.41B,1.272B,496.00M,30.80B,0,38.05B,66.01B,16.00M,19.89B,13.41B,27.95B,46.12B,14.54B,3.709B,8.901B,6.109B
CVS,2011-12,-172.00M,1.418B,22.74B,806.00M,0.81,0.8,36.33B,0,5.556B,2011-12,10.05B,1.065B,-147.00M,-147.00M,8.467B,3.853B,9.208B,1.958B,11.15B,1.811B,711.00M,28.30B,0,38.05B,64.54B,16.00M,18.59B,11.96B,26.49B,45.95B,14.54B,3.598B,7.857B,6.047B
CVS,2011-09,-152.00M,1.712B,21.50B,601.00M,0.65,0.65,36.45B,0,5.178B,2011-09,10.38B,868.00M,-155.00M,-155.00M,8.642B,3.868B,10.17B,1.584B,11.75B,1.429B,562.00M,26.67B,0,37.49B,65.25B,16.00M,18.94B,12.35B,27.73B,46.31B,15.38B,3.594B,7.49B,5.901B
CVS,2011-06,-153.00M,2.233B,21.33B,916.00M,0.6,0.6,36.72B,0,5.086B,2011-06,10.11B,816.00M,-148.00M,-148.00M,8.483B,3.948B,10.17B,1.484B,10.84B,1.336B,523.00M,26.41B,0,38.24B,65.49B,16.00M,19.06B,11.75B,27.21B,46.42B,15.46B,3.602B,7.507B,5.892B
CVS,2011-03,-143.00M,2.168B,20.95B,1.106B,0.52,0.52,35.36B,0,4.742B,2011-03,10.18B,713.00M,-135.00M,-135.00M,8.35B,3.71B,8.669B,1.305B,10.36B,1.171B,462.00M,25.70B,0,37.92B,62.83B,16.00M,18.38B,11.46B,24.88B,44.45B,13.41B,3.437B,7.13B,5.348B
