Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Research and Development Expense,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
CPB,2021-01,-5.00M,946.00M,1.496B,1.025B,0,0.81,0.8,7.32B,2.329B,783.00M,2021-01,815.00M,245.00M,-54.00M,-54.00M,2.329B,982.00M,4.996B,393.00M,1.776B,347.00M,102.00M,19.00M,2.279B,360.00M,2.922B,12.50B,12.00M,2.535B,2.801B,9.573B,9.963B,6.772B,390.00M,1.158B,702.00M
CPB,2020-10,-9.00M,722.00M,1.527B,1.084B,0,1.02,1.02,7.327B,2.352B,813.00M,2020-10,910.00M,309.00M,-55.00M,-55.00M,2.352B,939.00M,4.996B,438.00M,1.822B,406.00M,97.00M,20.00M,2.34B,345.00M,2.769B,12.42B,12.00M,2.463B,2.906B,9.644B,9.954B,6.738B,375.00M,1.243B,765.00M
CPB,2020-07,-10.00M,859.00M,1.361B,1.269B,0,0.28,0.28,7.336B,5.539B,747.00M,2020-07,871.00M,86.00M,-60.00M,-60.00M,2.622B,994.00M,5.178B,262.00M,1.543B,107.00M,21.00M,24.00M,2.108B,451.00M,2.563B,12.37B,12.00M,2.385B,3.075B,9.803B,9.987B,6.728B,485.00M,1.18B,575.00M
CPB,2020-04,-7.00M,1.242B,1.466B,1.504B,0,0.56,0.55,7.343B,2.34B,772.00M,2020-04,731.00M,168.00M,-55.00M,-55.00M,2.34B,959.00M,5.191B,289.00M,1.765B,218.00M,52.00M,25.00M,2.238B,447.00M,2.575B,12.72B,12.00M,2.746B,3.269B,10.14B,9.972B,6.868B,483.00M,1.146B,662.00M
CPB,2020-01,5.00M,58.00M,1.42B,902.00M,0,4,3.97,7.361B,2.336B,742.00M,2020-01,779.00M,1.208B,-146.00M,-146.00M,2.336B,956.00M,4.919B,335.00M,1.634B,204.00M,33.00M,22.00M,2.162B,374.00M,2.494B,11.65B,12.00M,1.556B,2.536B,9.155B,10.10B,6.619B,407.00M,1.034B,660.00M
CPB,2019-10,-126.00M,61.00M,1.445B,1.631B,0,0.55,0.55,7.371B,2.352B,738.00M,2019-10,887.00M,166.00M,-80.00M,-80.00M,2.352B,942.00M,6.706B,366.00M,1.621B,237.00M,68.00M,22.00M,2.183B,339.00M,1.239B,13.11B,12.00M,2.053B,3.435B,11.86B,11.06B,8.426B,372.00M,1.054B,729.00M
CPB,2019-07,-198.00M,31.00M,1.174B,1.371B,0,-0.03,-0.03,7.432B,5.244B,606.00M,2019-07,863.00M,-8.00M,-84.00M,-84.00M,2.484B,1.003B,7.103B,208.00M,1.303B,-1.00M,4.00M,25.00M,1.78B,361.00M,1.103B,13.15B,12.00M,1.967B,3.385B,12.04B,11.18B,8.651B,398.00M,936.00M,574.00M
CPB,2019-04,-174.00M,202.00M,1.298B,1.773B,0,0.28,0.28,8.289B,2.769B,655.00M,2019-04,884.00M,84.00M,-89.00M,-89.00M,2.769B,990.00M,7.507B,226.00M,1.638B,156.00M,33.00M,23.00M,1.953B,393.00M,1.228B,13.77B,12.00M,2.161B,3.511B,12.53B,11.61B,9.02B,429.00M,966.00M,753.00M
CPB,2019-01,-143.00M,203.00M,1.466B,1.454B,0,-0.2,-0.2,8.473B,3.036B,706.00M,2019-01,1.076B,-59.00M,-91.00M,-91.00M,3.036B,904.00M,8.003B,307.00M,1.845B,234.00M,58.00M,20.00M,2.172B,367.00M,1.269B,14.02B,12.00M,2.295B,3.299B,12.75B,11.73B,9.447B,399.00M,1.061B,927.00M
CPB,2018-10,-156.00M,205.00M,1.476B,1.845B,0,0.64,0.64,8.68B,3.162B,726.00M,2018-10,1.226B,194.00M,-90.00M,-90.00M,3.162B,960.00M,8.001B,333.00M,1.817B,236.00M,56.00M,23.00M,2.202B,359.00M,1.406B,14.59B,12.00M,2.521B,3.662B,13.17B,12.07B,9.51B,393.00M,1.113B,995.00M
CPB,2018-07,-118.00M,49.00M,617.00M,1.525B,0,0.32,0.31,7.528B,5.239B,255.00M,2018-07,887.00M,94.00M,-76.00M,-76.00M,2.466B,1.05B,7.991B,30.00M,1.173B,34.00M,0,12.00M,872.00M,202.00M,1.364B,14.53B,12.00M,2.296B,3.594B,13.16B,12.23B,9.562B,225.00M,822.00M,563.00M
CPB,2018-04,-76.00M,199.00M,1.263B,1.763B,0,-1.31,-1.31,8.881B,3.174B,615.00M,2018-04,1.076B,-393.00M,-42.00M,-42.00M,3.174B,936.00M,8.08B,211.00M,1.64B,116.00M,43.00M,25.00M,1.878B,373.00M,1.404B,14.57B,12.00M,2.329B,3.403B,13.16B,12.24B,9.752B,404.00M,969.00M,873.00M
CPB,2018-01,-21.00M,196.00M,1.414B,1.659B,0,0.95,0.95,3.744B,2.518B,766.00M,2018-01,869.00M,285.00M,-32.00M,-32.00M,2.518B,383.00M,2.247B,342.00M,1.353B,211.00M,-74.00M,27.00M,2.18B,393.00M,1.942B,8.336B,12.00M,1.928B,3.012B,6.387B,6.408B,3.375B,424.00M,830.00M,738.00M
CPB,2017-10,-85.00M,163.00M,1.378B,1.192B,0,0.91,0.91,3.198B,2.417B,783.00M,2017-10,1.001B,275.00M,-30.00M,-30.00M,2.417B,531.00M,2.269B,381.00M,1.391B,382.00M,107.00M,30.00M,2.161B,368.00M,1.681B,7.746B,12.00M,1.996B,2.583B,6.057B,5.75B,3.474B,402.00M,873.00M,766.00M
CPB,2017-07,-53.00M,319.00M,-504.00M,1.037B,0,1.05,1.04,3.233B,6.043B,115.00M,2017-07,902.00M,318.00M,-31.00M,-31.00M,2.454B,586.00M,2.499B,83.00M,1.074B,440.00M,85.00M,13.00M,-389.00M,33.00M,1.637B,7.726B,12.00M,1.90B,2.395B,6.081B,5.826B,3.686B,32.00M,797.00M,605.00M
CPB,2017-04,-118.00M,313.00M,1.188B,1.122B,0,0.58,0.58,3.17B,2.372B,665.00M,2017-04,791.00M,176.00M,-28.00M,-28.00M,2.372B,412.00M,2.27B,278.00M,1.23B,270.00M,94.00M,28.00M,1.853B,354.00M,1.481B,7.451B,12.00M,1.79B,2.352B,5.961B,5.661B,3.609B,387.00M,692.00M,618.00M
CPB,2017-01,-113.00M,309.00M,1.36B,1.185B,0,0.33,0.33,3.179B,2.375B,811.00M,2017-01,820.00M,101.00M,-28.00M,-28.00M,2.375B,402.00M,2.293B,400.00M,1.251B,177.00M,76.00M,25.00M,2.171B,381.00M,1.47B,7.57B,12.00M,1.896B,2.436B,6.091B,5.674B,3.655B,411.00M,692.00M,714.00M
CPB,2016-10,-107.00M,290.00M,1.351B,1.29B,0,0.95,0.94,3.404B,2.38B,851.00M,2016-10,964.00M,292.00M,-28.00M,-28.00M,2.38B,414.00M,2.298B,464.00M,1.47B,429.00M,137.00M,27.00M,2.202B,355.00M,1.589B,8.039B,12.00M,2.146B,2.76B,6.441B,5.893B,3.681B,387.00M,883.00M,841.00M
CPB,2016-07,-104.00M,296.00M,993.00M,1.219B,0,-0.26,-0.26,3.415B,5.764B,694.00M,2016-07,940.00M,-81.00M,-28.00M,-28.00M,2.407B,496.00M,2.314B,361.00M,1.057B,-65.00M,16.00M,19.00M,1.687B,294.00M,1.525B,7.837B,12.00M,1.908B,2.555B,6.304B,5.929B,3.749B,333.00M,732.00M,626.00M
CPB,2016-04,-144.00M,383.00M,1.21B,1.134B,0,0.6,0.59,3.574B,2.371B,660.00M,2016-04,829.00M,185.00M,-28.00M,-28.00M,2.371B,485.00M,2.552B,247.00M,1.243B,240.00M,55.00M,31.00M,1.87B,382.00M,1.676B,8.081B,12.00M,2.042B,2.377B,6.407B,6.039B,4.03B,413.00M,641.00M,648.00M
CPB,2016-01,-223.00M,306.00M,1.382B,1.293B,0,0.85,0.85,3.511B,2.34B,819.00M,2016-01,855.00M,265.00M,-27.00M,-27.00M,2.34B,479.00M,2.551B,427.00M,1.273B,387.00M,122.00M,23.00M,2.201B,369.00M,1.526B,8.079B,12.00M,2.132B,2.566B,6.555B,5.947B,3.989B,392.00M,677.00M,770.00M
CPB,2015-10,-200.00M,263.00M,1.448B,1.545B,0,0.63,0.62,3.531B,2.34B,755.00M,2015-10,1.049B,194.00M,-28.00M,-28.00M,2.34B,462.00M,2.551B,341.00M,1.359B,287.00M,93.00M,32.00M,2.203B,382.00M,1.414B,8.304B,12.00M,2.337B,2.904B,6.894B,5.967B,3.99B,414.00M,790.00M,829.00M
CPB,2015-07,-168.00M,253.00M,1.131B,1.543B,0,0.22,0.22,3.549B,5.513B,562.00M,2015-07,995.00M,17.00M,-27.00M,-27.00M,2.347B,609.00M,2.539B,129.00M,996.00M,16.00M,-1.00M,34.00M,1.693B,382.00M,1.381B,8.077B,12.00M,2.093B,2.806B,6.70B,5.984B,3.894B,433.00M,674.00M,647.00M
CPB,2015-04,-765.00M,230.00M,1.218B,1.232B,0,0.58,0.57,3.414B,2.292B,682.00M,2015-04,876.00M,179.00M,-28.00M,-28.00M,2.292B,573.00M,2.553B,297.00M,1.091B,257.00M,78.00M,30.00M,1.90B,355.00M,1.597B,7.759B,12.00M,1.902B,2.323B,6.174B,5.857B,3.851B,385.00M,600.00M,641.00M
CPB,2015-01,-795.00M,201.00M,1.491B,1.64B,0,0.71,0.71,3.41B,2.257B,743.00M,2015-01,916.00M,222.00M,-25.00M,-25.00M,2.257B,547.00M,2.253B,344.00M,1.21B,312.00M,90.00M,25.00M,2.234B,374.00M,1.526B,7.903B,12.00M,2.09B,2.85B,6.389B,5.813B,3.539B,399.00M,669.00M,794.00M
CPB,2014-10,-634.00M,239.00M,1.46B,1.828B,0,0.79,0.78,3.539B,2.286B,795.00M,2014-10,1.105B,248.00M,-25.00M,-25.00M,2.286B,560.00M,2.244B,393.00M,1.34B,364.00M,116.00M,28.00M,2.255B,374.00M,1.618B,8.297B,12.00M,2.358B,3.168B,6.691B,5.939B,3.523B,402.00M,816.00M,840.00M
CPB,2014-07,-569.00M,232.00M,1.148B,1.771B,0,0.44,0.43,3.608B,5.519B,704.00M,2014-07,1.016B,185.00M,-30.00M,-30.00M,2.318B,657.00M,2.244B,317.00M,964.00M,279.00M,96.00M,34.00M,1.852B,335.00M,1.615B,8.113B,12.00M,2.10B,2.989B,6.51B,6.013B,3.521B,387.00M,665.00M,670.00M
CPB,2014-04,-527.00M,222.00M,1.294B,1.662B,0,0.59,0.58,3.616B,2.263B,676.00M,2014-04,858.00M,184.00M,-30.00M,-30.00M,2.263B,581.00M,2.247B,295.00M,1.155B,262.00M,79.00M,30.00M,1.97B,351.00M,1.602B,7.964B,12.00M,1.947B,2.817B,6.373B,6.017B,3.556B,381.00M,605.00M,669.00M
CPB,2014-01,-616.00M,293.00M,1.467B,1.958B,0,1.04,1.03,3.569B,2.241B,814.00M,2014-01,891.00M,325.00M,-29.00M,-29.00M,2.241B,555.00M,2.247B,377.00M,1.231B,332.00M,104.00M,27.00M,2.281B,410.00M,1.41B,8.119B,12.00M,2.174B,3.189B,6.72B,5.945B,3.531B,437.00M,639.00M,783.00M
CPB,2013-10,-506.00M,305.00M,1.388B,2.585B,0,0.55,0.54,3.655B,2.283B,777.00M,2013-10,1.079B,172.00M,-30.00M,-30.00M,2.283B,595.00M,2.247B,337.00M,1.367B,275.00M,95.00M,31.00M,2.165B,409.00M,1.349B,9.055B,12.00M,2.587B,4.104B,7.71B,6.468B,3.606B,440.00M,769.00M,804.00M
CPB,2013-07,-565.00M,333.00M,1.10B,1.909B,0,-0.5,-0.5,3.318B,5.655B,623.00M,2013-07,925.00M,-158.00M,-30.00M,-30.00M,2.26B,601.00M,2.544B,189.00M,954.00M,148.00M,33.00M,34.00M,1.723B,386.00M,1.217B,8.323B,12.00M,2.221B,3.282B,7.113B,6.102B,3.831B,434.00M,642.00M,635.00M
CPB,2013-04,-709.00M,453.00M,1.256B,1.309B,0,0.58,0.57,3.786B,2.356B,706.00M,2013-04,888.00M,181.00M,-31.00M,-31.00M,2.356B,478.00M,2.944B,262.00M,1.295B,226.00M,59.00M,35.00M,1.962B,409.00M,1.317B,8.453B,12.00M,2.177B,2.604B,7.14B,6.276B,4.536B,444.00M,619.00M,674.00M
