Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Research and Development Expense,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
IFF,2020-12,-697.54M,649.54M,756.34M,677.78M,0,0.57,0.57,8.320B,3.235B,513.73M,2020-12,1.132B,64.43M,-32.76M,-32.76M,1.765B,593.37M,3.779B,111.82M,951.20M,79.30M,12.73M,100.04M,1.270B,254.19M,6.311B,13.56B,16.07M,3.060B,1.904B,7.233B,10.50B,5.329B,401.92M,778.59M,1.122B
IFF,2020-09,-939.42M,469.84M,743.65M,440.96M,0,0.76,0.75,8.103B,3.088B,524.43M,2020-09,1.151B,85.69M,-34.84M,-34.84M,1.679B,612.74M,3.891B,152.20M,694.87M,105.50M,19.27M,89.97M,1.268B,234.52M,6.078B,13.09B,16.07M,2.946B,1.616B,6.995B,10.14B,5.379B,372.23M,587.57M,928.62M
IFF,2020-06,-1.017B,497.41M,716.93M,185.20M,0,0.75,0.74,8.030B,2.981B,481.84M,2020-06,1.166B,84.50M,-32.06M,-32.06M,1.639B,611.72M,4.182B,121.65M,720.08M,103.06M,15.70M,80.95M,1.199B,230.41M,5.988B,12.99B,16.07M,3.013B,1.344B,6.988B,9.977B,5.644B,360.19M,630.71M,961.57M
IFF,2020-03,-1.164B,433.25M,781.45M,385.57M,0,1.16,1.15,7.945B,2.920B,565.87M,2020-03,1.076B,124.61M,-32.14M,-32.14M,1.626B,616.08M,3.947B,201.89M,623.30M,153.51M,26.30M,85.91M,1.347B,229.71M,5.828B,12.69B,16.07M,2.818B,1.427B,6.848B,9.871B,5.421B,363.97M,536.22M,943.11M
IFF,2019-12,-716.89M,606.82M,781.61M,424.63M,0,0.71,0.7,8.350B,2.983B,502.16M,2019-12,1.123B,79.85M,-35.56M,-35.56M,1.680B,641.46M,3.997B,125.38M,861.26M,96.53M,16.15M,85.64M,1.284B,242.01M,6.217B,13.29B,16.07M,2.943B,1.552B,7.058B,10.34B,5.506B,376.78M,716.18M,1.024B
IFF,2019-09,-867.55M,494.90M,734.26M,384.82M,0,1.15,1.13,8.211B,2.916B,533.09M,2019-09,1.126B,128.86M,-33.50M,-33.50M,1.613B,634.03M,4.008B,188.75M,608.26M,156.87M,27.06M,85.08M,1.267B,210.83M,6.056B,12.98B,16.07M,2.899B,1.412B,6.918B,10.09B,5.505B,344.34M,496.60M,942.70M
IFF,2019-06,-668.36M,426.72M,745.33M,84.23M,0,1.21,1.2,8.451B,2.941B,546.24M,2019-06,1.164B,135.86M,-32.59M,-32.59M,1.625B,707.36M,4.429B,203.41M,635.36M,169.48M,30.61M,84.82M,1.292B,210.10M,6.199B,13.35B,16.07M,2.990B,1.150B,7.138B,10.36B,5.989B,342.82M,541.45M,1.046B
IFF,2019-03,-657.35M,483.50M,766.14M,84.00M,0,0.97,0.96,8.408B,2.882B,531.26M,2019-03,1.114B,108.83M,-36.57M,-36.57M,1.595B,658.80M,4.421B,179.86M,645.50M,134.58M,23.36M,90.60M,1.297B,213.18M,6.143B,13.21B,16.07M,2.926B,1.144B,7.057B,10.29B,5.913B,351.40M,554.21M,1.004B
IFF,2018-12,-702.23M,634.90M,741.53M,48.64M,0,0.09,0.09,8.418B,2.493B,477.52M,2018-12,1.079B,10.17M,-38.80M,-38.80M,1.241B,655.88M,4.504B,96.76M,838.27M,66.30M,50.80M,83.04M,1.219B,249.61M,6.033B,12.89B,16.07M,2.942B,1.128B,6.846B,9.948B,5.718B,380.76M,670.92M,937.76M
IFF,2018-09,-715.10M,5.274B,506.88M,45.98M,0,1.18,1.17,1.538B,2.125B,400.67M,2018-09,719.51M,95.72M,-23.91M,-23.91M,874.82M,33.87M,4.331B,158.56M,455.11M,100.70M,4.986M,75.30M,907.55M,157.80M,4.032B,9.616B,16.07M,6.947B,758.46M,5.578B,2.669B,4.819B,242.10M,379.14M,701.11M
IFF,2018-06,-692.50M,322.42M,521.30M,6.50M,0,1.25,1.25,1.540B,2.099B,398.72M,2018-06,695.19M,99.15M,-53.25M,-53.25M,867.63M,35.82M,1.717B,156.96M,429.42M,121.92M,22.77M,74.77M,920.02M,157.41M,1.750B,4.673B,14.47M,2.027B,699.37M,2.917B,2.647B,2.218B,241.76M,370.14M,723.86M
IFF,2018-03,-620.58M,305.28M,525.12M,36.82M,0,1.63,1.63,1.580B,2.139B,405.81M,2018-03,687.82M,129.42M,-16.60M,-16.60M,887.48M,36.93M,1.676B,175.50M,429.86M,158.84M,29.42M,78.48M,930.93M,142.64M,1.773B,4.681B,14.47M,1.970B,716.75M,2.902B,2.711B,2.186B,230.30M,378.67M,734.38M
IFF,2017-12,-637.48M,368.05M,498.63M,6.966M,0,-0.51,-0.51,1.572B,2.091B,356.00M,2017-12,649.45M,-40.16M,-15.78M,-15.78M,880.58M,88.45M,1.632B,127.34M,584.87M,115.19M,155.35M,76.82M,854.62M,141.47M,1.684B,4.599B,14.47M,1.897B,768.77M,2.910B,2.702B,2.141B,228.66M,469.87M,663.66M
IFF,2017-09,-656.65M,316.00M,492.54M,47.84M,0,1.39,1.39,1.578B,2.073B,380.40M,2017-09,619.52M,110.26M,-19.22M,-19.22M,828.59M,37.98M,1.626B,152.22M,400.12M,141.33M,31.06M,73.76M,872.94M,145.65M,1.757B,4.520B,14.47M,1.850B,696.13M,2.758B,2.671B,2.062B,228.18M,325.63M,691.24M
IFF,2017-06,-676.20M,491.39M,469.88M,257.87M,0,1.39,1.38,1.571B,2.023B,372.98M,2017-06,623.76M,109.80M,-17.56M,-17.56M,811.83M,38.53M,1.636B,152.41M,370.35M,142.04M,32.24M,72.76M,842.86M,139.32M,1.674B,4.619B,14.47M,1.994B,861.22M,2.939B,2.625B,2.078B,220.57M,316.52M,665.51M
IFF,2017-03,-681.47M,300.07M,465.21M,365.67M,0,1.46,1.45,1.511B,1.976B,363.08M,2017-03,604.25M,115.76M,-12.81M,-12.81M,791.92M,39.16M,1.186B,140.19M,371.71M,138.49M,22.72M,72.13M,828.29M,143.70M,1.626B,4.252B,14.47M,1.711B,985.82M,2.621B,2.541B,1.635B,222.90M,327.93M,637.52M
IFF,2016-12,-680.10M,323.99M,439.11M,258.52M,0,1,1,1.366B,1.913B,323.45M,2016-12,592.02M,79.92M,-12.34M,-12.34M,775.72M,39.82M,1.067B,84.38M,510.48M,103.38M,23.46M,67.81M,762.56M,164.15M,1.626B,4.017B,14.47M,1.609B,898.30M,2.386B,2.408B,1.488B,239.06M,363.15M,550.66M
IFF,2016-09,-611.65M,498.73M,430.73M,257.68M,0,1.13,1.12,1.226B,1.877B,346.27M,2016-09,585.18M,89.78M,-13.11M,-13.11M,745.24M,40.86M,1.110B,124.34M,369.89M,113.39M,23.61M,64.42M,777.00M,152.05M,1.694B,4.097B,14.47M,1.857B,855.92M,2.399B,2.240B,1.543B,221.93M,310.08M,587.07M
IFF,2016-06,-608.31M,539.99M,427.84M,133.47M,0,1.46,1.46,1.229B,1.850B,365.64M,2016-06,584.49M,116.73M,-15.06M,-15.06M,737.35M,41.63M,1.358B,164.48M,348.78M,152.05M,35.32M,63.25M,793.48M,132.78M,1.674B,4.155B,14.47M,1.929B,688.25M,2.477B,2.225B,1.788B,201.17M,299.73M,621.16M
