Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
CAH,2020-12,-53.00M,3.737B,39.76B,13.00M,0,2.14,2.13,11.10B,5.331B,1.776B,2020-12,14.44B,629.00M,-46.00M,-46.00M,2.386B,10.27B,6.72B,513.00M,25.74B,427.00M,-203.00M,41.54B,1.147B,1.971B,44.72B,2.778B,30.11B,25.75B,42.74B,14.61B,16.99B,1.263B,23.24B,8.728B
CAH,2020-09,-87.00M,2.746B,37.35B,12.00M,0,-0.86,-0.86,11.19B,5.168B,1.715B,2020-09,13.44B,-253.00M,-45.00M,-45.00M,2.369B,9.558B,6.728B,460.00M,24.00B,-663.00M,-410.00M,39.06B,1.137B,1.422B,41.73B,2.76B,27.03B,24.02B,40.30B,14.70B,16.29B,1.255B,21.69B,8.637B
CAH,2020-06,-104.00M,2.771B,35.10B,10.00M,0,2.25,2.23,11.28B,0,1.59B,2020-06,13.20B,656.00M,-49.00M,-49.00M,2.366B,8.594B,6.765B,324.00M,23.60B,815.00M,158.00M,36.69B,1.137B,1.789B,40.77B,2.789B,25.94B,23.62B,38.97B,14.83B,15.36B,1.266B,21.37B,8.264B
CAH,2020-03,-141.00M,2.329B,37.27B,508.00M,0,1.2,1.19,11.38B,0,1.885B,2020-03,12.81B,350.00M,-60.00M,-60.00M,2.299B,8.517B,6.754B,590.00M,24.16B,478.00M,127.00M,39.16B,1.165B,1.203B,41.15B,2.774B,25.85B,24.67B,39.94B,15.30B,15.27B,1.295B,21.98B,9.019B
CAH,2019-12,-103.00M,1.659B,38.02B,1.192B,0,0.75,0.75,11.52B,0,1.714B,2019-12,13.80B,220.00M,-63.00M,-63.00M,2.301B,8.408B,6.742B,418.00M,23.70B,279.00M,59.00M,39.74B,1.163B,999.00M,41.04B,2.752B,25.74B,24.89B,40.04B,15.31B,15.15B,1.296B,21.46B,8.28B
CAH,2019-09,-101.00M,1.212B,35.66B,631.00M,0,-16.65,-16.65,11.66B,0,1.679B,2019-09,12.46B,-4.922B,-66.00M,-66.00M,2.324B,8.367B,7.36B,440.00M,21.92B,-5.344B,-423.00M,37.34B,1.107B,900.00M,39.18B,2.669B,23.72B,22.55B,38.28B,15.46B,15.73B,1.239B,19.72B,8.19B
CAH,2019-06,-79.00M,2.531B,35.68B,452.00M,0,0.65,0.65,11.81B,0,1.674B,2019-06,12.82B,194.00M,-67.00M,-67.00M,2.356B,2.945B,7.579B,356.00M,23.66B,239.00M,44.00M,37.35B,1.165B,6.328B,40.96B,2.763B,25.75B,24.11B,34.63B,15.22B,10.52B,1.318B,21.54B,8.448B
CAH,2019-03,-111.00M,3.438B,33.46B,1.451B,0,0.99,0.99,11.86B,0,1.764B,2019-03,12.62B,296.00M,-75.00M,-75.00M,2.322B,3.029B,7.629B,513.00M,22.47B,370.00M,74.00M,35.23B,1.097B,6.23B,40.81B,2.748B,25.58B,23.92B,34.58B,15.23B,10.66B,1.251B,20.52B,7.879B
CAH,2018-12,-123.00M,2.182B,36.01B,1.45B,0,0.94,0.93,11.97B,0,1.73B,2018-12,13.04B,280.00M,-76.00M,-76.00M,2.376B,2.996B,7.599B,509.00M,22.37B,407.00M,126.00M,37.74B,1.064B,6.043B,40.46B,2.728B,25.09B,23.82B,34.42B,15.37B,10.60B,1.221B,20.61B,7.932B
CAH,2018-09,-96.00M,2.045B,33.55B,1.002B,0,1.95,1.94,12.09B,0,1.667B,2018-09,12.48B,593.00M,-77.00M,-77.00M,2.436B,3.042B,7.999B,356.00M,22.06B,736.00M,142.00M,35.21B,1.155B,5.913B,40.01B,2.59B,24.44B,23.06B,34.10B,15.57B,11.04B,1.311B,20.24B,8.082B
CAH,2018-06,-92.00M,1.763B,33.61B,1.001B,0,-3.76,-3.76,12.23B,5.26B,1.735B,2018-06,12.31B,-1.166B,-78.00M,-78.00M,2.487B,2.975B,8.012B,300.00M,21.68B,-1.187B,-21.00M,35.35B,1.271B,6.059B,39.95B,2.73B,24.55B,22.89B,33.89B,15.40B,11.00B,1.435B,19.68B,7.80B
CAH,2018-03,-5.00M,2.175B,31.72B,551.00M,0,0.81,0.81,14.30B,4.627B,1.913B,2018-03,11.96B,255.00M,-84.00M,-84.00M,2.521B,3.027B,9.027B,606.00M,20.88B,464.00M,209.00M,33.63B,1.132B,7.537B,41.03B,2.71B,23.51B,21.43B,33.49B,17.52B,12.07B,1.307B,18.74B,7.671B
CAH,2017-12,-95.00M,1.249B,33.32B,702.00M,0,3.35,3.33,14.37B,4.476B,1.861B,2017-12,12.09B,1.053B,-87.00M,-87.00M,2.547B,3.091B,9.057B,546.00M,21.08B,317.00M,-736.00M,35.19B,1.131B,7.599B,42.90B,2.694B,25.19B,23.12B,35.29B,17.72B,12.16B,1.315B,19.19B,7.664B
CAH,2017-09,-86.00M,1.181B,30.97B,935.00M,0,0.36,0.36,14.93B,0,1.672B,2017-09,12.12B,115.00M,-81.00M,-81.00M,2.651B,3.758B,9.068B,427.00M,21.47B,178.00M,61.00M,32.64B,1.062B,6.678B,41.94B,2.674B,23.72B,22.41B,35.24B,18.22B,12.84B,1.245B,19.20B,8.382B
CAH,2017-06,-125.00M,6.879B,31.34B,1.327B,0,0.87,0.86,9.207B,0,1.623B,2017-06,11.30B,274.00M,-67.00M,-67.00M,1.879B,2.877B,9.068B,478.00M,19.89B,375.00M,97.00M,32.97B,983.00M,6.808B,40.11B,2.697B,28.34B,21.22B,33.28B,11.77B,12.06B,1.145B,17.91B,8.048B
CAH,2017-03,-136.00M,1.368B,30.09B,607.00M,0,1.21,1.2,9.287B,0,1.728B,2017-03,11.64B,381.00M,-46.00M,-46.00M,1.849B,2.742B,4.854B,640.00M,19.19B,564.00M,182.00M,31.82B,960.00M,6.646B,34.17B,2.684B,22.28B,19.80B,27.51B,11.89B,7.713B,1.088B,17.54B,7.505B
CAH,2016-12,-170.00M,1.881B,31.55B,603.00M,0,1.02,1.02,9.276B,0,1.602B,2016-12,11.92B,324.00M,-44.00M,-44.00M,1.856B,2.692B,4.859B,577.00M,20.41B,491.00M,167.00M,33.15B,910.00M,6.323B,35.02B,2.672B,23.15B,21.01B,28.68B,11.87B,7.666B,1.025B,18.86B,7.533B
CAH,2016-09,-116.00M,2.001B,30.45B,616.00M,0,0.97,0.96,9.427B,0,1.59B,2016-09,10.92B,309.00M,-44.00M,-44.00M,1.823B,2.842B,4.916B,548.00M,19.38B,494.00M,184.00M,32.04B,920.00M,6.512B,34.41B,2.958B,22.28B,20.00B,27.88B,12.12B,7.874B,1.042B,17.60B,7.708B
CAH,2016-06,-116.00M,2.356B,29.72B,587.00M,0,1.03,1.02,9.426B,0,1.666B,2016-06,10.62B,332.00M,-44.00M,-44.00M,1.796B,2.781B,4.952B,564.00M,19.11B,576.00M,241.00M,31.38B,970.00M,6.554B,34.12B,3.01B,21.96B,19.70B,27.55B,12.17B,7.85B,1.102B,17.31B,7.405B
CAH,2016-03,-84.00M,2.598B,28.97B,351.00M,0,1.18,1.17,9.15B,0,1.689B,2016-03,10.91B,386.00M,-44.00M,-44.00M,1.683B,2.628B,5.195B,667.00M,19.03B,612.00M,226.00M,30.66B,914.00M,6.713B,34.06B,2.995B,22.29B,19.38B,27.32B,11.76B,7.94B,1.022B,17.34B,7.292B
CAH,2015-12,-97.00M,2.324B,29.84B,354.00M,0,0.99,0.98,9.113B,4.034B,1.609B,2015-12,11.01B,326.00M,-45.00M,-45.00M,1.651B,2.609B,5.171B,573.00M,18.52B,520.00M,194.00M,31.44B,922.00M,6.711B,33.51B,2.973B,21.83B,18.88B,26.78B,11.68B,7.90B,1.036B,16.92B,6.98B
CAH,2015-09,-68.00M,2.974B,26.48B,319.00M,0,1.17,1.15,7.564B,3.87B,1.579B,2015-09,9.758B,383.00M,-44.00M,-44.00M,1.546B,1.563B,5.231B,632.00M,17.46B,568.00M,184.00M,28.06B,842.00M,6.505B,31.22B,2.957B,21.22B,17.78B,24.70B,10.00B,6.913B,947.00M,14.87B,6.996B
CAH,2015-06,-23.00M,4.616B,26.09B,281.00M,0,0.89,0.88,6.018B,0,1.458B,2015-06,9.211B,295.00M,-36.00M,-36.00M,1.506B,1.432B,5.211B,520.00M,16.96B,523.00M,231.00M,27.55B,847.00M,6.256B,30.14B,3.003B,21.75B,17.24B,23.89B,8.39B,6.643B,938.00M,14.37B,6.523B
CAH,2015-03,-53.00M,3.183B,23.92B,283.00M,0,1.1,1.09,6.033B,0,1.459B,2015-03,9.163B,365.00M,-35.00M,-35.00M,1.407B,1.404B,3.72B,579.00M,16.11B,558.00M,193.00M,25.38B,803.00M,6.369B,27.89B,2.992B,19.63B,16.40B,21.52B,8.257B,5.124B,880.00M,13.85B,6.095B
CAH,2014-12,-3.00M,2.881B,24.08B,270.00M,0,0.87,0.86,5.876B,0,1.454B,2014-12,9.408B,289.00M,-36.00M,-36.00M,1.415B,1.412B,3.706B,579.00M,15.76B,451.00M,162.00M,25.54B,815.00M,6.10B,27.25B,2.973B,19.16B,16.03B,21.15B,8.093B,5.118B,875.00M,13.60B,5.653B
CAH,2014-09,46.00M,2.469B,22.73B,843.00M,0,0.79,0.78,5.923B,0,1.341B,2014-09,8.069B,266.00M,-34.00M,-34.00M,1.434B,1.395B,3.164B,513.00M,14.05B,435.00M,169.00M,24.07B,775.00M,6.256B,25.71B,2.948B,17.54B,14.90B,19.46B,8.173B,4.559B,828.00M,12.00B,5.662B
CAH,2014-06,70.00M,2.865B,21.64B,801.00M,0,0.69,0.68,5.87B,0,1.256B,2014-06,8.266B,234.00M,-33.00M,-33.00M,1.459B,1.346B,3.171B,398.00M,14.31B,357.00M,123.00M,22.89B,795.00M,6.401B,26.03B,2.98B,17.94B,15.12B,19.63B,8.094B,4.517B,858.00M,12.15B,5.38B
CAH,2014-03,70.00M,3.041B,20.13B,241.00M,0,0.92,0.91,5.593B,0,1.297B,2014-03,8.03B,315.00M,-34.00M,-34.00M,1.404B,1.343B,3.679B,505.00M,12.91B,507.00M,192.00M,21.43B,736.00M,6.532B,24.70B,2.959B,16.94B,13.15B,18.17B,7.765B,5.022B,792.00M,10.92B,4.812B
