Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Research and Development Expense,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
WAB,2020-12,-339.10M,598.70M,1.589B,447.20M,642.70M,0.46,0.46,12.35B,2.373B,434.70M,2020-12,1.642B,87.90M,-48.60M,-48.60M,1.602B,168.40M,3.792B,161.10M,1.894B,118.30M,31.50M,0,2.024B,235.20M,10.12B,18.45B,2.00M,3.880B,3.226B,8.302B,14.57B,5.076B,273.60M,909.40M,1.412B
WAB,2020-09,-482.20M,559.30M,1.369B,454.80M,640.90M,0.67,0.67,12.26B,2.284B,495.90M,2020-09,1.780B,128.10M,-45.60M,-45.60M,1.604B,163.10M,3.800B,206.70M,1.889B,175.40M,46.90M,0,1.865B,252.70M,10.02B,18.44B,2.00M,3.936B,3.229B,8.392B,14.51B,5.163B,289.20M,962.00M,1.434B
WAB,2020-06,-537.80M,587.90M,1.323B,697.10M,619.50M,0.46,0.46,12.25B,2.240B,414.40M,2020-06,1.800B,86.80M,-51.40M,-51.40M,1.612B,155.60M,3.769B,159.40M,1.936B,114.30M,28.50M,0,1.737B,216.80M,9.846B,18.47B,2.00M,3.970B,3.483B,8.585B,14.50B,5.102B,255.00M,1.006B,1.410B
WAB,2020-03,-560.60M,615.90M,1.420B,92.80M,602.80M,0.58,0.58,12.28B,2.209B,509.70M,2020-03,1.786B,111.60M,-53.30M,-53.30M,1.623B,151.40M,4.655B,217.30M,2.029B,149.20M,38.00M,0,1.930B,243.40M,9.762B,18.77B,2.00M,4.241B,2.982B,8.975B,14.53B,5.994B,292.40M,1.087B,1.672B
WAB,2019-12,-382.60M,604.20M,1.759B,95.70M,604.20M,0.71,0.71,12.46B,2.216B,609.40M,2019-12,1.773B,135.70M,-58.30M,-58.30M,1.656B,145.30M,4.334B,226.10M,2.214B,174.70M,37.70M,0,2.368B,323.70M,9.956B,18.94B,2.00M,4.192B,3.258B,8.951B,14.75B,5.693B,383.30M,1.158B,1.664B
WAB,2019-09,-468.60M,587.40M,1.482B,111.80M,670.60M,0.48,0.48,12.31B,2.177B,519.90M,2019-09,1.957B,91.10M,-57.70M,-57.70M,1.623B,72.60M,4.634B,169.10M,2.129B,113.30M,22.70M,0,2.002B,292.20M,9.696B,18.90B,2.00M,4.410B,3.199B,9.172B,14.49B,5.973B,350.80M,1.146B,1.673B
WAB,2019-06,-289.18M,461.37M,1.688B,104.41M,648.50M,0.58,0.54,12.52B,2.171B,548.70M,2019-06,1.882B,104.10M,-58.50M,-58.50M,1.646B,169.86M,4.529B,200.60M,2.171B,144.20M,41.50M,0,2.236B,290.90M,9.802B,18.94B,1.981M,4.229B,3.211B,9.107B,14.71B,5.896B,348.10M,1.233B,1.707B
WAB,2019-03,-309.00M,512.87M,1.232B,321.31M,573.24M,-0.04,-0.04,12.51B,2.134B,361.60M,2019-03,1.947B,-4.50M,-44.60M,-44.60M,1.635B,176.12M,4.641B,67.30M,2.086B,14.50M,18.50M,0,1.594B,259.80M,9.688B,19.08B,1.981M,4.381B,3.254B,9.297B,14.70B,6.043B,294.30M,1.187B,1.727B
WAB,2018-12,-256.60M,580.90M,830.50M,64.10M,373.50M,0.36,0.36,3.526B,1.037B,287.30M,2018-12,844.90M,34.30M,-36.30M,-36.30M,563.80M,198.30M,3.793B,93.40M,1.036B,57.50M,22.70M,0,1.118B,168.00M,2.865B,8.649B,1.30M,4.450B,1.647B,5.780B,4.200B,4.134B,193.90M,589.40M,1.147B
WAB,2018-09,-205.73M,411.38M,785.70M,47.04M,374.10M,0.91,0.91,3.570B,1.026B,292.10M,2018-09,866.20M,87.70M,-23.70M,-23.70M,557.42M,153.55M,3.818B,125.20M,943.96M,102.70M,16.60M,0,1.078B,146.80M,2.895B,8.553B,1.323M,4.354B,1.530B,5.643B,4.200B,4.113B,166.90M,557.45M,1.241B
