Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Research and Development Expense,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
TSLA,2020-12,363.00M,19.38B,8.678B,2.418B,2.21B,0.29,0.24,520.00M,29.45B,2.066B,2020-12,4.101B,239.00M,-240.00M,-240.00M,23.38B,1.435B,10.86B,575.00M,8.483B,379.00M,83.00M,522.00M,10.74B,969.00M,22.22B,52.15B,1.00M,26.72B,14.25B,29.07B,25.43B,14.82B,1.491B,6.828B,1.886B
TSLA,2020-09,125.00M,14.53B,6.708B,3.425B,1.966B,0.32,0.27,521.00M,27.70B,2.063B,2020-09,4.218B,331.00M,-157.00M,-157.00M,21.99B,1.233B,11.74B,809.00M,6.877B,555.00M,186.00M,366.00M,8.771B,888.00M,16.03B,45.69B,1.00M,21.74B,13.30B,28.80B,23.95B,15.50B,1.254B,5.593B,1.757B
TSLA,2020-06,-40.00M,8.615B,4.769B,3.959B,1.843B,0.112,0.1,508.00M,26.14B,1.267B,2020-06,4.018B,104.00M,-162.00M,-162.00M,20.88B,1.198B,11.52B,327.00M,5.56B,150.00M,21.00M,279.00M,6.036B,661.00M,9.855B,38.14B,0,15.34B,12.27B,27.41B,22.80B,15.14B,940.00M,4.122B,1.485B
TSLA,2020-03,-113.00M,8.08B,4.751B,3.499B,1.974B,0.018,0.016,516.00M,25.32B,1.234B,2020-03,4.494B,16.00M,-159.00M,-159.00M,20.47B,1.199B,11.70B,283.00M,5.678B,70.00M,2.00M,324.00M,5.985B,627.00M,9.173B,37.25B,0,14.89B,11.99B,27.21B,22.36B,15.22B,951.00M,4.369B,1.274B
TSLA,2019-12,-36.00M,6.268B,5.993B,2.013B,1.889B,0.116,0.112,537.00M,24.66B,1.391B,2019-12,3.552B,97.00M,-160.00M,-160.00M,20.20B,1.273B,12.59B,347.00M,5.889B,174.00M,42.00M,345.00M,7.384B,699.00M,6.618B,34.31B,1.00M,12.10B,10.67B,26.84B,22.21B,16.18B,1.044B,4.382B,1.324B
TSLA,2019-09,-120.00M,5.338B,5.112B,2.03B,1.71B,0.16,0.16,537.00M,24.04B,1.191B,2019-09,3.581B,143.00M,-170.00M,-170.00M,19.84B,1.14B,12.38B,261.00M,5.965B,176.00M,26.00M,334.00M,6.303B,596.00M,6.04B,32.80B,0,10.94B,10.15B,25.91B,21.86B,15.77B,930.00M,3.468B,1.128B
TSLA,2019-06,-5.605M,4.955B,5.429B,1.791B,1.514B,-0.462,-0.462,480.83M,23.46B,921.00M,2019-06,3.382B,-408.00M,-162.00M,-162.00M,19.60B,1.182B,12.31B,-50.00M,5.757B,-370.00M,19.00M,324.00M,6.35B,647.00M,5.715B,31.87B,0.179M,10.18B,9.589B,25.30B,21.69B,15.71B,971.00M,3.134B,1.147B
TSLA,2019-03,-35.02M,2.198B,3.975B,1.706B,1.531B,-0.82,-0.82,347.88M,22.79B,566.00M,2019-03,3.837B,-702.00M,-149.00M,-149.00M,19.32B,1.157B,10.83B,-478.00M,5.526B,-645.00M,23.00M,340.00M,4.541B,704.00M,4.606B,28.91B,0.174M,7.678B,9.243B,23.44B,21.23B,14.20B,1.044B,3.249B,1.047B
TSLA,2018-12,-8.00M,3.686B,5.783B,2.712B,1.423B,0.162,0.156,350.00M,30.15B,1.443B,2018-12,3.113B,140.00M,-168.00M,-168.00M,19.69B,1.05B,11.12B,419.00M,4.875B,232.00M,22.00M,356.00M,7.226B,668.00M,4.923B,29.74B,0,8.307B,9.993B,23.98B,21.43B,13.99B,1.024B,3.753B,949.00M
TSLA,2018-09,8.271M,2.968B,5.30B,2.107B,1.477B,0.364,0.35,356.70M,22.63B,1.524B,2018-09,3.314B,311.00M,-168.00M,-168.00M,19.73B,1.008B,11.35B,443.00M,5.587B,271.00M,17.00M,351.00M,6.824B,730.00M,4.509B,29.26B,0.171M,7.920B,9.775B,23.96B,21.34B,14.19B,1.081B,3.597B,1.155B
TSLA,2018-06,18.54M,2.236B,3.383B,2.103B,1.518B,-0.844,-0.844,364.69M,22.13B,618.93M,2018-06,3.325B,-717.54M,-158.52M,-158.52M,19.59B,849.48M,11.22B,-517.96M,4.845B,-729.00M,13.71M,386.13M,4.002B,750.76M,3.906B,27.91B,0.17M,6.700B,9.141B,23.18B,21.21B,14.04B,1.137B,3.030B,569.87M
TSLA,2018-03,82.92M,2.666B,2.952B,1.998B,1.521B,-0.838,-0.838,407.71M,21.46B,456.53M,2018-03,2.566B,-709.55M,-144.33M,-144.33M,19.18B,870.47M,10.49B,-596.97M,4.502B,-779.02M,5.605M,367.10M,3.409B,686.40M,4.451B,27.27B,0.17M,6.384B,8.650B,21.96B,20.89B,13.31B,1.054B,2.603B,652.85M
TSLA,2017-12,33.35M,3.368B,2.849B,978.78M,1.869B,-0.802,-0.802,421.74M,22.44B,439.30M,2017-12,2.264B,-675.95M,-140.51M,-140.51M,20.49B,1.225B,11.15B,-598.06M,3.909B,-779.87M,-8.64M,354.56M,3.288B,682.79M,4.237B,28.66B,0.169M,6.571B,7.675B,23.42B,22.08B,15.75B,1.037B,2.576B,515.38M
TSLA,2017-09,21.25M,3.530B,2.536B,424.22M,1.638B,-0.74,-0.74,417.47M,21.22B,449.14M,2017-09,2.471B,-619.38M,-111.58M,-111.58M,19.52B,1.126B,11.28B,-535.48M,3.864B,-671.45M,-0.285M,331.62M,2.985B,653.00M,4.711B,28.11B,0.168M,7.069B,6.469B,22.33B,21.04B,15.86B,984.62M,2.386B,607.73M
