Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
CDW,2020-12,-95.80M,1.410B,4.075B,595.50M,243.70M,1.67,1.65,3.041B,550.00M,880.90M,2020-12,760.00M,238.30M,-37.10M,-37.10M,306.30M,55.30M,4.025B,332.20M,2.771B,295.00M,56.70M,4.956B,548.70M,1.297B,9.345B,1.40M,5.954B,3.898B,8.048B,3.391B,4.149B,548.70M,2.193B,3.592B
CDW,2020-09,-130.70M,1.250B,3.931B,733.50M,246.80M,1.36,1.33,3.035B,401.50M,825.50M,2020-09,648.10M,193.20M,-40.20M,-40.20M,401.50M,63.10M,4.010B,317.80M,2.640B,250.10M,56.90M,4.756B,507.70M,1.238B,9.224B,1.40M,5.760B,3.837B,7.985B,3.464B,4.149B,507.70M,1.991B,3.672B
CDW,2020-06,-151.60M,958.40M,3.618B,37.90M,275.40M,1.32,1.31,3.025B,463.80M,747.20M,2020-06,694.80M,189.10M,-39.70M,-39.70M,463.80M,67.60M,4.000B,283.40M,3.085B,245.40M,56.30M,4.366B,463.80M,1.056B,8.750B,1.40M,5.236B,3.562B,7.694B,3.514B,4.132B,463.80M,2.434B,3.383B
CDW,2020-03,-159.30M,214.40M,3.633B,33.70M,257.60M,1.18,1.16,3.070B,461.40M,756.50M,2020-03,672.10M,167.90M,-37.90M,-37.90M,461.40M,62.80M,3.568B,245.80M,3.155B,211.80M,43.90M,4.389B,510.70M,889.70M,8.222B,1.40M,4.666B,3.647B,7.333B,3.557B,3.686B,510.70M,2.448B,3.592B
CDW,2019-12,-117.80M,154.00M,3.759B,464.00M,252.20M,1.29,1.27,3.147B,752.00M,777.50M,2019-12,611.20M,185.60M,-38.30M,-38.30M,494.90M,62.40M,3.414B,283.80M,2.563B,236.00M,50.40M,4.537B,493.70M,960.30M,7.999B,1.40M,4.334B,3.491B,7.039B,3.665B,3.548B,493.70M,1.924B,3.397B
CDW,2019-09,-154.10M,166.90M,4.091B,25.40M,212.10M,1.39,1.37,3.132B,255.30M,816.50M,2019-09,603.60M,201.70M,-42.30M,-42.30M,255.30M,111.30M,3.341B,320.60M,2.812B,260.90M,59.20M,4.908B,495.90M,935.10M,7.703B,1.40M,4.295B,3.241B,6.768B,3.408B,3.527B,495.90M,2.363B,3.332B
CDW,2019-06,-139.40M,194.50M,3.856B,25.50M,200.80M,1.35,1.33,3.185B,280.70M,773.80M,2019-06,652.20M,196.60M,-40.50M,-40.50M,280.70M,123.10M,3.340B,300.30M,3.072B,261.20M,64.60M,4.630B,473.50M,936.10M,7.922B,1.50M,4.425B,3.460B,6.986B,3.497B,3.526B,473.50M,2.581B,3.373B
CDW,2019-03,-127.50M,285.00M,3.286B,25.70M,192.10M,1.04,1.02,3.224B,287.30M,672.10M,2019-03,590.70M,152.90M,-38.30M,-38.30M,287.30M,132.70M,3.351B,228.90M,2.819B,191.60M,38.70M,3.958B,443.20M,927.30M,7.680B,1.50M,4.132B,3.215B,6.752B,3.547B,3.537B,443.20M,2.347B,3.078B
CDW,2018-12,-130.60M,205.80M,3.381B,25.30M,178.30M,1.07,1.05,3.175B,371.90M,693.80M,2018-12,454.30M,159.30M,-37.10M,-37.10M,156.10M,141.90M,3.183B,242.90M,2.413B,206.60M,47.30M,4.075B,450.90M,975.20M,7.168B,1.50M,3.797B,2.803B,6.192B,3.371B,3.389B,450.90M,2.062B,2.988B
CDW,2018-09,-108.20M,255.10M,3.660B,32.00M,188.50M,1.22,1.2,3.228B,0,713.60M,2018-09,481.10M,183.70M,-36.60M,-36.60M,147.80M,158.40M,3.187B,274.80M,2.421B,238.40M,54.70M,4.373B,438.80M,1.161B,7.375B,1.50M,3.950B,2.804B,6.215B,3.426B,3.411B,438.80M,2.063B,3.021B
