Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Research and Development Expense,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
XLNX,2013-12,-7.548M,2.457B,180.79M,934.39M,188.68M,0.66,0.61,190.62M,802.09M,406.02M,2013-12,206.73M,175.88M,-4.505M,-4.505M,354.80M,279.70M,0,183.55M,309.01M,197.93M,22.06M,128.09M,586.82M,91.79M,3.277B,5.002B,2.665M,2.948B,1.432B,1.725B,2.054B,292.75M,222.48M,94.72M,207.25M
XLNX,2013-09,-4.561M,2.264B,182.82M,930.08M,195.02M,0.53,0.49,190.21M,801.66M,416.12M,2013-09,183.71M,141.46M,-7.684M,-7.684M,357.42M,269.25M,0,192.36M,357.06M,152.76M,11.30M,125.00M,598.94M,96.34M,3.232B,5.000B,2.682M,2.801B,1.482B,1.768B,2.199B,286.01M,223.76M,93.09M,277.54M
XLNX,2013-06,-10.08M,1.842B,179.70M,926.78M,204.34M,0.59,0.56,192.63M,794.55M,399.26M,2013-06,186.80M,157.02M,-8.256M,-8.256M,362.96M,228.22M,922.67M,192.91M,271.36M,182.98M,25.96M,111.54M,578.96M,92.39M,3.090B,4.761B,2.648M,2.355B,1.402B,1.671B,2.406B,268.60M,206.35M,70.83M,268.15M
XLNX,2013-03,8.66M,1.715B,180.59M,0,103.77M,0.5,0.47,195.04M,784.80M,351.58M,2013-03,201.25M,130.62M,-7.135M,-7.135M,365.69M,415.44M,918.88M,147.23M,216.05M,138.32M,7.705M,111.13M,532.17M,90.73M,2.963B,4.729B,2.636M,2.298B,386.79M,1.766B,2.432B,1.379B,204.35M,133.40M,229.18M
XLNX,2012-12,15.16M,1.687B,170.49M,0,50.02M,0.4,0.38,197.53M,794.09M,339.27M,2012-12,225.98M,103.65M,-6.397M,-6.397M,373.37M,507.00M,915.11M,120.84M,285.52M,115.69M,12.04M,129.06M,509.77M,86.82M,2.816B,4.613B,2.612M,2.264B,335.54M,1.797B,2.349B,1.461B,218.43M,98.56M,232.26M
XLNX,2012-09,18.57M,1.706B,187.71M,0,47.97M,0.47,0.46,200.09M,798.80M,356.22M,2012-09,204.07M,123.44M,-7.446M,-7.446M,382.21M,499.71M,911.14M,148.09M,170.65M,138.08M,14.65M,113.89M,543.93M,91.93M,2.752B,4.549B,2.608M,2.250B,342.66M,1.797B,2.299B,1.454B,208.13M,96.48M,222.27M
XLNX,2012-06,4.917M,1.743B,198.41M,0,56.70M,0.49,0.47,183.72M,794.39M,384.37M,2012-06,193.32M,129.83M,-7.903M,-7.903M,388.72M,477.62M,906.57M,164.58M,189.62M,154.90M,25.07M,121.45M,582.78M,96.20M,2.704B,4.493B,2.612M,2.302B,360.16M,1.789B,2.191B,1.429B,219.80M,101.68M,257.94M
XLNX,2012-03,7.264M,1.918B,187.58M,0,112.14M,0.47,0.45,185.87M,788.42M,371.40M,2012-03,204.87M,122.40M,-7.405M,-7.405M,394.98M,463.04M,903.06M,162.91M,155.36M,140.39M,17.98M,115.24M,558.97M,91.26M,2.708B,4.464B,2.636M,2.450B,342.78M,1.756B,2.014B,1.414B,208.48M,87.28M,214.96M
XLNX,2011-12,0.043M,1.761B,174.80M,0,63.22M,0.49,0.47,188.02M,784.46M,336.29M,2011-12,245.48M,127.01M,-7.768M,-7.768M,390.01M,449.17M,899.80M,137.12M,203.65M,129.94M,2.924M,108.24M,511.09M,88.93M,2.561B,4.345B,2.615M,2.353B,382.44M,1.784B,1.993B,1.402B,199.16M,98.85M,211.13M
XLNX,2011-09,6.37M,1.808B,200.56M,0,72.50M,0.48,0.47,189.99M,772.93M,354.64M,2011-09,247.65M,126.29M,-7.434M,-7.434M,384.89M,433.49M,894.48M,158.21M,178.37M,146.24M,19.96M,105.77M,555.21M,88.68M,2.492B,4.268B,2.624M,2.414B,367.45M,1.775B,1.854B,1.408B,196.44M,84.19M,216.42M
XLNX,2011-06,13.32M,1.973B,223.13M,0,92.12M,0.58,0.56,190.84M,758.71M,392.33M,2011-06,250.16M,154.37M,-8.272M,-8.272M,380.66M,420.58M,890.98M,188.30M,215.70M,180.48M,26.11M,106.02M,615.46M,96.40M,2.500B,4.331B,2.643M,2.621B,434.13M,1.831B,1.710B,1.397B,204.04M,86.41M,244.68M
XLNX,2011-03,10.52M,1.926B,203.70M,0,99.76M,0.61,0.6,160.48M,747.94M,384.15M,2011-03,264.74M,160.05M,-8.779M,-8.779M,380.57M,403.99M,0,187.28M,142.80M,168.81M,8.76M,102.97M,587.85M,92.86M,2.415B,4.141B,2.646M,2.623B,368.14M,1.726B,1.518B,1.358B,196.86M,99.25M,286.46M
