Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Research and Development Expense,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
EW,2014-06,-41.10M,1.484B,151.20M,0,0,0.8633,0.8483,413.80M,0,423.90M,2014-06,317.10M,547.00M,-3.10M,-3.10M,422.50M,0,598.00M,119.30M,540.50M,813.20M,266.20M,89.10M,575.10M,215.50M,1.915B,3.327B,127.10M,2.278B,540.50M,1.412B,1.048B,871.20M,304.60M,87.10M,327.50M
EW,2014-03,-32.40M,831.60M,145.90M,0,0,0.095,0.0933,417.00M,0,376.50M,2014-03,308.00M,60.30M,-3.50M,-3.50M,418.70M,0,725.40M,93.50M,356.20M,77.30M,17.00M,85.80M,522.40M,197.20M,1.341B,2.652B,126.40M,1.603B,356.20M,1.311B,1.048B,954.70M,283.00M,0,305.10M
EW,2013-12,-27.60M,936.90M,143.80M,0,0,0.115,0.1133,418.90M,0,392.20M,2013-12,308.90M,75.10M,-4.00M,-4.00M,421.60M,0,593.10M,127.00M,210.20M,100.30M,25.20M,78.60M,536.00M,186.60M,1.544B,2.710B,126.00M,1.726B,345.60M,1.166B,984.10M,819.90M,265.20M,0,328.00M
EW,2013-09,-42.90M,757.60M,128.20M,0,8.70M,0.115,0.1133,446.90M,694.50M,367.40M,2013-09,313.90M,76.80M,-1.00M,-1.00M,409.00M,0,532.10M,105.50M,335.10M,99.80M,23.00M,84.10M,495.60M,177.80M,1.437B,2.531B,125.70M,1.570B,335.10M,1.093B,960.20M,758.10M,261.90M,115.20M,327.80M
EW,2013-06,-48.00M,575.00M,123.60M,0,8.60M,0.1383,0.135,446.10M,604.10M,393.60M,2013-06,299.50M,93.30M,-0.40M,-0.40M,399.20M,0,227.30M,126.50M,314.20M,120.50M,27.20M,80.50M,517.20M,186.60M,1.580B,2.340B,125.40M,1.391B,314.20M,759.90M,949.10M,445.70M,267.10M,122.50M,341.80M
EW,2013-03,-52.00M,557.90M,121.00M,0,0,0.21,0.2067,445.70M,0,375.70M,2013-03,288.50M,143.90M,0.20M,0.20M,385.40M,0,192.70M,113.50M,300.40M,190.60M,46.70M,79.80M,496.70M,182.40M,1.592B,2.297B,124.70M,1.361B,300.40M,704.60M,935.90M,404.20M,262.20M,0,329.70M
EW,2012-12,-37.90M,521.40M,122.20M,0,0,0.1317,0.1283,451.70M,0,388.30M,2012-12,281.00M,89.40M,0,0,373.30M,0,189.30M,143.40M,224.20M,119.30M,29.90M,74.90M,510.50M,170.00M,1.479B,2.222B,124.20M,1.292B,347.40M,742.20M,929.60M,394.80M,244.90M,0,347.50M
EW,2012-09,-37.10M,622.50M,111.70M,0,0,0.1,0.0967,409.40M,0,336.20M,2012-09,286.00M,69.20M,0.30M,0.30M,328.70M,0,175.40M,94.60M,298.60M,93.40M,24.20M,73.80M,447.90M,167.80M,1.536B,2.196B,123.90M,1.388B,298.60M,659.50M,808.10M,360.90M,241.60M,0,325.40M
EW,2012-06,-51.00M,506.00M,129.80M,0,0,0.0983,0.095,411.50M,0,352.20M,2012-06,265.40M,67.80M,0.10M,0.10M,315.80M,0,185.10M,95.80M,284.30M,89.90M,22.10M,74.00M,482.00M,182.40M,1.435B,2.075B,123.00M,1.279B,284.30M,640.50M,796.30M,356.20M,256.40M,0,336.40M
EW,2012-03,-24.60M,409.50M,127.30M,0,0,0.095,0.0917,414.90M,0,331.90M,2012-03,268.30M,65.10M,0,0,308.20M,0,179.40M,86.10M,265.20M,85.60M,20.50M,68.60M,459.20M,177.20M,1.390B,2.004B,121.10M,1.188B,265.20M,613.90M,816.20M,348.70M,245.80M,0,346.70M
EW,2011-12,-37.50M,450.50M,119.60M,0,0,0.0917,0.0883,416.70M,0,310.60M,2011-12,261.30M,63.10M,0,0,304.30M,0,150.40M,86.50M,213.40M,68.60M,5.50M,60.70M,430.20M,163.40M,1.338B,1.980B,120.00M,1.168B,335.20M,642.60M,812.00M,307.40M,224.10M,0,320.70M
EW,2011-09,-23.20M,451.10M,125.60M,0,0,0.075,0.0717,420.00M,0,287.10M,2011-09,247.90M,51.60M,0,0,286.40M,0,175.00M,59.90M,302.00M,57.60M,6.00M,61.70M,412.70M,165.50M,1.355B,1.983B,119.50M,1.182B,302.00M,628.30M,801.00M,326.30M,227.20M,0,346.80M
EW,2011-06,-9.50M,468.20M,127.80M,0,0,0.085,0.08,422.80M,0,303.40M,2011-06,229.40M,58.10M,0.30M,0.30M,281.00M,0,174.80M,75.30M,313.30M,72.80M,14.70M,64.90M,431.20M,163.20M,1.385B,2.002B,118.80M,1.217B,313.30M,617.20M,785.60M,303.90M,228.10M,0,364.10M
