Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
BR,2017-12,-38.40M,366.50M,769.30M,124.90M,124.30M,0.53,0.52,1.657B,202.50M,243.50M,2017-12,62.10M,-10.20M,-10.20M,202.50M,135.90M,1.223B,115.80M,267.10M,103.50M,41.40M,1.013B,127.70M,1.074B,3.250B,1.60M,1.051B,585.90M,2.176B,2.199B,1.590B,127.70M,216.40M,575.10M
BR,2017-09,-37.10M,288.80M,726.00M,124.80M,156.20M,0.43,0.42,1.647B,207.60M,198.80M,2017-09,49.90M,-9.40M,-9.40M,207.60M,133.60M,1.292B,85.30M,284.50M,74.30M,24.40M,924.80M,113.50M,1.038B,3.224B,1.60M,1.034B,609.40M,2.187B,2.190B,1.577B,113.50M,231.20M,624.40M
BR,2017-06,-55.80M,271.10M,908.40M,0,121.90M,1.6,1.57,1.646B,567.10M,437.40M,2017-06,187.10M,-10.80M,-10.80M,198.10M,156.30M,1.102B,299.50M,364.80M,284.60M,97.60M,1.346B,137.90M,1.004B,3.150B,1.60M,989.60M,745.00M,2.146B,2.160B,1.401B,137.90M,285.30M,589.50M
BR,2017-03,-60.50M,269.50M,773.70M,0,243.80M,0.64,0.63,1.645B,169.50M,235.20M,2017-03,75.90M,-10.80M,-10.80M,169.50M,145.70M,1.142B,109.70M,312.10M,106.30M,30.40M,1.009B,125.50M,942.40M,3.242B,1.60M,1.118B,886.00M,2.300B,2.124B,1.414B,125.50M,257.90M,661.20M
BR,2016-12,-60.90M,235.70M,707.80M,0,115.60M,0.25,0.25,1.626B,145.50M,184.80M,2016-12,30.10M,-10.70M,-10.70M,145.50M,144.40M,1.081B,58.80M,227.90M,45.70M,15.60M,892.60M,126.00M,985.90M,2.967B,1.60M,899.40M,638.20M,1.981B,2.068B,1.343B,126.00M,196.50M,515.50M
BR,2016-09,-48.90M,227.40M,717.90M,0,113.10M,0.28,0.28,1.628B,130.70M,177.40M,2016-09,33.70M,-10.30M,-10.30M,130.70M,131.00M,1.001B,66.10M,239.70M,51.50M,17.90M,895.30M,111.30M,1.051B,2.942B,1.60M,885.80M,641.70M,1.891B,2.056B,1.249B,111.30M,187.50M,499.40M
BR,2016-06,-38.20M,727.70M,586.30M,0,82.70M,1.44,1.4,1.210B,520.70M,388.20M,2016-06,170.10M,-6.60M,-6.60M,112.30M,131.90M,890.70M,270.30M,283.40M,262.50M,92.50M,974.50M,117.90M,1.046B,2.873B,1.60M,1.289B,692.80M,1.827B,1.584B,1.134B,117.90M,218.00M,453.40M
BR,2016-03,-47.70M,354.40M,486.50M,0,166.00M,0.54,0.52,1.155B,108.20M,202.30M,2016-03,63.70M,-6.50M,-6.50M,108.20M,117.70M,819.50M,100.60M,237.70M,93.40M,29.70M,688.80M,101.70M,902.60M,2.524B,1.60M,1.004B,581.30M,1.621B,1.520B,1.040B,101.70M,187.10M,503.80M
BR,2015-12,-38.00M,305.10M,464.50M,0,67.50M,0.34,0.33,1.167B,106.00M,174.40M,2015-12,40.20M,-6.50M,-6.50M,106.00M,128.00M,754.50M,70.20M,205.70M,61.30M,21.10M,638.90M,104.20M,941.60M,2.354B,1.60M,828.20M,428.60M,1.412B,1.525B,983.40M,104.20M,168.80M,409.80M
BR,2015-09,-32.90M,286.30M,438.60M,0,77.50M,0.28,0.28,1.158B,100.40M,156.10M,2015-09,33.50M,-6.30M,-6.30M,100.40M,128.80M,734.40M,59.00M,210.90M,51.70M,18.10M,594.70M,97.10M,924.30M,2.300B,1.60M,795.50M,413.00M,1.375B,1.504B,962.20M,97.10M,175.30M,410.80M
BR,2015-06,-20.90M,324.10M,555.10M,0,72.60M,1.38,1.35,1.166B,493.20M,374.50M,2015-06,165.90M,-6.00M,-6.00M,97.30M,136.90M,689.40M,261.70M,239.20M,255.40M,89.50M,929.60M,112.80M,927.80M,2.368B,1.60M,861.40M,508.90M,1.440B,1.507B,931.40M,112.80M,175.80M,444.50M
BR,2015-03,-22.20M,310.10M,452.60M,0,161.90M,0.45,0.43,1.026B,81.40M,181.60M,2015-03,54.00M,-5.60M,-5.60M,81.40M,117.40M,629.30M,89.00M,224.00M,81.90M,27.90M,634.20M,92.60M,898.70M,2.281B,1.60M,932.00M,530.70M,1.382B,1.349B,851.80M,92.60M,174.20M,486.40M
