Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Research and Development Expense,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
ALB,2020-12,-326.13M,746.72M,613.73M,804.68M,0,0.79,0.79,2.015B,7.564B,265.42M,2020-12,750.24M,84.64M,-19.15M,-19.15M,5.491B,394.85M,2.884B,125.14M,894.46M,48.43M,-10.10M,15.38M,879.15M,124.91M,4.268B,10.45B,1.069M,2.206B,1.802B,5.982B,8.245B,4.181B,140.28M,556.41M,637.83M
ALB,2020-09,-398.47M,702.07M,492.81M,603.79M,0,0.92,0.92,1.947B,7.285B,254.06M,2020-09,828.08M,98.30M,-19.23M,-19.23M,5.243B,405.45M,2.941B,144.43M,1.009B,121.54M,30.65M,13.53M,746.87M,96.09M,4.125B,10.23B,1.065M,2.227B,1.613B,5.907B,8.005B,4.294B,109.62M,531.44M,577.69M
ALB,2020-06,-431.13M,736.70M,530.69M,428.01M,0,0.81,0.8,1.914B,7.139B,233.36M,2020-06,851.26M,85.62M,-17.85M,-17.85M,5.136B,406.26M,3.132B,112.20M,992.79M,88.08M,15.43M,14.21M,764.05M,106.95M,4.024B,10.17B,1.064M,2.292B,1.421B,5.964B,7.878B,4.543B,121.16M,593.34M,594.58M
ALB,2020-03,-526.49M,553.23M,496.83M,59.44M,0,1.01,1.01,1.904B,6.974B,242.02M,2020-03,853.50M,107.20M,-16.88M,-16.88M,5.026B,402.68M,3.105B,124.04M,1.133B,115.47M,18.44M,16.10M,738.84M,101.88M,3.878B,9.848B,1.063M,2.155B,1.193B,5.806B,7.692B,4.613B,117.97M,641.91M,592.47M
ALB,2019-12,-395.74M,613.11M,654.05M,187.34M,0,0.85,0.85,1.933B,6.952B,338.51M,2019-12,768.98M,90.39M,-22.40M,-22.40M,5.043B,397.86M,2.978B,139.08M,1.140B,78.30M,-5.105M,14.26M,992.56M,185.16M,3.932B,9.861B,1.061M,2.225B,1.409B,5.767B,7.636B,4.358B,199.43M,645.36M,752.45M
ALB,2019-09,-435.98M,317.82M,569.88M,564.57M,0,1.46,1.46,1.895B,5.406B,309.87M,2019-09,802.43M,155.07M,-11.11M,-11.11M,3.524B,393.12M,1.382B,186.15M,856.68M,163.72M,25.34M,15.58M,879.75M,108.14M,3.837B,8.142B,1.06M,1.970B,1.421B,4.133B,6.172B,2.712B,123.72M,582.97M,723.59M
ALB,2019-06,-349.41M,398.18M,559.14M,510.13M,0,1.46,1.45,1.940B,5.249B,325.91M,2019-06,814.02M,154.20M,-11.60M,-11.60M,3.391B,387.04M,1.398B,185.74M,889.85M,167.07M,30.41M,13.46M,885.05M,126.72M,3.801B,8.094B,1.059M,2.037B,1.400B,4.120B,6.058B,2.720B,140.18M,621.18M,730.02M
ALB,2019-03,-357.54M,465.27M,548.58M,446.98M,0,1.26,1.26,1.940B,4.983B,283.49M,2019-03,756.19M,133.57M,-12.59M,-12.59M,3.170B,390.98M,1.394B,155.15M,831.21M,153.86M,37.51M,14.98M,832.06M,113.36M,3.672B,7.871B,1.059M,1.987B,1.278B,4.007B,5.884B,2.729B,128.33M,567.34M,660.56M
ALB,2018-12,-350.68M,555.32M,601.32M,307.29M,0,1.22,1.21,1.953B,4.799B,320.38M,2018-12,700.54M,129.60M,-12.57M,-12.57M,3.021B,382.98M,1.398B,183.08M,798.06M,129.71M,11.20M,16.38M,921.70M,120.92M,3.585B,7.582B,1.056M,1.998B,1.183B,3.823B,5.583B,2.639B,137.30M,618.56M,697.89M
ALB,2018-09,-314.19M,641.23M,497.21M,286.19M,0,1.21,1.2,1.989B,4.572B,280.54M,2018-09,727.38M,129.74M,-12.99M,-12.99M,2.825B,378.48M,1.412B,163.76M,840.82M,154.56M,33.17M,16.61M,777.75M,100.17M,3.529B,7.487B,1.062M,2.060B,1.127B,3.801B,5.428B,2.674B,116.78M,582.45M,592.75M
