Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
PXD,2020-12,0,1.565B,1.667B,240.00M,0,0.26,0.26,261.00M,26.29B,349.00M,2020-12,224.00M,-30.00M,-33.00M,-33.00M,16.22B,1.366B,3.27B,268.00M,1.069B,-73.00M,-43.00M,2.016B,69.00M,11.57B,19.23B,2.00M,2.595B,1.906B,7.66B,16.63B,5.754B,81.00M,1.034B,699.00M
PXD,2020-09,0,1.392B,1.617B,239.00M,0,-0.12,-0.12,261.00M,25.87B,240.00M,2020-09,191.00M,-20.00M,-34.00M,-34.00M,16.15B,1.406B,3.261B,140.00M,1.027B,-16.00M,4.00M,1.857B,66.00M,11.65B,18.98B,2.00M,2.42B,1.688B,7.323B,16.56B,5.635B,100.00M,1.01B,684.00M
PXD,2020-06,0,265.00M,1.202B,249.00M,0,-2.66,-2.66,261.00M,25.63B,-61.00M,2020-06,170.00M,-439.00M,-33.00M,-33.00M,16.28B,1.403B,2.178B,-179.00M,882.00M,-538.00M,-99.00M,1.141B,62.00M,11.74B,17.91B,2.00M,1.195B,1.584B,6.166B,16.71B,4.582B,118.00M,856.00M,587.00M
PXD,2020-03,0,826.00M,1.713B,627.00M,0,1.74,1.74,261.00M,25.49B,297.00M,2020-03,188.00M,289.00M,-25.00M,-25.00M,16.50B,1.465B,2.286B,219.00M,1.094B,365.00M,76.00M,2.01B,59.00M,12.21B,19.05B,2.00M,2.069B,2.08B,6.84B,16.98B,4.76B,78.00M,1.076B,564.00M
PXD,2019-12,0,818.00M,2.011B,586.00M,0,2.06,2.06,261.00M,24.94B,630.00M,2019-12,205.00M,361.00M,-31.00M,-31.00M,16.36B,1.393B,2.009B,523.00M,1.467B,469.00M,108.00M,2.641B,85.00M,12.14B,19.09B,2.00M,2.191B,2.496B,6.952B,16.90B,4.456B,107.00M,1.414B,1.042B
PXD,2019-09,0,588.00M,1.876B,589.00M,0,1.38,1.38,261.00M,23.93B,530.00M,2019-09,246.00M,231.00M,-26.00M,-26.00M,15.65B,1.279B,2.021B,442.00M,1.442B,303.00M,72.00M,2.406B,76.00M,11.86B,18.08B,2.00M,1.923B,2.46B,6.222B,16.16B,3.762B,88.00M,1.417B,859.00M
PXD,2019-06,0,987.00M,1.802B,590.00M,0,-1.01,-1.01,262.00M,23.24B,577.00M,2019-06,249.00M,-169.00M,-24.00M,-24.00M,15.37B,1.208B,2.032B,470.00M,1.625B,-216.00M,-47.00M,2.379B,82.00M,11.88B,18.11B,2.00M,2.175B,2.525B,6.23B,15.93B,3.705B,107.00M,1.572B,795.00M
PXD,2019-03,0,1.303B,1.667B,594.00M,0,2.06,2.06,264.00M,24.07B,577.00M,2019-03,253.00M,350.00M,-21.00M,-21.00M,15.47B,1.255B,2.053B,428.00M,1.744B,453.00M,103.00M,2.244B,99.00M,12.21B,18.36B,2.00M,2.505B,2.532B,6.146B,15.85B,3.614B,149.00M,1.719B,883.00M
PXD,2018-12,0,1.44B,1.569B,0,0,1.89,1.89,264.00M,23.06B,635.00M,2018-12,242.00M,323.00M,-40.00M,-40.00M,14.84B,1.152B,2.284B,57.00M,1.679B,411.00M,88.00M,2.204B,102.00M,12.11B,17.90B,2.00M,2.58B,1.818B,5.792B,15.32B,3.974B,578.00M,1.626B,821.00M
PXD,2018-09,0,1.476B,1.616B,0,0,2.4,2.39,267.00M,22.62B,842.00M,2018-09,269.00M,411.00M,-20.00M,-20.00M,14.80B,1.064B,2.286B,717.00M,1.582B,529.00M,118.00M,2.458B,102.00M,11.89B,18.02B,2.00M,2.66B,2.225B,6.13B,15.36B,3.905B,125.00M,1.557B,883.00M
