Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Research and Development Expense,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
SLB,2021-03,-4.884B,2.91B,4.504B,749.00M,941.00M,0.2139,0.21,16.38B,29.74B,719.00M,2021-03,3.354B,299.00M,-131.00M,-131.00M,6.62B,19.00M,15.83B,503.00M,9.124B,386.00M,74.00M,135.00M,5.223B,81.00M,12.97B,42.04B,12.97B,12.81B,9.873B,29.06B,29.23B,19.19B,216.00M,9.124B,5.269B
SLB,2020-12,-4.743B,3.006B,4.828B,850.00M,910.00M,0.2687,0.2687,16.44B,32.13B,704.00M,2020-12,3.542B,374.00M,-139.00M,-139.00M,6.826B,0,16.04B,504.00M,8.70B,471.00M,89.00M,128.00M,5.532B,72.00M,12.07B,42.43B,12.92B,12.92B,10.49B,29.94B,29.52B,19.45B,200.00M,4.136B,5.247B
SLB,2020-09,-4.738B,3.837B,4.624B,1.292B,877.00M,-0.06,-0.06,16.54B,32.74B,634.00M,2020-09,3.601B,-82.00M,-135.00M,-135.00M,7.396B,42.00M,16.47B,412.00M,10.36B,-54.00M,19.00M,137.00M,5.258B,85.00M,11.94B,44.07B,13.04B,14.22B,11.65B,31.70B,29.85B,20.05B,222.00M,10.36B,5.552B
SLB,2020-06,-4.723B,3.589B,4.925B,603.00M,0,-2.47,-2.47,16.58B,34.10B,431.00M,2020-06,4.148B,-3.434B,-137.00M,-137.00M,7.729B,0,16.76B,208.00M,11.06B,-3.627B,-199.00M,142.00M,5.356B,81.00M,12.04B,44.67B,12.96B,14.38B,11.66B,32.21B,30.29B,20.55B,223.00M,11.06B,5.808B
SLB,2020-03,-4.438B,3.344B,6.624B,1.233B,0,-5.32,-5.32,16.60B,35.01B,831.00M,2020-03,4.13B,-7.376B,-121.00M,-121.00M,8.55B,491.00M,15.41B,531.00M,12.03B,-8.089B,-721.00M,173.00M,7.455B,127.00M,15.56B,48.59B,13.08B,16.27B,13.26B,32.61B,32.33B,19.35B,300.00M,12.03B,7.486B
SLB,2019-12,-4.569B,2.167B,7.126B,524.00M,0,0.2406,0.24,23.13B,35.96B,1.102B,2019-12,4.341B,333.00M,-137.00M,-137.00M,9.27B,591.00M,14.77B,783.00M,11.66B,452.00M,109.00M,190.00M,8.228B,129.00M,23.76B,56.31B,13.01B,15.53B,13.10B,32.14B,40.78B,19.04B,319.00M,6.701B,7.747B
SLB,2019-09,-4.544B,2.292B,7.385B,340.00M,0,-8.22,-8.22,23.39B,38.82B,1.156B,2019-09,4.389B,-11.38B,-152.00M,-152.00M,9.605B,1.33B,16.33B,860.00M,12.14B,-11.97B,-598.00M,176.00M,8.541B,120.00M,23.91B,57.99B,13.04B,16.15B,12.48B,33.66B,41.84B,21.18B,296.00M,12.14B,8.332B
SLB,2019-06,-4.527B,2.348B,7.252B,98.00M,0,0.36,0.35,33.44B,38.71B,1.017B,2019-06,4.224B,492.00M,-145.00M,-145.00M,11.36B,1.375B,16.98B,724.00M,11.68B,593.00M,99.00M,179.00M,8.269B,114.00M,35.85B,70.59B,13.00B,16.33B,11.77B,34.32B,54.26B,22.54B,293.00M,11.68B,8.471B
SLB,2019-03,-4.622B,2.155B,6.952B,99.00M,0,0.3,0.3,33.56B,38.66B,927.00M,2019-03,4.01B,421.00M,-136.00M,-136.00M,11.53B,1.441B,16.45B,642.00M,11.60B,509.00M,79.00M,173.00M,7.879B,112.00M,36.10B,70.32B,13.13B,15.77B,11.70B,33.80B,54.55B,22.10B,285.00M,11.60B,8.171B
SLB,2018-12,0,2.777B,7.172B,1.407B,0,0.3887,0.3887,33.66B,0,1.007B,2018-12,0,539.00M,-132.00M,-132.00M,11.68B,0,14.64B,715.00M,11.20B,648.00M,99.00M,178.00M,8.179B,114.00M,36.16B,70.51B,0,15.73B,13.49B,33.92B,54.78B,20.44B,292.00M,6.565B,7.881B
