Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Research and Development Expense,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
STE,2020-12,-2.386M,252.50M,463.06M,21.36M,44.31M,1.34,1.33,3.970B,2.505B,345.86M,2020-12,294.13M,114.50M,-7.60M,-7.60M,1.377B,264.04M,1.843B,147.05M,259.86M,139.43M,24.84M,16.44M,808.92M,182.37M,3.867B,6.581B,1.997B,1.176B,505.87M,2.703B,5.405B,2.197B,198.81M,147.54M,556.12M
STE,2020-09,-130.61M,312.03M,426.10M,20.97M,35.04M,1.24,1.23,2.968B,2.404B,330.04M,2020-09,278.59M,105.86M,-7.477M,-7.477M,1.319B,164.73M,1.145B,141.19M,229.18M,133.79M,27.78M,16.14M,756.13M,172.71M,3.647B,5.493B,1.991B,1.150B,435.42M,1.830B,4.342B,1.395B,188.85M,140.78M,503.72M
STE,2020-06,-208.35M,255.63M,383.36M,55.58M,39.98M,1.04,1.03,2.923B,2.339B,285.57M,2020-06,276.97M,88.19M,-7.203M,-7.203M,1.292B,160.97M,1.147B,114.17M,219.98M,106.80M,18.67M,16.23M,668.93M,155.17M,3.475B,5.364B,1.983B,1.097B,479.55M,1.874B,4.267B,1.395B,171.40M,161.74M,503.17M
STE,2020-03,-235.46M,319.58M,458.93M,19.81M,53.30M,1.45,1.44,2.922B,2.261B,364.06M,2020-03,248.26M,123.32M,-9.753M,-9.753M,1.244B,160.27M,1.265B,157.77M,268.82M,148.01M,24.79M,17.22M,822.99M,189.06M,3.394B,5.426B,1.982B,1.209B,503.61M,2.019B,4.217B,1.515B,206.29M,163.35M,586.48M
STE,2019-12,-148.92M,199.23M,442.91M,19.19M,45.36M,1.24,1.23,2.998B,2.248B,331.35M,2019-12,252.05M,104.93M,-8.435M,-8.435M,1.226B,156.33M,1.241B,141.94M,244.30M,133.95M,29.28M,16.49M,774.26M,172.93M,3.383B,5.336B,1.987B,1.053B,450.81M,1.940B,4.283B,1.489B,189.41M,152.72M,544.40M
STE,2019-09,-225.72M,225.54M,418.17M,18.46M,44.10M,1.12,1.11,2.895B,2.179B,318.67M,2019-09,236.84M,94.77M,-9.426M,-9.426M,1.182B,152.75M,1.285B,126.46M,216.77M,117.31M,22.16M,16.25M,736.84M,175.96M,3.229B,5.186B,1.982B,1.032B,428.02M,1.948B,4.154B,1.520B,192.21M,139.99M,513.35M
STE,2019-06,-156.84M,238.07M,390.96M,20.14M,52.61M,1,0.99,2.950B,2.155B,305.84M,2019-06,233.59M,84.59M,-10.68M,-10.68M,1.177B,154.38M,1.312B,111.48M,218.66M,99.41M,14.63M,15.58M,696.80M,178.78M,3.237B,5.230B,1.996B,1.044B,432.77M,1.985B,4.185B,1.552B,194.37M,160.53M,509.66M
STE,2019-03,-159.78M,220.63M,433.50M,0,55.33M,1.29,1.27,2.928B,1.987B,334.72M,2019-03,208.24M,108.74M,-7.478M,-7.478M,1.032B,151.04M,1.183B,145.72M,259.09M,133.40M,24.52M,15.88M,768.21M,173.12M,3.178B,5.073B,1.999B,1.054B,465.20M,1.887B,4.019B,1.422B,189.00M,168.37M,564.83M
STE,2018-12,-167.02M,224.91M,409.24M,0,58.83M,0.57,0.56,2.945B,1.857B,287.00M,2018-12,227.63M,47.86M,-11.82M,-11.82M,989.04M,153.16M,1.246B,95.73M,207.68M,57.76M,9.334M,15.17M,696.24M,176.10M,3.105B,5.006B,2.018B,1.021B,398.02M,1.894B,3.986B,1.496B,191.27M,136.72M,509.86M
STE,2018-09,-126.78M,209.92M,394.30M,0,46.85M,0.92,0.91,3.009B,1.823B,284.66M,2018-09,230.83M,77.46M,-11.32M,-11.32M,986.21M,154.10M,1.268B,106.58M,186.84M,95.26M,17.76M,15.77M,678.96M,162.31M,3.118B,5.021B,2.013B,979.52M,372.59M,1.896B,4.042B,1.524B,178.08M,125.55M,490.95M
STE,2018-06,-121.10M,218.52M,369.71M,0,49.06M,0.83,0.82,3.032B,1.780B,269.05M,2018-06,233.88M,69.99M,-11.37M,-11.37M,984.24M,154.85M,1.320B,94.42M,189.59M,83.05M,12.77M,16.22M,638.76M,158.41M,3.087B,5.052B,2.027B,988.89M,373.84M,1.953B,4.063B,1.579B,174.63M,138.15M,481.48M
STE,2018-03,11.68M,201.53M,423.61M,0,31.62M,0.87,0.86,3.161B,1.852B,292.36M,2018-03,205.73M,73.60M,-11.26M,-11.26M,1.011B,159.97M,1.316B,112.66M,219.13M,101.44M,27.82M,17.61M,715.97M,162.10M,3.206B,5.200B,2.048B,989.66M,398.46M,1.983B,4.211B,1.585B,179.71M,136.24M,528.07M
STE,2017-12,-54.98M,283.84M,383.68M,0,77.21M,1.12,1.11,3.102B,1.733B,278.22M,2017-12,219.50M,94.78M,-11.34M,-11.34M,983.84M,156.11M,1.420B,103.36M,200.48M,91.94M,-3.404M,15.20M,661.90M,159.66M,3.107B,5.157B,2.064B,1.033B,366.62M,2.039B,4.124B,1.673B,174.86M,128.40M,472.06M
STE,2017-09,-80.06M,295.63M,367.76M,0,71.90M,0.76,0.75,3.091B,1.686B,266.40M,2017-09,224.80M,64.46M,-11.17M,-11.17M,962.52M,178.73M,1.445B,98.54M,198.96M,87.35M,22.90M,13.97M,634.16M,153.88M,3.030B,5.120B,2.082B,1.027B,367.47M,2.079B,4.093B,1.712B,167.85M,140.06M,449.37M
STE,2017-06,-147.58M,294.84M,352.20M,0,70.40M,0.68,0.68,3.048B,1.636B,255.77M,2017-06,217.43M,58.08M,-11.12M,-11.12M,942.02M,175.52M,1.496B,85.43M,197.79M,74.25M,16.04M,14.00M,607.96M,156.34M,2.928B,5.056B,2.087B,1.030B,353.62M,2.117B,4.026B,1.763B,170.34M,147.90M,455.63M
STE,2017-03,-240.70M,282.92M,400.48M,0,71.02M,0.31,0.31,2.956B,1.583B,280.71M,2017-03,197.84M,26.14M,-9.902M,-9.902M,915.91M,171.80M,1.478B,57.23M,216.67M,47.34M,21.27M,15.76M,681.19M,207.71M,2.799B,4.924B,2.085B,1.018B,381.58M,2.114B,3.907B,1.733B,223.47M,148.12M,483.45M
STE,2016-12,-274.56M,264.86M,389.16M,0,64.57M,-0.06,-0.06,2.942B,1.646B,257.61M,2016-12,209.71M,-4.996M,-10.44M,-10.44M,939.59M,186.54M,1.507B,84.26M,185.32M,15.44M,19.79M,14.59M,646.77M,158.76M,2.759B,4.887B,2.083B,970.34M,350.05M,2.117B,3.917B,1.767B,173.35M,122.47M,443.66M
STE,2016-09,-94.03M,254.35M,398.51M,0,66.79M,0.47,0.47,3.181B,1.738B,247.91M,2016-09,209.94M,40.42M,-10.64M,-10.64M,1.040B,247.71M,1.504B,69.61M,189.08M,58.92M,18.72M,14.62M,646.42M,163.68M,2.999B,5.211B,2.113B,956.20M,370.35M,2.201B,4.254B,1.831B,178.30M,132.63M,441.29M
STE,2016-06,-85.72M,242.42M,398.39M,0,64.20M,0.56,0.56,3.259B,1.754B,239.99M,2016-06,209.64M,48.40M,-10.58M,-10.58M,1.056B,250.93M,1.552B,73.68M,187.45M,62.94M,14.23M,14.43M,638.38M,151.89M,3.037B,5.293B,2.161B,945.88M,359.46M,2.245B,4.347B,1.885B,166.31M,138.14M,439.84M
STE,2016-03,-68.16M,248.84M,426.39M,0,56.24M,0.67,0.67,3.280B,1.788B,263.89M,2016-03,192.79M,57.74M,-10.85M,-10.85M,1.064B,254.82M,1.568B,99.48M,231.56M,88.48M,30.61M,14.31M,690.28M,150.10M,3.023B,5.346B,2.152B,972.52M,400.61M,2.308B,4.374B,1.907B,164.41M,153.26M,471.52M
STE,2015-12,-74.42M,231.36M,380.51M,0,42.93M,0.26,0.26,3.309B,1.730B,238.18M,2015-12,208.31M,20.04M,-17.30M,-17.30M,1.053B,276.34M,1.639B,46.53M,187.66M,29.42M,8.268M,14.33M,618.69M,177.32M,2.975B,5.350B,1.847B,965.71M,359.97M,2.360B,4.385B,2.000B,191.65M,116.34M,440.86M
STE,2015-09,-59.46M,162.19M,280.58M,0,36.94M,0.15,0.14,1.075B,1.160B,209.32M,2015-09,183.95M,8.687M,-7.258M,-7.258M,505.36M,77.15M,829.82M,22.61M,135.63M,15.40M,7.154M,14.26M,489.90M,172.46M,1.091B,2.309B,272.20M,713.01M,257.49M,1.217B,1.596B,959.80M,186.71M,84.43M,301.39M
STE,2015-06,-53.87M,196.19M,255.81M,0,35.39M,0.41,0.4,921.00M,1.148B,184.09M,2015-06,183.75M,24.29M,-5.638M,-5.638M,503.08M,77.74M,686.17M,43.49M,143.60M,38.58M,14.27M,13.76M,439.90M,126.84M,1.098B,2.181B,267.91M,737.74M,264.46M,1.082B,1.444B,817.37M,140.60M,103.39M,291.39M
STE,2015-03,-66.67M,167.69M,288.59M,0,34.91M,0.69,0.69,860.64M,1.121B,213.06M,2015-03,160.82M,41.40M,-4.612M,-4.612M,493.05M,71.90M,621.08M,67.89M,174.20M,63.66M,22.26M,14.18M,501.65M,130.99M,1.072B,2.097B,264.85M,720.43M,283.33M,1.024B,1.377B,740.31M,145.17M,106.49M,325.29M
STE,2014-12,-32.19M,144.51M,276.09M,0,38.68M,0.64,0.63,861.44M,1.095B,197.16M,2014-12,183.46M,38.12M,-4.405M,-4.405M,475.48M,59.74M,610.68M,60.24M,139.06M,56.94M,18.82M,14.55M,473.24M,122.37M,1.074B,2.028B,257.76M,671.55M,244.44M,951.71M,1.356B,707.27M,136.92M,78.94M,297.02M
STE,2014-09,-12.59M,147.41M,268.74M,0,41.88M,0.52,0.52,869.02M,1.085B,193.99M,2014-09,184.45M,31.00M,-4.912M,-4.912M,474.97M,58.65M,619.95M,54.69M,138.69M,48.51M,17.51M,13.01M,462.73M,126.29M,1.066B,2.027B,250.28M,673.54M,244.88M,959.55M,1.354B,714.67M,139.30M,90.44M,288.59M
STE,2014-06,9.033M,157.94M,242.55M,0,39.66M,0.41,0.41,890.09M,1.075B,170.09M,2014-06,179.59M,24.54M,-4.462M,-4.462M,475.22M,59.10M,658.74M,44.00M,125.66M,39.71M,15.17M,12.41M,412.64M,113.69M,1.063B,2.052B,246.12M,676.90M,231.35M,986.46M,1.376B,755.11M,126.10M,88.05M,284.19M
STE,2014-03,4.481M,152.80M,280.79M,0,39.44M,0.66,0.65,747.72M,1.045B,184.50M,2014-03,155.15M,38.88M,-4.619M,-4.619M,454.41M,59.05M,493.48M,71.93M,156.16M,54.99M,16.11M,11.68M,465.29M,100.88M,1.039B,1.887B,246.19M,674.74M,254.51M,845.92M,1.212B,591.41M,112.56M,102.43M,313.69M
STE,2013-12,3.989M,157.34M,241.78M,0,0,0.48,0.48,700.49M,1.030B,163.78M,2013-12,159.90M,28.51M,-4.431M,-4.431M,444.95M,45.88M,474.74M,56.70M,177.53M,51.46M,22.95M,11.58M,405.55M,95.50M,1.008B,1.778B,243.56M,620.91M,201.38M,768.06M,1.157B,566.68M,107.08M,83.04M,267.72M
STE,2013-09,3.027M,163.79M,229.26M,0,0,0.5,0.5,699.00M,1.023B,154.51M,2013-09,155.66M,29.74M,-4.642M,-4.642M,448.20M,44.62M,508.52M,50.32M,180.41M,45.66M,15.92M,13.53M,383.76M,90.66M,989.33M,1.789B,241.21M,630.70M,197.48M,797.22M,1.158B,599.74M,104.19M,82.15M,260.38M
STE,2013-06,-8.945M,165.84M,220.81M,0,40.42M,0.55,0.54,699.03M,997.47M,146.85M,2013-06,155.15M,32.32M,-4.739M,-4.739M,436.40M,44.65M,513.70M,41.06M,174.79M,36.27M,3.956M,11.85M,367.65M,93.93M,969.20M,1.774B,237.52M,628.07M,196.91M,802.89M,1.146B,605.98M,105.78M,78.46M,262.85M
STE,2013-03,-4.088M,142.01M,250.45M,0,47.76M,0.71,0.7,704.42M,981.31M,177.77M,2013-03,144.44M,41.38M,-5.774M,-5.774M,431.95M,44.92M,492.29M,65.12M,139.39M,59.34M,17.96M,11.73M,428.22M,100.93M,944.94M,1.761B,239.65M,613.94M,218.84M,814.13M,1.147B,595.29M,112.65M,79.37M,275.94M
STE,2012-12,10.10M,155.89M,227.28M,0,52.31M,0.82,0.82,709.95M,964.10M,153.12M,2012-12,163.58M,48.10M,-3.869M,-3.869M,425.55M,37.92M,520.89M,66.75M,133.60M,63.27M,15.17M,10.42M,380.40M,75.95M,919.12M,1.765B,240.85M,622.13M,227.81M,844.88M,1.143B,617.07M,86.37M,78.17M,248.02M
STE,2012-09,8.018M,156.61M,203.20M,0,53.22M,0.69,0.68,584.33M,954.77M,153.12M,2012-09,160.54M,40.14M,-3.375M,-3.375M,413.76M,36.80M,434.34M,62.23M,138.34M,58.90M,18.76M,9.852M,356.32M,81.04M,880.36M,1.633B,241.60M,605.69M,231.71M,751.11M,1.027B,519.40M,90.89M,70.58M,231.03M
STE,2012-06,-0.824M,186.73M,199.71M,0,51.41M,0.52,0.52,331.85M,914.16M,137.25M,2012-06,162.08M,30.35M,-2.712M,-2.712M,385.85M,40.02M,210.00M,48.17M,177.09M,45.59M,15.24M,9.312M,336.96M,79.77M,832.14M,1.403B,238.70M,655.50M,270.21M,569.95M,747.84M,299.74M,89.09M,79.60M,245.59M
STE,2012-03,13.63M,150.82M,226.02M,0,34.40M,0.76,0.76,337.78M,909.43M,164.22M,2012-03,157.71M,44.17M,-3.073M,-3.073M,386.41M,42.70M,210.00M,73.17M,189.79M,70.98M,26.80M,9.086M,390.25M,81.97M,821.40M,1.406B,244.09M,651.88M,278.40M,583.03M,753.81M,304.64M,91.06M,83.19M,280.32M
STE,2011-12,10.48M,143.79M,217.21M,0,0,0.58,0.58,333.82M,896.51M,138.01M,2011-12,169.41M,33.65M,-2.632M,-2.632M,378.16M,36.14M,210.00M,54.89M,261.04M,51.09M,17.44M,9.196M,355.22M,73.92M,779.26M,1.376B,0,631.95M,295.30M,596.00M,744.46M,300.71M,83.12M,70.08M,251.43M
STE,2011-09,20.44M,134.11M,209.40M,0,0,0.5,0.5,335.49M,884.96M,133.31M,2011-09,185.22M,29.56M,-2.399M,-2.399M,378.11M,28.03M,210.00M,47.74M,271.30M,45.24M,15.68M,8.915M,342.71M,76.65M,775.88M,1.372B,0,626.03M,301.81M,595.26M,746.23M,293.44M,85.57M,71.45M,236.76M
STE,2011-06,44.24M,156.12M,185.71M,0,0,0.48,0.48,343.65M,876.95M,132.92M,2011-06,195.05M,28.73M,-3.104M,-3.104M,377.66M,27.42M,210.00M,47.16M,268.92M,43.80M,15.07M,8.757M,318.64M,77.01M,814.64M,1.417B,0,663.59M,304.66M,601.17M,753.32M,296.51M,85.77M,70.17M,242.63M
STE,2011-03,35.19M,193.02M,221.73M,0,0,0.66,0.65,318.81M,855.66M,156.03M,2011-03,167.34M,39.00M,-3.012M,-3.012M,370.40M,26.66M,210.00M,58.25M,265.82M,54.46M,15.46M,9.889M,377.76M,87.88M,787.57M,1.427B,241.34M,705.81M,344.75M,638.02M,720.88M,293.27M,97.77M,90.98M,272.25M
