Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Research and Development Expense,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
HOLX,2020-12,-30.70M,868.70M,429.40M,76.90M,182.90M,2.53,2.5,3.908B,1.238B,1.180B,2020-12,420.20M,654.40M,-27.70M,-27.70M,514.50M,201.90M,2.706B,891.50M,796.20M,832.40M,179.00M,59.30M,1.610B,219.50M,3.268B,7.551B,3.00M,2.596B,1.056B,0,4.954B,39.08M,288.90M,184.30M,1.216B
HOLX,2020-09,-49.70M,701.00M,415.10M,350.30M,186.10M,1.9,1.88,3.965B,1.267B,931.80M,2020-09,395.10M,494.90M,-24.70M,-24.70M,572.20M,214.70M,2.797B,643.30M,440.20M,617.10M,123.50M,57.00M,1.347B,221.30M,2.705B,7.196B,2.90M,2.222B,1.239B,0,4.974B,37.61M,288.50M,304.10M,1.029B
HOLX,2020-06,-61.90M,744.20M,356.80M,567.30M,175.10M,0.53,0.53,3.845B,1.149B,466.10M,2020-06,413.60M,137.90M,-26.90M,-26.90M,456.20M,226.70M,2.749B,192.00M,603.30M,168.40M,32.00M,55.10M,822.90M,208.80M,2.255B,6.803B,2.90M,1.983B,1.346B,0,4.820B,35.94M,274.10M,127.30M,728.00M
HOLX,2020-03,-58.90M,799.80M,360.30M,807.90M,172.60M,0.37,0.36,3.921B,1.122B,395.80M,2020-03,401.30M,96.30M,-30.00M,-30.00M,445.30M,250.90M,2.768B,159.30M,500.40M,118.90M,24.10M,49.30M,756.10M,177.10M,2.086B,6.822B,2.90M,1.937B,1.481B,0,4.885B,35.94M,236.50M,134.40M,597.20M
HOLX,2019-12,-28.70M,370.80M,416.70M,304.00M,156.20M,1.44,1.43,3.961B,1.103B,433.80M,2019-12,380.80M,386.10M,-30.70M,-30.70M,452.00M,21.00M,2.788B,131.00M,505.20M,97.40M,-288.40M,61.20M,850.50M,232.50M,2.251B,6.312B,2.90M,1.638B,1.043B,0,4.674B,29.46M,302.80M,123.70M,581.80M
HOLX,2019-09,-42.30M,601.80M,616.40M,273.20M,179.50M,0.15,0.15,4.024B,1.129B,249.50M,2019-09,444.90M,-123.50M,-33.50M,-33.50M,470.90M,291.10M,2.836B,-48.40M,394.00M,-122.70M,0.80M,60.40M,865.90M,225.60M,2.116B,6.442B,2.90M,1.793B,1.070B,0,4.649B,24.64M,297.90M,242.60M,648.70M
HOLX,2019-06,-34.20M,427.90M,407.60M,263.80M,170.60M,0.35,0.35,4.354B,1.144B,444.80M,2019-06,467.90M,93.90M,-33.90M,-33.90M,469.80M,328.60M,2.811B,148.00M,580.80M,114.30M,20.40M,61.40M,852.40M,223.50M,2.216B,6.522B,2.90M,1.592B,1.015B,0,4.931B,24.64M,296.80M,161.50M,586.80M
HOLX,2019-03,-30.50M,401.00M,776.00M,312.40M,173.50M,-1.01,-1.01,4.439B,1.127B,42.40M,2019-03,443.40M,-272.60M,-34.00M,-34.00M,469.70M,352.40M,2.820B,-252.40M,559.30M,-353.70M,-81.10M,57.30M,818.40M,223.40M,2.160B,6.525B,2.90M,1.511B,1.045B,0,5.014B,23.52M,294.80M,165.20M,557.50M
HOLX,2018-12,-31.90M,311.10M,396.60M,321.10M,167.10M,0.36,0.36,4.965B,1.111B,434.10M,2018-12,418.60M,98.60M,-34.80M,-34.80M,472.60M,474.60M,2.828B,142.20M,589.50M,104.30M,5.70M,53.20M,830.70M,224.60M,2.394B,6.932B,2.90M,1.402B,1.078B,0,5.530B,3.459B,291.90M,176.30M,578.60M
HOLX,2018-09,-25.50M,666.70M,392.40M,601.40M,172.90M,0.19,0.18,4.932B,1.094B,421.00M,2018-09,384.10M,50.50M,-32.40M,-32.40M,478.20M,516.40M,2.761B,101.80M,432.30M,71.30M,20.80M,52.70M,813.40M,251.60M,2.429B,7.231B,2.90M,1.723B,1.403B,0,5.508B,19.81M,319.20M,249.40M,579.20M
