Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Research and Development Expense,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
ABT,2018-03,-6.062B,9.61B,3.067B,714.00M,0.24,0.23,45.49B,15.26B,4.323B,2018-03,3.601B,418.00M,-199.00M,-199.00M,7.607B,0,27.21B,608.00M,8.198B,431.00M,22.00M,589.00M,7.39B,2.542B,30.90B,76.25B,23.21B,20.15B,8.912B,45.15B,56.10B,36.24B,3.715B,3.324B,5.249B
ABT,2017-12,-6.116B,11.20B,3.282B,715.00M,-0.4749,-0.48,40.64B,14.70B,4.307B,2017-12,3.483B,-828.00M,-211.00M,-211.00M,7.219B,0,23.31B,651.00M,7.22B,574.00M,1.438B,619.00M,7.589B,2.477B,32.03B,72.25B,23.12B,21.38B,7.935B,40.03B,50.87B,32.10B,3.656B,2.50B,6.695B
ABT,2017-09,-6.25B,9.835B,2.876B,221.00M,0.34,0.34,40.78B,14.48B,3.953B,2017-09,3.603B,603.00M,-182.00M,-182.00M,7.286B,0,23.81B,769.00M,6.582B,626.00M,65.00M,568.00M,6.829B,2.115B,31.60B,71.15B,23.01B,19.98B,6.803B,39.36B,51.17B,32.56B,3.184B,2.32B,6.545B
ABT,2017-06,-6.532B,8.86B,3.189B,210.00M,0.16,0.16,40.76B,14.17B,3.448B,2017-06,3.995B,283.00M,-183.00M,-183.00M,7.265B,0,23.76B,386.00M,6.436B,295.00M,25.00M,520.00M,6.637B,2.15B,31.36B,70.89B,22.89B,19.33B,6.646B,39.34B,51.56B,32.69B,3.062B,2.128B,6.474B
ABT,2017-03,-7.263B,18.78B,3.062B,1.325B,0.24,0.24,12.22B,12.37B,3.273B,2017-03,2.434B,419.00M,-204.00M,-204.00M,5.705B,0,20.68B,-242.00M,5.09B,736.00M,350.00M,553.00M,6.335B,2.44B,20.54B,52.67B,13.03B,26.78B,6.66B,31.95B,25.89B,25.29B,3.515B,1.867B,3.248B
ABT,2016-12,-6.533B,4.507B,2.382B,2.535B,0.5418,0.53,12.49B,12.45B,2.951B,2016-12,2.613B,798.00M,-129.00M,-129.00M,5.734B,0,5.975B,789.00M,5.189B,875.00M,110.00M,368.00M,5.333B,1.673B,20.78B,39.50B,12.94B,12.98B,8.321B,18.60B,26.52B,10.28B,2.162B,1.675B,5.306B
ABT,2016-09,-7.223B,4.438B,2.285B,2.896B,-0.22,-0.22,15.06B,12.71B,3.017B,2016-09,2.813B,-329.00M,-95.00M,-95.00M,5.826B,0,6.016B,897.00M,5.416B,-179.00M,178.00M,352.00M,5.302B,1.628B,20.68B,39.83B,12.84B,12.99B,8.673B,19.04B,26.84B,10.36B,2.12B,1.768B,5.671B
ABT,2016-06,-6.851B,3.957B,2.287B,2.613B,0.41,0.41,15.23B,12.71B,3.046B,2016-06,2.786B,615.00M,-83.00M,-83.00M,5.836B,0,5.977B,816.00M,5.42B,715.00M,116.00M,348.00M,5.333B,1.737B,20.72B,39.64B,12.74B,12.41B,8.393B,18.80B,27.23B,10.40B,2.23B,1.696B,5.587B
ABT,2016-03,-6.658B,6.125B,2.14B,3.13B,0.21,0.21,15.20B,12.38B,2.745B,2016-03,2.599B,316.00M,-25.00M,-25.00M,5.73B,808.00M,5.871B,524.00M,5.683B,2.00M,-54.00M,379.00M,4.885B,1.698B,21.21B,41.25B,12.73B,14.16B,9.186B,19.92B,27.09B,10.74B,2.221B,2.034B,3.418B
ABT,2015-12,-7.211B,6.139B,2.206B,2.402B,0.5208,0.51,15.59B,12.53B,2.982B,2015-12,2.633B,767.00M,-9.00M,-9.00M,5.797B,872.00M,5.953B,815.00M,5.997B,830.00M,135.00M,369.00M,5.188B,1.655B,21.11B,41.72B,12.64B,15.89B,8.755B,20.51B,25.83B,11.75B,2.167B,1.849B,6.983B
ABT,2015-09,-5.004B,11.18B,2.242B,2.899B,0.39,0.38,15.68B,12.43B,2.908B,2015-09,2.735B,580.00M,-16.00M,-16.00M,5.738B,466.00M,5.862B,713.00M,5.994B,714.00M,118.00M,378.00M,5.15B,1.666B,23.01B,44.12B,12.57B,21.13B,9.185B,21.00B,22.99B,11.81B,2.195B,1.947B,7.126B
ABT,2015-06,-5.607B,9.849B,2.218B,2.972B,0.52,0.52,15.83B,12.25B,2.952B,2015-06,2.623B,784.00M,-17.00M,-17.00M,5.699B,0,5.931B,729.00M,5.933B,986.00M,200.00M,345.00M,5.17B,1.727B,21.87B,43.10B,12.46B,19.98B,9.206B,21.11B,23.11B,11.90B,2.223B,1.904B,7.34B
ABT,2015-03,-5.053B,4.46B,2.081B,4.437B,1.52,1.51,16.26B,12.63B,2.816B,2015-03,2.643B,2.292B,-16.00M,-16.00M,5.935B,0,3.393B,610.00M,5.35B,653.00M,124.00M,313.00M,4.897B,1.737B,21.53B,41.21B,12.38B,13.56B,10.47B,19.57B,27.65B,9.101B,2.206B,1.784B,3.586B
ABT,2014-12,-2.975B,4.877B,2.337B,4.582B,0.6001,0.59,16.14B,12.69B,3.019B,2014-12,2.696B,904.00M,-19.00M,-19.00M,5.872B,0,3.719B,829.00M,5.52B,804.00M,170.00M,361.00M,5.356B,1.666B,22.89B,42.51B,12.21B,16.46B,10.82B,19.52B,26.05B,8.698B,2.19B,1.778B,7.791B
ABT,2014-09,-1.952B,7.062B,2.319B,3.962B,0.36,0.36,15.18B,13.10B,2.76B,2014-09,2.823B,538.00M,-17.00M,-17.00M,5.935B,0,3.403B,728.00M,5.649B,715.00M,277.00M,305.00M,5.079B,1.595B,23.60B,41.48B,12.13B,18.26B,9.853B,17.77B,23.22B,7.918B,2.032B,1.574B,8.121B
ABT,2014-06,-1.934B,7.047B,2.288B,4.378B,0.31,0.3,15.39B,13.00B,2.769B,2014-06,2.775B,466.00M,-17.00M,-17.00M,5.948B,0,3.387B,677.00M,5.639B,658.00M,233.00M,310.00M,5.057B,1.649B,23.39B,41.66B,12.03B,17.93B,10.19B,18.17B,23.73B,7.987B,2.092B,1.557B,7.86B
ABT,2014-03,-2.012B,8.098B,2.274B,3.173B,0.24,0.24,15.51B,12.87B,2.481B,2014-03,2.693B,375.00M,-20.00M,-20.00M,5.905B,0,3.388B,365.00M,5.948B,341.00M,117.00M,369.00M,4.755B,1.62B,25.17B,42.95B,12.05B,19.25B,9.507B,17.69B,23.71B,8.179B,2.116B,1.678B,3.986B
ABT,2013-12,-2.957B,8.605B,2.339B,4.860B,0.3805,0.37,15.65B,12.71B,2.675B,2013-12,2.804B,589.00M,-14.00M,-14.00M,5.842B,0,3.403B,628.00M,6.123B,608.00M,124.00M,359.00M,5.014B,1.541B,23.70B,44.13B,11.79B,19.75B,11.33B,20.34B,24.38B,9.013B,2.047B,1.454B,7.800B
ABT,2013-09,-3.226B,9.394B,2.255B,4.524B,0.62,0.61,15.00B,12.52B,2.57B,2013-09,2.725B,966.00M,-21.00M,-21.00M,5.769B,710.00M,3.411B,473.00M,6.093B,481.00M,-163.00M,339.00M,4.825B,1.612B,22.34B,42.90B,11.73B,19.83B,10.92B,20.48B,23.07B,9.556B,2.097B,1.399B,7.179B
ABT,2013-06,-2.895B,8.517B,2.545B,3.636B,0.3,0.3,15.48B,12.42B,2.901B,2013-06,2.710B,476.00M,-23.00M,-23.00M,5.791B,703.00M,3.467B,627.00M,6.501B,601.00M,125.00M,363.00M,5.446B,1.714B,22.59B,42.69B,11.62B,19.10B,10.41B,20.00B,23.59B,9.597B,2.274B,1.449B,7.332B
ABT,2013-03,-3.594B,15.17B,2.432B,2.391B,0.35,0.34,24.36B,18.93B,2.946B,2013-03,3.793B,544.00M,-26.00M,-26.00M,8.063B,0,18.08B,615.00M,10.89B,554.00M,10.00M,346.00M,5.378B,1.786B,26.72B,67.24B,11.76B,31.32B,13.28B,40.42B,35.91B,27.14B,2.331B,3.693B,7.613B
ABT,2012-12,-2.756B,11.50B,1.681B,4.225B,0.67,0.66,24.67B,18.63B,1.507B,2012-12,3.814B,1.053B,-43.62M,-43.62M,7.961B,0,12.05B,-23.39M,10.67B,-1.444B,-580.21M,377.03M,3.188B,1.158B,27.01B,63.26B,0,27.26B,16.29B,36.15B,35.99B,19.87B,1.531B,3.123B,6.949B
ABT,2012-09,-3.544B,11.00B,2.489B,6.083B,1.22,1.21,24.34B,18.21B,2.776B,2012-09,3.518B,1.943B,-88.17M,-88.17M,7.831B,0,12.00B,310.02M,9.812B,231.31M,-107.61M,350.65M,5.265B,1.920B,24.49B,61.86B,10.82B,26.26B,17.12B,37.29B,35.60B,20.17B,2.466B,2.797B,6.768B
ABT,2012-06,-1.941B,9.527B,2.370B,4.785B,1.09,1.08,25.70B,18.38B,2.943B,2012-06,3.549B,1.725B,-64.40M,-64.40M,7.955B,0,11.86B,564.19M,10.98B,529.50M,118.66M,370.60M,5.313B,1.814B,25.45B,62.42B,10.38B,25.60B,16.79B,36.87B,36.81B,20.09B,2.379B,3.289B,7.660B
ABT,2012-03,-2.597B,8.097B,2.359B,3.375B,0.79,0.78,25.70B,18.02B,2.925B,2012-03,3.284B,1.242B,-65.81M,-65.81M,7.874B,0,12.04B,509.18M,12.11B,463.38M,112.16M,363.71M,5.284B,1.842B,24.44B,60.28B,9.817B,23.77B,15.48B,35.75B,36.51B,20.27B,2.415B,4.039B,7.684B
ABT,2011-12,-860.28M,7.977B,-1.686B,3.625B,1.04,1.03,27.02B,17.52B,-5.381B,2011-12,3.269B,1.618B,48.66M,48.66M,7.977B,0,13.10B,-2.313B,10.47B,-2.009B,-25.16M,-1.466B,-7.067B,-2.486B,24.60B,59.63B,0,23.09B,15.41B,34.94B,36.53B,19.53B,-3.068B,2.817B,7.044B
ABT,2011-09,577.78M,8.893B,3.973B,5.591B,0.19,0.19,28.50B,17.63B,5.843B,2011-09,3.475B,303.18M,-103.52M,-103.52M,8.128B,0,12.63B,594.88M,9.009B,501.60M,198.41M,1.010B,9.817B,4.239B,26.38B,62.00B,0,24.13B,15.84B,35.53B,37.87B,19.69B,5.249B,2.683B,7.038B
ABT,2011-06,182.05M,8.376B,3.870B,6.252B,1.24,1.23,28.84B,17.34B,5.746B,2011-06,3.401B,1.943B,-115.26M,-115.26M,8.078B,0,12.53B,1.946B,9.992B,1.675B,-268.23M,1.038B,9.616B,2.762B,24.63B,61.65B,0,23.65B,17.23B,36.93B,38.00B,19.71B,3.800B,3.596B,7.160B
