Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
IRM,2020-12,-255.89M,205.06M,449.22M,444.00M,295.78M,0.86,0.86,5.885B,10.44B,610.43M,2020-12,0,247.41M,-105.13M,-105.13M,6.699B,198.38M,10.55B,214.30M,1.256B,243.06M,-3.695M,1.060B,227.74M,1.137B,14.15B,2.883M,1.270B,1.996B,13.01B,12.88B,11.02B,396.13M,679.51M,859.34M
IRM,2020-09,-383.18M,151.97M,434.50M,628.60M,244.43M,0.13,0.13,5.779B,10.06B,602.14M,2020-09,0,38.39M,-104.30M,-104.30M,6.422B,194.64M,10.44B,217.33M,1.018B,52.50M,13.93M,1.037B,227.56M,937.36M,13.68B,2.882M,1.134B,1.891B,12.75B,12.55B,10.85B,384.81M,302.62M,791.86M
IRM,2020-06,-427.52M,907.18M,406.69M,880.21M,252.03M,-0.02,-0.02,5.767B,10.02B,575.55M,2020-06,0,-7.086M,-103.46M,-103.46M,6.483B,184.03M,10.55B,186.36M,1.251B,2.57M,9.683M,982.24M,225.33M,1.024B,14.37B,2.881M,1.897B,2.383B,13.34B,12.47B,10.96B,389.18M,296.63M,805.90M
IRM,2020-03,-493.25M,152.68M,466.92M,127.56M,260.40M,0.22,0.22,5.736B,9.857B,601.81M,2020-03,0,63.98M,-105.65M,-105.65M,6.428B,177.32M,10.47B,206.69M,1.193B,74.58M,9.687M,1.069B,232.54M,1.124B,13.57B,2.879M,1.199B,1.581B,12.44B,12.37B,10.86B,395.12M,321.16M,831.51M
IRM,2019-12,-262.58M,193.56M,459.49M,612.26M,274.04M,0.13,0.13,5.878B,9.918B,620.10M,2019-12,0,37.70M,-104.87M,-104.87M,6.492B,188.13M,10.00B,215.67M,1.063B,53.91M,16.80M,1.080B,230.61M,1.464B,13.82B,2.873M,1.236B,1.950B,12.35B,12.58B,10.40B,404.43M,626.08M,850.70M
IRM,2019-09,-346.20M,186.78M,449.37M,394.82M,257.33M,0.37,0.37,5.852B,9.634B,612.85M,2019-09,0,107.68M,-106.68M,-106.68M,6.322B,189.56M,9.847B,225.70M,1.178B,130.21M,21.93M,1.062B,229.59M,1.511B,13.58B,2.871M,1.204B,1.830B,12.07B,12.37B,10.24B,387.15M,289.94M,821.93M
IRM,2019-06,-261.82M,162.00M,463.81M,123.53M,268.78M,0.32,0.32,5.944B,9.634B,603.10M,2019-06,0,92.44M,-105.31M,-105.31M,6.352B,194.53M,10.05B,190.36M,1.224B,102.99M,10.65M,1.067B,248.41M,1.658B,13.72B,2.87M,1.215B,1.617B,12.06B,12.51B,10.45B,412.74M,303.99M,852.33M
IRM,2019-03,-250.96M,161.48M,460.65M,125.14M,266.31M,0.1,0.1,5.997B,9.530B,593.22M,2019-03,0,29.56M,-102.44M,-102.44M,6.317B,190.87M,10.02B,167.06M,1.124B,41.03M,10.55M,1.054B,263.67M,1.759B,13.69B,2.868M,1.210B,1.515B,11.93B,12.48B,10.41B,426.16M,283.71M,837.52M
IRM,2018-12,-265.66M,165.48M,445.75M,126.41M,264.82M,0.55,0.55,5.953B,7.601B,615.74M,2018-12,0,157.84M,-105.81M,-105.81M,4.490B,305.70M,8.016B,199.91M,1.024B,161.35M,2.796M,1.061B,250.91M,1.861B,11.86B,2.863M,1.208B,1.491B,9.995B,10.65B,8.504B,415.83M,624.98M,846.89M
IRM,2018-09,-228.26M,197.68M,448.02M,121.70M,237.57M,0.23,0.23,6.002B,7.470B,612.97M,2018-09,0,65.87M,-103.94M,-103.94M,4.425B,299.06M,8.109B,208.10M,888.08M,91.37M,14.02M,1.061B,247.08M,1.937B,11.81B,2.862M,1.216B,1.247B,9.867B,10.59B,8.620B,404.87M,285.81M,847.45M
