Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
NKE,2018-08,-30.00M,4.269B,5.551B,19.00M,0.69,0.67,438.00M,4.487B,4.397B,2018-08,5.227B,1.092B,-11.00M,-11.00M,4.487B,3.316B,3.467B,1.334B,4.357B,1.27B,178.00M,9.948B,3.063B,8.992B,22.48B,3.00M,15.50B,6.708B,13.49B,6.982B,6.783B,3.063B,3.095B,4.33B
NKE,2018-05,-92.00M,5.245B,5.411B,342.00M,0.7081,0.6928,439.00M,8.891B,4.378B,2018-05,5.261B,1.137B,-12.00M,-12.00M,4.454B,3.216B,3.468B,1.258B,4.149B,1.215B,78.00M,9.789B,3.12B,9.812B,22.54B,3.00M,15.13B,6.04B,12.72B,7.402B,6.684B,3.12B,2.973B,3.498B
NKE,2018-02,-624.00M,4.751B,5.046B,17.00M,-0.57,-0.57,421.00M,4.298B,3.938B,2018-02,5.366B,-921.00M,-13.00M,-13.00M,4.298B,3.518B,3.469B,1.171B,3.987B,1.159B,2.08B,8.984B,2.767B,9.782B,22.55B,3.00M,15.36B,5.783B,12.77B,7.197B,6.987B,2.767B,2.607B,3.792B
NKE,2017-11,-587.00M,6.389B,4.876B,1.239B,0.47,0.46,421.00M,4.117B,3.678B,2017-11,5.326B,767.00M,-13.00M,-13.00M,4.117B,2.075B,3.472B,910.00M,4.021B,879.00M,112.00M,8.554B,2.768B,11.76B,24.06B,3.00M,16.58B,6.75B,12.30B,7.473B,5.547B,2.768B,2.818B,3.613B
NKE,2017-08,-586.00M,5.519B,5.108B,342.00M,0.58,0.57,422.00M,4.086B,3.962B,2017-08,5.211B,950.00M,-16.00M,-16.00M,4.086B,2.126B,3.472B,1.106B,3.966B,1.072B,122.00M,9.07B,2.856B,11.99B,23.65B,3.00M,16.19B,6.056B,11.65B,7.455B,5.598B,2.856B,2.751B,3.871B
NKE,2017-05,-213.00M,6.179B,4.854B,331.00M,0.61,0.6,422.00M,7.958B,3.823B,2017-05,5.055B,1.008B,-18.00M,-18.00M,3.989B,1.907B,3.471B,1.158B,3.708B,1.168B,160.00M,8.677B,2.665B,12.41B,23.26B,3.00M,16.06B,5.474B,10.85B,7.198B,5.378B,2.665B,2.628B,3.677B
NKE,2017-02,229.00M,6.16B,4.682B,29.00M,0.69,0.68,422.00M,3.793B,3.75B,2017-02,4.932B,1.141B,-19.00M,-19.00M,3.793B,1.687B,3.472B,1.254B,3.662B,1.323B,182.00M,8.432B,2.496B,12.72B,23.15B,3.00M,16.20B,5.271B,10.43B,6.947B,5.159B,2.496B,2.506B,3.752B
NKE,2016-11,399.00M,5.943B,4.564B,64.00M,0.5075,0.4973,422.00M,3.566B,3.616B,2016-11,5.033B,842.00M,-15.00M,-15.00M,3.566B,1.631B,3.473B,1.111B,3.716B,1.114B,272.00M,8.18B,2.505B,12.32B,22.65B,3.00M,16.01B,5.225B,10.33B,6.641B,5.104B,2.505B,2.608B,3.478B
NKE,2016-08,85.00M,4.787B,4.938B,66.00M,0.75,0.73,423.00M,3.572B,4.123B,2016-08,4.896B,1.249B,-7.00M,-7.00M,3.572B,1.635B,1.993B,1.226B,3.812B,1.281B,32.00M,9.061B,2.897B,12.16B,21.16B,3.00M,14.59B,5.363B,8.991B,6.567B,3.628B,2.897B,2.638B,3.526B
NKE,2016-05,318.00M,5.457B,4.458B,45.00M,0.5,0.49,412.00M,7.038B,3.786B,2016-05,4.838B,846.00M,-5.00M,-5.00M,3.52B,1.77B,1.993B,1.02B,3.71B,1.073B,227.00M,8.244B,2.766B,12.26B,21.38B,3.00M,15.02B,5.358B,9.121B,6.354B,3.763B,2.766B,2.706B,3.241B
