Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Research and Development Expense,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
NRG,2020-12,-206.00M,3.905B,1.615B,70.00M,0,-0.7,-0.7,1.247B,4.784B,412.00M,2020-12,327.00M,-173.00M,-109.00M,-109.00M,2.848B,19.00M,8.969B,30.00M,1.327B,-138.00M,35.00M,2.00M,2.027B,263.00M,1.68B,14.90B,4.00M,6.028B,1.915B,13.22B,8.874B,11.31B,382.00M,649.00M,904.00M
NRG,2020-09,-190.00M,697.00M,2.034B,72.00M,0,1.02,1.02,1.30B,4.819B,775.00M,2020-09,330.00M,249.00M,-99.00M,-99.00M,2.918B,17.00M,6.089B,422.00M,1.404B,341.00M,92.00M,1.00M,2.809B,253.00M,1.934B,12.22B,4.00M,3.087B,1.986B,10.29B,9.138B,8.305B,353.00M,753.00M,1.126B
NRG,2020-06,-194.00M,418.00M,1.434B,76.00M,0,1.28,1.27,1.312B,4.83B,804.00M,2020-06,388.00M,313.00M,-96.00M,-96.00M,2.962B,17.00M,6.268B,484.00M,1.317B,414.00M,101.00M,2.00M,2.238B,208.00M,1.75B,12.34B,4.00M,3.076B,2.157B,10.59B,9.261B,8.43B,320.00M,736.00M,1.015B
NRG,2020-03,-207.00M,759.00M,1.457B,711.00M,0,0.49,0.49,1.348B,4.851B,562.00M,2020-03,372.00M,121.00M,-98.00M,-98.00M,3.019B,15.00M,6.28B,241.00M,1.258B,144.00M,23.00M,3.00M,2.019B,209.00M,1.536B,12.82B,4.00M,3.479B,2.852B,11.29B,9.343B,8.434B,321.00M,708.00M,915.00M
NRG,2019-12,-192.00M,345.00M,1.654B,161.00M,0,12.97,12.87,1.368B,4.809B,541.00M,2019-12,383.00M,3.383B,-95.00M,-95.00M,3.057B,17.00M,6.286B,215.00M,1.385B,120.00M,-3.343B,2.00M,2.195B,212.00M,1.658B,12.53B,4.00M,3.088B,2.359B,10.87B,9.443B,8.514B,326.00M,722.00M,1.025B
NRG,2019-09,-158.00M,243.00M,2.153B,375.00M,0,1.46,1.45,1.419B,4.856B,843.00M,2019-09,364.00M,372.00M,-99.00M,-99.00M,3.097B,70.00M,6.298B,541.00M,1.491B,380.00M,6.00M,1.00M,2.996B,210.00M,-1.571B,9.527B,4.00M,3.187B,2.564B,11.10B,6.34B,8.534B,302.00M,866.00M,1.376B
NRG,2019-06,-99.00M,294.00M,1.845B,161.00M,0,0.76,0.75,1.134B,4.793B,620.00M,2019-06,370.00M,201.00M,-105.00M,-105.00M,3.109B,71.00M,6.307B,322.00M,1.324B,188.00M,-1.00M,2.00M,2.465B,211.00M,-1.648B,9.171B,4.00M,3.045B,2.294B,10.82B,6.126B,8.525B,298.00M,723.00M,1.049B
NRG,2019-03,-96.00M,859.00M,1.651B,198.00M,0,1.73,1.72,1.153B,4.777B,514.00M,2019-03,391.00M,482.00M,-114.00M,-114.00M,3.167B,62.00M,6.895B,233.00M,1.247B,98.00M,4.00M,2.00M,2.165B,194.00M,-1.538B,9.53B,4.00M,3.458B,1.945B,11.07B,6.072B,9.123B,281.00M,697.00M,898.00M
NRG,2018-12,-94.00M,563.00M,1.596B,72.00M,0,-0.03,-0.03,1.164B,4.859B,396.00M,2018-12,412.00M,-12.00M,-122.00M,-122.00M,3.048B,65.00M,6.449B,92.00M,1.543B,-105.00M,-12.00M,2.00M,1.992B,212.00M,-1.234B,10.63B,4.00M,3.60B,2.398B,11.86B,7.028B,9.464B,304.00M,863.00M,1.024B
NRG,2018-09,-58.00M,1.359B,2.238B,593.00M,0,-0.24,-0.24,1.141B,6.251B,722.00M,2018-09,408.00M,-72.00M,-122.00M,-122.00M,3.599B,18.00M,6.658B,411.00M,1.498B,295.00M,8.00M,1.00M,2.96B,211.00M,-936.00M,11.45B,4.00M,4.295B,2.723B,12.39B,7.155B,9.663B,311.00M,838.00M,1.326B
NRG,2018-06,-60.00M,980.00M,1.889B,952.00M,0,0.23,0.23,2.399B,17.31B,572.00M,2018-06,485.00M,72.00M,-123.00M,-123.00M,12.77B,17.00M,14.82B,257.00M,1.856B,32.00M,5.00M,3.00M,2.461B,200.00M,-366.00M,22.95B,4.00M,4.768B,3.663B,20.88B,18.18B,17.21B,315.00M,1.004B,1.443B
NRG,2018-03,-61.00M,764.00M,1.385B,956.00M,0,0.88,0.87,2.265B,18.59B,680.00M,2018-03,528.00M,279.00M,-116.00M,-116.00M,13.91B,20.00M,15.41B,379.00M,1.642B,244.00M,6.00M,5.00M,2.065B,176.00M,-134.00M,23.75B,4.00M,4.557B,3.708B,21.49B,19.20B,17.79B,301.00M,819.00M,976.00M
NRG,2017-12,-72.00M,770.00M,1.297B,204.00M,0,-4.84,-4.84,1.046B,8.229B,531.00M,2017-12,453.00M,-1.534B,-125.00M,-125.00M,5.974B,21.00M,9.18B,219.00M,1.658B,-1.508B,-47.00M,4.00M,1.828B,202.00M,-346.00M,23.36B,4.00M,4.437B,3.354B,21.39B,18.92B,18.03B,312.00M,741.00M,1.08B
NRG,2017-09,-91.00M,1.223B,2.072B,1.247B,0,0.54,0.53,2.50B,21.77B,668.00M,2017-09,630.00M,171.00M,-139.00M,-139.00M,15.33B,21.00M,15.66B,309.00M,1.905B,186.00M,1.00M,6.00M,2.74B,190.00M,1.183B,25.47B,4.00M,4.765B,3.705B,21.78B,20.70B,18.08B,359.00M,911.00M,1.279B
NRG,2017-06,-100.00M,752.00M,1.841B,1.042B,0,-1.98,-1.98,2.555B,21.48B,860.00M,2017-06,713.00M,-626.00M,-247.00M,-247.00M,15.30B,20.00M,15.84B,361.00M,1.748B,103.00M,4.00M,18.00M,2.701B,221.00M,1.021B,25.20B,4.00M,4.478B,3.52B,21.72B,20.73B,18.20B,499.00M,774.00M,1.171B
NRG,2017-03,-124.00M,1.513B,1.862B,1.688B,0,-0.52,-0.52,2.619B,24.54B,520.00M,2017-03,1.14B,-163.00M,-225.00M,-225.00M,17.94B,20.00M,17.67B,-14.00M,1.759B,-173.00M,-4.00M,17.00M,2.382B,260.00M,1.625B,29.42B,4.00M,5.453B,4.197B,25.41B,23.97B,21.21B,534.00M,872.00M,987.00M
NRG,2016-12,-135.00M,938.00M,965.00M,516.00M,0,-3.13,-3.13,2.635B,20.70B,-378.00M,2016-12,721.00M,-987.00M,135.00M,135.00M,15.37B,20.00M,15.96B,-522.00M,1.803B,-914.00M,-50.00M,-17.00M,587.00M,231.00M,2.041B,30.68B,4.00M,6.73B,4.702B,26.24B,23.95B,21.53B,144.00M,813.00M,1.074B
NRG,2016-09,-142.00M,2.435B,2.44B,1.221B,0,1.27,1.27,3.105B,24.63B,981.00M,2016-09,1.017B,402.00M,-237.00M,-237.00M,18.20B,47.00M,18.02B,385.00M,2.095B,156.00M,28.00M,21.00M,3.421B,277.00M,3.042B,31.49B,4.00M,7.035B,4.301B,26.00B,24.46B,21.70B,596.00M,945.00M,1.417B
NRG,2016-06,-203.00M,1.389B,1.443B,1.215B,0,-0.61,-0.61,3.179B,24.49B,805.00M,2016-06,1.124B,-271.00M,-237.00M,-237.00M,18.38B,42.00M,17.89B,259.00M,1.88B,-138.00M,25.00M,18.00M,2.248B,266.00M,2.522B,31.42B,4.00M,6.389B,4.514B,26.30B,25.03B,21.79B,546.00M,898.00M,1.312B
