Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
SPGI,2016-12,-773.00M,2.40B,421.00M,0,1.509B,2.07,2.05,4.455B,808.00M,978.00M,2016-12,0,537.00M,-59.00M,-59.00M,271.00M,0,3.564B,450.00M,334.00M,798.00M,229.00M,1.399B,481.00M,650.00M,8.669B,412.00M,3.671B,2.611B,7.968B,4.998B,5.357B,528.00M,278.00M,1.122B
SPGI,2016-09,-635.00M,2.399B,431.00M,0,1.408B,3.39,3.36,4.476B,788.00M,1.008B,2016-09,0,892.00M,-39.00M,-39.00M,255.00M,0,3.563B,626.00M,520.00M,1.309B,386.00M,1.439B,337.00M,462.00M,8.676B,412.00M,3.704B,3.051B,8.165B,4.972B,5.114B,382.00M,520.00M,980.00M
SPGI,2016-06,-627.00M,1.567B,469.00M,0,1.46B,1.45,1.44,4.365B,826.00M,1.013B,2016-06,0,383.00M,-42.00M,-42.00M,242.00M,0,3.47B,651.00M,178.00M,609.00M,197.00M,1.482B,317.00M,376.00M,8.291B,412.00M,3.459B,2.845B,7.866B,4.832B,5.021B,362.00M,178.00M,1.007B
SPGI,2016-03,-580.00M,1.60B,453.00M,0,1.458B,1.11,1.1,4.357B,821.00M,888.00M,2016-03,0,294.00M,-40.00M,-40.00M,251.00M,0,3.469B,512.00M,168.00M,472.00M,149.00M,1.341B,334.00M,222.00M,8.261B,412.00M,3.448B,2.982B,7.991B,4.813B,5.009B,376.00M,168.00M,978.00M
SPGI,2015-12,-600.00M,1.487B,477.00M,143.00M,1.421B,0.92,0.91,4.405B,855.00M,898.00M,2015-12,0,247.00M,-40.00M,-40.00M,270.00M,40.00M,3.468B,424.00M,383.00M,384.00M,108.00M,1.375B,421.00M,194.00M,8.183B,412.00M,3.296B,2.908B,7.94B,4.888B,5.032B,474.00M,262.00M,991.00M
SPGI,2015-09,-553.00M,1.441B,419.00M,365.00M,1.453B,0.93,0.92,4.849B,837.00M,905.00M,2015-09,0,252.00M,-30.00M,-30.00M,237.00M,206.00M,3.489B,410.00M,315.00M,380.00M,99.00M,1.324B,458.00M,658.00M,8.163B,412.00M,2.836B,2.505B,7.459B,5.327B,4.954B,495.00M,211.00M,986.00M
SPGI,2015-06,-511.00M,1.72B,412.00M,0,1.387B,1.29,1.28,2.36B,790.00M,930.00M,2015-06,0,353.00M,-16.00M,-16.00M,208.00M,0,1.494B,582.00M,204.00M,566.00M,185.00M,1.342B,326.00M,763.00M,6.013B,412.00M,3.213B,2.24B,5.198B,2.80B,2.958B,348.00M,181.00M,1.063B
SPGI,2015-03,-593.00M,1.176B,410.00M,0,1.356B,1.11,1.1,2.351B,769.00M,863.00M,2015-03,0,303.00M,-16.00M,-16.00M,200.00M,0,799.00M,501.00M,249.00M,485.00M,156.00M,1.273B,329.00M,539.00M,5.448B,412.00M,2.688B,2.579B,4.859B,2.76B,2.28B,362.00M,181.00M,992.00M
SPGI,2014-12,-514.00M,2.50B,446.00M,0,1.254B,-3.11,-3.11,2.391B,769.00M,844.00M,2014-12,0,-846.00M,-19.00M,-19.00M,206.00M,0,795.00M,-1.139B,1.854B,-1.167B,-183.00M,1.29B,1.958B,488.00M,6.773B,412.00M,3.962B,3.92B,6.234B,2.811B,2.314B,1.983B,245.00M,932.00M
SPGI,2014-09,-281.00M,1.918B,402.00M,0,1.266B,0.7,0.69,2.447B,782.00M,861.00M,2014-09,0,190.00M,-12.00M,-12.00M,199.00M,0,799.00M,366.00M,265.00M,354.00M,139.00M,1.263B,462.00M,1.541B,6.27B,412.00M,3.188B,2.384B,4.68B,3.082B,2.296B,495.00M,265.00M,928.00M
SPGI,2014-06,-214.00M,1.617B,407.00M,0,1.322B,1.08,1.06,2.44B,803.00M,895.00M,2014-06,0,292.00M,-14.00M,-14.00M,209.00M,0,799.00M,476.00M,294.00M,462.00M,152.00M,1.302B,376.00M,1.442B,6.057B,412.00M,2.993B,2.252B,4.568B,3.064B,2.316B,419.00M,294.00M,990.00M
SPGI,2014-03,-190.00M,1.531B,396.00M,0,1.31B,0.91,0.89,2.449B,871.00M,800.00M,2014-03,0,248.00M,-14.00M,-14.00M,242.00M,0,799.00M,420.00M,281.00M,406.00M,138.00M,1.196B,347.00M,1.363B,6.011B,412.00M,2.864B,2.254B,4.604B,3.147B,2.35B,380.00M,281.00M,988.00M
SPGI,2013-12,-196.00M,1.56B,450.00M,0,1.268B,0.63,0.62,2.442B,858.00M,756.00M,2013-12,0,172.00M,-14.00M,-14.00M,249.00M,0,799.00M,271.00M,225.00M,257.00M,74.00M,1.206B,415.00M,1.301B,6.061B,412.00M,2.941B,2.372B,4.717B,3.12B,2.345B,485.00M,225.00M,949.00M
SPGI,2013-09,-465.00M,1.577B,371.00M,0,1.24B,0.79,0.77,2.429B,982.00M,781.00M,2013-09,0,215.00M,-14.00M,-14.00M,336.00M,0,799.00M,395.00M,340.00M,381.00M,123.00M,1.152B,377.00M,977.00M,5.848B,412.00M,2.828B,2.359B,4.833B,3.02B,2.474B,386.00M,340.00M,957.00M
SPGI,2013-06,-501.00M,1.90B,395.00M,0,1.284B,0.93,0.91,2.469B,976.00M,855.00M,2013-06,258.00M,254.00M,-16.00M,-16.00M,340.00M,56.00M,799.00M,436.00M,404.00M,420.00M,147.00M,1.25B,384.00M,1.223B,6.16B,412.00M,3.107B,2.395B,4.889B,3.053B,2.494B,419.00M,404.00M,957.00M
SPGI,2013-03,-454.00M,1.905B,374.00M,0,1.279B,2.62,2.59,2.483B,986.00M,807.00M,2013-03,296.00M,735.00M,-15.00M,-15.00M,345.00M,0,799.00M,278.00M,596.00M,263.00M,89.00M,1.181B,494.00M,1.03B,6.27B,412.00M,3.181B,2.688B,5.188B,3.089B,2.50B,529.00M,596.00M,999.00M
SPGI,2012-12,-517.00M,761.00M,353.00M,457.00M,1.229B,-0.78,-0.78,2.519B,1.14B,693.00M,2012-12,293.00M,-216.00M,-18.00M,-18.00M,368.00M,0,799.00M,305.00M,407.00M,287.00M,101.00M,1.046B,403.00M,767.00M,7.052B,412.00M,3.899B,3.667B,6.212B,3.153B,2.545B,388.00M,407.00M,954.00M
SPGI,2012-09,-392.00M,1.245B,367.00M,400.00M,1.377B,1.13,1.1,3.604B,1.488B,749.00M,2012-09,285.30M,314.00M,-21.00M,-21.00M,482.00M,0,799.00M,275.00M,642.00M,254.00M,82.00M,1.116B,435.00M,1.786B,7.943B,412.00M,3.259B,3.358B,6.081B,4.684B,2.723B,474.00M,544.00M,1.338B
SPGI,2012-06,-424.00M,839.00M,351.00M,400.00M,1.323B,0.77,0.76,3.905B,1.504B,721.00M,2012-06,340.30M,216.00M,-21.00M,-21.00M,482.00M,0,799.00M,308.00M,393.00M,287.00M,107.00M,1.072B,379.00M,1.663B,7.31B,412.00M,2.64B,2.879B,4.788B,4.67B,1.909B,413.00M,343.00M,1.102B
SPGI,2012-03,-404.00M,932.00M,361.00M,400.00M,1.306B,0.44,0.43,3.005B,1.164B,674.00M,2012-03,317.60M,123.00M,-21.00M,-21.00M,485.00M,0,798.00M,282.00M,424.00M,261.00M,98.00M,1.035B,361.00M,1.706B,6.352B,412.00M,2.578B,2.858B,4.566B,3.774B,1.708B,392.00M,391.00M,932.00M
SPGI,2011-12,-425.00M,864.00M,-420.00M,400.00M,1.187B,0.74,0.73,1.531B,1.545B,-352.00M,2011-12,0,215.00M,-20.00M,-20.00M,373.00M,0,798.00M,-103.00M,256.00M,-123.00M,-34.00M,-772.00M,-258.00M,1.508B,6.62B,412.00M,4.312B,3.369B,5.036B,2.308B,1.667B,-249.00M,256.00M,702.00M
SPGI,2011-09,-372.90M,1.474B,711.00M,0,1.245B,1.23,1.21,2.659B,1.640B,1.197B,2011-09,0,366.00M,-18.00M,-18.00M,488.30M,0,1.198B,607.00M,684.50M,589.00M,214.00M,1.908B,552.00M,2.208B,7.154B,411.70M,3.390B,2.760B,4.866B,3.764B,2.105B,590.00M,583.40M,1.133B
SPGI,2011-06,-326.80M,1.325B,593.00M,0,1.246B,0.7,0.68,3.002B,1.632B,964.00M,2011-06,0,211.00M,-20.00M,-20.00M,526.50M,0,1.198B,345.00M,470.20M,338.00M,122.00M,1.557B,580.00M,2.255B,6.944B,411.70M,3.126B,2.523B,4.608B,3.818B,2.085B,619.00M,421.70M,1.021B
SPGI,2011-03,-339.30M,1.298B,503.00M,0,1.224B,0.39,0.39,2.666B,0,758.00M,2011-03,0,120.00M,-19.00M,-19.00M,536.60M,0,1.198B,216.00M,412.30M,197.00M,72.00M,1.261B,503.00M,2.229B,6.790B,411.70M,2.924B,2.38B,4.474B,3.866B,2.094B,542.00M,381.40M,825.30M
