Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
AAP,2020-12,-26.76M,834.99M,1.281B,500.00M,0,1.66,1.65,1.675B,6.032B,1.084B,2020-12,4.538B,112.00M,-9.296M,-9.296M,3.843B,342.44M,3.047B,151.83M,4.169B,140.74M,28.75M,2.365B,931.87M,3.560B,11.84B,0.008M,6.270B,4.744B,8.280B,5.570B,3.536B,931.87M,3.741B,750.00M
AAP,2020-09,-38.71M,1.068B,1.413B,449.08M,0,2.14,2.13,1.678B,5.946B,1.128B,2020-09,4.367B,147.48M,-11.92M,-11.92M,3.807B,342.73M,3.047B,256.81M,4.160B,197.54M,50.06M,2.542B,871.66M,3.763B,11.97B,0.008M,6.437B,4.649B,8.210B,5.535B,3.561B,871.66M,3.527B,843.05M
AAP,2020-06,-43.94M,1.142B,1.405B,0,0,2.75,2.74,1.683B,5.900B,1.097B,2020-06,4.358B,189.96M,-13.42M,-13.42M,3.804B,338.09M,3.282B,262.84M,3.970B,252.54M,62.58M,2.501B,833.87M,3.727B,11.93B,0.008M,6.396B,4.438B,8.204B,5.535B,3.767B,833.87M,3.310B,742.35M
AAP,2020-03,-51.54M,1.280B,1.525B,0,0,0.63,0.63,1.687B,5.845B,1.173B,2020-03,4.526B,43.59M,-12.24M,-12.24M,3.764B,333.26M,3.237B,78.42M,3.832B,60.19M,16.60M,2.698B,1.094B,3.537B,12.07B,0.008M,6.572B,4.831B,8.536B,5.501B,3.704B,1.094B,3.304B,627.40M
AAP,2019-12,-34.57M,418.66M,1.184B,0,0,1.39,1.38,1.702B,5.836B,928.77M,2019-12,4.432B,95.91M,-7.836M,-7.836M,3.799B,334.01M,2.764B,126.14M,3.856B,120.04M,24.13M,2.113B,802.63M,3.549B,11.25B,0.008M,5.696B,4.478B,7.699B,5.553B,3.222B,802.63M,3.519B,689.47M
AAP,2019-09,-38.86M,573.73M,1.300B,0,0,1.76,1.75,1.506B,5.733B,1.012B,2019-09,4.391B,123.67M,-8.443M,-8.443M,3.725B,318.31M,2.745B,172.33M,3.982B,160.74M,37.07M,2.312B,839.60M,3.455B,11.11B,0.008M,5.827B,4.464B,7.652B,5.280B,3.188B,839.60M,3.403B,721.34M
AAP,2019-06,-33.48M,747.72M,1.323B,0,0,1.74,1.73,1.514B,5.727B,1.009B,2019-06,4.375B,124.82M,-8.675M,-8.675M,3.741B,313.90M,2.779B,170.77M,3.905B,166.21M,41.39M,2.332B,838.67M,3.671B,11.27B,0.008M,5.962B,4.372B,7.597B,5.305B,3.224B,838.67M,3.318B,713.06M
AAP,2019-03,-40.04M,537.33M,1.647B,0,0,1.99,1.98,1.519B,5.686B,1.305B,2019-03,4.434B,142.50M,-14.94M,-14.94M,3.734B,310.40M,2.801B,207.94M,3.807B,190.76M,48.26M,2.952B,1.097B,3.547B,11.08B,0.008M,5.782B,4.299B,7.534B,5.300B,3.235B,1.097B,3.277B,684.42M
AAP,2018-12,-44.19M,896.53M,1.176B,0,0,0.74,0.74,1.541B,3.287B,928.64M,2018-12,4.363B,53.44M,-12.98M,-12.98M,1.369B,318.35M,1.046B,84.25M,3.680B,69.86M,16.42M,2.105B,844.39M,3.551B,9.041B,0.008M,6.082B,3.886B,5.490B,2.958B,1.604B,844.39M,3.292B,624.97M
AAP,2018-09,-32.08M,970.01M,1.268B,0,0,1.57,1.56,1.555B,3.250B,1.007B,2018-09,4.187B,115.84M,-13.08M,-13.08M,1.336B,320.16M,1.045B,154.24M,3.672B,146.92M,31.08M,2.275B,852.69M,3.660B,8.972B,0.008M,6.024B,3.721B,5.313B,2.948B,1.591B,852.69M,3.024B,698.62M
