Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Research and Development Expense,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
ORCL,2013-11,-226.00M,36.97B,1.807B,0,6.667B,0.56,0.56,34.79B,0,7.468B,2013-11,234.00M,2.553B,-165.00M,-165.00M,3.039B,0,22.64B,3.479B,951.00M,3.203B,650.00M,1.273B,9.275B,2.139B,43.56B,85.24B,19.40B,44.25B,13.11B,41.17B,40.99B,28.06B,3.989B,951.00M,4.192B
ORCL,2013-08,-344.00M,39.10B,1.721B,1.533B,8.524B,0.48,0.47,34.88B,5.756B,6.651B,2013-08,243.00M,2.191B,-160.00M,-160.00M,3.052B,0,22.58B,2.939B,938.00M,2.663B,472.00M,1.237B,8.372B,1.88B,43.54B,86.41B,19.06B,45.46B,14.53B,42.42B,40.95B,27.89B,3.712B,938.00M,3.45B
ORCL,2013-05,-99.00M,32.22B,2.094B,1.25B,7.118B,0.81,0.8,33.98B,5.419B,8.853B,2013-05,240.00M,3.806B,-152.00M,-152.00M,3.053B,0,18.49B,4.777B,1.33B,4.826B,1.02B,1.264B,10.95B,2.216B,44.65B,81.81B,18.89B,41.69B,12.87B,36.67B,40.12B,23.80B,4.076B,1.33B,6.049B
ORCL,2013-02,154.00M,33.41B,1.716B,1.25B,6.278B,0.53,0.52,32.76B,5.095B,7.242B,2013-02,211.00M,2.504B,-143.00M,-143.00M,3.034B,0,18.50B,3.408B,361.00M,3.09B,586.00M,1.186B,8.958B,2.062B,43.35B,79.45B,18.64B,40.69B,11.92B,35.66B,38.76B,23.74B,3.834B,361.00M,4.169B
ORCL,2012-11,222.00M,33.70B,1.794B,1.25B,6.504B,0.54,0.53,32.33B,0,7.30B,2012-11,164.00M,2.581B,-134.00M,-134.00M,3.093B,0,18.51B,3.481B,372.00M,3.28B,699.00M,1.199B,9.094B,2.036B,42.98B,79.66B,18.02B,41.13B,12.35B,36.25B,38.53B,23.90B,3.819B,372.00M,4.401B
ORCL,2012-08,311.00M,31.61B,1.775B,2.95B,8.316B,0.42,0.41,32.66B,0,6.406B,2012-08,148.00M,2.034B,-131.00M,-131.00M,3.037B,0,13.52B,2.766B,388.00M,2.702B,668.00M,1.201B,8.181B,1.82B,43.33B,76.56B,17.90B,38.17B,13.96B,32.82B,38.39B,18.87B,3.64B,388.00M,3.775B
ORCL,2012-05,112.00M,30.68B,2.143B,0,7.035B,0.69,0.68,33.02B,0,8.773B,2012-05,158.00M,3.452B,-136.00M,-136.00M,3.021B,0,13.52B,4.666B,966.00M,4.383B,931.00M,1.226B,10.92B,2.241B,43.69B,78.33B,17.49B,40.02B,15.39B,34.24B,38.30B,18.85B,4.107B,966.00M,6.377B
ORCL,2012-02,416.00M,29.74B,1.908B,0,6.285B,0.5,0.49,31.27B,0,7.131B,2012-02,172.00M,2.498B,-130.00M,-130.00M,2.936B,0,14.78B,3.419B,442.00M,3.148B,650.00M,1.145B,9.039B,1.961B,42.87B,74.36B,17.34B,37.54B,11.63B,31.10B,36.82B,19.46B,3.712B,442.00M,4.656B
ORCL,2011-11,292.00M,31.01B,1.956B,0,6.091B,0.43,0.43,29.15B,0,6.836B,2011-11,218.00M,2.192B,-134.00M,-134.00M,2.90B,0,14.78B,3.168B,445.00M,2.96B,768.00M,1.102B,8.792B,1.974B,41.92B,72.91B,17.24B,38.48B,11.07B,30.64B,34.43B,19.57B,3.668B,445.00M,4.434B
ORCL,2011-08,592.00M,31.66B,1.988B,1.15B,7.925B,0.36,0.36,29.49B,0,6.386B,2011-08,259.00M,1.84B,-135.00M,-135.00M,2.93B,0,14.79B,2.803B,614.00M,2.471B,631.00M,1.05B,8.374B,1.941B,40.89B,73.86B,16.92B,39.21B,13.06B,32.62B,34.65B,19.56B,3.583B,614.00M,4.194B
ORCL,2011-05,542.00M,28.85B,2.169B,0,6.802B,0.63,0.63,29.41B,0,8.606B,2011-05,303.00M,3.209B,-150.00M,-150.00M,2.857B,0,14.77B,4.484B,494.00M,4.17B,961.00M,1.17B,10.78B,2.353B,39.78B,73.54B,16.65B,39.17B,14.19B,33.29B,34.36B,19.10B,4.122B,494.00M,6.628B
