Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Research and Development Expense,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
GLW,2020-12,-740.00M,2.672B,2.137B,252.00M,363.00M,0.3,0.28,3.768B,30.08B,1.213B,2020-12,2.438B,252.00M,-72.00M,-72.00M,16.42B,2.333B,8.449B,476.00M,1.932B,330.00M,78.00M,232.00M,3.35B,471.00M,13.26B,30.78B,3.163B,8.004B,3.767B,17.33B,22.77B,13.56B,737.00M,1.347B,2.133B
GLW,2020-09,-1.134B,2.514B,2.00B,345.00M,313.00M,0.53,0.48,3.759B,29.32B,1.001B,2020-09,2.581B,427.00M,-67.00M,-67.00M,15.45B,2.331B,8.428B,257.00M,1.934B,450.00M,23.00M,231.00M,3.001B,480.00M,12.66B,30.27B,3.161B,8.058B,3.849B,17.41B,22.21B,13.56B,744.00M,1.37B,2.099B
GLW,2020-06,-1.432B,2.158B,1.805B,91.00M,192.00M,-0.13,-0.13,2.997B,28.17B,756.00M,2020-06,2.235B,-71.00M,-64.00M,-64.00M,14.69B,1.149B,8.408B,-103.00M,1.757B,-49.00M,22.00M,430.00M,2.561B,401.00M,12.05B,27.55B,3.16B,6.846B,3.02B,15.41B,20.70B,12.39B,859.00M,1.225B,1.712B
GLW,2020-03,-1.497B,2.025B,1.83B,87.00M,192.00M,-0.16,-0.16,3.067B,28.12B,561.00M,2020-03,2.347B,-96.00M,-58.00M,-58.00M,14.93B,1.158B,8.375B,-121.00M,1.94B,-108.00M,-12.00M,261.00M,2.391B,395.00M,12.20B,27.86B,3.159B,6.946B,3.191B,15.57B,20.91B,12.38B,682.00M,1.419B,1.708B
GLW,2019-12,-1.171B,2.434B,1.963B,73.00M,104.00M,0.01,0.01,3.12B,28.84B,854.00M,2019-12,2.32B,32.00M,-55.00M,-55.00M,15.84B,1.252B,8.179B,147.00M,2.391B,17.00M,-15.00M,278.00M,2.817B,401.00M,12.91B,28.90B,3.159B,7.463B,3.521B,15.90B,21.44B,12.38B,707.00M,1.769B,1.836B
GLW,2019-09,-1.387B,971.00M,1.917B,366.00M,54.00M,0.4,0.38,3.13B,27.81B,1.017B,2019-09,2.337B,337.00M,-51.00M,-51.00M,15.08B,1.14B,6.673B,365.00M,2.20B,408.00M,71.00M,255.00M,2.934B,369.00M,13.03B,27.33B,3.159B,6.156B,3.60B,14.20B,21.17B,10.60B,652.00M,1.63B,2.024B
GLW,2019-06,-1.13B,1.178B,1.875B,516.00M,0,0.09,0.09,3.178B,27.64B,1.065B,2019-06,2.291B,92.00M,-49.00M,-49.00M,15.14B,1.212B,6.532B,374.00M,1.948B,216.00M,124.00M,249.00M,2.94B,414.00M,13.42B,27.58B,3.158B,6.311B,3.416B,14.05B,21.26B,10.64B,691.00M,1.446B,2.103B
GLW,2019-03,-1.166B,1.456B,1.713B,7.00M,0,0.61,0.55,3.195B,27.01B,1.099B,2019-03,2.19B,499.00M,-45.00M,-45.00M,14.88B,1.238B,6.018B,420.00M,2.032B,575.00M,76.00M,249.00M,2.812B,401.00M,13.61B,27.32B,3.157B,6.349B,3.059B,13.62B,20.97B,10.56B,679.00M,1.515B,1.974B
GLW,2018-12,-1.01B,2.355B,1.833B,4.00M,0,0.34,0.32,3.228B,26.83B,1.202B,2018-12,2.037B,292.00M,-42.00M,-42.00M,14.90B,1.269B,5.994B,464.00M,2.38B,346.00M,54.00M,265.00M,3.035B,447.00M,13.79B,27.50B,3.157B,7.034B,3.311B,13.62B,20.47B,10.31B,738.00M,1.625B,1.94B
GLW,2018-09,-1.136B,1.903B,1.776B,252.00M,0,0.75,0.67,3.239B,25.71B,1.232B,2018-09,1.921B,625.00M,-38.00M,-38.00M,14.34B,1.251B,5.056B,522.00M,2.025B,758.00M,133.00M,244.00M,3.008B,439.00M,13.89B,26.39B,3.156B,6.632B,3.112B,12.41B,19.76B,9.302B,710.00M,1.344B,1.973B
GLW,2018-06,-1.035B,2.023B,1.675B,252.00M,0,0.87,0.78,3.25B,25.46B,1.072B,2018-06,1.896B,738.00M,-34.00M,-34.00M,14.20B,1.265B,5.099B,395.00M,1.961B,864.00M,126.00M,243.00M,2.747B,412.00M,13.88B,26.14B,3.155B,6.484B,2.908B,12.19B,19.66B,9.281B,677.00M,1.358B,1.842B
GLW,2018-03,-577.00M,3.096B,1.545B,380.00M,0,-0.72,-0.72,2.549B,25.68B,955.00M,2018-03,1.834B,-589.00M,-39.00M,-39.00M,14.42B,1.196B,4.808B,194.00M,1.909B,-465.00M,124.00M,241.00M,2.50B,501.00M,14.41B,26.83B,3.154B,7.663B,2.995B,12.35B,19.17B,9.351B,761.00M,1.356B,1.747B
GLW,2017-12,-842.00M,4.317B,1.605B,379.00M,0,-1.66,-1.66,2.563B,24.83B,1.032B,2017-12,1.712B,-1.412B,-31.00M,-31.00M,14.02B,833.00M,4.749B,368.00M,2.248B,566.00M,1.978B,241.00M,2.637B,401.00M,15.70B,27.49B,3.154B,8.827B,3.209B,11.72B,18.67B,8.515B,664.00M,1.587B,1.807B
GLW,2017-09,-1.146B,3.865B,1.557B,631.00M,0,0.41,0.39,2.575B,24.03B,1.05B,2017-09,1.693B,390.00M,-27.00M,-27.00M,13.34B,382.00M,3.994B,442.00M,1.866B,479.00M,89.00M,215.00M,2.607B,375.00M,17.32B,28.09B,3.153B,8.254B,3.065B,10.71B,19.84B,7.646B,608.00M,1.314B,1.748B
GLW,2017-06,-1.201B,4.189B,1.51B,631.00M,0,0.46,0.42,2.45B,23.57B,987.00M,2017-06,1.616B,439.00M,-27.00M,-27.00M,13.06B,0,3.302B,385.00M,1.674B,592.00M,153.00M,206.00M,2.497B,378.00M,18.01B,27.83B,3.152B,8.431B,2.808B,9.75B,19.40B,6.942B,602.00M,1.225B,1.64B
GLW,2017-03,-1.196B,4.872B,1.424B,257.00M,0,0.07,0.07,2.444B,23.27B,951.00M,2017-03,1.544B,86.00M,-25.00M,-25.00M,12.97B,0,3.669B,413.00M,1.658B,20.00M,-66.00M,202.00M,2.375B,319.00M,18.31B,28.30B,3.15B,8.718B,2.421B,9.926B,19.59B,7.505B,538.00M,1.225B,1.583B
GLW,2016-12,-1.676B,5.291B,1.469B,256.00M,0,1.64,1.47,2.373B,22.43B,1.007B,2016-12,1.471B,1.572B,-26.00M,-26.00M,12.55B,0,3.646B,464.00M,1.791B,2.404B,832.00M,167.00M,2.476B,358.00M,17.89B,27.90B,3.146B,9.048B,2.751B,9.939B,18.85B,7.188B,543.00M,1.229B,1.481B
GLW,2016-09,-715.00M,4.821B,1.466B,7.00M,0,0.27,0.26,2.366B,23.50B,1.041B,2016-09,1.516B,284.00M,-32.00M,-32.00M,13.29B,0,3.916B,535.00M,1.627B,257.00M,-27.00M,187.00M,2.507B,302.00M,17.72B,28.81B,3.144B,8.479B,2.294B,11.02B,20.33B,8.728B,506.00M,1.082B,1.645B
