Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
DGX,2016-09,-61.00M,406.00M,1.157B,7.00M,1.37,1.34,6.972B,0,728.00M,2016-09,82.00M,192.00M,-37.00M,-37.00M,952.00M,0,3.815B,322.00M,1.039B,289.00M,95.00M,1.885B,409.00M,4.663B,10.17B,2.00M,1.642B,1.046B,5.479B,8.531B,4.433B,406.00M,0,966.00M
DGX,2016-06,-56.00M,283.00M,1.155B,7.00M,1.38,1.37,6.986B,0,751.00M,2016-06,80.00M,195.00M,-34.00M,-34.00M,937.00M,0,3.835B,304.00M,1.104B,383.00M,183.00M,1.906B,430.00M,4.537B,10.11B,2.00M,1.51B,1.111B,5.54B,8.599B,4.429B,447.00M,0,975.00M
DGX,2016-03,-40.00M,128.00M,1.144B,158.00M,0.72,0.71,7.004B,3.232B,719.00M,2016-03,82.00M,103.00M,-36.00M,-36.00M,925.00M,0,3.74B,257.00M,932.00M,172.00M,67.00M,1.863B,442.00M,4.636B,10.10B,2.00M,1.493B,1.09B,5.431B,8.604B,4.341B,462.00M,340.00M,952.00M
DGX,2015-12,-38.00M,133.00M,1.15B,159.00M,1.31,1.29,6.889B,3.126B,699.00M,2015-12,84.00M,188.00M,-36.00M,-36.00M,925.00M,0,3.492B,239.00M,1.014B,206.00M,14.00M,1.849B,429.00M,4.684B,9.962B,2.00M,1.501B,1.173B,5.249B,8.461B,4.076B,460.00M,424.00M,901.00M
DGX,2015-09,-31.00M,123.00M,1.162B,160.00M,2.37,2.35,6.899B,2.806B,718.00M,2015-09,86.00M,342.00M,-35.00M,-35.00M,886.00M,0,3.571B,297.00M,973.00M,592.00M,239.00M,1.88B,402.00M,4.589B,10.07B,2.00M,1.648B,1.133B,5.453B,8.426B,4.32B,421.00M,309.00M,914.00M
DGX,2015-06,-25.00M,150.00M,1.182B,168.00M,0.82,0.81,7.009B,0,743.00M,2015-06,109.00M,118.00M,-37.00M,-37.00M,906.00M,0,3.568B,301.00M,1.074B,200.00M,78.00M,1.925B,429.00M,4.314B,9.72B,2.00M,1.53B,1.242B,5.376B,8.19B,4.134B,442.00M,0,937.00M
DGX,2015-03,-30.00M,974.00M,1.163B,1.043B,0.42,0.42,7.027B,0,676.00M,2015-03,106.00M,61.00M,-45.00M,-45.00M,902.00M,0,3.688B,228.00M,1.046B,105.00M,42.00M,1.839B,419.00M,4.243B,10.61B,2.00M,2.375B,2.089B,6.342B,8.238B,4.253B,448.00M,0,949.00M
DGX,2014-12,-27.00M,192.00M,1.184B,518.00M,1.3,1.29,7.103B,0,699.00M,2014-12,110.00M,190.00M,-42.00M,-42.00M,933.00M,0,3.224B,257.00M,1.191B,216.00M,28.00M,1.883B,427.00M,4.301B,9.857B,2.00M,1.603B,1.709B,5.527B,8.254B,3.818B,442.00M,0,932.00M
DGX,2014-09,-15.00M,170.00M,1.178B,132.00M,0.89,0.88,7.121B,0,726.00M,2014-09,111.00M,129.00M,-41.00M,-41.00M,888.00M,0,3.732B,256.00M,1.058B,214.00M,82.00M,1.904B,446.00M,4.182B,9.801B,2.00M,1.563B,1.19B,5.591B,8.238B,4.401B,470.00M,0,953.00M
DGX,2014-06,-8.00M,144.00M,1.174B,220.00M,0.92,0.92,7.141B,0,728.00M,2014-06,109.00M,133.00M,-42.00M,-42.00M,884.00M,0,3.738B,262.00M,1.038B,229.00M,87.00M,1.902B,440.00M,4.092B,9.757B,2.00M,1.505B,1.258B,5.638B,8.252B,4.38B,466.00M,0,963.00M
