Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
PENN,2020-12,0,1.854B,507.00M,251.70M,0,0.07,0.07,2.671B,12.22B,520.40M,2020-12,0,11.10M,-136.10M,-136.10M,9.347B,126.30M,10.91B,126.90M,470.90M,19.80M,7.10M,1.027B,302.10M,2.656B,14.67B,24.70M,2.085B,860.00M,12.01B,12.58B,11.15B,393.50M,108.20M,96.40M
PENN,2020-09,0,1.873B,528.20M,247.30M,0,1.02,0.93,2.673B,12.30B,601.50M,2020-09,0,141.90M,-142.30M,-142.30M,9.426B,120.70M,11.03B,196.20M,543.30M,126.90M,-14.30M,1.130B,317.60M,2.634B,14.81B,24.70M,2.186B,921.40M,12.18B,12.63B,11.26B,405.30M,157.90M,202.60M
PENN,2020-06,0,1.244B,174.90M,236.80M,0,-1.69,-1.69,2.677B,12.35B,130.60M,2020-06,0,-214.40M,-135.00M,-135.00M,9.539B,130.50M,11.75B,-165.40M,469.70M,-272.80M,-58.40M,305.50M,204.10M,1.506B,14.32B,24.50M,1.647B,827.80M,12.82B,12.67B,11.99B,296.00M,116.70M,135.30M
PENN,2020-03,0,730.70M,657.90M,229.10M,0,-5.26,-5.26,2.684B,12.30B,458.20M,2020-03,0,-608.60M,-129.80M,-129.80M,9.563B,177.30M,11.57B,55.50M,463.00M,-708.10M,-99.50M,1.116B,307.00M,1.278B,13.94B,24.30M,1.27B,813.90M,12.66B,12.67B,11.85B,402.70M,137.20M,104.00M
PENN,2019-12,0,437.40M,754.90M,234.00M,0,-0.8,-0.8,3.297B,12.64B,586.30M,2019-12,0,-92.50M,-133.70M,-133.70M,9.958B,244.60M,11.09B,184.40M,524.50M,-102.90M,-10.00M,1.341B,304.10M,1.853B,14.19B,1.20M,642.80M,905.60M,12.34B,13.55B,11.44B,401.90M,143.60M,88.70M
PENN,2019-09,0,406.90M,758.70M,238.90M,0,0.38,0.38,3.455B,12.59B,595.80M,2019-09,0,43.90M,-133.50M,-133.50M,9.970B,252.80M,11.16B,179.80M,506.20M,63.30M,19.60M,1.354B,309.70M,1.940B,14.32B,1.20M,628.20M,877.30M,12.38B,13.69B,11.50B,416.00M,157.10M,91.60M
PENN,2019-06,0,378.77M,731.70M,242.41M,0,0.44,0.44,3.465B,12.43B,591.40M,2019-06,0,51.40M,-134.70M,-134.70M,9.899B,249.32M,11.15B,198.40M,495.34M,69.90M,18.50M,1.323B,287.00M,1.892B,14.21B,1.176M,609.23M,860.51M,12.32B,13.60B,11.46B,393.00M,134.85M,106.44M
PENN,2019-03,0,400.28M,709.20M,216.87M,0,0.35,0.35,3.203B,11.87B,573.40M,2019-03,0,41.00M,-132.30M,-132.30M,9.423B,232.68M,10.53B,182.40M,479.01M,55.80M,14.80M,1.283B,286.90M,1.862B,13.50B,1.189M,639.20M,820.38M,11.64B,12.86B,10.82B,391.00M,133.89M,114.44M
PENN,2018-12,0,479.60M,663.40M,129.90M,0,-0.37,-0.37,3.085B,9.247B,491.90M,2018-12,0,-42.00M,-192.70M,-192.70M,6.869B,0,9.431B,159.30M,495.90M,-85.60M,-43.60M,1.155B,240.00M,731.20M,10.96B,1.20M,677.60M,738.40M,10.23B,10.28B,9.491B,332.60M,136.30M,106.80M
PENN,2018-09,0,244.55M,451.90M,62.29M,0,0.39,0.38,1.482B,4.965B,337.80M,2018-09,0,36.10M,-114.60M,-114.60M,2.650B,0,4.481B,155.80M,315.73M,45.20M,9.10M,789.70M,125.10M,70.46M,5.084B,0.945M,348.37M,472.64M,5.013B,4.735B,4.541B,182.00M,91.87M,49.54M
PENN,2018-06,-1.453M,200.15M,470.99M,71.42M,0,0.59,0.57,1.484B,4.955B,355.92M,2018-06,0,53.99M,-115.63M,-115.63M,2.681B,129.01M,4.513B,181.76M,325.52M,69.23M,15.24M,826.91M,132.59M,27.76M,5.092B,0.943M,308.50M,489.34M,5.064B,4.783B,4.575B,174.16M,89.66M,54.97M
