Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
LH,2020-12,-161.90M,1.321B,2.585B,575.40M,506.50M,9.62,9.54,11.71B,4.933B,1.905B,2020-12,423.20M,938.30M,-48.30M,-48.30M,2.730B,994.60M,6.181B,1.296B,1.373B,1.243B,304.10M,4.490B,518.00M,9.360B,20.07B,9.00M,5.125B,3.078B,10.71B,14.95B,7.634B,608.80M,1.014B,3.017B
LH,2020-09,-314.60M,667.20M,2.337B,577.80M,494.80M,7.22,7.17,11.53B,4.565B,1.559B,2020-09,392.50M,703.40M,-51.40M,-51.40M,2.609B,891.50M,6.106B,1.078B,1.937B,947.10M,243.40M,3.896B,419.50M,8.239B,18.74B,9.00M,4.086B,3.010B,10.50B,14.65B,7.491B,481.70M,639.50M,2.699B
LH,2020-06,-449.00M,557.00M,2.008B,994.30M,473.30M,2.38,2.37,11.30B,3.478B,760.50M,2020-06,342.30M,231.60M,-52.70M,-52.70M,2.628B,907.30M,6.120B,304.10M,1.567B,297.00M,65.40M,2.769B,396.30M,7.353B,17.85B,9.00M,3.413B,3.034B,10.50B,14.44B,7.462B,456.40M,534.10M,2.196B
LH,2020-03,-517.90M,323.60M,2.096B,628.30M,432.90M,-3.27,-3.27,11.29B,0,728.00M,2020-03,254.00M,-317.20M,-55.00M,-55.00M,2.610B,943.10M,6.489B,270.20M,1.397B,-267.70M,49.20M,2.824B,395.50M,7.020B,17.30B,9.00M,2.891B,2.458B,10.28B,14.41B,7.820B,457.80M,568.70M,1.960B
LH,2019-12,-372.40M,337.50M,2.133B,630.10M,451.00M,2.34,2.32,11.90B,0,820.70M,2019-12,244.70M,227.10M,-64.40M,-64.40M,2.637B,1.020B,6.478B,342.60M,1.100B,292.90M,65.60M,2.953B,413.90M,7.567B,18.05B,9.00M,2.981B,2.656B,10.48B,15.07B,7.824B,478.10M,789.00M,2.025B
LH,2019-09,-502.20M,361.10M,2.111B,713.00M,403.80M,2.26,2.25,11.84B,0,817.30M,2019-09,234.90M,220.70M,-60.50M,-60.50M,2.463B,969.00M,6.725B,354.10M,1.438B,287.40M,66.40M,2.928B,401.50M,7.231B,17.85B,9.00M,2.988B,2.555B,10.62B,14.86B,8.062B,463.20M,607.80M,2.094B
LH,2019-06,-411.90M,265.40M,2.057B,739.70M,404.20M,1.94,1.93,11.86B,0,824.80M,2019-06,219.70M,190.40M,-59.10M,-59.10M,2.544B,948.30M,6.767B,349.30M,1.352B,270.00M,79.30M,2.882B,415.30M,7.144B,17.74B,9.10M,2.849B,2.496B,10.60B,14.90B,8.104B,475.50M,531.60M,2.065B
LH,2019-03,-439.50M,348.80M,2.002B,772.80M,364.60M,1.88,1.86,11.27B,0,789.70M,2019-03,233.70M,185.60M,-56.70M,-56.70M,2.458B,959.10M,6.047B,338.80M,1.390B,254.70M,68.80M,2.791B,393.80M,7.111B,16.97B,11.60M,2.885B,2.527B,9.860B,14.09B,7.333B,450.90M,592.20M,1.986B
LH,2018-12,-463.10M,426.80M,2.015B,17.90M,356.40M,1.58,1.56,11.27B,0,772.40M,2018-12,237.30M,157.90M,-58.20M,-58.20M,1.740B,1.004B,6.042B,319.30M,1.077B,214.50M,56.30M,2.788B,396.90M,6.971B,16.19B,11.70M,2.835B,1.879B,9.214B,13.35B,7.335B,453.10M,759.40M,1.862B
LH,2018-09,-407.80M,892.60M,2.041B,417.80M,289.40M,3.14,3.1,11.35B,0,789.90M,2018-09,233.00M,318.80M,-59.40M,-59.40M,1.734B,899.10M,6.045B,353.40M,1.399B,499.60M,180.60M,2.831B,381.80M,7.248B,16.66B,11.90M,3.274B,2.106B,9.413B,13.39B,7.307B,436.50M,497.50M,1.856B
