Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
FDX,2021-02,-764.00M,8.856B,17.34B,2.779B,0,3.36,3.3,6.977B,83.67B,4.175B,2021-02,583.00M,892.00M,-187.00M,-187.00M,49.95B,3.563B,35.79B,1.015B,10.79B,1.049B,157.00M,21.51B,0,21.98B,82.79B,32.00M,21.71B,13.57B,60.81B,61.08B,47.25B,3.16B,3.99B,11.48B
FDX,2020-11,-898.00M,8.339B,16.23B,2.22B,0,4.64,4.55,6.702B,82.36B,4.331B,2020-11,587.00M,1.226B,-184.00M,-184.00M,49.46B,3.471B,36.23B,1.465B,9.895B,1.406B,180.00M,20.56B,0,21.04B,81.16B,32.00M,21.26B,12.12B,60.12B,59.89B,48.00B,2.866B,3.733B,11.42B
FDX,2020-08,-1.02B,6.954B,15.06B,2.111B,0,4.75,4.72,6.633B,80.94B,4.259B,2020-08,593.00M,1.245B,-184.00M,-184.00M,48.76B,3.171B,35.92B,1.59B,9.084B,1.606B,361.00M,19.32B,0,19.46B,77.65B,32.00M,18.90B,11.20B,58.19B,58.74B,46.99B,2.669B,3.339B,10.51B
FDX,2020-05,-1.147B,4.881B,13.89B,1.974B,0,-1.28,-1.28,6.694B,78.94B,3.464B,2020-05,572.00M,-334.00M,-174.00M,-174.00M,47.52B,3.162B,34.15B,844.00M,8.051B,-319.00M,15.00M,17.36B,0,18.30B,73.54B,32.00M,16.38B,10.34B,55.24B,57.15B,44.90B,2.62B,3.686B,10.10B
FDX,2020-02,-887.00M,1.766B,14.38B,2.237B,0,1.21,1.2,6.814B,78.29B,3.112B,2020-02,568.00M,315.00M,-155.00M,-155.00M,47.29B,3.101B,31.20B,411.00M,8.088B,420.00M,105.00M,17.49B,0,18.83B,70.01B,32.00M,12.54B,10.32B,51.18B,57.47B,40.86B,2.701B,3.193B,9.323B
FDX,2019-11,-866.00M,2.031B,14.05B,2.094B,0,2.15,2.13,6.861B,76.81B,3.272B,2019-11,576.00M,560.00M,-151.00M,-151.00M,46.50B,3.072B,31.12B,620.00M,8.453B,572.00M,12.00M,17.32B,0,18.66B,69.95B,32.00M,13.20B,10.55B,51.30B,56.76B,40.75B,2.652B,3.283B,9.709B
FDX,2019-08,-918.00M,2.389B,13.55B,1.931B,0,2.86,2.84,6.821B,75.26B,3.496B,2019-08,574.00M,745.00M,-137.00M,-137.00M,45.43B,2.953B,30.86B,977.00M,8.004B,996.00M,251.00M,17.05B,0,18.17B,68.45B,32.00M,13.02B,9.935B,50.29B,55.44B,40.35B,2.519B,3.179B,9.312B
FDX,2019-05,-865.00M,2.319B,13.60B,964.00M,0,-7.55,-7.56,7.30B,59.51B,4.205B,2019-05,553.00M,-1.969B,-136.00M,-136.00M,30.43B,3.352B,16.62B,1.632B,7.497B,-2.554B,-585.00M,17.81B,0,17.76B,54.40B,32.00M,13.09B,9.013B,36.65B,41.32B,27.63B,2.573B,3.334B,9.116B
FDX,2019-02,-737.00M,2.872B,13.61B,1.198B,0,2.83,2.8,6.916B,58.16B,3.398B,2019-02,546.00M,739.00M,-135.00M,-135.00M,29.77B,3.841B,17.22B,915.00M,8.058B,931.00M,192.00M,17.01B,0,19.89B,54.46B,32.00M,13.50B,9.256B,34.57B,40.96B,25.31B,2.483B,3.156B,9.037B
FDX,2018-11,-817.00M,2.123B,14.07B,892.00M,0,3.56,3.51,6.908B,57.50B,3.751B,2018-11,522.00M,935.00M,-131.00M,-131.00M,29.39B,3.995B,16.40B,1.168B,8.604B,1.177B,242.00M,17.82B,0,19.29B,53.29B,32.00M,13.44B,9.496B,34.00B,39.85B,24.50B,2.583B,3.40B,9.573B
