Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Research and Development Expense,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
PRGO,2020-12,395.00M,641.50M,820.30M,37.80M,0,-1.28,-1.28,6.758B,2.191B,469.20M,2020-12,1.200B,-175.00M,-27.40M,-27.40M,1.182B,279.30M,3.528B,93.80M,1.344B,-208.20M,-33.20M,46.10M,1.290B,330.00M,5.655B,11.49B,7.118B,3.134B,1.382B,5.833B,8.355B,4.451B,375.40M,552.80M,1.054B
PRGO,2020-09,203.70M,849.40M,785.60M,16.50M,0,-1.13,-1.13,6.750B,1.051B,428.10M,2020-09,1.101B,-154.60M,-34.00M,-34.00M,1.051B,313.50M,3.544B,107.70M,1.320B,-127.70M,26.90M,42.60M,1.214B,281.00M,5.820B,11.58B,7.300B,3.398B,1.336B,5.756B,8.178B,4.419B,320.40M,557.30M,1.098B
PRGO,2020-06,120.70M,1.456B,784.40M,606.50M,0,0.44,0.44,6.926B,1.029B,434.70M,2020-06,1.035B,60.60M,-33.40M,-33.40M,1.029B,291.60M,3.536B,118.50M,1.253B,71.80M,11.20M,47.10M,1.219B,270.00M,5.910B,12.13B,7.318B,3.804B,1.860B,6.217B,8.325B,4.358B,316.20M,513.10M,1.001B
PRGO,2020-03,35.90M,510.40M,857.80M,287.80M,0,0.78,0.77,7.024B,1.013B,483.20M,2020-03,930.80M,106.40M,-30.20M,-30.20M,1.013B,286.30M,3.183B,145.70M,1.347B,114.70M,8.30M,41.90M,1.341B,294.50M,5.786B,11.40B,7.340B,3.046B,1.635B,5.614B,8.354B,3.979B,337.50M,582.60M,1.297B
PRGO,2019-12,139.40M,354.30M,842.00M,3.40M,0,-0.14,-0.14,7.107B,1.955B,480.80M,2019-12,967.30M,-19.00M,-29.50M,-29.50M,1.033B,280.60M,3.366B,134.30M,1.332B,-34.20M,-15.20M,59.40M,1.323B,288.60M,5.804B,11.30B,7.360B,2.731B,1.336B,5.497B,8.571B,4.162B,346.50M,552.40M,1.243B
PRGO,2019-09,56.60M,398.50M,778.30M,35.30M,0,0.68,0.67,7.169B,1.030B,412.80M,2019-09,990.50M,92.20M,-30.50M,-30.50M,1.030B,314.30M,3.465B,70.50M,1.289B,97.30M,5.10M,44.00M,1.191B,289.40M,5.759B,11.31B,7.379B,2.740B,1.325B,5.552B,8.571B,4.227B,342.30M,602.40M,1.102B
PRGO,2019-06,99.50M,1.056B,718.20M,431.70M,0,0.07,0.07,6.643B,976.80M,430.80M,2019-06,940.50M,9.00M,-31.20M,-31.20M,976.80M,280.20M,3.192B,95.00M,1.359B,27.00M,18.00M,43.90M,1.149B,291.00M,5.726B,11.43B,7.396B,3.435B,1.791B,5.702B,7.993B,3.912B,335.80M,617.80M,1.117B
PRGO,2019-03,69.00M,837.90M,725.70M,502.70M,0,0.47,0.47,6.757B,977.80M,448.80M,2019-03,912.90M,63.90M,-28.60M,-28.60M,977.80M,282.40M,2.866B,115.70M,1.329B,80.90M,17.00M,40.20M,1.174B,297.00M,5.701B,11.12B,7.409B,3.009B,1.832B,5.419B,8.110B,3.587B,333.10M,635.10M,1.119B
PRGO,2018-12,84.60M,551.10M,752.20M,190.20M,0,0.59,0.59,6.888B,1.681B,443.00M,2018-12,878.00M,81.40M,-33.80M,-33.80M,829.10M,282.30M,3.052B,106.20M,1.347B,203.70M,122.30M,44.60M,1.195B,293.60M,5.668B,10.98B,7.422B,2.902B,1.537B,5.315B,8.081B,3.778B,336.80M,571.40M,1.073B
PRGO,2018-09,143.20M,444.20M,708.30M,194.20M,0,-0.49,-0.49,7.001B,0,424.80M,2018-09,885.30M,-67.50M,-31.70M,-31.70M,820.20M,294.70M,3.071B,117.80M,1.299B,-79.00M,-11.50M,43.70M,1.133B,262.80M,5.660B,10.94B,7.436B,2.769B,1.494B,5.283B,8.174B,3.789B,307.00M,559.60M,1.080B
