Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Research and Development Expense,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
TMO,2020-12,-2.807B,10.32B,4.994B,2.628B,1.271B,6.3,6.24,38.73B,9.577B,5.556B,2020-12,4.029B,2.498B,-134.00M,-134.00M,5.912B,1.794B,19.11B,3.103B,6.405B,2.892B,394.00M,376.00M,10.55B,2.077B,34.51B,69.05B,437.00M,21.96B,10.30B,34.54B,47.10B,24.24B,2.453B,2.175B,6.472B
TMO,2020-09,-2.97B,7.54B,4.19B,2.00M,1.047B,4.88,4.84,38.65B,7.764B,4.331B,2020-09,3.829B,1.933B,-135.00M,-135.00M,5.18B,1.528B,21.09B,2.443B,5.179B,2.252B,319.00M,296.00M,8.521B,1.592B,31.82B,64.06B,437.00M,18.23B,6.228B,32.24B,45.83B,26.01B,1.888B,1.703B,5.883B
TMO,2020-06,-2.989B,5.818B,3.54B,675.00M,975.00M,2.92,2.9,38.87B,6.82B,3.377B,2020-06,3.648B,1.156B,-129.00M,-129.00M,4.887B,1.75B,20.64B,1.403B,4.363B,1.253B,97.00M,264.00M,6.917B,1.71B,29.88B,61.59B,436.00M,15.78B,6.013B,31.72B,45.82B,25.70B,1.974B,1.385B,5.164B
TMO,2020-03,-3.088B,2.981B,3.49B,738.00M,938.00M,1.99,1.97,39.16B,6.605B,2.74B,2020-03,3.454B,788.00M,-90.00M,-90.00M,4.736B,2.137B,19.23B,944.00M,3.824B,828.00M,40.00M,245.00M,6.23B,1.551B,28.56B,58.69B,435.00M,12.74B,5.50B,30.13B,45.95B,24.63B,1.796B,1.599B,5.166B
TMO,2019-12,-2.679B,2.399B,3.794B,676.00M,916.00M,2.51,2.49,39.73B,0,3.035B,2019-12,3.37B,1.002B,-97.00M,-97.00M,4.749B,2.192B,17.08B,1.261B,4.605B,1.038B,36.00M,262.00M,6.829B,1.512B,29.68B,58.38B,434.00M,11.89B,6.197B,28.71B,46.49B,22.51B,1.774B,1.92B,4.952B
TMO,2019-09,-2.722B,1.273B,3.509B,661.00M,943.00M,1.89,1.88,39.94B,0,2.763B,2019-09,3.308B,760.00M,-112.00M,-112.00M,4.42B,2.001B,16.39B,977.00M,4.24B,822.00M,62.00M,247.00M,6.272B,1.539B,29.36B,56.73B,434.00M,10.51B,5.844B,27.37B,46.22B,21.53B,1.786B,1.659B,4.384B
TMO,2019-06,-2.63B,2.288B,3.493B,2.377B,1.062B,2.8,2.77,40.62B,0,2.823B,2019-06,3.209B,1.119B,-121.00M,-121.00M,4.394B,1.936B,16.66B,1.012B,4.07B,1.393B,274.00M,246.00M,6.316B,1.565B,28.73B,57.97B,433.00M,11.22B,7.509B,29.24B,46.75B,21.73B,1.811B,1.391B,4.129B
TMO,2019-03,-2.509B,1.106B,3.418B,1.336B,967.00M,2.04,2.02,39.72B,0,2.707B,2019-03,3.124B,815.00M,-122.00M,-122.00M,4.192B,2.145B,16.81B,931.00M,3.595B,817.00M,2.00M,248.00M,6.125B,1.528B,27.69B,55.60B,433.00M,9.939B,5.898B,27.90B,45.66B,22.00B,1.776B,1.462B,4.155B
TMO,2018-12,-2.498B,2.103B,3.583B,1.271B,809.00M,2.23,2.22,40.32B,0,2.924B,2018-12,3.005B,898.00M,-127.00M,-127.00M,4.165B,2.265B,17.72B,1.163B,4.067B,1.012B,114.00M,251.00M,6.507B,1.51B,27.59B,56.23B,432.00M,10.62B,6.147B,28.65B,45.61B,22.50B,1.761B,1.615B,4.595B
TMO,2018-09,-2.519B,1.098B,3.305B,1.014B,797.00M,1.76,1.75,40.36B,0,2.615B,2018-09,2.982B,709.00M,-121.00M,-121.00M,3.978B,2.55B,17.76B,885.00M,3.385B,810.00M,101.00M,240.00M,5.92B,1.49B,26.89B,55.08B,431.00M,9.566B,5.196B,28.19B,45.51B,22.99B,1.73B,1.344B,4.257B
TMO,2018-06,-2.491B,937.00M,3.34B,1.711B,816.00M,1.87,1.85,40.80B,6.474B,2.738B,2018-06,2.866B,752.00M,-139.00M,-139.00M,3.952B,2.599B,17.71B,954.00M,3.453B,806.00M,54.00M,242.00M,6.078B,1.542B,26.44B,55.40B,430.00M,9.474B,5.98B,28.96B,45.93B,22.98B,1.784B,1.359B,4.441B
TMO,2018-03,-2.042B,950.00M,3.273B,2.814B,909.00M,1.44,1.43,41.76B,6.52B,2.58B,2018-03,2.891B,579.00M,-143.00M,-143.00M,4.059B,2.606B,18.12B,831.00M,3.349B,634.00M,55.00M,234.00M,5.853B,1.515B,26.12B,56.58B,429.00M,9.588B,7.072B,30.46B,46.99B,23.38B,1.749B,1.354B,4.53B
TMO,2017-12,-2.003B,1.335B,3.376B,2.135B,719.00M,1.32,1.3,41.97B,6.339B,2.671B,2017-12,2.971B,528.00M,-146.00M,-146.00M,4.047B,2.766B,18.87B,959.00M,4.194B,820.00M,290.00M,233.00M,6.047B,1.479B,25.41B,56.67B,428.00M,9.421B,7.048B,31.26B,47.25B,24.21B,1.712B,1.428B,3.879B
TMO,2017-09,-2.183B,741.10M,2.816B,2.762B,747.30M,1.35,1.34,42.16B,6.086B,2.30B,2017-09,3.126B,534.00M,-132.00M,-132.00M,3.932B,3.135B,19.23B,683.00M,3.522B,480.00M,-54.00M,217.00M,5.116B,1.40B,24.70B,55.99B,428.00M,8.844B,7.031B,31.28B,47.14B,24.25B,1.617B,1.250B,4.209B
TMO,2017-06,-2.256B,611.00M,2.706B,1.540B,542.10M,1.57,1.56,35.42B,4.688B,2.284B,2017-06,2.422B,612.00M,-116.00M,-116.00M,2.600B,2.320B,15.26B,771.00M,2.993B,626.00M,13.00M,222.00M,4.99B,1.291B,22.39B,46.51B,416.90M,7.452B,5.076B,24.12B,39.06B,19.05B,1.513B,1.072B,3.673B
