Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
ROP,2020-12,-147.00M,308.30M,538.70M,567.10M,1.062B,2.44,2.41,21.60B,474.70M,966.60M,2020-12,198.60M,255.80M,-63.70M,-63.70M,139.90M,1.562B,9.064B,380.70M,529.00M,317.50M,61.70M,1.505B,585.90M,10.48B,24.02B,1.10M,1.752B,2.444B,13.54B,22.27B,11.10B,585.90M,264.70M,1.127B
ROP,2020-09,-241.40M,302.10M,490.20M,602.80M,868.10M,2.24,2.21,21.28B,511.40M,875.90M,2020-09,214.90M,234.40M,-62.30M,-62.30M,146.60M,1.564B,9.101B,367.60M,617.50M,303.10M,68.70M,1.366B,508.30M,10.16B,23.65B,1.10M,1.706B,2.340B,13.49B,21.95B,11.15B,508.30M,208.20M,1.066B
ROP,2020-06,-284.80M,1.871B,461.30M,602.60M,828.30M,2.1,2.08,15.36B,440.70M,843.70M,2020-06,216.60M,219.20M,-47.50M,-47.50M,129.60M,1.070B,5.264B,333.60M,860.30M,284.10M,64.90M,1.305B,510.10M,9.880B,19.14B,1.10M,3.179B,2.499B,9.263B,15.96B,6.764B,510.10M,505.50M,987.60M
ROP,2020-03,-341.00M,999.80M,493.90M,602.40M,827.50M,2.3,2.28,15.26B,0,856.80M,2020-03,206.20M,240.30M,-45.40M,-45.40M,133.40M,1.081B,4.674B,349.20M,776.70M,304.60M,64.30M,1.351B,507.60M,9.591B,18.14B,1.10M,2.273B,2.366B,8.546B,15.86B,6.180B,507.60M,449.70M,956.60M
ROP,2019-12,-212.80M,709.70M,501.90M,659.00M,863.20M,8.37,8.28,15.48B,0,892.90M,2019-12,198.40M,871.10M,-49.00M,-49.00M,140.60M,1.108B,4.673B,398.40M,635.10M,1.148B,276.90M,1.395B,494.50M,9.492B,18.11B,1.10M,2.000B,2.397B,8.617B,16.11B,6.220B,494.50M,431.40M,993.60M
ROP,2019-09,-285.10M,323.00M,480.90M,2.90M,745.70M,2.67,2.64,15.48B,0,873.60M,2019-09,205.00M,277.50M,-48.80M,-48.80M,142.60M,1.100B,6.195B,385.20M,516.50M,337.90M,60.40M,1.354B,488.40M,8.571B,17.82B,1.10M,1.619B,1.501B,9.248B,16.20B,7.747B,488.40M,192.20M,930.30M
ROP,2019-06,-243.20M,320.80M,480.30M,2.10M,729.10M,2.4,2.38,13.60B,0,850.00M,2019-06,203.50M,249.70M,-45.10M,-45.10M,134.20M,948.90M,4.719B,368.40M,497.10M,322.30M,72.60M,1.330B,481.60M,8.351B,15.91B,1.10M,1.602B,1.443B,7.557B,14.31B,6.114B,481.60M,209.00M,939.10M
ROP,2019-03,-214.60M,392.50M,476.60M,1.70M,691.10M,3.57,3.53,13.13B,0,810.60M,2019-03,207.50M,369.60M,-43.70M,-43.70M,132.20M,920.50M,4.487B,346.40M,549.30M,419.20M,49.60M,1.287B,464.20M,8.137B,15.41B,1.10M,1.586B,1.445B,7.277B,13.83B,5.832B,464.20M,251.30M,842.20M
ROP,2018-12,-243.30M,364.40M,503.20M,1.50M,714.10M,2.49,2.46,13.19B,0,873.10M,2018-12,190.80M,257.10M,-47.30M,-47.30M,128.70M,931.10M,4.940B,364.40M,445.40M,318.10M,61.00M,1.376B,508.70M,7.738B,15.25B,1.10M,1.611B,1.448B,7.511B,13.64B,6.063B,508.70M,272.10M,891.90M
ROP,2018-09,-199.60M,363.40M,478.70M,801.60M,613.80M,2.39,2.37,13.29B,0,840.00M,2018-09,212.20M,247.60M,-48.40M,-48.40M,130.20M,958.20M,4.414B,377.50M,468.40M,311.60M,64.00M,1.319B,462.50M,7.555B,15.25B,1.10M,1.608B,2.119B,7.690B,13.64B,5.571B,462.50M,208.70M,896.60M
ROP,2018-06,-204.60M,421.80M,477.80M,801.70M,620.00M,2.21,2.19,13.35B,459.40M,815.90M,2018-06,201.90M,228.40M,-43.20M,-43.20M,138.60M,963.70M,4.822B,354.30M,428.30M,313.40M,85.00M,1.294B,461.60M,7.303B,15.36B,1.10M,1.651B,2.066B,8.058B,13.71B,5.992B,461.60M,193.90M,897.20M
ROP,2018-03,-128.40M,366.20M,452.00M,801.30M,584.70M,2.05,2.03,12.31B,436.49M,750.50M,2018-03,216.70M,211.30M,-43.20M,-43.20M,140.90M,829.80M,3.821B,300.20M,512.50M,255.30M,44.00M,1.202B,450.30M,7.156B,14.07B,1.00M,1.502B,2.048B,6.919B,12.57B,4.871B,450.30M,238.30M,835.00M
ROP,2017-12,-186.20M,671.30M,461.50M,800.90M,618.90M,4.33,4.27,12.30B,0,765.10M,2017-12,204.90M,443.90M,-43.40M,-43.40M,142.50M,829.60M,4.355B,346.90M,411.60M,303.40M,-140.50M,1.227B,418.20M,6.864B,14.32B,1.00M,1.759B,2.029B,7.453B,12.56B,5.423B,418.20M,240.40M,809.70M
ROP,2017-09,-177.28M,605.62M,433.50M,401.53M,534.56M,1.86,1.84,12.30B,0,726.40M,2017-09,209.31M,190.30M,-45.50M,-45.50M,141.28M,1.163B,4.933B,310.80M,471.75M,264.60M,74.30M,1.160B,415.60M,6.459B,14.25B,1.043M,1.692B,1.577B,7.788B,12.55B,6.211B,415.60M,210.29M,761.73M
ROP,2017-06,-244.81M,663.34M,429.00M,401.30M,516.36M,1.76,1.74,12.26B,0,705.70M,2017-06,199.84M,179.50M,-45.80M,-45.80M,142.64M,1.159B,5.241B,294.20M,424.17M,255.40M,75.90M,1.135B,411.50M,6.200B,14.21B,1.041M,1.701B,1.498B,8.013B,12.51B,6.514B,411.50M,185.20M,723.31M
ROP,2017-03,-294.33M,730.67M,418.70M,401.07M,513.82M,1.55,1.53,12.27B,0,667.60M,2017-03,191.43M,158.10M,-45.90M,-45.90M,144.11M,1.169B,5.440B,258.30M,492.06M,211.30M,53.20M,1.086B,409.30M,5.971B,14.23B,1.039M,1.713B,1.539B,8.259B,12.52B,6.721B,409.30M,240.76M,693.43M
ROP,2016-12,-324.74M,757.20M,383.91M,400.98M,517.49M,1.79,1.78,12.30B,0,626.87M,2016-12,181.95M,182.04M,-30.52M,-30.52M,141.32M,1.178B,5.809B,289.14M,365.08M,258.21M,76.18M,1.011B,337.73M,5.789B,14.32B,1.036M,1.777B,1.445B,8.536B,12.55B,7.091B,337.73M,210.91M,781.50M
ROP,2016-09,-248.45M,882.27M,366.65M,1.902M,290.23M,1.65,1.63,8.511B,0,578.49M,2016-09,197.53M,167.08M,-26.80M,-26.80M,103.85M,821.35M,3.087B,267.39M,372.70M,240.06M,72.98M,945.14M,311.10M,5.713B,10.48B,1.033M,1.775B,771.74M,4.768B,8.705B,3.996B,311.10M,172.24M,617.12M
ROP,2016-06,-257.51M,622.29M,364.04M,5.886M,280.98M,1.56,1.54,8.555B,0,567.52M,2016-06,191.39M,158.07M,-26.86M,-26.86M,104.28M,834.60M,3.086B,253.08M,342.90M,224.88M,66.81M,931.56M,314.44M,5.551B,10.30B,1.033M,1.550B,733.04M,4.746B,8.747B,4.013B,314.44M,156.78M,628.49M
ROP,2016-03,-211.04M,523.03M,342.90M,6.365M,275.23M,1.5,1.48,8.598B,0,559.52M,2016-03,196.32M,151.42M,-27.41M,-27.41M,106.21M,826.42M,3.105B,244.99M,406.60M,217.45M,66.03M,902.42M,314.53M,5.441B,10.22B,1.031M,1.432B,779.49M,4.783B,8.792B,4.004B,314.53M,221.30M,635.36M
ROP,2015-12,-212.78M,778.51M,364.55M,6.805M,287.59M,2.07,2.05,8.354B,401.09M,579.09M,2015-12,189.87M,208.60M,-23.84M,-23.84M,105.51M,810.86M,3.264B,278.68M,306.22M,315.43M,106.84M,943.64M,300.41M,5.299B,10.17B,1.028M,1.618B,720.13M,4.869B,8.550B,4.149B,300.41M,188.70M,610.31M
ROP,2015-09,-177.47M,700.58M,350.45M,6.911M,240.28M,1.59,1.58,7.573B,405.60M,533.48M,2015-09,200.82M,160.42M,-20.37M,-20.37M,105.28M,769.73M,2.792B,250.37M,302.57M,230.25M,69.84M,883.93M,283.11M,5.129B,9.433B,1.026M,1.648B,657.03M,4.304B,7.785B,3.647B,283.11M,142.26M,594.97M
ROP,2015-06,-127.79M,678.57M,355.63M,7.208M,237.91M,1.7,1.69,7.221B,394.34M,533.91M,2015-06,197.03M,171.28M,-20.18M,-20.18M,112.37M,754.30M,2.517B,251.97M,312.51M,230.28M,59.00M,889.54M,281.94M,5.019B,9.034B,1.026M,1.587B,654.94M,4.015B,7.447B,3.360B,281.94M,145.58M,589.60M
ROP,2015-03,-165.00M,615.49M,347.12M,7.719M,240.69M,1.55,1.54,7.230B,0,518.16M,2015-03,194.74M,155.77M,-19.84M,-19.84M,110.97M,759.81M,2.618B,246.90M,355.40M,226.38M,70.61M,865.28M,271.26M,4.807B,8.975B,1.025M,1.522B,699.38M,4.167B,7.453B,3.468B,271.26M,186.07M,606.78M
