Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
SRE,2020-12,-500.00M,960.00M,1.735B,2.425B,172.00M,1.43,1.43,1.804B,54.47B,1.436B,2020-12,308.00M,461.00M,-242.00M,-242.00M,40.55B,4.99B,21.78B,866.00M,2.109B,428.00M,189.00M,3.171B,0,23.39B,66.62B,10.20B,4.511B,6.839B,41.69B,62.11B,34.85B,570.00M,2.109B,2.114B
SRE,2020-09,-513.00M,3.515B,1.677B,3.662B,0,1.21,1.21,1.807B,52.99B,967.00M,2020-09,309.00M,399.00M,-237.00M,-237.00M,39.35B,4.864B,21.77B,410.00M,1.861B,201.00M,99.00M,2.644B,0,23.25B,67.22B,10.18B,6.394B,7.635B,42.37B,60.83B,34.73B,557.00M,1.861B,1.683B
SRE,2020-06,-542.00M,4.894B,1.34B,5.428B,0,7.64,7.61,1.81B,51.92B,1.186B,2020-06,267.00M,2.277B,-241.00M,-241.00M,38.52B,4.75B,20.54B,653.00M,1.995B,463.00M,168.00M,2.526B,0,23.63B,68.38B,10.64B,7.64B,9.595B,43.00B,60.74B,33.40B,533.00M,1.995B,1.64B
SRE,2020-03,-1.19B,2.247B,1.576B,7.821B,0,2.6,2.53,1.813B,50.78B,1.453B,2020-03,217.00M,796.00M,-251.00M,-251.00M,37.66B,4.623B,20.20B,904.00M,1.757B,397.00M,-207.00M,3.029B,0,20.14B,68.29B,9.73B,5.424B,12.18B,46.18B,62.87B,34.00B,549.00M,1.757B,1.775B
SRE,2019-12,-939.00M,108.00M,1.639B,5.031B,0,1.57,1.55,1.815B,49.92B,1.304B,2019-12,277.00M,482.00M,-252.00M,-252.00M,37.04B,4.639B,20.78B,782.00M,1.933B,499.00M,165.00M,2.943B,0,19.95B,65.66B,9.738B,3.339B,9.15B,43.86B,62.33B,34.71B,522.00M,1.933B,1.86B
SRE,2019-09,-978.00M,106.00M,1.471B,5.211B,0,2.93,2.84,1.818B,48.73B,1.287B,2019-09,270.00M,849.00M,-253.00M,-253.00M,36.12B,4.431B,21.00B,758.00M,1.658B,448.00M,61.00M,2.758B,0,18.64B,64.58B,8.632B,3.666B,9.498B,44.03B,60.92B,34.54B,529.00M,1.658B,1.991B
SRE,2019-06,-848.00M,168.00M,1.30B,4.551B,0,1.29,1.26,1.821B,48.51B,930.00M,2019-06,214.00M,390.00M,-231.00M,-231.00M,35.88B,4.588B,21.20B,429.00M,1.699B,286.00M,47.00M,2.23B,0,17.46B,62.73B,7.863B,2.783B,8.177B,43.29B,59.94B,35.12B,501.00M,1.699B,1.371B
SRE,2019-03,-817.00M,78.00M,1.727B,4.675B,0,1.6,1.59,1.824B,47.72B,1.171B,2019-03,189.00M,477.00M,-240.00M,-240.00M,35.31B,4.594B,19.74B,658.00M,1.661B,501.00M,42.00M,2.898B,0,17.37B,61.62B,7.826B,3.262B,8.612B,42.15B,58.36B,33.54B,513.00M,1.661B,1.713B
SRE,2018-12,-764.00M,102.00M,1.721B,3.668B,0,3.15,3.03,1.826B,46.62B,1.105B,2018-12,258.00M,900.00M,-211.00M,-211.00M,34.44B,3.838B,20.90B,609.00M,1.788B,959.00M,172.00M,2.826B,0,17.16B,60.64B,7.798B,3.645B,7.523B,41.39B,56.99B,33.87B,496.00M,1.788B,1.632B
SRE,2018-09,-612.00M,212.00M,1.612B,4.361B,0,1,0.99,2.592B,47.73B,953.00M,2018-09,345.00M,310.00M,-202.00M,-202.00M,35.50B,3.519B,21.34B,456.00M,1.877B,345.00M,139.00M,2.565B,0,16.64B,60.60B,7.744B,5.045B,8.491B,41.49B,55.56B,33.00B,497.00M,1.877B,1.805B
SRE,2018-06,-601.00M,252.00M,1.311B,4.816B,175.00M,-2.11,-2.11,2.592B,46.90B,864.00M,2018-06,288.00M,-535.00M,-209.00M,-209.00M,34.92B,3.377B,21.28B,383.00M,1.716B,-1.183B,-602.00M,2.175B,0,15.85B,59.91B,6.972B,4.947B,8.602B,41.54B,54.96B,32.94B,481.00M,1.716B,1.577B
SRE,2018-03,-545.00M,239.00M,1.429B,5.536B,164.00M,1.34,1.33,3.002B,48.86B,1.107B,2018-03,285.00M,375.00M,-177.00M,-177.00M,37.02B,3.976B,20.86B,618.00M,1.705B,593.00M,242.00M,2.536B,0,15.86B,60.48B,6.129B,3.394B,9.109B,42.18B,57.09B,33.07B,489.00M,1.705B,1.862B
SRE,2017-12,-626.00M,288.00M,631.00M,2.967B,149.00M,-1.99,-1.99,2.993B,48.11B,766.00M,2017-12,307.00M,-501.00M,-131.00M,-131.00M,36.50B,4.397B,16.44B,325.00M,1.872B,94.00M,560.00M,1.397B,0,12.69B,50.45B,3.149B,3.341B,6.635B,35.31B,47.11B,28.68B,441.00M,1.872B,1.731B
SRE,2017-09,-678.00M,189.00M,1.717B,3.921B,158.00M,0.23,0.22,2.93B,46.72B,962.00M,2017-09,296.00M,57.00M,-152.00M,-152.00M,35.38B,5.835B,14.80B,470.00M,1.729B,5.00M,-84.00M,2.679B,0,13.28B,50.13B,3.088B,2.878B,7.194B,34.63B,47.25B,27.43B,492.00M,1.729B,1.536B
SRE,2017-06,-718.00M,223.00M,1.553B,3.113B,160.00M,1.03,1.03,2.92B,45.70B,980.00M,2017-06,239.00M,260.00M,-151.00M,-151.00M,34.56B,5.923B,15.00B,511.00M,1.517B,397.00M,167.00M,2.533B,0,13.35B,49.38B,3.046B,2.767B,6.063B,33.77B,46.61B,27.71B,469.00M,1.517B,1.44B
SRE,2017-03,-696.00M,290.00M,1.82B,2.893B,158.00M,1.76,1.75,2.924B,44.40B,1.211B,2017-03,210.00M,441.00M,-161.00M,-161.00M,33.49B,5.723B,14.41B,741.00M,1.487B,752.00M,295.00M,3.031B,0,13.28B,48.28B,3.008B,2.953B,5.812B,32.72B,45.33B,26.90B,470.00M,1.487B,1.557B
SRE,2016-12,-748.00M,349.00M,1.833B,2.692B,153.00M,1.51,1.51,2.912B,43.62B,1.037B,2016-12,258.00M,379.00M,-125.00M,-125.00M,32.93B,5.098B,14.43B,584.00M,1.806B,499.00M,105.00M,2.87B,0,12.97B,47.79B,2.982B,3.11B,5.927B,32.54B,44.68B,26.62B,453.00M,1.806B,1.623B
SRE,2016-09,-865.00M,518.00M,1.642B,3.773B,150.00M,2.48,2.46,2.547B,41.94B,893.00M,2016-09,302.00M,622.00M,-128.00M,-128.00M,31.49B,5.021B,13.52B,457.00M,1.664B,982.00M,282.00M,2.535B,0,12.37B,45.53B,2.684B,2.924B,6.794B,32.34B,42.60B,25.54B,436.00M,1.664B,1.269B
SRE,2016-06,-852.00M,616.00M,1.738B,2.684B,147.00M,0.06,0.06,1.185B,39.76B,418.00M,2016-06,270.00M,17.00M,-135.00M,-135.00M,29.50B,4.639B,13.18B,8.00M,1.563B,-112.00M,-106.00M,2.156B,0,11.80B,42.88B,2.681B,3.341B,5.68B,30.31B,39.53B,24.63B,410.00M,1.563B,1.176B
SRE,2016-03,-821.00M,376.00M,1.618B,2.243B,0,1.41,1.4,1.251B,38.54B,1.004B,2016-03,231.00M,353.00M,-135.00M,-135.00M,28.43B,4.59B,12.98B,565.00M,1.53B,455.00M,108.00M,2.622B,0,11.97B,41.84B,2.642B,2.883B,5.132B,29.11B,38.95B,23.98B,439.00M,1.53B,1.333B
SRE,2015-12,-806.00M,403.00M,1.763B,1.529B,153.00M,1.48,1.47,1.223B,38.20B,938.00M,2015-12,298.00M,369.00M,-139.00M,-139.00M,28.04B,4.514B,13.13B,504.00M,1.592B,432.00M,65.00M,2.701B,0,11.83B,41.15B,2.621B,2.891B,4.612B,28.57B,38.26B,23.96B,434.00M,1.592B,1.509B
SRE,2015-09,-761.00M,697.00M,1.693B,2.265B,152.00M,1,0.99,1.254B,37.28B,788.00M,2015-09,416.00M,248.00M,-136.00M,-136.00M,27.31B,4.328B,12.53B,362.00M,1.577B,270.00M,15.00M,2.481B,0,11.64B,40.57B,2.587B,3.606B,5.118B,28.17B,36.96B,23.05B,426.00M,1.577B,1.225B
