Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
LOW,2018-07,-142.00M,2.251B,14.00B,894.00M,1.449B,1.86,1.86,1.271B,36.67B,6.885B,2018-07,11.88B,1.52B,-153.00M,-153.00M,19.17B,828.00M,14.94B,2.163B,8.984B,2.01B,490.00M,20.89B,4.386B,5.781B,37.10B,406.00M,15.48B,14.58B,31.32B,21.62B,16.74B,4.722B,8.984B,0
LOW,2018-04,-71.00M,1.565B,11.61B,896.00M,1.439B,1.19,1.19,1.288B,36.90B,5.748B,2018-04,13.20B,988.00M,-160.00M,-160.00M,19.50B,808.00M,14.95B,1.465B,10.10B,1.305B,317.00M,17.36B,3.934B,5.745B,38.24B,411.00M,16.03B,15.77B,32.49B,22.20B,16.72B,4.283B,10.10B,0
LOW,2018-01,11.00M,588.00M,11.24B,1.431B,1.378B,0.67,0.67,1.307B,36.94B,4.251B,2018-01,11.39B,554.00M,-154.00M,-154.00M,19.72B,803.00M,15.56B,1.098B,7.367B,944.00M,390.00M,15.49B,2.829B,5.873B,35.29B,415.00M,12.77B,12.10B,29.42B,22.52B,17.32B,3.153B,7.183B,0
LOW,2017-10,38.00M,743.00M,11.06B,468.00M,1.404B,1.05,1.05,1.327B,36.92B,5.713B,2017-10,12.39B,872.00M,-160.00M,-160.00M,19.82B,794.00M,15.57B,1.547B,8.903B,1.387B,515.00M,16.77B,3.808B,5.742B,36.78B,415.00M,14.01B,13.74B,31.04B,22.77B,17.30B,4.166B,8.903B,0
LOW,2017-07,-136.00M,1.696B,12.82B,296.00M,1.45B,1.68,1.68,1.255B,36.76B,6.67B,2017-07,11.41B,1.419B,-159.00M,-159.00M,19.76B,790.00M,15.79B,2.382B,8.649B,2.223B,804.00M,19.50B,3.931B,5.536B,36.67B,419.00M,14.03B,13.62B,31.13B,22.64B,17.51B,4.288B,8.649B,0
LOW,2017-04,-241.00M,1.963B,11.06B,295.00M,1.415B,0.7,0.7,1.081B,36.65B,5.80B,2017-04,12.25B,602.00M,-161.00M,-161.00M,19.75B,769.00M,15.77B,1.559B,9.905B,934.00M,332.00M,16.86B,3.876B,5.531B,37.61B,426.00M,15.28B,14.69B,32.08B,22.34B,17.40B,4.241B,9.905B,0
LOW,2017-01,-240.00M,558.00M,11.14B,1.305B,1.253B,0.74,0.74,1.082B,36.92B,4.642B,2017-01,10.46B,663.00M,-159.00M,-159.00M,19.95B,763.00M,14.39B,1.269B,7.467B,1.11B,447.00M,15.78B,3.035B,6.434B,34.41B,433.00M,12.00B,11.97B,27.97B,22.41B,16.00B,3.373B,7.273B,0
LOW,2016-10,-214.00M,960.00M,10.33B,800.00M,1.258B,0.43,0.43,1.034B,37.14B,5.407B,2016-10,10.99B,378.00M,-163.00M,-163.00M,20.04B,745.00M,14.40B,939.00M,7.836B,776.00M,397.00M,15.74B,4.084B,6.599B,35.37B,437.00M,12.73B,12.63B,28.66B,22.64B,16.03B,4.468B,7.836B,0
LOW,2016-07,-366.00M,1.988B,11.97B,1.193B,1.285B,1.32,1.31,1.074B,37.07B,6.288B,2016-07,10.60B,1.167B,-166.00M,-166.00M,20.27B,744.00M,14.62B,2.051B,7.696B,1.885B,718.00M,18.26B,3.866B,6.913B,36.47B,440.00M,13.35B,13.18B,29.45B,23.12B,16.27B,4.237B,7.696B,0
LOW,2016-04,-309.00M,4.561B,9.897B,1.083B,1.233B,0.98,0.98,0,36.06B,5.337B,2016-04,11.06B,884.00M,-156.00M,-156.00M,19.46B,726.00M,14.32B,1.586B,8.821B,1.43B,546.00M,15.23B,3.391B,7.212B,37.18B,447.00M,16.47B,14.12B,29.96B,20.70B,15.84B,3.751B,8.821B,0
