Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
CHTR,2017-03,-6.00M,2.92B,6.579B,2.028B,362.00M,0.58,0.57,111.38B,45.56B,3.585B,2017-03,155.00M,-713.00M,-713.00M,32.70B,26.58B,60.84B,1.035B,7.151B,236.00M,25.00M,10.16B,0,39.72B,149.44B,0,4.666B,9.52B,99.54B,144.78B,90.02B,2.55B,996.00M,1.311B
CHTR,2016-12,-7.00M,1.535B,6.498B,2.05B,352.00M,1.69,1.67,112.08B,44.07B,3.777B,2016-12,454.00M,-728.00M,-728.00M,32.96B,26.66B,59.72B,1.282B,6.081B,779.00M,210.00M,10.28B,0,40.14B,149.07B,0,3.30B,9.572B,98.70B,145.77B,89.13B,2.495B,992.00M,1.432B
CHTR,2016-09,-8.00M,1.165B,6.482B,2.071B,346.00M,0.7,0.69,112.53B,42.38B,3.555B,2016-09,189.00M,-724.00M,-724.00M,32.88B,26.26B,59.95B,1.118B,5.291B,266.00M,16.00M,10.04B,0,40.28B,148.90B,0,2.781B,8.647B,97.82B,146.12B,89.18B,2.437B,478.00M,1.242B
CHTR,2016-06,-9.00M,555.00M,4.004B,0,391.00M,16.73,15.17,112.78B,41.26B,2.157B,2016-06,3.067B,-593.00M,-593.00M,33.36B,26.34B,60.13B,721.00M,5.36B,-65.00M,-3.179B,6.161B,0,40.24B,149.20B,0,2.325B,8.807B,98.16B,146.87B,89.36B,1.436B,448.00M,1.34B
CHTR,2016-03,-11.00M,1.278B,1.671B,0,100.00M,-1.86,-1.86,8.227B,15.22B,859.00M,2016-03,-188.00M,-454.00M,-454.00M,8.294B,1.618B,37.12B,320.00M,1.651B,-160.00M,28.00M,2.53B,0,-219.00M,40.52B,0,1.612B,1.925B,40.74B,38.91B,38.82B,539.00M,140.00M,253.00M
CHTR,2015-12,-13.00M,5.00M,1.624B,6.983B,96.00M,-1.205,-1.205,8.284B,14.86B,888.00M,2015-12,-122.00M,-435.00M,-435.00M,8.345B,1.59B,35.72B,343.00M,1.685B,-110.00M,12.00M,2.512B,0,-46.00M,39.32B,0,345.00M,1.972B,39.36B,38.97B,37.39B,545.00M,262.00M,279.00M
CHTR,2015-09,-15.00M,0,1.62B,0,93.00M,0.54,0.53,8.347B,14.87B,830.00M,2015-09,54.00M,-353.00M,-353.00M,8.281B,1.616B,33.28B,292.00M,1.544B,-88.00M,-142.00M,2.45B,0,60.00M,36.87B,0,406.00M,1.829B,36.81B,36.47B,34.98B,538.00M,121.00M,292.00M
CHTR,2015-06,-17.00M,30.00M,1.601B,0,89.00M,-1.21,-1.21,8.412B,14.44B,829.00M,2015-06,-122.00M,-229.00M,-229.00M,8.244B,1.745B,13.90B,301.00M,1.344B,-87.00M,35.00M,2.43B,0,-31.00M,17.32B,0,456.00M,1.636B,17.35B,16.86B,15.71B,528.00M,124.00M,321.00M
CHTR,2015-03,-19.00M,20.00M,1.581B,0,89.00M,-0.8073,-0.8073,8.477B,14.08B,781.00M,2015-03,-81.00M,-289.00M,-289.00M,8.275B,1.706B,13.98B,267.00M,1.345B,-46.00M,35.00M,2.362B,0,77.00M,24.41B,0,7.502B,8.569B,24.33B,16.91B,15.76B,514.00M,128.00M,264.00M
CHTR,2014-12,-22.00M,3.00M,1.529B,0,85.00M,-0.4866,-0.4866,8.533B,13.86B,831.00M,2014-12,-48.00M,-273.00M,-273.00M,8.373B,1.648B,20.89B,297.00M,1.381B,0,48.00M,2.36B,0,146.00M,24.39B,0,345.00M,1.635B,24.24B,24.04B,22.61B,534.00M,140.00M,285.00M
CHTR,2014-09,-25.00M,10.00M,1.518B,0,84.00M,-0.5419,-0.5419,8.60B,14.27B,769.00M,2014-09,-53.00M,-217.00M,-217.00M,8.305B,1.61B,17.60B,234.00M,1.325B,6.00M,59.00M,2.287B,0,97.00M,20.95B,0,370.00M,1.586B,20.85B,20.58B,19.27B,535.00M,105.00M,270.00M
CHTR,2014-06,-30.00M,9.00M,1.479B,0,86.00M,-0.4645,-0.4645,8.67B,13.76B,780.00M,2014-06,-45.00M,-210.00M,-210.00M,8.197B,1.554B,14.02B,252.00M,1.343B,20.00M,65.00M,2.259B,0,119.00M,17.37B,0,337.00M,1.606B,17.25B,17.03B,15.64B,528.00M,110.00M,252.00M
CHTR,2014-03,-35.00M,4.00M,1.447B,0,88.00M,-0.3871,-0.3871,8.751B,13.03B,755.00M,2014-03,-37.00M,-211.00M,-211.00M,8.079B,1.492B,14.09B,250.00M,1.316B,27.00M,64.00M,2.202B,0,127.00M,17.30B,0,304.00M,1.523B,17.17B,16.99B,15.65B,505.00M,125.00M,217.00M
CHTR,2013-12,-41.00M,21.00M,1.395B,0,90.00M,0.4203,0.3871,8.823B,12.77B,753.00M,2013-12,39.00M,-211.00M,-211.00M,7.981B,1.431B,14.18B,253.00M,1.221B,35.00M,-4.00M,2.148B,0,151.00M,17.30B,0,322.00M,1.467B,17.14B,16.97B,15.68B,500.00M,91.00M,234.00M
CHTR,2013-09,-48.00M,41.00M,1.397B,0,90.00M,-0.752,-0.752,8.881B,12.51B,721.00M,2013-09,-70.00M,-214.00M,-214.00M,7.838B,1.432B,14.31B,228.00M,1.149B,-13.00M,57.00M,2.118B,0,61.00M,17.25B,0,357.00M,1.382B,17.19B,16.89B,15.81B,493.00M,81.00M,235.00M
CHTR,2013-06,-56.00M,44.00M,1.295B,870.00M,84.00M,-1.062,-1.062,7.777B,11.62B,677.00M,2013-06,-96.00M,-211.00M,-211.00M,7.313B,1.374B,12.81B,241.00M,1.064B,-38.00M,58.00M,1.972B,374.00M,61.00M,15.59B,0,333.00M,1.28B,15.53B,15.26B,14.25B,436.00M,86.00M,223.00M
CHTR,2013-03,-64.00M,65.00M,1.258B,0,81.00M,-0.4645,-0.4645,7.84B,11.23B,659.00M,2013-03,-42.00M,-210.00M,-210.00M,7.259B,1.279B,12.82B,234.00M,1.104B,-33.00M,9.00M,1.917B,343.00M,129.00M,15.64B,0,374.00M,1.29B,15.51B,15.26B,14.22B,425.00M,89.00M,208.00M
CHTR,2012-12,-75.00M,7.00M,1.228B,0,81.00M,-0.4424,-0.4424,7.898B,10.77B,685.00M,2012-12,-40.00M,-216.00M,-216.00M,7.206B,1.321B,12.81B,219.00M,998.00M,9.00M,49.00M,1.913B,345.00M,149.00M,15.60B,0,330.00M,1.224B,15.45B,15.27B,14.22B,466.00M,107.00M,234.00M
CHTR,2012-09,-83.00M,868.00M,1.242B,0,73.00M,-0.9622,-0.9622,7.732B,10.48B,638.00M,2012-09,-87.00M,-229.00M,-229.00M,7.159B,1.054B,12.82B,214.00M,1.246B,-18.00M,69.00M,1.88B,0,173.00M,16.50B,0,1.229B,2.116B,16.32B,15.27B,14.21B,424.00M,157.00M,254.00M
CHTR,2012-06,-76.00M,5.00M,1.204B,0,0,-0.929,-0.929,7.802B,10.02B,680.00M,2012-06,-83.00M,-225.00M,-225.00M,7.024B,987.00M,12.79B,265.00M,1.194B,-15.00M,68.00M,1.884B,0,244.00M,15.55B,0,367.00M,1.194B,15.31B,15.19B,14.12B,415.00M,155.00M,256.00M
CHTR,2012-03,-64.00M,4.00M,1.186B,0,0,-1.051,-1.051,7.879B,9.588B,641.00M,2012-03,-94.00M,-237.00M,-237.00M,6.906B,917.00M,12.80B,233.00M,1.14B,-23.00M,71.00M,1.827B,0,326.00M,15.52B,0,338.00M,1.14B,15.19B,15.18B,14.05B,408.00M,161.00M,231.00M
CHTR,2011-12,-65.00M,2.00M,2.22B,0,0,-0.7189,-0.7189,8.167B,9.261B,-386.00M,2011-12,-67.00M,-245.00M,-245.00M,6.897B,847.00M,12.86B,272.00M,961.00M,0,67.00M,1.834B,0,409.00M,15.60B,0,357.00M,1.157B,15.19B,15.24B,14.04B,-658.00M,80.00M,268.00M
CHTR,2011-09,-77.00M,5.00M,792.00M,0,0,-0.8737,-0.8737,8.02B,0,1.017B,2011-09,-85.00M,-244.00M,-244.00M,6.903B,0,12.58B,237.00M,1.081B,-13.00M,72.00M,1.809B,0,864.00M,15.64B,0,335.00M,1.081B,14.77B,15.30B,13.69B,780.00M,167.00M,253.00M
CHTR,2011-06,-66.00M,166.00M,784.00M,0,0,-1.084,-1.084,8.054B,0,1.007B,2011-06,-107.00M,-241.00M,-241.00M,6.879B,0,12.62B,270.00M,1.087B,-26.00M,81.00M,1.791B,0,1.064B,15.81B,0,490.00M,1.087B,14.74B,15.32B,13.66B,737.00M,155.00M,243.00M
CHTR,2011-03,-46.00M,26.00M,768.00M,0,0,-1.073,-1.073,8.131B,0,1.002B,2011-03,-110.00M,-233.00M,-233.00M,6.87B,0,12.55B,269.00M,1.028B,-31.00M,79.00M,1.77B,0,1.182B,15.70B,0,333.00M,1.028B,14.52B,15.37B,13.50B,733.00M,166.00M,223.00M
