Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
IEX,2020-12,-13.52M,1.026B,345.65M,16.81M,28.37M,1.33,1.32,2.311B,780.81M,269.17M,2020-12,289.91M,101.07M,-10.79M,-10.79M,298.27M,194.22M,1.139B,143.98M,338.11M,129.87M,28.80M,614.82M,125.18M,2.540B,4.414B,0.901M,1.657B,399.06M,1.874B,2.757B,1.475B,125.18M,203.60M,293.15M
IEX,2020-09,-81.25M,877.76M,329.61M,16.05M,41.84M,1.38,1.37,2.281B,399.64M,251.50M,2020-09,302.41M,103.85M,-10.64M,-10.64M,399.64M,157.02M,1.138B,134.13M,340.87M,121.28M,17.43M,581.11M,117.37M,2.397B,4.226B,0.899M,1.521B,409.70M,1.829B,2.705B,1.419B,117.37M,203.89M,275.43M
IEX,2020-06,-129.56M,746.35M,326.45M,16.81M,38.49M,0.94,0.93,2.265B,281.85M,234.80M,2020-06,324.93M,70.86M,-12.44M,-12.44M,281.85M,152.03M,1.139B,114.44M,337.41M,91.70M,20.83M,561.25M,120.36M,2.261B,4.074B,0.899M,1.397B,401.31M,1.813B,2.676B,1.411B,120.36M,218.73M,270.26M
IEX,2020-03,-150.31M,569.22M,322.51M,16.44M,43.56M,1.35,1.33,2.258B,283.28M,271.96M,2020-03,340.58M,102.00M,-10.88M,-10.88M,283.28M,150.04M,1.080B,139.94M,302.42M,127.50M,25.50M,594.46M,132.02M,2.230B,3.944B,0.899M,1.289B,366.89M,1.714B,2.655B,1.347B,132.02M,184.70M,327.84M
IEX,2019-12,-127.34M,632.58M,339.11M,15.62M,17.63M,1.28,1.26,2.168B,737.34M,266.88M,2019-12,293.47M,96.85M,-11.08M,-11.08M,280.32M,148.70M,918.79M,141.14M,310.21M,122.04M,25.19M,606.00M,125.75M,2.263B,3.814B,0.899M,1.261B,357.88M,1.551B,2.552B,1.193B,125.75M,187.99M,298.19M
IEX,2019-09,-159.86M,515.98M,342.27M,14.34M,9.823M,1.39,1.37,2.165B,273.33M,281.98M,2019-09,303.49M,105.19M,-11.33M,-11.33M,273.33M,164.39M,902.01M,153.72M,331.46M,129.22M,24.02M,624.25M,128.26M,2.163B,3.714B,0.899M,1.191B,370.67M,1.551B,2.523B,1.180B,128.26M,202.04M,317.30M
IEX,2019-06,-124.91M,543.19M,349.76M,13.42M,11.86M,1.5,1.48,2.063B,275.02M,292.34M,2019-06,301.01M,113.21M,-11.01M,-11.01M,275.02M,142.66M,903.17M,157.41M,326.06M,144.65M,31.44M,642.10M,134.93M,2.112B,3.640B,0.90M,1.217B,361.79M,1.528B,2.423B,1.166B,134.93M,211.83M,326.36M
IEX,2019-03,-130.02M,456.13M,338.40M,13.65M,12.39M,1.46,1.44,2.067B,271.92M,283.83M,2019-03,298.33M,110.27M,-10.92M,-10.92M,271.92M,133.67M,903.40M,147.78M,306.87M,137.00M,26.73M,622.23M,136.05M,2.055B,3.551B,0.90M,1.129B,339.25M,1.496B,2.422B,1.157B,136.05M,192.47M,333.78M
IEX,2018-12,-129.22M,466.41M,340.45M,0.483M,8.055M,1.29,1.27,2.081B,715.33M,273.64M,2018-12,280.00M,98.14M,-11.04M,-11.04M,281.22M,131.03M,859.95M,143.27M,330.80M,128.82M,30.69M,614.09M,130.37M,1.995B,3.474B,0.901M,1.093B,364.66M,1.479B,2.381B,1.115B,130.37M,201.47M,312.19M
IEX,2018-09,-114.10M,491.77M,342.66M,0.536M,10.27M,1.39,1.37,2.104B,276.82M,280.23M,2018-09,287.13M,106.35M,-10.96M,-10.96M,276.82M,134.42M,859.86M,149.75M,330.44M,133.24M,26.89M,622.89M,130.48M,2.061B,3.555B,0.902M,1.155B,360.21M,1.494B,2.400B,1.134B,130.48M,201.27M,324.90M
