Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Research and Development Expense,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
LIN,2020-12,-4.69B,3.754B,4.086B,4.277B,1.769B,1.47,1.45,44.38B,49.09B,3.186B,2020-12,1.729B,770.00M,-35.00M,-35.00M,29.80B,7.236B,12.95B,1.154B,6.417B,1.04B,253.00M,38.00M,7.272B,802.00M,47.32B,88.23B,1.00M,10.92B,13.74B,38.66B,77.30B,24.92B,2.032B,4.204B,4.59B
LIN,2020-09,-5.973B,5.199B,3.835B,5.844B,1.714B,1.33,1.32,42.97B,45.34B,3.02B,2020-09,1.733B,700.00M,-38.00M,-38.00M,27.94B,7.236B,11.96B,1.046B,2.903B,972.00M,265.00M,36.00M,6.855B,770.00M,46.18B,87.21B,1.00M,12.26B,14.79B,38.63B,74.94B,23.84B,1.974B,2.903B,4.203B
LIN,2020-06,-6.621B,4.941B,3.619B,6.402B,1.693B,0.87,0.87,42.08B,28.46B,2.758B,2020-06,1.715B,458.00M,-18.00M,-18.00M,27.69B,7.611B,11.08B,840.00M,2.816B,618.00M,164.00M,34.00M,6.377B,760.00M,45.54B,85.86B,1.00M,12.07B,15.10B,37.93B,73.78B,22.84B,1.918B,2.816B,4.22B
LIN,2020-03,-7.388B,4.014B,3.843B,6.854B,1.854B,1.07,1.07,41.41B,41.94B,2.896B,2020-03,1.689B,573.00M,-24.00M,-24.00M,27.42B,0,10.02B,849.00M,2.965B,754.00M,165.00M,44.00M,6.739B,861.00M,44.78B,84.37B,1.00M,11.51B,15.49B,37.22B,72.86B,21.73B,2.047B,2.965B,4.395B
LIN,2019-12,-4.814B,2.70B,4.187B,3.523B,1.758B,0.95,0.95,43.16B,25.71B,2.893B,2019-12,1.697B,511.00M,-8.00M,-8.00M,30.09B,0,11.41B,838.00M,5.869B,672.00M,162.00M,49.00M,7.08B,844.00M,49.07B,86.61B,1.00M,10.35B,12.16B,35.09B,76.26B,22.93B,2.055B,3.904B,4.965B
LIN,2019-09,-5.60B,2.12B,4.061B,2.916B,1.597B,1.36,1.35,42.10B,0,2.939B,2019-09,1.653B,735.00M,3.00M,3.00M,28.46B,0,11.38B,950.00M,3.071B,1.001B,298.00M,44.00M,7.00B,850.00M,48.95B,84.39B,1.00M,9.812B,10.88B,33.10B,74.58B,22.22B,1.989B,3.071B,4.605B
LIN,2019-06,-4.377B,2.686B,4.28B,1.702B,1.682B,0.97,0.96,42.75B,0,2.924B,2019-06,1.708B,522.00M,-10.00M,-10.00M,29.54B,0,12.26B,800.00M,3.358B,683.00M,169.00M,45.00M,7.204B,884.00M,50.56B,87.19B,1.00M,10.68B,10.52B,34.31B,76.51B,23.79B,2.124B,3.358B,4.888B
LIN,2019-03,-4.235B,5.791B,4.116B,1.956B,1.719B,0.95,0.94,42.76B,0,2.828B,2019-03,1.667B,517.00M,-23.00M,-23.00M,29.42B,0,12.19B,680.00M,3.166B,571.00M,140.00M,46.00M,6.944B,879.00M,51.18B,91.64B,1.00M,15.09B,11.14B,35.01B,76.55B,23.87B,2.148B,3.166B,4.695B
LIN,2018-12,-4.456B,4.466B,3.955B,3.008B,1.546B,8.39,8.29,43.10B,0,1.846B,2018-12,1.651B,2.978B,-72.00M,-72.00M,29.72B,0,12.29B,184.00M,6.093B,3.178B,355.00M,42.00M,5.801B,718.00M,51.60B,93.39B,1.00M,17.27B,12.96B,36.31B,76.11B,23.35B,1.662B,4.111B,4.83B
LIN,2018-09,-4.656B,600.00M,1.698B,1.697B,0,1.6,1.58,3.714B,0,1.31B,2018-09,622.00M,461.00M,-40.00M,-40.00M,11.72B,0,6.615B,687.00M,978.00M,623.00M,156.00M,23.00M,3.008B,294.00M,6.232B,19.98B,4.00M,3.305B,3.86B,13.24B,16.67B,9.384B,623.00M,978.00M,1.852B
