Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Research and Development Expense,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
CMI,2020-12,-1.982B,3.862B,4.469B,682.00M,691.00M,3.39,3.36,2.256B,9.449B,1.361B,2020-12,3.425B,501.00M,-7.00M,-7.00M,4.693B,1.165B,3.935B,549.00M,4.478B,635.00M,125.00M,255.00M,5.83B,576.00M,8.062B,22.62B,2.404B,11.90B,6.335B,13.64B,10.73B,7.30B,812.00M,3.158B,3.82B
CMI,2020-09,-2.107B,3.312B,3.769B,636.00M,540.00M,3.39,3.36,2.278B,8.753B,1.349B,2020-09,3.47B,501.00M,-14.00M,-14.00M,4.087B,1.138B,3.931B,572.00M,4.10B,686.00M,182.00M,224.00M,5.118B,533.00M,7.70B,21.57B,2.385B,11.06B,5.709B,12.93B,10.51B,7.218B,777.00M,2.902B,3.628B
CMI,2020-06,-2.242B,2.104B,2.962B,2.338B,523.00M,1.87,1.86,2.301B,8.62B,890.00M,2020-06,3.655B,276.00M,-12.00M,-12.00M,4.067B,1.121B,1.978B,229.00M,3.746B,362.00M,93.00M,189.00M,3.852B,470.00M,7.192B,20.31B,2.353B,9.834B,6.916B,12.18B,10.48B,5.268B,661.00M,2.57B,3.441B
CMI,2020-03,-2.25B,2.03B,3.717B,1.906B,527.00M,3.42,3.41,2.248B,8.578B,1.294B,2020-03,3.579B,511.00M,11.00M,11.00M,4.128B,1.129B,1.929B,508.00M,4.227B,655.00M,127.00M,238.00M,5.011B,546.00M,7.068B,20.08B,2.335B,9.79B,6.982B,12.06B,10.29B,5.076B,786.00M,2.914B,3.505B
CMI,2019-12,-2.028B,1.47B,4.265B,922.00M,533.00M,1.98,1.97,2.289B,9.195B,1.313B,2019-12,3.486B,300.00M,10.00M,10.00M,4.741B,1.127B,1.946B,423.00M,4.245B,363.00M,65.00M,271.00M,5.578B,632.00M,7.507B,19.74B,2.346B,9.387B,6.26B,11.27B,10.35B,5.012B,890.00M,2.814B,3.67B
CMI,2019-09,-2.04B,1.863B,4.274B,1.166B,545.00M,3.99,3.97,2.31B,8.452B,1.494B,2019-09,3.821B,622.00M,-10.00M,-10.00M,4.056B,1.07B,1.952B,631.00M,4.52B,755.00M,139.00M,242.00M,5.768B,600.00M,7.81B,20.35B,2.322B,10.23B,6.725B,11.59B,10.12B,4.868B,863.00M,3.147B,3.934B
CMI,2019-06,-1.84B,1.732B,4.58B,724.00M,505.00M,4.29,4.27,2.026B,8.424B,1.641B,2019-06,3.896B,675.00M,-5.00M,-5.00M,4.077B,1.004B,1.945B,752.00M,4.595B,871.00M,186.00M,251.00M,6.221B,629.00M,8.278B,20.25B,2.307B,10.45B,6.289B,11.06B,9.804B,4.769B,889.00M,3.252B,4.179B
CMI,2019-03,-1.739B,1.574B,4.472B,941.00M,509.00M,4.22,4.2,2.02B,8.349B,1.532B,2019-03,3.893B,663.00M,-10.00M,-10.00M,4.066B,972.00M,1.907B,702.00M,4.613B,845.00M,176.00M,237.00M,6.004B,593.00M,7.82B,19.85B,2.273B,10.09B,6.427B,11.12B,9.755B,4.692B,830.00M,3.32B,4.025B
CMI,2018-12,-1.807B,1.525B,4.58B,879.00M,498.00M,3.63,3.62,2.035B,8.319B,1.546B,2018-12,3.759B,579.00M,-35.00M,-35.00M,4.096B,921.00M,1.597B,649.00M,4.328B,710.00M,100.00M,244.00M,6.126B,643.00M,7.348B,19.06B,2.271B,9.818B,6.384B,10.80B,9.244B,4.419B,897.00M,3.115B,3.866B
CMI,2018-09,-1.799B,1.407B,4.392B,902.00M,500.00M,4.29,4.28,2.06B,8.079B,1.551B,2018-09,3.831B,692.00M,-12.00M,-12.00M,3.87B,900.00M,1.563B,715.00M,4.438B,805.00M,107.00M,229.00M,5.943B,604.00M,7.191B,18.99B,2.151B,9.863B,6.416B,10.93B,9.129B,4.516B,836.00M,3.266B,3.929B
