Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Research and Development Expense,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
GILD,2020-12,-60.00M,7.408B,1.398B,2.757B,0,1.24,1.23,41.23B,6.635B,6.023B,2020-12,1.683B,1.551B,-267.00M,-267.00M,4.967B,0,28.64B,2.715B,7.189B,1.814B,270.00M,1.578B,7.421B,1.73B,18.20B,68.41B,1.00M,16.00B,11.40B,50.19B,52.41B,38.79B,3.308B,1.442B,4.892B
GILD,2020-09,23.00M,23.98B,1.141B,1.498B,0,0.29,0.29,17.06B,5.924B,5.436B,2020-09,1.008B,360.00M,-236.00M,-236.00M,4.81B,0,27.79B,3.172B,7.363B,825.00M,472.00M,1.158B,6.577B,1.106B,17.44B,60.88B,1.00M,30.93B,9.509B,43.41B,29.95B,33.90B,2.264B,1.47B,3.913B
GILD,2020-06,70.00M,18.91B,1.064B,2.999B,0,-2.66,-2.66,17.34B,5.197B,4.079B,2020-06,1.052B,-3.339B,-240.00M,-240.00M,4.653B,0,21.10B,1.541B,7.06B,-2.973B,373.00M,1.299B,5.143B,1.239B,18.03B,55.93B,1.00M,24.64B,10.56B,37.79B,31.29B,27.23B,2.538B,1.443B,3.194B
GILD,2020-03,46.00M,20.78B,969.00M,1.999B,0,1.23,1.22,17.62B,0,4.579B,2020-03,986.00M,1.551B,-241.00M,-241.00M,4.564B,0,22.10B,2.402B,6.50B,2.003B,465.00M,1.101B,5.548B,1.076B,22.07B,59.74B,1.00M,26.95B,8.879B,37.56B,32.79B,28.68B,2.177B,1.235B,3.907B
GILD,2019-12,85.00M,24.35B,1.683B,2.499B,0,2.13,2.12,17.90B,0,4.196B,2019-12,922.00M,2.696B,-243.00M,-243.00M,4.502B,0,22.09B,1.893B,6.524B,1.901B,-788.00M,1.099B,5.879B,1.204B,22.52B,61.63B,1.00M,30.30B,9.759B,38.98B,31.33B,29.22B,2.303B,1.00B,3.582B
GILD,2019-09,117.00M,22.86B,1.035B,2.498B,0,-0.92,-0.92,18.98B,0,4.569B,2019-09,882.00M,-1.165B,-250.00M,-250.00M,4.377B,0,22.09B,2.487B,6.577B,-1.501B,-333.00M,1.03B,5.604B,1.052B,20.60B,59.15B,1.00M,28.36B,9.567B,38.41B,30.78B,28.84B,2.082B,632.00M,3.315B
GILD,2019-06,102.00M,27.18B,1.00B,1.999B,0,1.48,1.47,19.27B,0,4.685B,2019-06,884.00M,1.88B,-248.00M,-248.00M,4.249B,0,24.08B,2.595B,6.529B,2.41B,535.00M,995.00M,5.685B,1.095B,22.62B,63.21B,1.00M,33.73B,8.961B,40.46B,29.48B,31.50B,2.09B,617.00M,3.396B
GILD,2019-03,130.00M,27.90B,957.00M,2.498B,0,1.55,1.54,19.56B,0,4.324B,2019-03,898.00M,1.975B,-254.00M,-254.00M,4.116B,0,24.08B,2.237B,6.574B,2.35B,382.00M,1.057B,5.281B,1.03B,21.95B,62.84B,1.00M,34.02B,9.397B,40.75B,28.81B,31.35B,2.087B,577.00M,3.283B
GILD,2018-12,80.00M,30.09B,1.57B,2.748B,0,0.0023,0.0023,19.86B,0,4.225B,2018-12,814.00M,3.00M,-257.00M,-257.00M,4.006B,0,24.57B,2.242B,7.302B,1.016B,1.013B,852.00M,5.795B,1.131B,21.39B,63.68B,1.00M,35.84B,10.60B,42.14B,27.84B,31.54B,1.983B,980.00M,3.327B
GILD,2018-09,36.00M,28.47B,1.086B,2.747B,0,1.62,1.6,20.43B,0,4.51B,2018-09,816.00M,2.097B,-264.00M,-264.00M,3.791B,0,24.57B,2.623B,6.933B,2.664B,565.00M,939.00M,5.596B,948.00M,22.86B,64.30B,1.00M,34.92B,10.12B,41.30B,29.39B,31.18B,1.887B,597.00M,3.465B
