Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Research and Development Expense,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
XYL,2020-12,-413.00M,1.875B,847.00M,663.00M,0,0.82,0.82,3.947B,1.814B,526.00M,2020-12,558.00M,148.00M,-14.00M,-14.00M,657.00M,242.00M,2.484B,185.00M,1.035B,158.00M,10.00M,49.00M,1.373B,292.00M,2.968B,8.75B,2.00M,3.523B,1.956B,5.774B,5.227B,3.818B,341.00M,623.00M,923.00M
XYL,2020-09,-396.00M,1.602B,759.00M,101.00M,0,0.2,0.2,3.885B,1.702B,461.00M,2020-09,582.00M,37.00M,-22.00M,-22.00M,633.00M,283.00M,3.053B,150.00M,949.00M,50.00M,13.00M,45.00M,1.22B,266.00M,2.867B,8.448B,2.00M,3.311B,1.28B,5.573B,5.137B,4.293B,311.00M,591.00M,968.00M
XYL,2020-06,-409.00M,1.577B,726.00M,269.00M,0,0.17,0.17,3.928B,1.632B,434.00M,2020-06,595.00M,31.00M,-18.00M,-18.00M,635.00M,304.00M,3.031B,102.00M,908.00M,35.00M,4.00M,44.00M,1.16B,288.00M,2.856B,8.444B,2.00M,3.301B,1.373B,5.579B,5.143B,4.206B,332.00M,581.00M,956.00M
XYL,2020-03,-461.00M,739.00M,714.00M,515.00M,0,0.21,0.21,3.931B,1.614B,409.00M,2020-03,573.00M,38.00M,-16.00M,-16.00M,628.00M,315.00M,2.031B,63.00M,892.00M,42.00M,4.00M,49.00M,1.123B,297.00M,2.812B,7.591B,2.00M,2.462B,1.584B,4.77B,5.129B,3.186B,346.00M,579.00M,975.00M
XYL,2019-12,-375.00M,724.00M,834.00M,337.00M,0,0.66,0.65,4.013B,0,537.00M,2019-12,539.00M,118.00M,-10.00M,-10.00M,658.00M,310.00M,2.04B,200.00M,965.00M,178.00M,60.00M,49.00M,1.371B,288.00M,2.957B,7.71B,2.00M,2.45B,1.501B,4.743B,5.26B,3.242B,337.00M,633.00M,1.036B
XYL,2019-09,-364.00M,453.00M,787.00M,366.00M,0,0.36,0.36,3.991B,0,509.00M,2019-09,580.00M,65.00M,-16.00M,-16.00M,641.00M,310.00M,2.03B,192.00M,906.00M,-12.00M,-77.00M,44.00M,1.296B,273.00M,2.886B,7.515B,2.00M,2.263B,1.461B,4.62B,5.252B,3.159B,317.00M,590.00M,1.078B
XYL,2019-06,-327.00M,383.00M,819.00M,465.00M,0,0.77,0.77,4.21B,0,526.00M,2019-06,604.00M,139.00M,-18.00M,-18.00M,661.00M,305.00M,2.051B,185.00M,895.00M,156.00M,17.00M,47.00M,1.345B,294.00M,2.894B,7.674B,2.00M,2.258B,1.537B,4.768B,5.416B,3.231B,341.00M,616.00M,1.096B
XYL,2019-03,-316.00M,275.00M,763.00M,366.00M,0,0.44,0.43,4.207B,0,474.00M,2019-03,617.00M,79.00M,-18.00M,-18.00M,653.00M,312.00M,2.044B,120.00M,905.00M,94.00M,15.00M,51.00M,1.237B,303.00M,2.796B,7.468B,2.00M,2.081B,1.441B,4.66B,5.387B,3.219B,354.00M,627.00M,1.02B
XYL,2018-12,-336.00M,296.00M,844.00M,257.00M,0,1.25,1.24,4.208B,0,542.00M,2018-12,595.00M,225.00M,-15.00M,-15.00M,656.00M,303.00M,2.051B,197.00M,938.00M,179.00M,-46.00M,52.00M,1.386B,293.00M,2.768B,7.222B,2.00M,2.094B,1.389B,4.44B,5.128B,3.051B,345.00M,671.00M,1.031B
XYL,2018-09,-293.00M,404.00M,782.00M,342.00M,0,0.73,0.72,4.267B,0,505.00M,2018-09,622.00M,130.00M,-21.00M,-21.00M,636.00M,284.00M,2.189B,180.00M,944.00M,161.00M,31.00M,46.00M,1.287B,279.00M,2.617B,7.326B,2.00M,2.204B,1.483B,4.695B,5.122B,3.212B,325.00M,659.00M,1.017B
XYL,2018-06,-294.00M,321.00M,798.00M,361.00M,0,0.64,0.64,4.265B,1.594B,519.00M,2018-06,598.00M,115.00M,-21.00M,-21.00M,643.00M,288.00M,2.179B,176.00M,929.00M,150.00M,35.00M,50.00M,1.317B,293.00M,2.513B,7.232B,2.00M,2.106B,1.477B,4.703B,5.126B,3.226B,343.00M,648.00M,1.019B
XYL,2018-03,-207.00M,297.00M,757.00M,371.00M,0,0.44,0.43,4.385B,1.666B,460.00M,2018-03,578.00M,79.00M,-21.00M,-21.00M,666.00M,285.00M,2.228B,123.00M,908.00M,95.00M,16.00M,41.00M,1.217B,296.00M,2.541B,7.35B,2.00M,2.066B,1.46B,4.793B,5.284B,3.333B,337.00M,609.00M,999.00M
