Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Research and Development Expense,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
HPQ,2021-01,-1.473B,4.16B,12.32B,1.534B,1.292B,0.83,0.83,6.929B,8.506B,3.324B,2021-01,6.668B,1.068B,-63.00M,-63.00M,3.651B,1.086B,5.842B,1.448B,16.30B,1.296B,228.00M,471.00M,15.65B,1.376B,-3.235B,34.74B,13.00M,20.44B,27.88B,37.97B,14.30B,10.09B,1.876B,16.30B,8.446B
HPQ,2020-10,-1.243B,5.138B,12.58B,949.00M,1.208B,0.5,0.49,6.92B,8.448B,2.679B,2020-10,5.963B,668.00M,-63.00M,-63.00M,3.734B,1.097B,6.447B,812.00M,15.98B,776.00M,108.00M,381.00M,15.26B,1.458B,-2.228B,34.68B,13.00M,20.65B,26.22B,36.91B,14.03B,10.69B,1.867B,15.98B,8.443B
HPQ,2020-07,-1.605B,4.679B,11.90B,533.00M,1.19B,0.52,0.52,6.958B,8.402B,2.393B,2020-07,5.896B,734.00M,-55.00M,-55.00M,3.757B,1.088B,6.885B,848.00M,15.39B,751.00M,17.00M,359.00M,14.29B,1.156B,-1.986B,34.24B,14.00M,20.27B,25.03B,36.23B,13.98B,11.20B,1.545B,15.39B,8.222B
HPQ,2020-04,-1.05B,4.054B,9.976B,1.793B,1.208B,0.53,0.53,6.962B,8.358B,2.493B,2020-04,6.354B,764.00M,-64.00M,-64.00M,3.825B,1.104B,4.84B,911.00M,15.29B,826.00M,62.00M,338.00M,12.47B,1.216B,-743.00M,33.77B,14.00M,19.66B,25.28B,34.52B,14.11B,9.24B,1.582B,15.29B,8.079B
HPQ,2020-01,-1.208B,4.493B,11.75B,1.178B,1.148B,0.47,0.46,7.019B,8.261B,2.872B,2020-01,4.946B,678.00M,-58.00M,-58.00M,3.868B,1.117B,4.852B,1.156B,13.79B,878.00M,200.00M,400.00M,14.62B,1.29B,-1.634B,31.66B,14.00M,17.48B,23.87B,33.29B,14.18B,9.423B,1.716B,13.79B,7.016B
HPQ,2019-10,-1.225B,4.537B,12.48B,357.00M,1.178B,0.26,0.26,7.033B,7.037B,2.924B,2019-10,5.734B,388.00M,-60.00M,-60.00M,2.794B,1.129B,4.78B,684.00M,16.09B,492.00M,104.00M,389.00M,15.41B,1.405B,-1.193B,33.47B,15.00M,20.18B,25.29B,34.66B,13.29B,9.367B,2.24B,16.09B,8.939B
HPQ,2019-07,-863.00M,4.919B,11.70B,328.00M,1.139B,0.79,0.78,6.993B,6.615B,2.905B,2019-07,5.716B,1.179B,-57.00M,-57.00M,2.462B,1.107B,4.73B,303.00M,22.16B,248.00M,-931.00M,413.00M,14.60B,1.376B,-1.131B,32.40B,15.00M,19.68B,24.58B,33.54B,12.72B,8.957B,2.602B,15.65B,7.903B
HPQ,2019-04,-900.00M,3.573B,11.31B,290.00M,1.138B,0.51,0.51,7.05B,6.505B,2.729B,2019-04,5.394B,782.00M,-61.00M,-61.00M,2.412B,1.078B,4.749B,1.013B,20.95B,883.00M,101.00M,353.00M,14.04B,1.339B,-1.487B,31.95B,15.00M,18.28B,23.20B,33.43B,13.66B,10.23B,1.716B,14.96B,8.102B
HPQ,2019-01,-1.087B,3.792B,12.10B,297.00M,1.18B,0.52,0.51,7.067B,6.29B,2.612B,2019-01,5.649B,803.00M,-64.00M,-64.00M,2.312B,1.05B,4.706B,991.00M,22.06B,900.00M,97.00M,344.00M,14.71B,1.248B,-1.837B,32.49B,15.00M,18.94B,24.20B,34.33B,13.55B,10.13B,1.621B,15.76B,8.211B
HPQ,2018-10,-845.00M,5.877B,12.67B,1.463B,1.095B,0.92,0.91,6.421B,6.109B,2.697B,2018-10,6.062B,1.451B,-71.00M,-71.00M,2.198B,1.105B,4.524B,1.074B,16.14B,1.007B,-444.00M,354.00M,15.37B,1.263B,-639.00M,34.62B,16.00M,21.39B,25.13B,35.26B,13.24B,10.13B,1.623B,16.14B,8.003B
