Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Research and Development Expense,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
NEM,2020-12,-216.00M,5.83B,1.977B,674.00M,106.00M,1.03,1.02,2.771B,38.18B,1.404B,2020-12,963.00M,824.00M,-70.00M,-70.00M,24.28B,2.219B,6.136B,988.00M,1.782B,934.00M,258.00M,30.00M,3.381B,71.00M,23.01B,41.37B,1.287B,8.505B,3.369B,17.52B,32.86B,14.16B,416.00M,1.292B,449.00M
NEM,2020-09,-245.00M,5.141B,1.887B,668.00M,106.00M,1.04,1.04,2.771B,36.97B,1.283B,2020-09,983.00M,839.00M,-71.00M,-71.00M,24.33B,2.535B,6.119B,1.006B,1.193B,880.00M,305.00M,39.00M,3.17B,151.00M,22.66B,40.55B,1.292B,7.66B,2.703B,16.97B,32.89B,14.27B,277.00M,859.00M,324.00M
NEM,2020-06,-247.00M,4.118B,1.711B,669.00M,33.00M,0.43,0.43,2.771B,37.70B,654.00M,2020-06,961.00M,344.00M,-72.00M,-72.00M,24.68B,2.487B,6.134B,480.00M,1.039B,550.00M,164.00M,26.00M,2.365B,72.00M,22.00B,39.88B,1.291B,6.684B,2.378B,16.96B,33.20B,14.58B,174.00M,778.00M,255.00M
NEM,2020-03,-252.00M,3.884B,1.897B,199.00M,0,1.02,1.02,2.763B,39.28B,684.00M,2020-03,971.00M,822.00M,-71.00M,-71.00M,24.95B,2.543B,6.673B,482.00M,1.114B,779.00M,-23.00M,27.00M,2.581B,65.00M,21.81B,39.70B,1.29B,6.455B,1.952B,16.96B,33.24B,15.01B,202.00M,806.00M,220.00M
NEM,2019-12,-265.00M,2.48B,2.072B,128.00M,0,0.69,0.69,2.674B,27.37B,895.00M,2019-12,1.014B,565.00M,-71.00M,-71.00M,25.28B,2.653B,6.781B,589.00M,1.151B,620.00M,129.00M,48.00M,2.967B,61.00M,21.42B,39.97B,1.298B,6.272B,2.385B,17.60B,33.70B,15.22B,306.00M,823.00M,373.00M
NEM,2019-09,-265.00M,2.869B,1.94B,761.00M,0,2.66,2.65,3.14B,0,773.00M,2019-09,1.102B,2.178B,-67.00M,-67.00M,26.29B,3.21B,6.804B,484.00M,1.114B,2.778B,558.00M,43.00M,2.713B,92.00M,21.43B,40.76B,1.317B,5.698B,2.611B,18.33B,35.06B,15.72B,289.00M,701.00M,760.00M
NEM,2019-06,-257.00M,1.851B,1.853B,764.00M,0,-0.03,-0.03,2.231B,0,404.00M,2019-06,1.147B,-25.00M,-69.00M,-69.00M,23.50B,2.702B,6.153B,137.00M,1.04B,20.00M,20.00M,32.00M,2.257B,81.00M,19.35B,36.99B,1.317B,4.638B,2.538B,16.66B,32.35B,14.12B,267.00M,618.00M,650.00M
NEM,2019-03,-269.00M,3.601B,1.29B,700.00M,0,0.16,0.16,58.00M,0,513.00M,2019-03,634.00M,87.00M,-37.00M,-37.00M,12.26B,704.00M,3.72B,351.00M,668.00M,275.00M,125.00M,27.00M,1.803B,59.00M,10.50B,20.88B,860.00M,5.397B,1.815B,9.409B,15.48B,7.594B,162.00M,393.00M,289.00M
NEM,2018-12,-284.00M,3.445B,1.44B,653.00M,0,0.0038,0.0037,0,0,608.00M,2018-12,630.00M,2.00M,-37.00M,-37.00M,12.26B,701.00M,3.608B,381.00M,624.00M,278.00M,260.00M,46.00M,2.048B,63.00M,10.50B,20.72B,855.00M,5.277B,1.787B,9.25B,15.44B,7.463B,227.00M,382.00M,254.00M
NEM,2018-09,-150.00M,3.126B,1.294B,20.00M,0,-0.27,-0.27,0,0,432.00M,2018-09,713.00M,-145.00M,-36.00M,-36.00M,12.21B,702.00M,4.17B,253.00M,598.00M,-128.00M,3.00M,37.00M,1.726B,59.00M,10.60B,20.56B,855.00M,4.935B,1.051B,8.985B,15.62B,7.934B,179.00M,342.00M,272.00M
NEM,2018-06,-162.00M,3.183B,1.244B,13.00M,0,0.55,0.54,0,26.48B,418.00M,2018-06,697.00M,292.00M,-36.00M,-36.00M,12.35B,589.00M,4.108B,224.00M,666.00M,305.00M,18.00M,36.00M,1.662B,63.00M,10.81B,20.66B,857.00M,4.967B,1.08B,8.87B,15.69B,7.79B,194.00M,436.00M,234.00M
NEM,2018-03,-169.00M,3.17B,1.33B,7.00M,0,0.36,0.36,0,25.03B,487.00M,2018-03,657.00M,192.00M,-42.00M,-42.00M,12.31B,596.00M,4.088B,321.00M,791.00M,283.00M,105.00M,34.00M,1.817B,59.00M,10.58B,20.48B,857.00M,4.938B,1.181B,8.928B,15.54B,7.747B,166.00M,555.00M,330.00M
NEM,2017-12,-292.00M,3.321B,1.376B,4.00M,0,-1.01,-1.01,0,0,559.00M,2017-12,679.00M,-542.00M,-45.00M,-45.00M,12.34B,595.00M,4.061B,310.00M,883.00M,265.00M,777.00M,44.00M,1.935B,66.00M,10.54B,20.65B,855.00M,5.066B,1.398B,9.127B,15.58B,7.729B,249.00M,630.00M,237.00M
NEM,2017-09,-292.00M,3.045B,1.381B,4.00M,0,0.38,0.38,0,0,498.00M,2017-09,692.00M,206.00M,-47.00M,-47.00M,12.17B,606.00M,4.046B,323.00M,752.00M,278.00M,73.00M,41.00M,1.879B,58.00M,11.14B,20.84B,853.00M,4.808B,1.15B,8.605B,16.03B,7.455B,175.00M,518.00M,247.00M
NEM,2017-06,-318.00M,3.166B,1.309B,577.00M,0,0.33,0.33,0,0,566.00M,2017-06,665.00M,175.00M,-58.00M,-58.00M,12.26B,614.00M,4.046B,372.00M,612.00M,335.00M,166.00M,32.00M,1.875B,58.00M,10.93B,21.14B,853.00M,5.098B,1.572B,9.102B,16.04B,7.53B,194.00M,438.00M,337.00M
NEM,2017-03,-322.00M,2.97B,1.257B,572.00M,0,0.09,0.09,0,0,433.00M,2017-03,666.00M,47.00M,-63.00M,-63.00M,12.38B,607.00M,4.049B,282.00M,660.00M,194.00M,111.00M,26.00M,1.69B,55.00M,10.76B,20.97B,853.00M,4.838B,1.565B,9.053B,16.13B,7.488B,151.00M,472.00M,285.00M
NEM,2016-12,-334.00M,2.812B,1.323B,566.00M,0,-0.65,-0.65,0,0,435.00M,2016-12,617.00M,-346.00M,-65.00M,-65.00M,12.48B,592.00M,4.049B,205.00M,690.00M,-892.00M,24.00M,29.00M,1.758B,55.00M,10.72B,21.03B,849.00M,4.677B,1.75B,9.157B,16.35B,7.407B,230.00M,481.00M,343.00M
NEM,2016-09,-302.00M,2.179B,1.318B,564.00M,0,-0.67,-0.67,0,0,473.00M,2016-09,609.00M,-358.00M,-62.00M,-62.00M,13.17B,563.00M,4.552B,307.00M,669.00M,223.00M,90.00M,34.00M,1.791B,63.00M,11.10B,24.08B,849.00M,7.113B,2.536B,9.972B,16.97B,7.436B,166.00M,408.00M,293.00M
