Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Research and Development Expense,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
IBM,2016-03,-29.00B,14.87B,9.999B,5.302B,12.61B,2.09,2.09,38.70B,29.63B,8.686B,2016-03,1.69B,2.013B,-123.00M,-123.00M,10.91B,3.662B,40.25B,1.53B,13.31B,1.034B,-983.00M,1.458B,18.68B,5.816B,14.92B,118.86B,53.44B,47.62B,34.66B,103.78B,71.24B,69.12B,7.156B,7.505B,26.73B
IBM,2015-12,-29.61B,8.194B,10.65B,6.461B,11.02B,4.6,4.59,35.51B,29.34B,11.41B,2015-12,1.551B,4.462B,-72.00M,-72.00M,10.72B,4.024B,33.43B,5.127B,13.23B,5.099B,638.00M,1.362B,22.06B,5.03B,14.26B,110.50B,53.26B,42.50B,34.27B,96.07B,67.99B,61.80B,6.279B,8.875B,28.55B
IBM,2015-09,-28.16B,9.568B,9.844B,7.539B,10.46B,3.03,3.01,33.05B,29.23B,9.436B,2015-09,1.613B,2.95B,-101.00M,-101.00M,10.66B,3.593B,32.12B,3.631B,11.95B,3.621B,659.00M,1.287B,19.28B,4.633B,13.29B,108.65B,53.22B,42.11B,33.73B,95.20B,66.54B,61.47B,5.805B,8.049B,25.11B
IBM,2015-06,-27.43B,8.76B,10.42B,5.329B,11.33B,3.51,3.5,33.47B,38.64B,10.39B,2015-06,1.912B,3.449B,-97.00M,-97.00M,10.70B,3.892B,33.34B,4.112B,14.88B,4.224B,698.00M,1.30B,20.81B,5.034B,13.68B,112.73B,53.06B,45.19B,35.54B,98.89B,67.54B,63.36B,6.278B,9.582B,27.91B
IBM,2015-03,-27.84B,8.804B,10.14B,4.532B,12.16B,2.36,2.35,32.86B,38.30B,9.452B,2015-03,1.97B,2.327B,-89.00M,-89.00M,10.51B,3.811B,34.30B,3.048B,15.62B,3.001B,585.00M,1.298B,19.59B,5.20B,12.14B,112.04B,52.93B,46.32B,35.64B,99.75B,65.72B,64.11B,6.404B,9.853B,27.85B
IBM,2014-12,-27.88B,8.476B,11.25B,5.731B,11.88B,5.54,5.51,33.66B,39.04B,12.86B,2014-12,2.103B,5.483B,-92.00M,-92.00M,10.77B,3.82B,34.99B,5.817B,17.94B,7.095B,1.579B,1.32B,24.11B,5.831B,11.87B,117.27B,52.67B,47.38B,39.58B,105.26B,69.90B,65.68B,7.045B,11.95B,31.83B
IBM,2014-09,-20.98B,9.565B,11.52B,12.88B,11.35B,0.02,0.02,34.42B,39.95B,10.87B,2014-09,2.356B,18.00M,-105.00M,-105.00M,11.07B,3.683B,32.82B,4.485B,14.12B,4.361B,906.00M,1.354B,22.40B,5.084B,14.26B,118.91B,52.45B,47.16B,42.31B,104.52B,71.74B,62.21B,6.389B,8.33B,28.00B
IBM,2014-06,-20.37B,9.72B,12.00B,12.46B,12.59B,4.14,4.12,35.15B,40.94B,12.04B,2014-06,2.338B,4.136B,-114.00M,-114.00M,13.75B,4.152B,34.01B,5.348B,13.34B,5.348B,1.096B,1.361B,24.05B,5.432B,17.38B,124.31B,52.16B,48.18B,42.43B,106.80B,76.13B,64.37B,6.696B,8.606B,30.08B
IBM,2014-03,-21.16B,9.704B,11.61B,9.312B,13.68B,2.3,2.29,34.91B,40.48B,10.63B,2014-03,2.456B,2.384B,-83.00M,-83.00M,13.68B,4.042B,34.67B,3.215B,14.40B,3.183B,653.00M,1.402B,22.24B,6.125B,16.61B,122.65B,51.94B,47.96B,41.06B,105.91B,74.69B,64.85B,7.412B,9.11B,29.66B
IBM,2013-12,-21.60B,11.07B,13.05B,6.863B,12.56B,5.77,5.73,35.06B,40.48B,14.34B,2013-12,2.31B,6.184B,-95.00M,-95.00M,13.82B,5.849B,32.86B,7.178B,16.84B,7.102B,885.00M,1.452B,27.39B,5.815B,22.79B,126.22B,51.59B,51.35B,40.15B,103.29B,74.87B,63.14B,7.159B,12.09B,31.84B
