Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Research and Development Expense,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
ILMN,2020-12,2.00M,3.472B,323.00M,562.00M,186.00M,1.76,1.75,1.039B,2.132B,630.00M,2020-12,372.00M,257.00M,-1.00M,-1.00M,1.454B,0,1.344B,133.00M,343.00M,299.00M,42.00M,199.00M,953.00M,298.00M,4.694B,7.585B,2.00M,4.483B,1.244B,2.891B,3.102B,1.647B,497.00M,260.00M,487.00M
ILMN,2020-09,12.00M,3.324B,268.00M,561.00M,154.00M,1.22,1.21,1.046B,1.455B,526.00M,2020-09,415.00M,179.00M,-6.00M,-6.00M,1.455B,0,1.344B,162.00M,277.00M,215.00M,36.00M,172.00M,794.00M,192.00M,4.70B,7.404B,2.00M,4.329B,1.115B,2.704B,3.075B,1.589B,364.00M,202.00M,464.00M
ILMN,2020-06,14.00M,3.268B,205.00M,551.00M,153.00M,0.32,0.32,1.05B,1.439B,428.00M,2020-06,435.00M,47.00M,-4.00M,-4.00M,1.439B,0,1.34B,96.00M,247.00M,165.00M,118.00M,155.00M,633.00M,177.00M,4.563B,7.248B,2.00M,4.194B,1.115B,2.685B,3.054B,1.57B,332.00M,179.00M,385.00M
ILMN,2020-03,6.00M,3.332B,240.00M,545.00M,158.00M,1.18,1.17,962.00M,1.449B,619.00M,2020-03,384.00M,173.00M,3.00M,3.00M,1.449B,0,1.348B,189.00M,239.00M,178.00M,5.00M,156.00M,859.00M,274.00M,4.635B,7.261B,2.00M,4.324B,1.054B,2.626B,2.937B,1.572B,430.00M,184.00M,472.00M
ILMN,2019-12,5.00M,3.414B,290.00M,45.00M,167.00M,1.63,1.61,969.00M,2.012B,662.00M,2019-12,359.00M,239.00M,5.00M,5.00M,1.444B,0,1.836B,268.00M,299.00M,269.00M,30.00M,161.00M,952.00M,233.00M,4.613B,7.316B,2.00M,4.451B,665.00M,2.703B,2.865B,2.038B,394.00M,235.00M,573.00M
ILMN,2019-09,5.00M,3.166B,259.00M,49.00M,161.00M,1.59,1.58,976.00M,1.966B,648.00M,2019-09,417.00M,234.00M,5.00M,5.00M,1.43B,0,1.822B,308.00M,297.00M,270.00M,36.00M,151.00M,907.00M,189.00M,4.439B,7.089B,2.00M,4.222B,619.00M,2.65B,2.867B,2.031B,340.00M,239.00M,541.00M
ILMN,2019-06,5.00M,3.173B,265.00M,44.00M,167.00M,2.01,1.99,986.00M,1.967B,573.00M,2019-06,420.00M,296.00M,5.00M,5.00M,1.412B,0,1.818B,205.00M,269.00M,346.00M,53.00M,166.00M,838.00M,202.00M,4.332B,6.973B,2.00M,4.156B,612.00M,2.641B,2.817B,2.029B,368.00M,205.00M,470.00M
ILMN,2019-03,2.00M,3.615B,262.00M,683.00M,169.00M,1.58,1.57,1.006B,1.98B,584.00M,2019-03,412.00M,233.00M,8.00M,8.00M,1.426B,0,1.83B,204.00M,284.00M,233.00M,9.00M,169.00M,846.00M,211.00M,3.985B,7.39B,2.00M,4.545B,1.241B,3.32B,2.845B,2.079B,380.00M,220.00M,457.00M
ILMN,2018-12,-1.00M,3.512B,277.00M,1.107B,175.00M,1.43,1.41,1.016B,1.596B,590.00M,2018-12,386.00M,210.00M,-7.00M,-7.00M,1.075B,0,890.00M,197.00M,329.00M,209.00M,12.00M,176.00M,867.00M,217.00M,3.758B,6.959B,2.00M,4.49B,1.804B,3.114B,2.469B,1.31B,393.00M,266.00M,514.00M
ILMN,2018-09,-2.00M,3.389B,256.00M,1.129B,154.00M,1.35,1.33,1.026B,1.542B,597.00M,2018-09,374.00M,199.00M,-1.00M,-1.00M,1.06B,0,860.00M,241.00M,298.00M,232.00M,44.00M,159.00M,853.00M,197.00M,3.503B,6.759B,2.00M,4.262B,1.735B,3.165B,2.497B,1.43B,356.00M,250.00M,433.00M
ILMN,2018-06,-1.00M,2.512B,255.00M,646.00M,168.00M,1.42,1.41,1.036B,1.512B,575.00M,2018-06,362.00M,209.00M,0,0,1.036B,0,723.00M,227.00M,261.00M,232.00M,32.00M,151.00M,830.00M,197.00M,3.257B,5.851B,2.00M,3.337B,1.217B,2.50B,2.514B,1.283B,348.00M,216.00M,395.00M
ILMN,2018-03,-1.00M,2.373B,244.00M,641.00M,153.00M,1.42,1.41,943.00M,1.427B,538.00M,2018-03,350.00M,208.00M,-6.00M,-6.00M,983.00M,0,710.00M,218.00M,261.00M,221.00M,24.00M,137.00M,782.00M,183.00M,3.008B,5.542B,2.00M,3.194B,1.18B,2.469B,2.348B,1.289B,320.00M,210.00M,400.00M
