Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
CVX,2020-12,-5.852B,5.627B,17.87B,1.548B,0,-0.33,-0.33,4.402B,345.23B,6.97B,2020-12,5.676B,-665.00M,-199.00M,-199.00M,156.62B,32.90B,42.77B,-700.00M,20.64B,-957.00M,-301.00M,24.84B,1.129B,131.69B,239.79B,1.832B,26.08B,22.18B,107.06B,213.71B,84.88B,7.67B,12.82B,11.47B
CVX,2020-09,-4.747B,6.894B,17.46B,530.00M,0,-0.12,-0.12,4.416B,325.13B,6.532B,2020-09,5.681B,-207.00M,-164.00M,-164.00M,142.38B,29.89B,34.28B,-112.00M,19.13B,-44.00M,165.00M,24.00B,832.00M,131.77B,223.06B,1.832B,24.80B,19.66B,91.02B,198.26B,71.36B,6.644B,11.19B,9.722B
CVX,2020-06,-4.99B,6.914B,14.86B,3.751B,0,-4.44,-4.44,4.416B,323.52B,1.065B,2020-06,5.511B,-8.27B,-172.00M,-172.00M,143.85B,30.40B,30.30B,-7.894B,17.07B,-10.60B,-2.32B,15.93B,1.569B,134.12B,223.40B,1.832B,23.73B,20.82B,89.02B,199.67B,68.19B,8.959B,9.669B,8.57B
CVX,2020-03,-5.124B,8.542B,19.80B,8.688B,0,1.93,1.93,4.454B,326.41B,9.908B,2020-03,6.574B,3.599B,-162.00M,-162.00M,149.22B,32.13B,23.66B,2.609B,19.55B,4.145B,564.00M,29.70B,683.00M,143.93B,236.68B,1.832B,28.56B,28.24B,91.76B,208.12B,63.53B,7.299B,13.28B,10.17B
CVX,2019-12,-5.23B,5.749B,36.12B,3.282B,0,-3.51,-3.51,4.463B,326.72B,-1.548B,2019-12,5.848B,-6.61B,-178.00M,-178.00M,150.49B,34.13B,23.69B,-9.905B,23.25B,-8.405B,-1.738B,34.57B,1.129B,144.21B,237.43B,1.832B,28.33B,26.53B,92.22B,209.10B,65.69B,8.357B,16.66B,13.32B
CVX,2019-09,-3.509B,11.76B,24.24B,7.795B,0,1.38,1.36,4.507B,338.70B,10.54B,2019-09,5.951B,2.58B,-197.00M,-197.00M,164.36B,38.66B,25.06B,3.03B,22.44B,4.049B,1.469B,34.78B,954.00M,155.84B,256.54B,1.832B,33.99B,30.23B,99.64B,222.55B,69.41B,7.506B,15.92B,12.97B
CVX,2019-06,-3.597B,8.571B,25.17B,5.588B,0,2.28,2.27,4.507B,335.78B,11.15B,2019-06,6.809B,4.305B,-198.00M,-198.00M,165.41B,38.44B,25.06B,3.703B,23.24B,5.935B,1.645B,36.32B,1.076B,156.40B,255.88B,1.832B,33.09B,28.83B,98.43B,222.79B,69.60B,7.451B,17.04B,14.38B
CVX,2019-03,-3.699B,8.755B,23.80B,7.023B,0,1.4,1.39,4.507B,336.70B,10.39B,2019-03,6.723B,2.649B,-225.00M,-225.00M,166.73B,38.30B,26.06B,3.272B,22.93B,3.957B,1.315B,34.19B,984.00M,155.04B,256.81B,1.832B,33.67B,29.95B,100.69B,223.14B,70.74B,7.12B,17.05B,14.93B
CVX,2018-12,-3.784B,10.34B,29.17B,5.726B,0,1.97,1.95,4.518B,340.24B,11.17B,2018-12,5.704B,3.73B,-190.00M,-190.00M,169.21B,35.66B,28.73B,3.29B,21.44B,4.898B,1.175B,40.34B,1.08B,154.55B,253.86B,1.832B,34.02B,27.17B,98.22B,219.84B,71.05B,7.876B,16.52B,15.05B
CVX,2018-09,-3.505B,9.746B,30.06B,6.121B,0,2.13,2.11,4.518B,344.95B,12.04B,2018-09,6.029B,4.047B,-182.00M,-182.00M,171.64B,36.04B,29.99B,4.157B,23.06B,5.699B,1.643B,42.10B,1.018B,153.58B,256.61B,1.832B,35.58B,29.18B,101.93B,221.02B,72.75B,7.887B,18.03B,16.79B
