Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
TSN,2018-06,-18.00M,170.00M,8.752B,1.308B,1.52,1.47,15.90B,12.67B,1.299B,2018-06,3.378B,541.00M,-87.00M,-87.00M,5.925B,2.05B,8.852B,797.00M,2.04B,723.00M,181.00M,10.05B,502.00M,12.43B,28.64B,45.00M,6.077B,4.112B,16.20B,22.56B,12.09B,502.00M,1.546B,1.684B
TSN,2018-03,20.00M,198.00M,8.758B,1.128B,0.88,0.85,15.64B,12.40B,1.015B,2018-03,3.328B,315.00M,-84.00M,-84.00M,5.755B,2.039B,8.872B,494.00M,1.982B,423.00M,107.00M,9.773B,521.00M,12.14B,28.09B,45.00M,5.99B,3.838B,15.94B,22.10B,12.10B,521.00M,1.485B,1.594B
TSN,2017-12,18.00M,293.00M,8.786B,811.00M,4.54,4.4,15.69B,12.17B,1.443B,2017-12,3.213B,1.631B,-86.00M,-86.00M,5.673B,2.013B,8.875B,922.00M,2.216B,842.00M,-790.00M,10.23B,521.00M,11.96B,28.05B,45.00M,5.993B,3.978B,16.07B,22.05B,12.09B,521.00M,1.748B,1.60B
TSN,2017-09,16.00M,318.00M,8.815B,906.00M,1.1,1.07,15.57B,11.94B,1.33B,2017-09,3.239B,394.00M,-92.00M,-92.00M,5.568B,2.979B,9.297B,671.00M,2.371B,580.00M,185.00M,10.14B,659.00M,10.54B,28.07B,45.00M,6.258B,4.032B,17.51B,21.81B,13.48B,659.00M,1.698B,1.675B
TSN,2017-06,-52.00M,231.00M,8.648B,1.017B,1.24,1.21,15.64B,11.82B,1.202B,2017-06,3.248B,447.00M,-69.00M,-69.00M,5.545B,2.989B,9.807B,697.00M,2.321B,617.00M,169.00M,9.85B,505.00M,10.12B,28.06B,44.00M,6.288B,3.865B,17.93B,21.78B,14.06B,505.00M,1.608B,1.71B
TSN,2017-03,-51.00M,243.00M,8.036B,543.00M,0.95,0.92,11.70B,11.50B,1.047B,2017-03,2.97B,340.00M,-55.00M,-55.00M,5.283B,2.516B,5.905B,571.00M,2.141B,519.00M,178.00M,9.083B,476.00M,9.771B,22.60B,44.00M,5.017B,3.106B,12.81B,17.58B,9.701B,476.00M,1.466B,1.589B
TSN,2016-12,-60.00M,307.00M,7.699B,66.00M,1.64,1.59,11.73B,11.32B,1.483B,2016-12,2.767B,593.00M,-56.00M,-56.00M,5.206B,2.538B,5.901B,982.00M,2.464B,912.00M,318.00M,9.182B,501.00M,9.55B,22.26B,44.00M,4.742B,2.972B,12.69B,17.52B,9.718B,501.00M,1.854B,1.512B
TSN,2016-09,-45.00M,349.00M,8.067B,79.00M,1.06,1.03,11.75B,11.17B,1.089B,2016-09,2.732B,391.00M,-57.00M,-57.00M,5.17B,2.545B,6.20B,586.00M,2.286B,531.00M,139.00M,9.156B,503.00M,9.608B,22.37B,43.00M,4.888B,2.762B,12.75B,17.48B,9.987B,503.00M,1.511B,1.542B
TSN,2016-06,-90.00M,197.00M,8.179B,79.00M,1.29,1.25,11.77B,11.11B,1.224B,2016-06,2.918B,484.00M,-58.00M,-58.00M,5.157B,2.486B,6.099B,767.00M,2.158B,711.00M,226.00M,9.403B,457.00M,9.791B,22.41B,43.00M,4.881B,2.713B,12.60B,17.53B,9.891B,457.00M,1.466B,1.599B
TSN,2016-03,-88.00M,254.00M,7.987B,79.00M,1.14,1.1,11.80B,10.99B,1.183B,2016-03,2.993B,432.00M,-63.00M,-63.00M,5.166B,2.516B,6.27B,704.00M,2.114B,644.00M,210.00M,9.17B,479.00M,9.791B,22.51B,43.00M,4.927B,2.61B,12.70B,17.58B,10.09B,479.00M,1.456B,1.493B
TSN,2015-12,-98.00M,1.187B,7.951B,717.00M,1.18,1.15,11.81B,10.94B,1.201B,2015-12,2.818B,461.00M,-65.00M,-65.00M,5.184B,2.514B,5.988B,776.00M,2.339B,712.00M,251.00M,9.152B,425.00M,9.762B,23.29B,42.00M,5.677B,3.668B,13.51B,17.61B,9.845B,425.00M,1.781B,1.514B
TSN,2015-09,-90.00M,688.00M,9.52B,715.00M,0.65,0.63,11.84B,10.82B,986.00M,2015-09,2.878B,258.00M,-69.00M,-69.00M,5.176B,2.449B,5.975B,550.00M,2.332B,485.00M,226.00M,10.51B,436.00M,9.691B,22.97B,42.00M,5.381B,3.535B,13.26B,17.59B,9.728B,436.00M,1.662B,1.62B
TSN,2015-06,-157.00M,471.00M,9.085B,1.205B,0.86,0.83,11.89B,10.87B,986.00M,2015-06,3.082B,343.00M,-70.00M,-70.00M,5.312B,2.447B,6.029B,563.00M,2.082B,518.00M,174.00M,10.07B,423.00M,9.667B,23.44B,42.00M,5.589B,4.028B,13.76B,17.85B,9.732B,423.00M,1.621B,1.633B
TSN,2015-03,-148.00M,223.00M,8.99B,1.236B,0.78,0.75,11.91B,10.75B,989.00M,2015-03,3.262B,310.00M,-70.00M,-70.00M,5.278B,2.452B,6.438B,547.00M,2.087B,483.00M,172.00M,9.979B,442.00M,9.355B,23.53B,42.00M,5.668B,4.051B,14.16B,17.86B,10.10B,442.00M,1.694B,1.632B
TSN,2014-12,-124.00M,381.00M,9.861B,596.00M,0.77,0.74,11.95B,10.58B,956.00M,2014-12,3.192B,309.00M,-75.00M,-75.00M,5.211B,2.473B,6.931B,509.00M,2.496B,435.00M,125.00M,10.82B,447.00M,9.123B,23.76B,42.00M,5.938B,3.954B,14.62B,17.82B,10.67B,447.00M,2.147B,1.777B
TSN,2014-09,-147.00M,438.00M,9.393B,643.00M,0.33,0.32,11.98B,10.38B,712.00M,2014-09,3.274B,137.00M,-53.00M,-53.00M,5.13B,2.45B,7.535B,306.00M,2.481B,218.00M,82.00M,10.10B,406.00M,8.89B,23.96B,42.00M,6.221B,3.797B,15.05B,17.74B,11.26B,406.00M,1.806B,1.684B
TSN,2014-06,-96.00M,587.00M,9.045B,41.00M,0.75,0.73,2.076B,9.317B,637.00M,2014-06,3.061B,260.00M,-24.00M,-24.00M,3.941B,404.00M,1.784B,351.00M,1.888B,310.00M,52.00M,9.682B,286.00M,6.694B,12.06B,39.00M,5.513B,2.612B,5.345B,6.542B,2.733B,286.00M,1.496B,1.624B
TSN,2014-03,-103.00M,438.00M,8.381B,52.00M,0.64,0.6,2.081B,9.416B,651.00M,2014-03,2.968B,213.00M,-22.00M,-22.00M,4.105B,444.00M,1.888B,361.00M,1.753B,341.00M,131.00M,9.032B,290.00M,6.436B,11.89B,39.00M,5.184B,2.505B,5.422B,6.702B,2.917B,290.00M,1.429B,1.548B
TSN,2013-12,-116.00M,825.00M,8.076B,52.00M,0.76,0.72,2.04B,9.305B,685.00M,2013-12,2.778B,254.00M,-26.00M,-26.00M,4.072B,450.00M,1.89B,412.00M,1.913B,383.00M,131.00M,8.761B,273.00M,6.285B,11.84B,39.00M,5.23B,2.606B,5.528B,6.614B,2.922B,273.00M,1.62B,1.497B
TSN,2013-09,-108.00M,1.145B,8.225B,513.00M,0.77,0.7,2.04B,9.202B,669.00M,2013-09,2.817B,261.00M,-34.00M,-34.00M,4.053B,479.00M,1.895B,416.00M,1.778B,383.00M,124.00M,8.894B,253.00M,6.201B,12.18B,39.00M,5.604B,3.01B,5.944B,6.573B,2.934B,253.00M,1.359B,1.497B
TSN,2013-06,-122.00M,943.00M,8.049B,508.00M,0.72,0.68,2.046B,9.123B,682.00M,2013-06,2.901B,249.00M,-34.00M,-34.00M,4.042B,467.00M,1.899B,419.00M,1.69B,385.00M,136.00M,8.731B,263.00M,6.213B,12.10B,39.00M,5.527B,2.938B,5.855B,6.575B,2.917B,263.00M,1.309B,1.454B
TSN,2013-03,-93.00M,762.00M,7.915B,512.00M,0.27,0.26,2.007B,9.081B,468.00M,2013-03,2.921B,95.00M,-34.00M,-34.00M,4.002B,498.00M,1.904B,236.00M,1.562B,221.00M,53.00M,8.383B,232.00M,6.076B,11.79B,39.00M,5.299B,2.732B,5.675B,6.49B,2.943B,232.00M,1.265B,1.428B
TSN,2012-12,-74.00M,951.00M,7.827B,519.00M,0.5,0.48,2.017B,8.993B,539.00M,2012-12,2.932B,173.00M,-36.00M,-36.00M,4.043B,536.00M,1.907B,304.00M,1.707B,268.00M,96.00M,8.366B,235.00M,6.034B,11.87B,39.00M,5.387B,2.846B,5.816B,6.487B,2.97B,235.00M,1.435B,1.365B
TSN,2012-09,-63.00M,1.071B,7.725B,515.00M,0.53,0.51,2.02B,8.883B,590.00M,2012-09,2.809B,185.00M,-37.00M,-37.00M,4.022B,558.00M,1.917B,354.00M,1.754B,323.00M,120.00M,8.315B,236.00M,6.012B,11.90B,39.00M,5.403B,2.83B,5.854B,6.493B,3.024B,236.00M,1.372B,1.378B
TSN,2012-06,-73.00M,828.00M,7.695B,119.00M,0.21,0.21,2.027B,8.804B,566.00M,2012-06,2.672B,76.00M,-213.00M,-213.00M,3.992B,473.00M,2.345B,342.00M,1.189B,132.00M,53.00M,8.261B,224.00M,5.871B,11.46B,39.00M,5.005B,2.221B,5.556B,6.456B,3.335B,224.00M,1.189B,1.35B
TSN,2012-03,-40.00M,723.00M,7.733B,84.00M,0.47,0.44,2.035B,8.682B,535.00M,2012-03,2.622B,166.00M,-47.00M,-47.00M,3.943B,433.00M,2.136B,302.00M,1.777B,257.00M,91.00M,8.268B,233.00M,5.906B,11.17B,39.00M,4.75B,2.17B,5.235B,6.42B,3.065B,233.00M,1.191B,1.253B
TSN,2011-12,-75.00M,857.00M,7.836B,84.00M,0.43,0.42,2.036B,8.553B,493.00M,2011-12,2.598B,156.00M,-47.00M,-47.00M,3.888B,420.00M,2.131B,278.00M,1.358B,243.00M,87.00M,8.329B,215.00M,5.781B,11.23B,39.00M,4.858B,2.374B,5.418B,6.369B,3.044B,215.00M,1.358B,1.281B
TSN,2011-09,-79.00M,716.00M,7.783B,70.00M,0.2585,0.2585,2.041B,8.522B,387.00M,2011-09,2.587B,97.00M,-52.00M,-52.00M,3.823B,424.00M,2.112B,176.00M,1.671B,129.00M,29.00M,8.17B,211.00M,5.657B,11.07B,39.00M,4.78B,2.374B,5.386B,6.291B,3.012B,211.00M,1.264B,1.321B
TSN,2011-06,13.00M,981.00M,7.716B,362.00M,0.53,0.51,2.053B,8.468B,531.00M,2011-06,2.711B,196.00M,-56.00M,-56.00M,3.802B,393.00M,2.094B,312.00M,1.193B,263.00M,75.00M,8.247B,219.00M,5.752B,11.49B,39.00M,5.172B,2.761B,5.705B,6.316B,2.944B,219.00M,1.193B,1.334B
TSN,2011-03,17.00M,794.00M,7.467B,390.00M,0.43,0.42,2.056B,8.388B,533.00M,2011-03,2.73B,159.00M,-60.00M,-60.00M,3.762B,389.00M,2.105B,303.00M,1.481B,241.00M,85.00M,8.00B,230.00M,5.649B,11.23B,39.00M,4.937B,2.479B,5.473B,6.289B,2.994B,230.00M,1.126B,1.256B
