Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
PH,2013-09,-922.91M,1.946B,2.476B,1.335B,1.64,1.61,4.566B,5.098B,749.74M,2013-09,1.465B,244.32M,-20.96M,-20.96M,1.834B,107.00M,1.507B,342.80M,2.120B,324.09M,79.77M,3.226B,406.93M,6.087B,12.79B,90.52M,5.679B,3.455B,6.699B,7.109B,3.244B,406.93M,1.311B,1.968B
PH,2013-06,-1.108B,1.781B,2.618B,1.334B,1.82,1.78,4.514B,4.999B,810.17M,2013-06,1.377B,271.16M,-20.78M,-20.78M,1.808B,102.92M,1.496B,397.10M,2.186B,373.76M,102.63M,3.428B,413.06M,5.738B,12.54B,90.52M,5.531B,3.520B,6.799B,7.010B,3.279B,413.06M,1.292B,2.063B
PH,2013-03,-1.276B,1.677B,2.569B,1.528B,1.72,1.68,4.544B,5.013B,737.85M,2013-03,1.473B,256.56M,-23.05M,-23.05M,1.830B,127.16M,1.496B,358.16M,2.121B,338.55M,81.96M,3.307B,379.69M,5.409B,12.67B,90.52M,5.439B,3.649B,7.259B,7.233B,3.611B,379.69M,1.282B,2.017B
PH,2012-12,-1.187B,497.64M,2.422B,510.01M,1.21,1.19,4.663B,5.027B,643.52M,2012-12,1.515B,180.96M,-24.22M,-24.22M,1.845B,128.89M,1.509B,262.42M,1.978B,262.63M,81.52M,3.065B,381.10M,5.326B,11.46B,90.52M,4.096B,2.488B,6.132B,7.366B,3.644B,381.10M,1.168B,1.802B
PH,2012-09,-1.282B,436.13M,2.477B,264.58M,1.61,1.57,4.270B,4.993B,737.49M,2012-09,1.490B,239.74M,-23.51M,-23.51M,1.803B,112.53M,1.512B,356.37M,1.759B,336.06M,96.11M,3.215B,381.12M,5.141B,11.13B,90.52M,4.200B,2.366B,5.983B,6.934B,3.616B,381.12M,1.163B,1.983B
PH,2012-06,-1.416B,838.32M,2.572B,225.59M,2.01,1.96,4.021B,4.849B,839.41M,2012-06,1.401B,301.96M,-23.49M,-23.49M,1.720B,88.09M,1.504B,452.73M,2.260B,425.34M,123.04M,3.412B,386.68M,4.897B,11.17B,90.52M,4.498B,2.486B,6.265B,6.672B,3.779B,386.68M,1.348B,1.992B
PH,2012-03,-599.16M,773.46M,2.590B,273.91M,2.07,2.01,4.023B,4.876B,803.25M,2012-03,1.429B,312.07M,-22.31M,-22.31M,1.722B,141.47M,1.515B,425.77M,1.802B,400.83M,88.14M,3.394B,377.48M,5.578B,10.89B,90.52M,4.497B,2.489B,5.303B,6.392B,2.813B,377.48M,1.149B,2.062B
PH,2011-12,-765.35M,487.98M,2.381B,78.38M,1.59,1.56,3.980B,4.794B,725.51M,2011-12,1.453B,240.77M,-23.77M,-23.77M,1.691B,147.12M,1.659B,356.82M,1.714B,338.95M,96.60M,3.107B,368.69M,5.158B,10.33B,90.52M,4.043B,2.120B,5.072B,6.285B,2.952B,368.69M,1.070B,1.828B
PH,2011-09,-723.52M,424.35M,2.414B,78.55M,1.95,1.91,4.020B,4.804B,819.44M,2011-09,1.456B,297.02M,-23.22M,-23.22M,1.713B,149.02M,1.669B,432.97M,1.822B,411.58M,113.43M,3.234B,386.47M,5.017B,10.32B,90.52M,3.999B,2.236B,5.208B,6.322B,2.972B,386.47M,1.120B,1.881B
PH,2011-06,-450.99M,657.47M,2.591B,75.27M,1.83,1.79,4.187B,4.945B,819.06M,2011-06,1.412B,292.19M,-24.82M,-24.82M,1.797B,160.04M,1.691B,405.62M,1.849B,381.39M,86.74M,3.410B,413.44M,5.384B,10.89B,90.52M,4.305B,2.391B,5.398B,6.582B,3.007B,413.44M,1.174B,1.978B
PH,2011-03,-737.41M,1.108B,2.463B,173.23M,1.72,1.68,4.167B,4.878B,777.02M,2011-03,1.391B,279.59M,-24.62M,-24.62M,1.788B,159.78M,1.684B,401.95M,2.167B,389.72M,108.07M,3.240B,375.07M,5.482B,11.38B,90.52M,4.691B,2.340B,5.793B,6.686B,3.453B,375.07M,1.085B,1.951B
