Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Research and Development Expense,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
INCY,2016-03,0.397M,810.67M,6.005M,0,0,0.13,0.12,0,140.10M,257.46M,2016-03,1.309M,24.05M,-8.642M,-8.642M,92.62M,0,627.64M,36.04M,167.82M,24.45M,0.40M,156.82M,263.46M,64.60M,227.75M,1.104B,0.187M,935.58M,200.32M,876.19M,168.36M,675.88M,221.42M,31.90M,101.28M
INCY,2015-12,-0.809M,707.78M,9.732M,0.005M,12.51M,0.3,0.29,2.508M,131.27M,234.15M,2015-12,1.783M,55.18M,-8.924M,-8.924M,86.01M,12.58M,619.89M,65.05M,117.38M,55.69M,0.512M,116.63M,243.88M,52.47M,171.16M,1.007B,0.187M,842.38M,168.01M,836.28M,165.06M,668.28M,169.10M,30.08M,114.45M
INCY,2015-09,-0.275M,635.04M,8.04M,42.94M,12.86M,-0.22,-0.22,0,125.25M,179.57M,2015-09,2.428M,-39.58M,-8.183M,-8.183M,83.19M,13.81M,623.93M,-0.101M,112.89M,-39.57M,0.009M,132.07M,187.61M,47.60M,88.74M,931.93M,0.186M,757.91M,155.82M,843.20M,174.02M,687.37M,179.67M,27.37M,86.97M
INCY,2015-06,1.949M,627.47M,6.254M,87.34M,12.86M,0.05,0.05,0,121.33M,156.73M,2015-06,1.897M,9.294M,-10.35M,-10.35M,81.60M,15.32M,617.02M,-7.394M,110.88M,9.43M,0.136M,112.44M,162.98M,51.68M,55.17M,930.34M,0.18M,732.99M,192.47M,875.16M,197.35M,682.69M,164.12M,29.16M,75.12M
INCY,2015-03,2.258M,585.42M,2.974M,85.19M,12.86M,-0.11,-0.11,0,117.91M,156.30M,2015-03,2.414M,-18.36M,-11.06M,-11.06M,80.67M,12.51M,610.21M,-6.935M,101.08M,-17.99M,0.367M,118.36M,159.28M,44.87M,-41.41M,862.62M,0.173M,692.14M,225.60M,904.04M,170.48M,678.44M,163.24M,26.59M,69.60M
INCY,2014-12,1.815M,600.26M,2.428M,0,12.88M,-0.22,-0.22,0,116.46M,121.54M,2014-12,0.358M,-36.94M,-11.58M,-11.58M,81.79M,16.50M,589.98M,-25.62M,88.57M,-37.20M,-0.257M,98.72M,123.97M,48.45M,-81.63M,796.48M,0.171M,679.57M,221.06M,878.10M,116.90M,657.04M,147.17M,24.46M,57.93M
INCY,2014-09,1.914M,532.36M,0.221M,0,12.88M,0.35,0.33,0,110.14M,197.93M,2014-09,0.402M,59.29M,-10.58M,-10.58M,75.26M,19.84M,681.31M,69.94M,85.30M,59.36M,0.072M,88.54M,198.15M,39.45M,-89.59M,785.26M,0.169M,662.61M,124.66M,874.86M,122.65M,750.20M,127.98M,26.60M,109.60M
INCY,2014-06,2.08M,508.75M,0.187M,0,12.88M,-0.22,-0.22,0,89.62M,99.40M,2014-06,0.269M,-36.87M,-10.62M,-10.62M,55.61M,23.05M,673.32M,-26.19M,79.98M,-36.80M,0.07M,84.68M,99.58M,40.90M,-171.00M,679.11M,0.168M,577.14M,112.55M,850.10M,101.96M,737.56M,125.58M,27.25M,47.20M
INCY,2014-03,2.04M,519.23M,0.168M,0,12.89M,-0.21,-0.21,0,71.93M,89.62M,2014-03,0.347M,-33.96M,-10.71M,-10.71M,38.65M,26.26M,665.22M,-22.94M,79.37M,-33.91M,0.049M,75.58M,89.79M,36.97M,-162.42M,666.83M,0.167M,581.17M,106.94M,829.25M,85.66M,722.30M,112.56M,17.95M,46.39M
INCY,2013-12,1.993M,509.00M,0.167M,0,12.89M,-0.26,-0.26,0,59.32M,96.90M,2013-12,0.406M,-42.87M,-8.437M,-8.437M,26.85M,28.58M,661.57M,-16.14M,67.07M,-42.73M,0.137M,75.02M,97.07M,38.03M,-193.11M,629.57M,0.163M,555.80M,108.04M,822.68M,73.77M,714.63M,113.05M,19.10M,35.37M
