Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
NUE,2021-03,-103.56M,2.863B,5.395B,66.94M,0,3.1,3.1,2.883B,16.75B,1.622B,2021-03,4.360B,942.43M,-39.64M,-39.64M,7.032B,1.067B,5.273B,1.331B,2.904B,1.298B,310.73M,7.017B,291.12M,11.45B,21.17B,152.06M,10.41B,2.970B,9.311B,10.76B,6.340B,291.12M,1.663B,2.829B
NUE,2020-12,-118.86M,3.048B,4.542B,68.79M,0,1.31,1.3,2.898B,16.70B,718.53M,2020-12,3.569B,398.84M,-36.34M,-36.34M,6.899B,993.88M,5.272B,564.41M,2.559B,217.77M,-208.10M,5.260B,154.12M,10.79B,20.13B,152.06M,9.489B,2.628B,8.894B,10.64B,6.266B,154.12M,1.432B,2.299B
NUE,2020-09,-315.47M,3.279B,4.426B,74.25M,0,0.63,0.63,2.874B,16.27B,502.20M,2020-09,3.261B,193.42M,-40.14M,-40.14M,6.830B,976.72M,5.452B,336.68M,2.299B,290.42M,67.79M,4.928B,165.51M,10.30B,19.52B,152.06M,8.966B,2.373B,8.802B,10.55B,6.429B,165.51M,1.211B,2.119B
NUE,2020-06,-340.84M,3.037B,3.949B,94.17M,0,0.36,0.36,2.889B,15.98B,377.96M,2020-06,3.373B,108.88M,-35.81M,-35.81M,6.556B,898.34M,5.279B,235.94M,1.871B,181.06M,47.90M,4.327B,142.02M,10.19B,18.77B,152.06M,8.635B,1.965B,8.142B,10.13B,6.177B,142.02M,902.07M,1.889B
NUE,2020-03,-367.63M,1.391B,4.995B,82.66M,0,0.07,0.07,2.901B,15.59B,629.27M,2020-03,3.876B,20.33M,-40.91M,-40.91M,6.417B,808.24M,4.243B,475.88M,2.136B,146.30M,91.92M,5.624B,153.39M,10.17B,17.87B,152.06M,7.847B,2.219B,7.270B,10.02B,5.051B,153.39M,1.190B,2.273B
NUE,2019-12,-302.97M,1.835B,4.697B,91.71M,0,0.35,0.35,2.943B,15.43B,435.19M,2019-12,3.842B,107.82M,-28.67M,-28.67M,6.179B,798.42M,4.291B,272.96M,2.372B,178.23M,43.98M,5.132B,162.23M,10.36B,18.34B,152.06M,8.226B,2.464B,7.553B,10.12B,5.090B,162.23M,1.202B,2.160B
NUE,2019-09,-313.77M,1.936B,4.892B,76.60M,0,0.9,0.9,2.951B,15.26B,572.51M,2019-09,4.072B,275.03M,-31.29M,-31.29M,5.887B,771.64M,4.288B,413.21M,2.509B,380.34M,86.75M,5.465B,159.30M,10.45B,18.51B,152.06M,8.684B,2.586B,7.645B,9.822B,5.059B,159.30M,1.311B,2.312B
NUE,2019-06,-297.76M,1.482B,5.120B,60.09M,0,1.26,1.26,2.974B,14.89B,775.49M,2019-06,4.269B,386.48M,-33.03M,-33.03M,5.798B,813.75M,4.234B,566.51M,2.320B,534.62M,122.34M,5.896B,208.98M,10.30B,18.13B,152.06M,8.467B,2.380B,7.428B,9.659B,5.048B,208.98M,1.220B,2.399B
NUE,2019-03,-308.79M,1.601B,5.201B,71.44M,0,1.63,1.63,2.991B,14.53B,895.89M,2019-03,4.445B,501.81M,-28.44M,-28.44M,5.573B,782.22M,4.234B,715.15M,2.497B,689.62M,158.82M,6.097B,180.74M,10.11B,18.09B,152.06M,8.650B,2.568B,7.584B,9.436B,5.016B,180.74M,1.430B,2.483B
NUE,2018-12,-304.13M,1.399B,5.184B,57.87M,0,2.08,2.07,3.013B,0,1.112B,2018-12,4.554B,646.78M,-31.77M,-31.77M,5.335B,679.04M,4.233B,902.96M,2.748B,877.28M,196.21M,6.296B,209.30M,9.792B,17.92B,152.06M,8.636B,2.806B,7.719B,9.284B,4.912B,209.30M,1.428B,2.506B
