Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
DVA,2014-09,-11.62M,1.669B,2.327B,121.53M,0.87,0.85,11.34B,4.357B,925.29M,2014-09,114.68M,184.12M,-99.88M,-99.88M,2.359B,844.19M,8.381B,432.31M,796.99M,336.41M,116.63M,3.252B,322.82M,4.975B,18.10B,0.215M,4.178B,2.598B,12.95B,13.92B,10.35B,492.98M,796.99M,1.815B
DVA,2014-06,0.666M,1.485B,2.247B,408.99M,0.7,0.68,11.28B,4.227B,925.95M,2014-06,99.65M,147.68M,-203.68M,-203.68M,2.291B,823.74M,8.391B,478.20M,710.30M,282.31M,100.89M,3.172B,298.64M,4.786B,17.93B,0.215M,4.161B,2.608B,12.97B,13.76B,10.36B,447.75M,710.30M,2.013B
DVA,2014-03,-1.639M,1.116B,2.180B,292.22M,0.87,0.85,11.27B,4.082B,863.00M,2014-03,101.17M,183.29M,-106.34M,-106.34M,2.224B,822.84M,8.072B,433.85M,760.72M,336.59M,124.85M,3.043B,284.06M,4.660B,17.40B,0.214M,3.707B,2.566B,12.56B,13.69B,9.995B,429.15M,760.72M,1.914B
DVA,2013-12,-2.645M,953.05M,2.128B,274.70M,1.01,0.99,11.24B,3.968B,935.38M,2013-12,88.80M,212.28M,-107.61M,-107.61M,2.189B,812.42M,8.141B,475.86M,903.05M,380.02M,135.75M,3.063B,318.83M,4.432B,17.10B,0.213M,3.472B,2.462B,12.49B,13.63B,10.03B,459.52M,772.50M,1.845B
DVA,2013-09,-4.214M,977.49M,2.095B,259.77M,0.65,0.64,11.20B,3.748B,904.25M,2013-09,84.90M,136.63M,-108.42M,-108.42M,2.048B,769.71M,8.181B,367.85M,629.16M,270.77M,100.93M,3.000B,305.14M,4.268B,16.83B,0.213M,3.381B,2.453B,12.39B,13.45B,9.937B,536.40M,629.16M,1.764B
DVA,2013-06,-3.334M,624.70M,2.014B,242.32M,1.21,1.18,11.13B,3.610B,857.35M,2013-06,78.00M,254.38M,-108.10M,-108.10M,1.991B,751.45M,8.234B,457.39M,592.59M,412.55M,129.19M,2.872B,268.11M,4.125B,16.46B,0.135M,3.132B,2.215B,12.17B,13.32B,9.958B,399.96M,592.59M,1.845B
DVA,2013-03,-16.74M,706.81M,1.961B,228.22M,0.14,0.14,11.12B,3.462B,868.69M,2013-03,76.58M,30.16M,-105.82M,-105.82M,1.915B,737.52M,8.277B,157.49M,666.55M,61.64M,15.14M,2.830B,284.41M,3.799B,16.41B,0.135M,3.191B,2.325B,12.46B,13.22B,10.13B,711.20M,666.55M,1.816B
DVA,2012-12,-15.30M,540.89M,1.707B,233.04M,0.77,0.755,11.08B,3.395B,770.39M,2012-12,78.13M,155.84M,-106.93M,-106.93M,1.872B,715.66M,8.327B,379.99M,833.74M,282.16M,97.90M,2.478B,273.77M,3.763B,16.01B,0.27M,2.887B,2.016B,12.10B,13.13B,10.08B,390.40M,710.78M,1.742B
DVA,2012-09,-18.28M,388.03M,1.327B,117.82M,0.76,0.75,5.503B,2.737B,618.52M,2012-09,78.32M,144.72M,-70.49M,-70.49M,1.655B,484.92M,5.621B,337.82M,272.63M,271.21M,98.65M,1.946B,197.91M,2.537B,10.82B,0.135M,2.326B,1.337B,8.154B,8.498B,6.817B,280.69M,272.63M,1.489B
DVA,2012-06,-19.38M,282.07M,1.299B,105.56M,0.505,0.495,5.420B,0,613.68M,2012-06,77.68M,95.34M,-60.71M,-60.71M,1.586B,431.20M,4.393B,244.64M,299.00M,187.39M,67.74M,1.913B,212.79M,2.379B,9.255B,0.135M,2.179B,1.236B,6.747B,7.076B,5.511B,369.04M,299.00M,1.473B
DVA,2012-03,-18.77M,457.91M,1.249B,89.65M,0.745,0.73,5.225B,0,600.14M,2012-03,72.28M,140.12M,-61.38M,-61.38M,1.491B,448.37M,4.402B,318.25M,349.55M,260.54M,95.56M,1.850B,205.40M,2.275B,9.157B,0.135M,2.374B,1.242B,6.755B,6.783B,5.513B,281.89M,349.55M,1.483B
DVA,2011-12,-19.48M,411.15M,1.167B,87.34M,0.795,0.78,5.106B,0,583.67M,2011-12,75.73M,148.12M,-61.75M,-61.75M,1.433B,423.10M,4.418B,321.27M,432.54M,293.08M,101.26M,1.750B,186.68M,2.141B,8.904B,0.135M,2.293B,1.165B,6.636B,6.611B,5.471B,262.40M,342.24M,1.477B
DVA,2011-09,-20.86M,565.87M,1.190B,82.50M,0.725,0.71,4.930B,0,568.19M,2011-09,73.29M,135.36M,-60.85M,-60.85M,1.336B,393.54M,4.417B,318.71M,298.26M,258.66M,94.20M,1.758B,182.64M,1.999B,8.707B,0.135M,2.370B,1.206B,6.624B,6.337B,5.418B,249.48M,298.26M,1.407B
DVA,2011-06,-11.79M,752.84M,1.163B,75.23M,0.525,0.515,4.380B,0,498.10M,2011-06,68.63M,100.02M,-59.90M,-59.90M,1.224B,456.36M,4.211B,270.62M,254.13M,187.28M,66.87M,1.661B,163.79M,1.881B,8.193B,0.135M,2.513B,1.036B,6.247B,5.679B,5.211B,227.47M,254.13M,1.412B
DVA,2011-03,-1.677M,1.029B,1.114B,74.55M,0.49,0.48,4.339B,0,448.23M,2011-03,69.64M,94.50M,-58.60M,-58.60M,1.184B,443.88M,4.242B,233.82M,227.40M,177.58M,62.96M,1.562B,151.60M,2.074B,8.323B,0.135M,2.727B,1.007B,6.186B,5.596B,5.179B,214.41M,227.40M,1.357B
