Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
DIS,2020-12,-8.141B,17.07B,11.78B,5.397B,4.303B,0.01,0.01,96.44B,68.64B,4.474B,2020-12,1.48B,17.00M,-291.00M,-291.00M,32.26B,7.201B,52.88B,259.00M,16.85B,46.00M,16.00M,16.25B,2.917B,84.07B,201.89B,54.66B,34.87B,26.55B,113.16B,167.01B,86.61B,4.215B,12.66B,14.05B
DIS,2020-09,-8.322B,17.91B,11.01B,5.711B,4.116B,-0.39,-0.39,96.86B,67.60B,3.694B,2020-09,1.583B,-710.00M,-488.00M,-488.00M,32.08B,7.288B,52.92B,-453.00M,16.80B,-580.00M,49.00M,14.71B,2.812B,83.58B,201.55B,54.50B,35.25B,26.63B,113.29B,166.30B,86.66B,4.147B,13.78B,12.71B
DIS,2020-06,-6.617B,23.12B,7.896B,10.22B,3.707B,-2.61,-2.61,96.82B,66.53B,3.883B,2020-06,1.559B,-4.721B,-415.00M,-415.00M,31.89B,7.055B,54.20B,51.00M,16.99B,-4.84B,-331.00M,11.78B,2.455B,85.87B,207.65B,54.39B,41.33B,30.92B,117.19B,166.32B,86.27B,3.832B,6.503B,12.62B
DIS,2020-03,-6.637B,14.34B,11.92B,12.68B,4.891B,0.25,0.25,102.36B,65.86B,6.091B,2020-03,1.531B,460.00M,-302.00M,-302.00M,32.15B,7.965B,42.77B,1.37B,17.91B,1.06B,525.00M,18.01B,3.388B,90.41B,206.29B,54.23B,33.27B,35.47B,111.42B,173.02B,75.94B,4.721B,0,14.53B
DIS,2019-12,-6.533B,6.833B,13.03B,10.02B,5.024B,1.17,1.16,102.98B,64.95B,7.843B,2019-12,1.571B,2.107B,-286.00M,-286.00M,31.90B,8.364B,38.06B,2.835B,19.76B,2.626B,458.00M,20.88B,3.709B,89.76B,200.95B,54.00B,27.78B,34.80B,106.18B,173.17B,71.38B,5.008B,0,17.10B
DIS,2019-09,-6.617B,5.418B,11.84B,8.857B,4.722B,0.58,0.58,103.51B,64.02B,7.274B,2019-09,1.649B,1.054B,-284.00M,-284.00M,31.60B,7.902B,38.13B,2.274B,17.76B,1.247B,341.00M,19.12B,3.699B,88.88B,193.98B,53.91B,28.12B,31.34B,100.10B,165.86B,68.75B,5.00B,0,15.48B
DIS,2019-06,-3.721B,6.728B,12.84B,21.92B,4.73B,0.98,0.97,102.92B,63.48B,7.425B,2019-06,1.516B,1.76B,-438.00M,-438.00M,31.39B,10.40B,36.31B,2.751B,17.65B,2.009B,393.00M,20.26B,3.368B,90.47B,209.48B,53.72B,31.37B,44.59B,113.12B,178.10B,68.53B,4.674B,0,15.67B
DIS,2019-03,-3.786B,10.11B,8.376B,19.16B,4.281B,3.56,3.55,102.04B,64.15B,6.546B,2019-03,1.445B,5.452B,-168.00M,-168.00M,31.02B,11.21B,37.80B,3.388B,20.50B,7.237B,1.647B,14.92B,2.33B,89.94B,214.34B,53.42B,34.28B,44.38B,110.00B,180.06B,65.63B,3.158B,0,14.59B
DIS,2018-12,-3.782B,4.455B,9.001B,3.489B,3.434B,1.87,1.86,38.04B,60.87B,6.302B,2018-12,1.357B,2.788B,-88.00M,-88.00M,29.80B,3.177B,17.18B,3.418B,10.70B,3.431B,645.00M,15.30B,2.152B,50.32B,99.94B,36.80B,17.54B,17.62B,45.55B,82.40B,27.93B,2.884B,0,10.12B
DIS,2018-09,-3.097B,4.15B,8.108B,3.79B,4.591B,1.56,1.55,38.08B,60.30B,6.198B,2018-09,1.392B,2.322B,-159.00M,-159.00M,29.54B,3.109B,17.08B,3.083B,9.479B,3.202B,783.00M,14.31B,2.321B,48.77B,98.60B,36.78B,16.82B,17.86B,45.77B,81.77B,27.91B,3.115B,0,9.334B
