Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Research and Development Expense,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
KLAC,2020-12,-72.70M,2.297B,669.73M,51.22M,1.012B,2.96,2.94,3.335B,1.489B,981.14M,2020-12,1.421B,457.25M,-38.88M,-38.88M,697.62M,734.80M,3.516B,570.16M,571.68M,527.40M,70.42M,229.06M,1.651B,181.91M,2.935B,9.815B,2.104B,5.223B,2.020B,6.864B,4.592B,4.844B,410.97M,378.59M,1.314B
KLAC,2020-09,-79.45M,2.043B,620.56M,29.42M,848.85M,2.71,2.69,3.386B,1.436B,918.06M,2020-09,1.394B,420.57M,-39.39M,-39.39M,660.61M,741.83M,3.490B,526.39M,524.30M,483.81M,63.66M,219.04M,1.539B,172.63M,2.747B,9.320B,2.073B,4.755B,1.749B,6.558B,4.565B,4.809B,391.67M,329.78M,1.127B
KLAC,2020-06,-79.77M,1.980B,621.54M,28.99M,899.79M,2.65,2.63,3.437B,1.375B,838.05M,2020-06,1.311B,411.25M,-18.58M,-18.58M,620.61M,757.21M,3.541B,453.16M,519.62M,405.07M,-5.246M,217.10M,1.460B,167.79M,2.665B,9.280B,0.155M,4.724B,1.700B,6.599B,4.556B,4.899B,384.89M,299.92M,1.207B
KLAC,2020-03,-88.29M,1.635B,590.16M,28.52M,864.06M,0.5,0.5,3.481B,1.333B,833.81M,2020-03,1.264B,78.45M,-39.23M,-39.23M,595.85M,747.60M,3.511B,432.61M,473.68M,115.20M,37.19M,215.43M,1.424B,185.76M,2.307B,8.846B,2.019B,4.318B,1.653B,6.521B,4.527B,4.867B,401.19M,274.84M,1.211B
KLAC,2019-12,-66.76M,1.678B,633.62M,29.94M,832.93M,2.42,2.4,3.792B,1.386B,875.84M,2019-12,1.251B,380.56M,-40.47M,-40.47M,593.65M,780.90M,3.472B,462.83M,528.97M,424.93M,44.62M,220.75M,1.509B,192.25M,2.670B,9.251B,2.018B,4.377B,1.718B,6.563B,4.873B,4.845B,413.00M,337.42M,1.277B
KLAC,2019-09,-71.86M,1.752B,604.24M,278.86M,837.38M,2.18,2.16,3.813B,1.346B,809.17M,2019-09,1.254B,346.52M,-40.35M,-40.35M,581.18M,789.17M,3.250B,410.25M,515.43M,371.52M,25.12M,210.58M,1.413B,188.34M,2.661B,9.229B,2.000B,4.356B,1.943B,6.550B,4.874B,4.606B,398.92M,307.53M,1.165B
KLAC,2019-06,-73.03M,1.739B,592.78M,250.00M,831.62M,1.36,1.35,3.773B,1.194B,665.65M,2019-06,1.262B,217.84M,-0.15M,-0.15M,448.80M,801.06M,3.173B,268.90M,460.40M,231.31M,13.98M,206.71M,1.258B,190.04M,2.659B,9.009B,0.159M,4.315B,1.768B,6.331B,4.693B,4.562B,396.75M,225.77M,1.084B
KLAC,2019-03,-68.91M,1.897B,486.94M,250.00M,763.60M,1.23,1.23,3.867B,1.149B,610.37M,2019-03,1.317B,192.73M,-31.19M,-31.19M,411.85M,852.91M,3.173B,243.30M,440.83M,221.39M,28.74M,184.89M,1.097B,182.18M,2.849B,9.188B,1.990B,4.443B,1.701B,6.302B,4.745B,4.601B,367.07M,213.36M,1.050B
KLAC,2018-12,-70.45M,2.694B,408.26M,250.00M,691.56M,2.43,2.42,384.30M,1.023B,711.64M,2018-12,1.006B,369.10M,-26.54M,-26.54M,306.35M,90.47M,1.988B,433.27M,310.90M,415.96M,46.86M,165.90M,1.120B,112.46M,1.598B,5.605B,619.26M,4.486B,1.483B,4.008B,1.120B,2.525B,278.36M,185.64M,681.40M
KLAC,2018-09,-56.17M,2.780B,381.39M,0,706.32M,2.55,2.54,385.56M,994.84M,711.87M,2018-09,993.53M,395.94M,-26.36M,-26.36M,291.23M,80.94M,2.238B,443.90M,360.73M,427.57M,31.62M,153.53M,1.093B,114.44M,1.567B,5.645B,596.17M,4.521B,1.311B,4.078B,1.124B,2.767B,267.97M,224.75M,617.58M
KLAC,2018-06,-53.93M,2.880B,377.57M,250.00M,664.78M,2.24,2.22,374.03M,984.67M,692.44M,2018-06,931.84M,348.77M,8.56M,8.56M,286.31M,73.19M,2.237B,424.16M,375.72M,406.49M,57.72M,151.90M,1.070B,116.37M,1.621B,5.639B,0.156M,4.549B,1.214B,4.018B,1.090B,2.804B,268.28M,192.64M,651.68M
