Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
MO,2020-12,-4.341B,4.945B,1.909B,1.50B,1.035,1.03,17.79B,5.15B,3.146B,2020-12,1.966B,1.924B,-316.00M,-316.00M,2.012B,4.532B,27.97B,2.577B,7.563B,2.541B,619.00M,5.055B,569.00M,2.839B,47.41B,935.00M,7.117B,9.063B,44.49B,40.30B,35.43B,569.00M,1.982B,137.00M
MO,2020-09,-3.781B,4.123B,1.961B,1.50B,-0.51,-0.51,17.81B,5.173B,3.717B,2020-09,1.862B,-952.00M,-310.00M,-310.00M,2.009B,4.724B,27.76B,3.16B,6.79B,-324.00M,632.00M,5.678B,557.00M,3.139B,46.65B,935.00M,6.399B,8.29B,43.42B,40.25B,35.13B,557.00M,1.95B,151.00M
MO,2020-06,-3.774B,4.826B,1.775B,1.50B,1.04,1.04,17.83B,5.137B,3.287B,2020-06,1.914B,1.943B,-308.00M,-308.00M,2.002B,4.847B,27.54B,2.796B,7.90B,2.565B,627.00M,5.062B,491.00M,5.688B,50.20B,935.00M,7.004B,9.40B,44.41B,43.20B,35.01B,491.00M,4.229B,140.00M
MO,2020-03,-2.533B,5.616B,2.173B,3.00B,0.83,0.83,17.84B,5.103B,2.873B,2020-03,2.006B,1.552B,-275.00M,-275.00M,1.997B,5.191B,26.97B,2.336B,8.154B,2.108B,558.00M,5.046B,537.00M,6.543B,52.62B,935.00M,7.935B,11.15B,45.98B,44.68B,34.83B,537.00M,2.236B,147.00M
MO,2019-12,-2.864B,2.117B,1.718B,1.00B,-0.9736,-1,17.86B,5.074B,3.084B,2019-12,2.293B,-1.809B,-291.00M,-291.00M,1.999B,5.083B,27.04B,2.512B,7.174B,-1.223B,591.00M,4.802B,572.00M,6.222B,49.27B,935.00M,4.824B,8.174B,42.95B,44.45B,34.78B,572.00M,1.89B,152.00M
MO,2019-09,-2.402B,1.604B,1.915B,1.00B,-1.39,-1.39,17.95B,5.009B,3.497B,2019-09,2.188B,-2.60B,-293.00M,-293.00M,1.962B,5.24B,26.90B,2.945B,6.662B,-2.128B,474.00M,5.412B,552.00M,10.54B,52.91B,935.00M,4.291B,7.662B,42.28B,48.62B,34.61B,552.00M,1.819B,180.00M
MO,2019-06,-2.646B,1.796B,1.874B,2.144B,1.07,1.07,17.53B,4.933B,3.319B,2019-06,2.235B,1.996B,-312.00M,-312.00M,1.917B,5.378B,27.10B,2.75B,5.808B,2.601B,604.00M,5.193B,569.00M,14.46B,57.50B,935.00M,4.483B,7.952B,43.04B,53.02B,35.08B,569.00M,1.722B,242.00M
MO,2019-03,-2.717B,3.352B,1.578B,2.144B,0.6,0.6,17.52B,4.917B,2.811B,2019-03,2.356B,1.12B,-384.00M,-384.00M,1.922B,5.353B,27.02B,2.278B,7.975B,1.516B,395.00M,4.389B,533.00M,14.08B,59.23B,935.00M,6.262B,10.12B,45.15B,52.97B,35.03B,533.00M,1.706B,161.00M
MO,2018-12,-2.547B,1.333B,1.864B,13.85B,0.67,0.66,17.48B,4.95B,2.922B,2018-12,2.331B,1.25B,-162.00M,-162.00M,1.938B,4.993B,11.90B,2.125B,7.345B,1.71B,459.00M,4.786B,797.00M,14.79B,55.46B,935.00M,4.299B,21.19B,40.67B,51.16B,19.48B,797.00M,1.902B,309.00M
MO,2018-09,-2.034B,2.393B,2.037B,2.007B,1.03,1.03,17.69B,4.861B,3.255B,2018-09,2.077B,1.943B,-159.00M,-159.00M,1.891B,5.427B,11.90B,2.555B,6.639B,2.608B,664.00M,5.292B,700.00M,15.49B,43.95B,935.00M,5.165B,8.646B,28.46B,38.79B,19.81B,700.00M,1.797B,271.00M
