Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
AON,2018-06,-3.524B,660.00M,1.494B,799.00M,332.00M,0.2,0.19,9.654B,1.733B,1.067B,2018-06,48.00M,-68.00M,-68.00M,575.00M,354.00M,5.811B,-16.00M,1.472B,-87.00M,-144.00M,2.561B,754.00M,4.545B,27.22B,2.00M,14.86B,13.84B,22.60B,12.36B,8.756B,1.083B,1.472B,3.174B
AON,2018-03,-3.191B,715.00M,1.616B,403.00M,329.00M,2.39,2.37,10.21B,1.746B,1.474B,2018-03,594.00M,-66.00M,-66.00M,578.00M,299.00M,5.853B,799.00M,1.709B,718.00M,114.00M,3.09B,526.00M,5.301B,27.85B,2.00M,15.12B,13.66B,22.46B,12.73B,8.804B,675.00M,1.709B,3.177B
AON,2017-12,-3.496B,1.285B,1.64B,299.00M,311.00M,-0.08,-0.08,10.09B,0,1.269B,2017-12,-19.00M,-64.00M,-64.00M,564.00M,176.00M,5.82B,601.00M,2.10B,406.00M,389.00M,2.909B,529.00M,4.583B,26.09B,2.00M,13.68B,12.76B,21.44B,12.41B,8.685B,668.00M,2.10B,2.62B
AON,2017-09,-3.412B,2.389B,1.428B,305.00M,331.00M,0.72,0.72,9.229B,0,912.00M,2017-09,185.00M,-60.00M,-60.00M,545.00M,128.00M,5.807B,256.00M,2.125B,200.00M,4.00M,2.34B,515.00M,5.175B,25.92B,3.00M,14.27B,12.47B,20.68B,11.66B,8.203B,656.00M,2.125B,2.40B
AON,2017-06,-3.677B,3.43B,1.466B,292.00M,377.00M,2.93,2.93,9.147B,0,902.00M,2017-06,769.00M,-63.00M,-63.00M,556.00M,130.00M,5.771B,-127.00M,2.677B,-186.00M,-143.00M,2.368B,515.00M,5.487B,27.19B,3.00M,15.60B,13.38B,21.64B,11.59B,8.261B,1.029B,2.677B,2.421B
AON,2017-03,-3.75B,633.00M,1.469B,667.00M,338.00M,1.1,1.09,9.43B,0,912.00M,2017-03,291.00M,-68.00M,-68.00M,536.00M,161.00M,5.745B,335.00M,1.389B,265.00M,0,2.381B,480.00M,5.754B,26.98B,3.00M,15.39B,12.97B,21.16B,11.59B,8.186B,577.00M,1.389B,2.25B
AON,2016-12,-3.912B,716.00M,1.473B,336.00M,199.00M,1.89,1.87,9.30B,0,1.177B,2016-12,452.00M,-67.00M,-67.00M,550.00M,150.00M,6.005B,636.00M,1.681B,405.00M,21.00M,2.65B,457.00M,5.475B,26.62B,3.00M,13.15B,12.50B,21.08B,13.47B,8.588B,541.00M,1.681B,2.206B
AON,2016-09,-3.793B,946.00M,1.30B,250.00M,413.00M,1.19,1.18,10.49B,0,901.00M,2016-09,319.00M,-69.00M,-69.00M,738.00M,188.00M,6.079B,368.00M,1.551B,309.00M,25.00M,2.201B,452.00M,5.434B,25.25B,3.00M,12.47B,11.37B,19.76B,12.78B,8.392B,533.00M,1.551B,2.56B
AON,2016-06,-3.722B,689.00M,1.396B,251.00M,433.00M,1.12,1.11,10.58B,0,886.00M,2016-06,300.00M,-70.00M,-70.00M,751.00M,190.00M,6.079B,387.00M,1.44B,316.00M,43.00M,2.282B,420.00M,5.499B,26.69B,3.00M,13.80B,12.70B,21.13B,12.89B,8.435B,499.00M,1.44B,2.662B
AON,2016-03,-3.71B,1.052B,1.345B,695.00M,439.00M,1.2,1.19,10.52B,0,931.00M,2016-03,325.00M,-67.00M,-67.00M,766.00M,342.00M,6.07B,420.00M,1.481B,371.00M,59.00M,2.276B,436.00M,5.281B,26.81B,3.00M,14.04B,12.79B,21.47B,12.77B,8.673B,511.00M,1.481B,2.713B
AON,2015-12,-3.423B,740.00M,625.00M,562.00M,394.00M,2.12,2.09,10.63B,2.381B,461.00M,2015-12,584.00M,-64.00M,-64.00M,765.00M,196.00M,5.304B,456.00M,1.866B,441.00M,20.00M,1.086B,-332.00M,6.002B,26.88B,3.00M,13.56B,13.08B,20.82B,13.32B,7.739B,5.00M,1.866B,2.658B
AON,2015-09,-3.453B,783.00M,1.644B,1.327B,402.00M,1.05,1.04,10.83B,2.311B,1.098B,2015-09,295.00M,-69.00M,-69.00M,785.00M,486.00M,4.953B,413.00M,1.455B,352.00M,49.00M,2.742B,685.00M,5.883B,27.21B,3.00M,13.92B,13.54B,21.26B,13.29B,7.723B,685.00M,1.455B,2.697B
AON,2015-06,-3.236B,851.00M,1.653B,1.237B,427.00M,0.63,0.62,11.01B,2.289B,1.152B,2015-06,178.00M,-64.00M,-64.00M,782.00M,509.00M,4.991B,277.00M,1.392B,214.00M,26.00M,2.805B,875.00M,6.398B,29.20B,3.00M,15.66B,14.84B,22.75B,13.55B,7.908B,875.00M,1.392B,2.904B
AON,2015-03,-3.427B,721.00M,1.683B,966.00M,412.00M,1.15,1.14,10.96B,0,1.164B,2015-03,328.00M,-62.00M,-62.00M,754.00M,493.00M,4.882B,441.00M,1.48B,421.00M,80.00M,2.847B,723.00M,6.365B,28.39B,3.00M,15.00B,14.12B,21.96B,13.39B,7.842B,723.00M,1.48B,2.89B
AON,2014-12,-3.134B,768.00M,1.848B,783.00M,410.00M,1.6,1.56,11.38B,0,1.451B,2014-12,459.00M,-64.00M,-64.00M,765.00M,480.00M,4.983B,635.00M,1.869B,581.00M,114.00M,3.299B,816.00M,6.571B,29.77B,3.00M,15.82B,15.01B,23.14B,13.95B,8.127B,816.00M,1.869B,2.914B
AON,2014-09,-2.518B,599.00M,1.707B,660.00M,476.00M,1.06,1.04,11.64B,0,1.173B,2014-09,309.00M,-62.00M,-62.00M,760.00M,705.00M,5.031B,417.00M,1.624B,390.00M,75.00M,2.88B,756.00M,7.215B,28.83B,3.00M,14.76B,13.86B,21.56B,14.07B,7.699B,756.00M,1.624B,2.888B
AON,2014-06,-2.218B,726.00M,1.708B,799.00M,535.00M,1.02,1.01,11.57B,0,1.211B,2014-06,304.00M,-63.00M,-63.00M,787.00M,551.00M,5.346B,445.00M,1.613B,380.00M,67.00M,2.919B,766.00M,7.70B,31.78B,3.00M,17.71B,16.04B,24.02B,14.06B,7.977B,766.00M,1.613B,3.016B
AON,2014-03,-2.32B,678.00M,1.751B,1.077B,566.00M,1.07,1.06,11.53B,0,1.196B,2014-03,325.00M,-56.00M,-56.00M,785.00M,493.00M,3.87B,469.00M,1.639B,414.00M,78.00M,2.947B,727.00M,7.946B,30.08B,3.00M,16.17B,15.58B,22.07B,13.90B,6.49B,727.00M,1.639B,3.01B
AON,2013-12,-2.374B,1.00B,1.842B,703.00M,475.00M,1.16,1.14,11.58B,0,1.367B,2013-12,355.00M,-54.00M,-54.00M,791.00M,554.00M,3.89B,515.00M,2.115B,475.00M,115.00M,3.209B,852.00M,8.145B,30.25B,3.00M,16.33B,15.41B,22.06B,13.92B,6.645B,852.00M,2.115B,3.10B
AON,2013-09,-2.636B,726.00M,1.666B,1.206B,0,0.83,0.82,11.62B,0,1.128B,2013-09,256.00M,-50.00M,-50.00M,803.00M,0,3.352B,364.00M,1.523B,353.00M,89.00M,2.794B,764.00M,7.534B,29.30B,3.00M,15.57B,15.19B,21.72B,13.73B,6.524B,764.00M,1.523B,2.666B
AON,2013-06,-2.809B,573.00M,1.712B,427.00M,435.00M,0.77,0.76,11.53B,2.189B,1.185B,2013-06,241.00M,-46.00M,-46.00M,808.00M,456.00M,4.012B,382.00M,1.423B,342.00M,90.00M,2.897B,803.00M,7.559B,30.06B,3.00M,16.39B,15.20B,22.44B,13.67B,7.249B,803.00M,1.423B,2.838B
AON,2013-03,-2.775B,760.00M,1.725B,802.00M,0,0.82,0.82,11.63B,1.971B,1.19B,2013-03,261.00M,-51.00M,-51.00M,816.00M,301.00M,3.77B,410.00M,1.44B,368.00M,96.00M,2.915B,780.00M,7.579B,30.03B,3.00M,16.26B,15.26B,22.40B,13.77B,7.135B,780.00M,1.44B,2.884B
AON,2012-12,-2.61B,637.00M,1.789B,452.00M,0,0.95,0.93,11.92B,0,1.326B,2012-12,305.00M,-51.00M,-51.00M,820.00M,0,3.928B,461.00M,2.008B,409.00M,103.00M,3.115B,865.00M,7.762B,30.49B,3.00M,16.38B,15.35B,22.68B,14.10B,7.331B,865.00M,2.008B,3.17B
AON,2012-09,-2.25B,1.008B,1.62B,291.00M,0,0.62,0.62,11.90B,0,1.117B,2012-09,204.00M,-56.00M,-56.00M,814.00M,0,4.111B,339.00M,1.519B,274.00M,64.00M,2.737B,778.00M,8.305B,29.51B,3.00M,15.70B,13.95B,21.15B,13.81B,7.194B,778.00M,1.832B,2.959B
AON,2012-06,-2.432B,802.00M,1.639B,392.00M,0,0.74,0.73,11.82B,0,1.182B,2012-06,246.00M,-55.00M,-55.00M,797.00M,0,4.098B,394.00M,1.339B,351.00M,96.00M,2.821B,788.00M,8.152B,30.81B,3.00M,17.06B,15.20B,22.60B,13.75B,7.397B,788.00M,0,3.075B
AON,2012-03,-2.239B,833.00M,1.661B,286.00M,0,0.72,0.71,12.10B,0,1.18B,2012-03,238.00M,-56.00M,-56.00M,808.00M,0,4.168B,402.00M,1.432B,346.00M,97.00M,2.841B,778.00M,8.358B,30.27B,386.00M,16.21B,14.25B,21.86B,14.06B,7.603B,778.00M,0,3.164B
AON,2011-12,-2.37B,1.057B,6.567B,337.00M,0,0.84,0.82,12.05B,0,-3.573B,2011-12,277.00M,-55.00M,-55.00M,783.00M,0,4.155B,430.00M,1.832B,388.00M,104.00M,2.994B,-4.003B,8.078B,29.55B,386.00M,15.50B,13.76B,21.43B,14.05B,7.672B,-4.003B,0,3.183B
AON,2011-09,-1.90B,902.00M,0,163.00M,0,0.59,0.59,12.20B,0,2.723B,2011-09,198.00M,-56.00M,-56.00M,773.00M,0,4.415B,328.00M,1.611B,292.00M,84.00M,2.723B,2.395B,8.233B,28.74B,386.00M,14.50B,12.76B,20.47B,14.24B,7.701B,2.395B,0,2.745B
AON,2011-06,-1.698B,815.00M,0,52.00M,0,0.76,0.75,12.46B,0,2.811B,2011-06,258.00M,-59.00M,-59.00M,798.00M,0,4.479B,440.00M,1.557B,352.00M,87.00M,2.811B,2.371B,8.398B,30.50B,386.00M,15.93B,13.99B,22.03B,14.56B,8.044B,2.371B,0,2.785B
AON,2011-03,-1.714B,1.271B,0,502.00M,0,0.72,0.71,12.44B,0,2.759B,2011-03,246.00M,-57.00M,-57.00M,791.00M,0,4.409B,398.00M,1.544B,356.00M,103.00M,2.759B,2.361B,8.423B,29.80B,386.00M,15.21B,13.26B,21.32B,14.59B,8.056B,2.361B,0,2.65B
