Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Research and Development Expense,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
VRTX,2020-12,-68.48M,6.659B,203.10M,42.43M,191.52M,2.32,2.3,1.402B,2.075B,1.425B,2020-12,280.78M,604.19M,-13.97M,-13.97M,1.284B,85.08M,889.50M,746.29M,1.560B,888.62M,284.43M,466.58M,1.628B,211.84M,8.687B,11.75B,2.599M,8.133B,1.878B,3.065B,3.618B,1.187B,678.43M,424.72M,885.35M
VRTX,2020-09,-40.98M,6.151B,186.18M,38.79M,62.33M,2.56,2.53,1.402B,1.526B,1.352B,2020-09,245.46M,667.43M,-10.76M,-10.76M,920.91M,84.31M,546.51M,674.04M,1.811B,745.87M,78.44M,493.50M,1.538B,184.55M,8.133B,11.30B,2.601M,7.458B,2.004B,3.168B,3.843B,1.164B,678.05M,107.79M,791.92M
VRTX,2020-06,-14.12M,5.451B,184.52M,5.271M,24.87M,3.22,3.18,1.402B,794.44M,1.340B,2020-06,219.22M,837.27M,-9.628M,-9.628M,728.36M,83.47M,522.07M,727.23M,1.647B,824.77M,-12.50M,420.93M,1.524B,191.80M,7.519B,10.22B,2.601M,6.694B,1.799B,2.697B,3.522B,898.48M,612.73M,101.45M,791.77M
VRTX,2020-03,13.38M,4.190B,162.50M,11.51M,0,2.32,2.29,1.402B,789.16M,1.353B,2020-03,187.09M,602.75M,-1.56M,-1.56M,736.30M,82.57M,532.95M,721.82M,1.359B,657.53M,54.78M,448.53M,1.515B,182.26M,6.462B,8.893B,2.591M,5.446B,1.539B,2.432B,3.447B,892.80M,630.79M,100.70M,845.27M
VRTX,2019-12,-1.973M,3.808B,185.01M,0,0,2.26,2.23,1.402B,803.13M,1.228B,2019-12,167.50M,583.23M,-1.89M,-1.89M,833.28M,91.02M,622.87M,552.96M,1.205B,676.95M,93.72M,480.01M,1.413B,195.28M,6.085B,8.318B,2.589M,4.823B,1.335B,2.233B,3.496B,898.39M,675.29M,258.48M,633.52M
VRTX,2019-09,18.85M,3.996B,131.91M,0,0,0.22,0.22,447.52M,1.263B,817.91M,2019-09,162.31M,57.52M,3.08M,3.08M,794.44M,0,604.54M,102.29M,1.266B,70.67M,13.15M,555.95M,949.83M,159.67M,5.253B,7.515B,2.571M,4.777B,1.389B,2.261B,2.737B,872.26M,715.62M,92.53M,443.32M
VRTX,2019-06,-3.201M,3.951B,135.74M,0,0,1.04,1.03,50.38M,0,805.55M,2019-06,143.02M,267.43M,3.239M,3.239M,789.16M,0,611.96M,269.96M,1.146B,327.14M,59.71M,379.09M,941.29M,156.50M,5.070B,7.033B,2.565M,4.711B,1.259B,1.964B,2.323B,704.29M,535.59M,77.04M,464.90M
VRTX,2019-03,6.00M,3.478B,95.09M,0,0,1.05,1.03,50.38M,0,763.34M,2019-03,136.70M,268.63M,0.747M,0.747M,803.13M,0,623.86M,276.81M,997.71M,320.16M,51.53M,339.49M,858.44M,147.04M,4.723B,6.543B,2.561M,4.183B,1.106B,1.820B,2.360B,713.33M,486.54M,82.26M,438.30M
VRTX,2018-12,0.659M,3.168B,122.29M,0,0,6.08,5.97,50.38M,0,747.82M,2018-12,124.36M,1.551B,-4.773M,-4.773M,812.00M,0,581.55M,156.73M,1.070B,32.50M,-1.493B,437.88M,870.11M,153.21M,4.435B,6.246B,2.546M,3.843B,1.120B,1.811B,2.403B,690.40M,591.09M,255.38M,409.69M
VRTX,2018-09,0.307M,3.056B,111.26M,0,0,0.51,0.5,79.38M,0,673.28M,2018-09,124.15M,128.75M,-8.143M,-8.143M,808.35M,0,576.53M,205.48M,920.64M,136.51M,8.055M,330.51M,784.54M,137.30M,2.906B,4.621B,2.551M,3.687B,992.51M,1.686B,934.23M,693.85M,467.80M,92.15M,379.76M
VRTX,2018-06,-4.605M,2.768B,104.38M,15.06M,203.28M,0.82,0.8,79.38M,1.222B,647.78M,2018-06,115.02M,207.36M,-10.11M,-10.11M,815.93M,9.335M,577.68M,172.94M,852.61M,216.59M,10.34M,337.53M,752.16M,137.30M,2.686B,4.335B,2.542M,3.407B,927.30M,1.621B,927.96M,693.20M,474.84M,83.03M,393.44M
VRTX,2018-03,-39.74M,2.477B,71.61M,16.92M,154.96M,0.83,0.81,79.38M,1.086B,569.19M,2018-03,117.35M,210.26M,-11.10M,-11.10M,800.67M,89.17M,578.21M,128.82M,753.74M,214.64M,-12.66M,310.55M,640.80M,129.81M,2.401B,3.953B,2.541M,3.041B,827.31M,1.522B,911.86M,694.84M,440.36M,74.06M,327.29M
VRTX,2017-12,-11.57M,2.089B,84.05M,22.53M,110.83M,0.4,0.39,79.38M,0,567.58M,2017-12,111.83M,100.68M,-12.55M,-12.55M,789.44M,84.77M,583.90M,126.12M,750.36M,112.44M,10.26M,306.66M,651.63M,134.79M,2.029B,3.546B,2.512M,2.649B,807.26M,1.504B,897.05M,696.45M,441.46M,147.04M,385.99M
