Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
ULTA,2021-01,0.056M,1.046B,1.428B,253.42M,274.38M,3.04,3.03,13.34M,4.072B,771.03M,2021-01,1.168B,171.49M,-0.463M,-0.463M,2.500B,65.36M,1.643B,229.84M,815.92M,223.81M,52.32M,2.199B,538.97M,2.000B,5.090B,0.569M,2.515B,1.344B,3.090B,2.575B,1.747B,541.19M,556.37M,193.11M
ULTA,2020-10,-0.086M,560.90M,1.007B,252.17M,224.86M,1.33,1.32,13.57M,2.552B,545.52M,2020-10,1.439B,74.80M,-1.383M,-1.383M,2.552B,89.11M,1.662B,124.90M,753.31M,99.89M,25.10M,1.552B,416.38M,1.854B,4.871B,0.57M,2.245B,1.230B,3.017B,2.626B,1.786B,420.62M,485.00M,136.27M
ULTA,2020-07,0.03M,1.157B,899.00M,245.02M,216.54M,0.14,0.14,13.80M,2.626B,329.01M,2020-07,1.369B,8.052M,-2.617M,-2.617M,2.626B,94.27M,2.519B,53.51M,599.76M,10.14M,2.086M,1.228B,271.59M,1.771B,5.497B,0.57M,2.799B,1.061B,3.726B,2.698B,2.665B,275.49M,398.01M,127.99M
ULTA,2020-04,-0.075M,1.154B,869.60M,240.50M,216.33M,-1.39,-1.39,14.03M,2.732B,303.60M,2020-04,1.341B,-78.51M,-1.272M,-1.272M,2.732B,95.28M,2.548B,-81.94M,639.35M,-102.76M,-24.25M,1.173B,380.91M,1.754B,5.531B,0.57M,2.729B,1.096B,3.777B,2.802B,2.680B,385.55M,466.04M,88.69M
ULTA,2020-01,0,502.32M,1.499B,239.63M,237.54M,3.91,3.89,14.26M,4.103B,806.88M,2020-01,1.294B,222.72M,0.439M,0.439M,2.743B,89.37M,1.699B,287.76M,660.10M,288.20M,65.48M,2.306B,515.54M,1.902B,4.864B,0.573M,2.055B,1.137B,2.962B,2.809B,1.825B,519.13M,453.06M,139.34M
ULTA,2019-10,0,208.84M,1.059B,222.63M,190.19M,2.25,2.25,14.49M,2.763B,623.43M,2019-10,1.617B,129.75M,0.90M,0.90M,2.763B,83.86M,1.707B,167.78M,844.10M,168.68M,38.93M,1.683B,449.20M,1.847B,4.929B,0.58M,2.097B,1.257B,3.082B,2.831B,1.825B,455.65M,594.99M,112.89M
ULTA,2019-07,0,327.40M,1.061B,208.26M,182.35M,2.77,2.76,14.72M,2.720B,605.90M,2019-07,1.316B,161.26M,1.671M,1.671M,2.720B,86.60M,1.684B,208.02M,674.32M,209.69M,48.43M,1.667B,392.84M,1.839B,4.710B,0.585M,1.921B,1.065B,2.871B,2.790B,1.806B,397.88M,450.12M,107.26M
ULTA,2019-04,0,521.83M,1.098B,211.43M,182.99M,3.28,3.26,14.96M,2.685B,644.85M,2019-04,1.250B,192.22M,2.046M,2.046M,2.685B,90.38M,1.654B,237.54M,651.18M,239.59M,47.36M,1.743B,403.13M,1.942B,4.766B,0.593M,2.019B,1.046B,2.825B,2.747B,1.779B,407.31M,424.02M,110.05M
ULTA,2019-01,0,409.25M,1.384B,0,199.05M,3.62,3.59,15.19M,2.375B,740.86M,2019-01,1.214B,214.67M,1.275M,1.275M,1.226B,518.84M,0,281.21M,624.68M,282.48M,67.81M,2.125B,457.24M,1.820B,3.191B,0.592M,1.915B,823.74M,1.371B,1.276B,547.22M,459.65M,436.10M,136.17M
ULTA,2018-10,0,296.94M,987.73M,0,0,2.2,2.18,16.07M,0,572.28M,2018-10,1.485B,131.17M,1.318M,1.318M,1.258B,482.10M,0,169.21M,984.08M,170.53M,39.36M,1.560B,395.45M,1.836B,3.333B,0.601M,2.026B,984.08M,1.497B,1.307B,512.87M,403.06M,574.48M,102.35M
ULTA,2018-07,0,386.11M,952.76M,0,113.14M,2.47,2.46,0,2.149B,535.46M,2018-07,1.220B,148.32M,1.143M,1.143M,1.213B,472.16M,0,193.82M,758.76M,194.96M,46.64M,1.488B,337.14M,1.812B,3.073B,0.605M,1.830B,758.76M,1.261B,1.243B,502.12M,341.65M,409.85M,103.67M
ULTA,2018-04,0,469.08M,982.95M,0,0,2.71,2.7,0,1.803B,560.71M,2018-04,1.137B,164.40M,1.325M,1.325M,1.191B,464.78M,0,209.84M,745.09M,211.17M,46.77M,1.544B,345.62M,1.783B,3.022B,0.61M,1.803B,745.09M,1.239B,1.220B,493.72M,350.87M,424.67M,100.27M
ULTA,2018-01,0,397.44M,1.279B,0,0,3.42,3.4,0,0,658.35M,2018-01,1.096B,208.17M,0.359M,0.359M,1.189B,467.32M,0,254.42M,529.03M,254.78M,46.60M,1.938B,399.63M,1.774B,2.909B,0.614M,1.694B,642.17M,1.134B,1.215B,492.30M,403.93M,368.16M,99.72M
ULTA,2017-10,0,106.79M,849.05M,0,0,1.71,1.7,0,0,493.13M,2017-10,1.350B,104.64M,0.316M,0.316M,1.173B,479.12M,0,162.67M,714.71M,162.98M,58.34M,1.342B,320.73M,1.616B,2.835B,0.617M,1.646B,714.71M,1.219B,1.189B,504.11M,330.46M,448.28M,82.93M
ULTA,2017-07,0,272.86M,820.53M,0,0,1.84,1.83,0,0,469.33M,2017-07,1.145B,114.19M,0.555M,0.555M,1.095B,472.85M,0,179.80M,570.28M,180.36M,66.16M,1.290B,283.43M,1.635B,2.702B,0.623M,1.592B,570.28M,1.067B,1.110B,496.59M,289.53M,313.48M,67.59M
ULTA,2017-04,0,471.72M,838.87M,0,0,2.06,2.05,0,0,476.01M,2017-04,1.048B,128.22M,0.338M,0.338M,1.021B,459.24M,0,188.40M,584.25M,188.74M,60.52M,1.315B,283.44M,1.642B,2.708B,0.627M,1.673B,584.25M,1.066B,1.035B,481.69M,287.60M,373.87M,62.94M
ULTA,2017-01,0,415.01M,1.036B,0,0,2.25,2.24,0,0,544.91M,2017-01,943.98M,140.22M,0.116M,0.116M,1.004B,452.69M,0,224.23M,529.34M,224.35M,84.13M,1.581B,316.27M,1.550B,2.552B,0.627M,1.536B,529.34M,1.002B,1.016B,472.32M,320.68M,293.37M,88.63M
ULTA,2016-10,0,243.11M,704.18M,0,0,1.4,1.4,0,0,427.05M,2016-10,1.137B,87.56M,0.211M,0.211M,1.002B,424.34M,0,139.66M,654.64M,139.87M,52.31M,1.131B,280.46M,1.452B,2.551B,0.629M,1.538B,654.64M,1.099B,1.013B,444.48M,287.39M,425.07M,65.71M
ULTA,2016-07,0,304.08M,684.38M,0,0,1.44,1.43,0,0,384.84M,2016-07,930.20M,90.00M,0.248M,0.248M,919.60M,403.92M,0,143.77M,492.24M,144.02M,54.01M,1.069B,236.38M,1.392B,2.306B,0.63M,1.376B,492.24M,913.85M,929.71M,421.61M,241.07M,286.33M,56.00M
ULTA,2016-04,0,369.25M,683.29M,0,0,1.46,1.45,0,0,390.43M,2016-04,843.49M,91.98M,0.315M,0.315M,870.84M,390.10M,0,147.16M,495.73M,147.48M,55.50M,1.074B,240.72M,1.320B,2.219B,0.632M,1.338B,495.73M,899.26M,880.53M,403.53M,243.27M,316.43M,54.11M
ULTA,2016-01,0,475.84M,829.26M,0,0,1.69,1.69,0,1.502B,439.04M,2016-01,761.79M,107.82M,0.273M,0.273M,847.60M,381.32M,0,169.49M,396.23M,169.76M,61.94M,1.268B,268.17M,1.443B,2.231B,0.641M,1.375B,396.23M,788.03M,855.74M,391.80M,269.55M,229.36M,64.99M
ULTA,2015-10,0,359.76M,575.06M,0,0,1.11,1.11,0,1.243B,335.64M,2015-10,884.41M,71.07M,0.283M,0.283M,844.24M,396.96M,0,110.77M,457.98M,111.05M,39.98M,910.70M,218.76M,1.374B,2.240B,0.643M,1.388B,457.98M,865.84M,851.81M,407.86M,224.87M,291.27M,50.94M
ULTA,2015-07,0,475.42M,570.52M,0,0,1.16,1.15,0,1.023B,306.48M,2015-07,705.66M,74.17M,0.276M,0.276M,791.90M,391.10M,0,118.46M,370.21M,118.74M,44.57M,877.00M,183.94M,1.344B,2.116B,0.646M,1.316B,370.21M,772.12M,799.82M,401.91M,188.02M,215.72M,45.28M
ULTA,2015-04,0,536.22M,564.94M,0,0,1.04,1.04,0,0,303.18M,2015-04,662.94M,66.95M,0.311M,0.311M,744.66M,380.49M,0,107.58M,383.66M,107.89M,40.95M,868.12M,192.48M,1.303B,2.078B,0.647M,1.325B,383.66M,774.97M,752.75M,391.30M,195.60M,244.38M,43.56M
ULTA,2015-01,0,539.36M,697.90M,0,0,1.36,1.35,0,0,349.74M,2015-01,581.23M,87.26M,0.231M,0.231M,717.16M,368.62M,0,137.47M,359.59M,137.70M,50.43M,1.048B,210.70M,1.248B,1.983B,0.647M,1.260B,359.59M,735.66M,722.82M,376.07M,212.27M,228.01M,52.44M
ULTA,2014-10,0,395.06M,463.97M,0,0,0.92,0.91,0,0,281.76M,2014-10,709.67M,59.12M,0.254M,0.254M,686.90M,359.78M,0,94.09M,369.71M,94.34M,35.22M,745.72M,181.09M,1.186B,1.923B,0.65M,1.231B,369.71M,736.43M,692.02M,366.72M,187.67M,241.25M,49.40M
ULTA,2014-07,0,463.20M,474.89M,0,0,0.94,0.94,0,0,259.34M,2014-07,541.51M,60.79M,0.209M,0.209M,646.89M,347.19M,0,97.98M,300.14M,98.19M,37.39M,734.24M,157.77M,1.126B,1.780B,0.65M,1.128B,300.14M,653.77M,652.12M,353.63M,161.36M,173.35M,42.11M
ULTA,2014-04,0,456.71M,467.82M,0,0,0.78,0.77,0,0,245.95M,2014-04,531.43M,49.95M,0.20M,0.20M,603.93M,331.70M,0,80.88M,302.42M,81.08M,31.13M,713.77M,162.44M,1.060B,1.699B,0.649M,1.090B,302.42M,639.47M,608.74M,337.05M,165.07M,212.08M,26.72M
ULTA,2014-01,0,419.48M,574.52M,0,0,1.1,1.09,0,0,293.56M,2014-01,457.93M,70.68M,0.069M,0.069M,595.74M,328.35M,0,114.14M,266.81M,114.21M,43.52M,868.08M,177.64M,1.003B,1.603B,0.647M,1.003B,266.81M,599.63M,600.03M,332.82M,179.42M,176.42M,47.05M
