Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Research and Development Expense,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
WY,2020-12,-822.00M,495.00M,1.392B,176.00M,0,0.39,0.39,40.00M,5.786B,671.00M,2020-12,443.00M,292.00M,-144.00M,-144.00M,2.354B,935.00M,5.325B,530.00M,570.00M,311.00M,19.00M,1.00M,2.063B,114.00M,8.731B,16.31B,934.00M,1.609B,950.00M,7.58B,14.70B,6.63B,141.00M,279.00M,532.00M
WY,2020-09,-830.00M,787.00M,1.39B,30.00M,0,0.38,0.38,0,5.758B,720.00M,2020-09,411.00M,283.00M,-109.00M,-109.00M,2.335B,665.00M,5.974B,595.00M,615.00M,392.00M,109.00M,1.00M,2.11B,118.00M,8.527B,16.36B,933.00M,2.046B,832.00M,7.829B,14.31B,6.997B,125.00M,304.00M,548.00M
WY,2020-06,-860.00M,643.00M,1.283B,30.00M,0,0.1,0.1,0,5.836B,348.00M,2020-06,409.00M,72.00M,-101.00M,-101.00M,2.343B,670.00M,6.299B,238.00M,526.00M,132.00M,60.00M,2.00M,1.631B,102.00M,8.202B,16.25B,933.00M,1.651B,724.00M,8.052B,14.60B,7.328B,110.00M,240.00M,468.00M
WY,2020-03,-901.00M,1.458B,1.382B,1.159B,0,0.2,0.2,0,5.802B,346.00M,2020-03,480.00M,150.00M,-84.00M,-84.00M,2.342B,679.00M,6.299B,244.00M,514.00M,147.00M,-3.00M,1.00M,1.728B,96.00M,8.082B,17.23B,933.00M,2.493B,1.816B,9.146B,14.74B,7.33B,102.00M,273.00M,414.00M
WY,2019-12,-904.00M,139.00M,1.301B,263.00M,0,-0.02,-0.02,0,5.857B,247.00M,2019-12,416.00M,-14.00M,-81.00M,-81.00M,2.38B,699.00M,6.147B,53.00M,555.00M,-13.00M,1.00M,2.00M,1.548B,116.00M,8.177B,16.41B,932.00M,1.611B,1.006B,8.229B,14.80B,7.223B,194.00M,270.00M,407.00M
WY,2019-09,-736.00M,153.00M,1.399B,474.00M,0,0.13,0.13,0,5.802B,272.00M,2019-09,393.00M,99.00M,-85.00M,-85.00M,2.331B,531.00M,6.15B,228.00M,534.00M,102.00M,3.00M,1.00M,1.671B,105.00M,8.599B,16.83B,931.00M,1.817B,1.169B,8.233B,15.02B,7.064B,44.00M,279.00M,517.00M
WY,2019-06,-755.00M,212.00M,1.39B,471.00M,0,0.17,0.17,0,5.76B,302.00M,2019-06,425.00M,128.00M,-85.00M,-85.00M,2.323B,532.00M,6.153B,193.00M,595.00M,91.00M,-37.00M,2.00M,1.692B,101.00M,8.724B,17.03B,931.00M,1.696B,1.223B,8.305B,15.33B,7.082B,109.00M,303.00M,565.00M
WY,2019-03,-794.00M,259.00M,1.322B,575.00M,0,-0.39,-0.39,0,5.734B,321.00M,2019-03,451.00M,-289.00M,-97.00M,-97.00M,2.31B,576.00M,6.156B,202.00M,483.00M,-393.00M,-104.00M,1.00M,1.643B,110.00M,8.801B,17.13B,931.00M,1.774B,1.201B,8.331B,15.36B,7.13B,119.00M,271.00M,561.00M
WY,2018-12,-1.152B,334.00M,1.345B,1.227B,0,-0.12,-0.12,0,5.663B,291.00M,2018-12,389.00M,-93.00M,-73.00M,-73.00M,2.287B,570.00M,5.419B,176.00M,520.00M,-114.00M,-21.00M,2.00M,1.636B,104.00M,9.046B,17.25B,933.00M,1.602B,1.939B,8.203B,15.65B,6.264B,115.00M,252.00M,474.00M
WY,2018-09,-1.552B,348.00M,1.452B,511.00M,0,0.34,0.34,0,5.635B,458.00M,2018-09,389.00M,255.00M,-80.00M,-80.00M,2.224B,885.00M,5.921B,349.00M,578.00M,240.00M,-15.00M,2.00M,1.91B,98.00M,9.057B,17.43B,936.00M,1.714B,1.273B,8.37B,15.71B,7.097B,109.00M,311.00M,584.00M
WY,2018-06,-1.603B,901.00M,1.447B,209.00M,68.00M,0.42,0.42,40.00M,5.551B,618.00M,2018-06,414.00M,317.00M,-81.00M,-81.00M,2.181B,1.224B,6.226B,482.00M,705.00M,382.00M,65.00M,2.00M,2.065B,103.00M,9.281B,18.05B,947.00M,2.228B,1.022B,8.767B,15.82B,7.745B,136.00M,309.00M,514.00M
WY,2018-03,-1.786B,598.00M,1.348B,209.00M,31.00M,0.35,0.35,40.00M,5.508B,517.00M,2018-03,445.00M,269.00M,-81.00M,-81.00M,2.154B,1.454B,6.23B,411.00M,631.00M,299.00M,30.00M,2.00M,1.865B,101.00M,8.991B,17.88B,946.00M,1.919B,911.00M,8.894B,15.97B,7.983B,106.00M,272.00M,505.00M
WY,2017-12,-1.562B,824.00M,1.316B,271.00M,60.00M,0.36,0.36,40.00M,5.489B,507.00M,2017-12,383.00M,271.00M,-86.00M,-86.00M,2.151B,1.487B,6.232B,404.00M,671.00M,374.00M,103.00M,2.00M,1.823B,93.00M,8.899B,18.06B,944.00M,1.715B,1.165B,9.16B,16.34B,7.995B,103.00M,292.00M,410.00M
WY,2017-09,-1.337B,497.00M,1.374B,62.00M,64.00M,0.17,0.17,40.00M,5.464B,498.00M,2017-09,340.00M,130.00M,-86.00M,-86.00M,2.071B,1.201B,6.444B,409.00M,853.00M,103.00M,-27.00M,4.00M,1.872B,97.00M,9.045B,18.40B,941.00M,1.517B,1.023B,9.357B,16.88B,8.334B,89.00M,301.00M,550.00M
WY,2017-06,-1.379B,701.00M,1.336B,668.00M,30.00M,0.03,0.03,40.00M,5.357B,472.00M,2017-06,349.00M,24.00M,-91.00M,-91.00M,2.038B,1.23B,6.447B,359.00M,725.00M,58.00M,34.00M,4.00M,1.808B,98.00M,9.09B,18.99B,941.00M,2.088B,1.524B,9.90B,16.90B,8.376B,113.00M,295.00M,450.00M
WY,2017-03,-1.428B,455.00M,1.272B,343.00M,40.00M,0.21,0.21,40.00M,5.437B,421.00M,2017-03,386.00M,157.00M,-90.00M,-90.00M,2.091B,1.287B,6.774B,305.00M,601.00M,181.00M,24.00M,4.00M,1.693B,109.00M,9.215B,19.00B,939.00M,1.465B,1.022B,9.786B,17.54B,8.764B,116.00M,283.00M,482.00M
WY,2016-12,-1.459B,676.00M,1.278B,281.00M,54.00M,0.74,0.73,40.00M,5.40B,318.00M,2016-12,358.00M,551.00M,-77.00M,-77.00M,2.094B,1.322B,6.84B,203.00M,836.00M,87.00M,25.00M,5.00M,1.596B,107.00M,9.18B,19.24B,936.00M,1.622B,1.206B,10.06B,17.62B,8.857B,115.00M,392.00M,474.00M
