Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Research and Development Expense,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
QCOM,2020-12,293.00M,12.30B,3.489B,500.00M,540.00M,2.16,2.12,7.899B,8.845B,4.746B,2020-12,2.552B,2.455B,-120.00M,-120.00M,4.033B,644.00M,15.23B,2.526B,3.578B,2.604B,149.00M,1.653B,8.235B,567.00M,7.38B,37.48B,113.00M,19.79B,9.223B,30.10B,17.69B,20.88B,2.22B,2.429B,4.148B
QCOM,2020-09,207.00M,11.21B,2.766B,500.00M,568.00M,2.62,2.58,7.976B,7.648B,5.58B,2020-09,2.598B,2.96B,-145.00M,-145.00M,3.711B,761.00M,15.23B,3.452B,5.337B,3.306B,346.00M,1.582B,8.346B,551.00M,6.077B,35.59B,586.00M,18.52B,8.672B,29.52B,17.08B,20.84B,2.128B,2.797B,4.003B
QCOM,2020-06,112.00M,10.60B,2.08B,500.00M,550.00M,0.75,0.74,8.048B,7.461B,2.813B,2020-06,2.343B,845.00M,-113.00M,-113.00M,3.487B,864.00M,15.42B,782.00M,3.066B,868.00M,23.00M,1.52B,4.893B,511.00M,3.306B,32.33B,113.00M,15.56B,7.914B,29.02B,16.77B,21.11B,2.031B,2.046B,1.847B
QCOM,2020-03,55.00M,9.946B,2.297B,2.499B,529.00M,0.41,0.41,8.183B,0,2.919B,2020-03,1.70B,468.00M,-99.00M,-99.00M,3.358B,968.00M,13.45B,991.00M,2.76B,598.00M,130.00M,1.468B,5.216B,483.00M,3.045B,31.94B,0,15.31B,9.774B,28.89B,16.62B,19.12B,1.928B,2.061B,3.081B
QCOM,2019-12,137.00M,11.42B,2.113B,2.498B,511.00M,0.81,0.8,8.342B,0,2.964B,2019-12,1.42B,925.00M,-89.00M,-89.00M,3.171B,1.061B,13.44B,1.03B,2.657B,947.00M,22.00M,1.406B,5.077B,528.00M,4.513B,33.11B,0,16.20B,9.194B,28.60B,16.91B,19.40B,1.934B,1.718B,2.737B
QCOM,2019-09,100.00M,12.26B,2.118B,2.496B,565.00M,0.42,0.42,8.454B,0,2.696B,2019-09,1.40B,506.00M,-74.00M,-74.00M,3.081B,1.16B,13.44B,700.00M,4.275B,614.00M,108.00M,1.441B,4.814B,549.00M,4.909B,32.96B,343.00M,16.76B,8.935B,28.05B,16.19B,19.11B,1.996B,1.848B,2.471B
QCOM,2019-06,195.00M,14.36B,2.114B,3.00B,527.00M,1.77,1.75,8.658B,0,7.521B,2019-06,1.774B,2.149B,-80.00M,-80.00M,3.037B,1.251B,13.43B,5.317B,4.699B,5.501B,3.352B,1.38B,9.635B,547.00M,5.463B,34.13B,581.00M,19.20B,10.85B,28.67B,14.93B,17.82B,2.204B,2.255B,2.39B
QCOM,2019-03,173.00M,10.33B,2.179B,998.00M,478.00M,0.55,0.55,8.809B,0,2.803B,2019-03,1.725B,663.00M,-84.00M,-84.00M,2.945B,1.33B,15.40B,940.00M,3.865B,806.00M,143.00M,1.308B,4.982B,573.00M,3.866B,34.02B,384.00M,16.32B,10.52B,30.16B,17.70B,19.64B,1.863B,2.095B,3.638B
QCOM,2018-12,202.00M,10.32B,2.188B,998.00M,484.00M,0.88,0.87,9.041B,0,2.654B,2018-12,1.698B,1.068B,-82.00M,-82.00M,2.932B,1.42B,15.39B,710.00M,3.882B,559.00M,-509.00M,1.269B,4.842B,526.00M,3.617B,34.25B,0,16.29B,10.56B,30.63B,17.95B,20.07B,1.944B,1.906B,3.426B
QCOM,2018-09,265.00M,12.09B,2.85B,1.005B,500.00M,-0.35,-0.35,9.453B,0,2.928B,2018-09,1.693B,-513.00M,-57.00M,-57.00M,2.975B,1.62B,15.36B,-679.00M,4.526B,-801.00M,-288.00M,1.388B,5.778B,689.00M,807.00M,32.72B,0,17.38B,11.39B,31.91B,15.33B,20.52B,3.607B,2.278B,2.904B
QCOM,2018-06,323.00M,35.91B,2.491B,7.103B,507.00M,0.81,0.81,9.804B,7.419B,3.086B,2018-06,1.785B,1.202B,-30.00M,-30.00M,3.073B,1.708B,15.38B,903.00M,4.791B,934.00M,-268.00M,1.416B,5.577B,655.00M,23.07B,62.09B,0,44.32B,16.21B,39.02B,17.77B,22.81B,2.183B,2.092B,3.163B
QCOM,2018-03,545.00M,39.57B,2.239B,3.733B,502.00M,0.22,0.22,10.11B,6.04B,2.981B,2018-03,1.797B,330.00M,-25.00M,-25.00M,3.224B,1.803B,19.36B,400.00M,4.679B,317.00M,-13.00M,1.402B,5.22B,869.00M,23.82B,64.13B,495.00M,45.54B,12.66B,40.31B,18.58B,27.65B,2.581B,2.029B,3.535B
QCOM,2017-12,386.00M,35.40B,2.663B,3.465B,487.00M,-4.05,-4.05,10.19B,0,3.372B,2017-12,1.872B,-5.983B,-44.00M,-44.00M,3.224B,1.906B,19.38B,-4.00M,4.065B,-60.00M,5.923B,1.42B,6.035B,773.00M,23.92B,64.35B,265.00M,40.97B,12.03B,40.43B,23.38B,28.40B,3.376B,1.685B,3.053B
QCOM,2017-09,384.00M,37.31B,2.652B,2.495B,502.00M,0.11,0.11,10.36B,0,3.219B,2017-09,2.035B,148.00M,-11.00M,-11.00M,3.216B,2.003B,19.40B,300.00M,4.244B,401.00M,253.00M,1.398B,5.871B,741.00M,30.75B,65.49B,274.00M,43.59B,10.91B,34.74B,21.89B,23.83B,2.919B,2.283B,3.632B
QCOM,2017-06,291.00M,20.86B,2.488B,2.495B,513.00M,0.59,0.58,10.40B,0,2.883B,2017-06,2.002B,866.00M,14.00M,14.00M,3.164B,2.111B,19.40B,773.00M,2.597B,858.00M,-7.00M,1.391B,5.371B,710.00M,31.29B,64.38B,225.00M,27.02B,9.163B,33.10B,37.36B,23.93B,2.11B,1.508B,3.532B
QCOM,2017-03,230.00M,9.982B,2.208B,1.998B,513.00M,0.51,0.5,10.58B,0,2.808B,2017-03,2.066B,749.00M,46.00M,46.00M,3.065B,2.22B,9.939B,729.00M,4.079B,857.00M,108.00M,1.386B,5.016B,615.00M,31.34B,56.08B,346.00M,16.91B,10.14B,24.74B,39.17B,14.60B,2.079B,1.289B,4.201B
QCOM,2016-12,186.00M,10.81B,2.443B,1.749B,487.00M,0.46,0.46,9.024B,0,3.556B,2016-12,1.91B,682.00M,77.00M,77.00M,2.27B,2.278B,9.935B,778.00M,2.513B,870.00M,189.00M,1.311B,5.999B,591.00M,31.22B,52.37B,214.00M,15.78B,7.994B,21.16B,36.59B,13.17B,2.778B,1.648B,2.085B
QCOM,2016-09,428.00M,18.65B,2.539B,1.749B,509.00M,1.08,1.07,9.179B,0,3.645B,2016-09,1.556B,1.599B,84.00M,84.00M,2.306B,2.377B,10.01B,1.804B,2.792B,1.96B,361.00M,1.229B,6.184B,568.00M,31.78B,52.36B,414.00M,22.98B,7.311B,20.59B,29.38B,13.28B,1.841B,1.858B,2.219B
QCOM,2016-06,344.00M,17.11B,2.534B,1.749B,535.00M,0.98,0.97,9.326B,0,3.51B,2016-06,1.338B,1.444B,81.00M,81.00M,2.341B,2.426B,10.02B,1.592B,2.446B,1.693B,250.00M,1.268B,6.044B,620.00M,30.65B,50.79B,169.00M,20.98B,6.843B,20.15B,29.81B,13.30B,1.918B,1.572B,1.939B
QCOM,2016-03,160.00M,16.40B,2.141B,1.949B,791.00M,0.78,0.78,9.553B,0,3.41B,2016-03,1.427B,1.164B,86.00M,86.00M,2.391B,2.526B,9.993B,1.415B,2.237B,1.47B,306.00M,1.301B,5.551B,619.00M,29.64B,50.06B,0,20.16B,7.026B,20.42B,29.90B,13.40B,1.995B,1.452B,1.738B
QCOM,2015-12,69.00M,16.53B,2.534B,1.00B,639.00M,1,0.99,9.737B,5.894B,3.241B,2015-12,1.216B,1.498B,62.00M,62.00M,2.484B,2.63B,9.95B,1.685B,2.254B,1.71B,214.00M,1.352B,5.775B,578.00M,30.24B,50.23B,0,20.34B,6.503B,20.00B,29.89B,13.49B,1.556B,1.359B,1.323B
QCOM,2015-09,195.00M,17.32B,2.252B,1.00B,583.00M,0.68,0.67,9.221B,5.68B,3.204B,2015-09,1.492B,1.062B,57.00M,57.00M,2.534B,2.496B,9.969B,1.14B,2.161B,1.251B,190.00M,1.357B,5.456B,595.00M,31.42B,50.80B,0,22.10B,6.10B,19.38B,28.70B,13.28B,2.064B,1.30B,1.964B
QCOM,2015-06,503.00M,21.33B,2.451B,1.00B,680.00M,0.74,0.73,6.664B,6.07B,3.381B,2015-06,1.583B,1.184B,96.00M,96.00M,2.574B,2.576B,9.913B,1.235B,2.109B,1.398B,215.00M,1.407B,5.832B,621.00M,33.20B,52.30B,0,25.93B,6.083B,19.10B,26.37B,13.02B,2.146B,1.412B,1.961B
QCOM,2015-03,472.00M,15.56B,2.628B,1.096B,778.00M,0.64,0.63,6.87B,5.989B,4.266B,2015-03,1.861B,1.053B,137.00M,137.00M,2.523B,2.667B,0,1.336B,2.427B,1.539B,487.00M,1.375B,6.894B,545.00M,37.84B,47.17B,4.956B,20.74B,6.169B,9.339B,26.43B,3.17B,2.93B,1.683B,2.058B
QCOM,2014-12,428.00M,17.79B,3.047B,0,885.00M,1.19,1.17,6.91B,5.862B,4.052B,2014-12,1.761B,1.972B,133.00M,133.00M,2.531B,2.763B,0,2.064B,3.268B,2.298B,327.00M,1.352B,7.099B,583.00M,38.82B,48.45B,6.334B,22.76B,6.405B,9.628B,25.69B,3.223B,1.988B,2.482B,2.239B
QCOM,2014-09,634.00M,17.56B,2.757B,0,785.00M,1.13,1.12,7.068B,6.168B,3.935B,2014-09,1.458B,1.894B,125.00M,125.00M,2.487B,2.967B,0,1.992B,2.985B,2.252B,358.00M,1.364B,6.692B,545.00M,39.17B,48.57B,7.736B,22.41B,6.013B,9.408B,26.16B,3.395B,1.943B,2.183B,2.412B
