Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
KSU,2021-03,79.80M,259.90M,433.70M,6.50M,29.90M,1.69,1.68,141.10M,11.90B,272.30M,2021-03,131.60M,153.00M,-39.00M,-39.00M,8.953B,1.213B,3.818B,272.30M,476.20M,211.90M,58.50M,706.00M,0,4.246B,10.21B,6.30M,723.30M,482.70M,5.634B,9.484B,5.152B,0,242.10M,271.10M
KSU,2020-12,0.40M,188.20M,417.50M,31.00M,30.50M,1.81,1.8,110.30M,11.83B,275.90M,2020-12,127.20M,165.70M,-39.10M,-39.10M,8.958B,1.185B,3.810B,275.90M,376.50M,235.90M,69.60M,693.40M,0,4.057B,9.964B,6.30M,625.80M,476.40M,5.580B,9.338B,5.104B,0,230.20M,247.10M
KSU,2020-09,-16.30M,646.00M,387.60M,10.90M,32.40M,2.02,2.01,141.10M,11.72B,272.00M,2020-09,127.90M,189.80M,-39.50M,-39.50M,8.902B,1.177B,3.815B,272.00M,466.30M,238.70M,48.50M,659.60M,0,4.468B,10.37B,6.50M,1.094B,477.20M,5.572B,9.272B,5.094B,0,252.10M,256.00M
KSU,2020-06,-19.60M,620.10M,357.00M,16.30M,0,1.16,1.16,141.10M,11.64B,190.90M,2020-06,131.20M,109.70M,-38.10M,-38.10M,8.887B,1.165B,3.819B,190.90M,440.60M,151.10M,40.80M,547.90M,0,4.420B,10.29B,6.60M,1.116B,456.90M,5.543B,9.172B,5.086B,0,0,222.80M
KSU,2020-03,-25.50M,91.00M,436.90M,17.10M,0,1.59,1.58,141.10M,11.59B,294.80M,2020-03,143.60M,151.80M,-34.20M,-34.20M,8.864B,1.149B,3.278B,294.80M,453.60M,197.50M,45.20M,731.70M,0,4.438B,9.766B,6.60M,621.90M,470.70M,5.004B,9.144B,4.533B,0,0,269.80M
KSU,2019-12,-29.10M,148.80M,455.20M,63.40M,0,1.31,1.3,111.70M,11.51B,274.30M,2019-12,150.60M,127.20M,-31.80M,-31.80M,8.853B,1.128B,3.314B,274.30M,358.90M,207.50M,79.60M,729.50M,0,4.422B,9.787B,6.60M,728.60M,491.30M,5.041B,9.058B,4.550B,0,0,334.40M
KSU,2019-09,-30.60M,61.60M,453.70M,288.80M,0,1.81,1.81,141.20M,11.48B,294.00M,2019-09,161.80M,180.20M,-27.90M,-27.90M,8.843B,1.100B,2.488B,294.00M,497.40M,254.80M,74.20M,747.70M,0,4.874B,9.698B,6.60M,613.90M,786.20M,4.501B,9.084B,3.715B,0,0,273.40M
KSU,2019-06,-23.30M,47.60M,455.00M,283.90M,0,1.29,1.28,141.20M,11.42B,259.00M,2019-06,154.50M,128.70M,-28.00M,-28.00M,8.797B,1.088B,2.505B,259.00M,483.40M,188.20M,59.10M,714.00M,0,4.829B,9.638B,6.60M,609.70M,767.30M,4.487B,9.028B,3.719B,0,0,296.30M
KSU,2019-03,-15.80M,92.70M,447.00M,9.70M,0,1.02,1.02,141.20M,11.32B,227.80M,2019-03,166.20M,102.80M,-28.20M,-28.20M,8.752B,1.085B,2.783B,227.80M,470.90M,137.90M,34.70M,674.80M,0,4.828B,9.638B,6.70M,654.40M,480.60M,4.488B,8.983B,4.007B,0,0,277.90M
KSU,2018-12,-10.90M,100.50M,457.20M,10.10M,0,1.59,1.59,113.20M,11.13B,247.90M,2018-12,160.30M,161.10M,-28.20M,-28.20M,8.578B,1.080B,2.679B,247.90M,360.50M,222.10M,60.30M,705.10M,0,4.813B,9.470B,6.70M,635.40M,447.00M,4.337B,8.834B,3.890B,0,0,343.30M
