Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
SO,2013-12,-75.00M,659.00M,2.385B,1.951B,380.00M,0.4666,0.4666,0,75.15B,1.542B,2013-12,2.298B,431.00M,-177.00M,-177.00M,52.09B,12.32B,21.34B,799.00M,2.096B,623.00M,192.00M,3.927B,0,20.14B,64.55B,5.592B,5.614B,5.525B,44.41B,58.93B,38.88B,743.00M,1.845B,1.819B
SO,2013-09,-111.00M,682.00M,2.653B,2.057B,377.00M,0.97,0.97,0,73.90B,2.364B,2013-09,2.308B,869.00M,-202.00M,-202.00M,51.08B,11.86B,21.05B,1.491B,2.142B,1.337B,468.00M,5.017B,0,19.91B,64.70B,5.578B,5.785B,5.704B,44.79B,58.91B,39.08B,873.00M,1.88B,2.06B
SO,2013-06,-114.00M,424.00M,2.448B,3.672B,378.00M,0.34,0.34,0,72.72B,1.798B,2013-06,2.573B,313.00M,-215.00M,-215.00M,50.19B,11.59B,19.94B,640.00M,2.16B,471.00M,158.00M,4.246B,0,19.17B,63.96B,5.548B,6.001B,7.346B,44.79B,57.96B,37.44B,1.158B,1.909B,1.966B
SO,2013-03,-119.00M,515.00M,2.331B,3.063B,376.00M,0.09,0.09,0,71.77B,1.566B,2013-03,2.723B,97.00M,-211.00M,-211.00M,49.55B,11.63B,20.22B,325.00M,1.864B,128.00M,31.00M,3.897B,0,19.12B,63.27B,5.482B,5.932B,6.439B,44.16B,57.34B,37.72B,1.241B,1.615B,1.635B
SO,2012-12,-123.00M,628.00M,2.194B,3.16B,370.00M,0.4412,0.4412,0,71.24B,1.509B,2012-12,2.819B,399.00M,-170.00M,-170.00M,49.28B,11.71B,19.27B,833.00M,2.025B,635.00M,236.00M,3.703B,0,19.38B,63.15B,5.471B,6.162B,7.014B,43.77B,56.99B,36.76B,676.00M,1.788B,1.649B
SO,2012-09,-112.00M,1.256B,2.623B,2.768B,366.00M,1.11,1.11,0,69.18B,2.426B,2012-09,2.53B,993.00M,-218.00M,-218.00M,47.27B,11.33B,18.96B,1.74B,2.29B,1.562B,569.00M,5.049B,0,19.35B,61.96B,5.093B,6.696B,6.569B,42.62B,55.27B,36.05B,686.00M,1.835B,2.007B
SO,2012-06,-112.00M,659.00M,2.384B,2.528B,363.00M,0.71,0.71,0,68.13B,1.797B,2012-06,2.591B,639.00M,-220.00M,-220.00M,46.51B,10.86B,19.46B,1.124B,2.054B,968.00M,329.00M,4.181B,0,18.83B,60.90B,5.084B,6.373B,6.088B,42.07B,54.52B,35.98B,673.00M,1.613B,1.899B
SO,2012-03,-105.00M,1.044B,2.172B,2.91B,358.00M,0.42,0.42,0,67.13B,1.432B,2012-03,2.483B,384.00M,-211.00M,-211.00M,45.80B,10.45B,19.05B,766.00M,1.976B,584.00M,200.00M,3.604B,0,18.41B,59.87B,5.053B,6.041B,6.317B,41.47B,53.83B,35.15B,666.00M,1.523B,1.496B
SO,2011-12,-111.00M,1.315B,5.291B,2.576B,347.00M,0.3,0.29,0,67.08B,-1.595B,2011-12,2.27B,277.00M,-198.00M,-198.00M,45.92B,10.16B,18.65B,589.00M,2.217B,373.00M,96.00M,3.696B,0,18.66B,59.27B,5.41B,6.272B,6.577B,40.61B,53.00B,34.03B,-2.184B,1.991B,1.849B
SO,2011-09,-81.00M,1.516B,2.123B,2.028B,340.00M,1.07,1.06,0,64.63B,3.305B,2011-09,1.93B,933.00M,-217.00M,-217.00M,43.74B,9.898B,18.73B,1.652B,2.317B,1.476B,543.00M,5.428B,0,18.34B,57.34B,5.019B,6.495B,5.657B,39.00B,50.85B,33.35B,1.653B,1.881B,2.07B
SO,2011-06,-62.00M,437.00M,1.818B,2.211B,337.00M,0.71,0.7,0,63.87B,2.703B,2011-06,2.067B,620.00M,-199.00M,-199.00M,43.21B,9.34B,18.55B,1.136B,2.259B,969.00M,349.00M,4.521B,0,17.69B,56.02B,4.998B,5.502B,5.699B,38.33B,50.52B,32.64B,1.567B,1.836B,2.021B
SO,2011-03,-66.00M,410.00M,1.576B,2.678B,333.00M,0.5,0.49,0,63.02B,2.436B,2011-03,2.178B,438.00M,-222.00M,-222.00M,42.63B,8.939B,18.13B,854.00M,2.152B,669.00M,231.00M,4.012B,0,17.17B,55.02B,4.955B,5.24B,6.037B,37.85B,49.78B,31.81B,1.582B,1.703B,1.588B
