Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
FE,2015-06,202.00M,94.00M,1.372B,4.20B,0.44,0.44,6.418B,51.14B,2.093B,2015-06,792.00M,187.00M,-249.00M,-249.00M,36.42B,8.495B,18.57B,570.00M,1.501B,302.00M,115.00M,3.465B,0,12.53B,53.00B,42.00M,4.113B,6.789B,40.47B,48.89B,33.68B,1.523B,1.501B,1.771B
FE,2015-03,230.00M,90.00M,1.626B,3.346B,0.53,0.53,6.418B,50.62B,2.271B,2015-03,762.00M,222.00M,-245.00M,-245.00M,36.12B,8.24B,19.13B,594.00M,1.605B,366.00M,144.00M,3.897B,0,12.35B,52.52B,42.00M,4.011B,6.262B,40.17B,48.51B,33.91B,1.677B,1.605B,1.876B
FE,2014-12,246.00M,85.00M,1.559B,2.603B,-0.73,-0.73,6.418B,49.93B,1.924B,2014-12,817.00M,-306.00M,-250.00M,-250.00M,35.78B,7.58B,19.18B,-337.00M,1.769B,-574.00M,-268.00M,3.483B,0,12.42B,51.65B,42.00M,3.358B,5.561B,39.23B,48.29B,33.66B,2.261B,1.769B,1.779B
FE,2014-09,232.00M,109.00M,1.732B,3.007B,0.79,0.79,6.418B,48.96B,2.156B,2014-09,771.00M,333.00M,-247.00M,-247.00M,34.92B,8.243B,18.53B,716.00M,1.679B,485.00M,152.00M,3.888B,0,12.70B,51.22B,42.00M,3.785B,5.979B,38.52B,47.44B,32.54B,1.44B,1.679B,1.819B
FE,2014-06,264.00M,76.00M,1.633B,3.339B,0.16,0.15,6.418B,48.31B,1.863B,2014-06,802.00M,64.00M,-230.00M,-230.00M,34.52B,8.159B,18.42B,292.00M,1.738B,90.00M,26.00M,3.496B,0,12.68B,51.39B,42.00M,4.183B,6.173B,38.70B,47.20B,32.53B,1.571B,1.738B,1.962B
FE,2014-03,271.00M,109.00M,2.072B,4.501B,0.5,0.49,6.418B,47.44B,2.11B,2014-03,740.00M,208.00M,-236.00M,-236.00M,33.89B,8.133B,16.80B,391.00M,1.982B,170.00M,48.00M,4.182B,0,12.60B,51.23B,42.00M,4.577B,7.737B,38.62B,46.65B,30.89B,1.719B,1.982B,2.087B
FE,2013-12,284.00M,218.00M,1.612B,4.819B,0.34,0.34,6.418B,46.53B,2.021B,2013-12,752.00M,142.00M,-204.00M,-204.00M,33.25B,8.116B,15.83B,709.00M,1.735B,208.00M,66.00M,3.633B,0,12.69B,50.42B,42.00M,4.013B,7.637B,37.73B,46.41B,30.09B,1.312B,1.735B,1.918B
FE,2013-09,299.00M,222.00M,1.777B,5.293B,0.52,0.52,6.418B,46.39B,2.255B,2013-09,731.00M,218.00M,-236.00M,-236.00M,33.22B,7.936B,15.29B,508.00M,1.396B,286.00M,77.00M,4.032B,-2.544B,12.54B,50.38B,42.00M,3.559B,7.955B,37.84B,46.82B,29.88B,1.747B,1.396B,1.81B
FE,2013-06,323.00M,71.00M,1.494B,5.206B,-0.39,-0.39,6.447B,46.12B,2.013B,2013-06,806.00M,-164.00M,-233.00M,-233.00M,33.09B,7.786B,15.45B,515.00M,1.288B,-230.00M,-62.00M,3.507B,993.00M,12.80B,50.16B,42.00M,3.56B,7.533B,37.35B,46.60B,29.82B,1.498B,1.288B,1.923B
FE,2013-03,361.00M,67.00M,1.576B,4.446B,0.47,0.47,6.447B,46.11B,2.147B,2013-03,835.00M,196.00M,-243.00M,-243.00M,33.29B,7.89B,15.81B,648.00M,1.374B,306.00M,114.00M,3.723B,1.065B,13.00B,50.42B,42.00M,3.499B,7.132B,37.42B,46.92B,30.29B,1.499B,1.374B,1.858B
FE,2012-12,385.00M,172.00M,1.517B,3.968B,-0.35,-0.35,6.447B,45.50B,1.958B,2012-12,861.00M,-148.00M,-215.00M,-215.00M,33.04B,8.014B,15.18B,-57.00M,2.142B,-258.00M,-105.00M,3.475B,0,13.08B,50.49B,42.00M,3.768B,7.605B,37.40B,46.73B,29.80B,2.015B,2.142B,1.929B
FE,2012-09,367.00M,150.00M,1.699B,3.077B,1.02,1.01,6.444B,43.88B,2.353B,2012-09,875.00M,425.00M,-212.00M,-212.00M,31.44B,7.443B,15.63B,902.00M,1.433B,729.00M,307.00M,4.052B,0,13.43B,48.74B,42.00M,3.709B,5.92B,35.29B,45.03B,29.37B,1.451B,1.433B,1.831B
FE,2012-06,389.00M,94.00M,1.698B,3.467B,0.45,0.45,6.444B,43.10B,2.057B,2012-06,921.00M,187.00M,-255.00M,-255.00M,30.77B,6.951B,15.16B,557.00M,1.488B,315.00M,127.00M,3.755B,0,13.50B,48.05B,42.00M,3.608B,6.082B,34.54B,44.44B,28.45B,1.50B,1.488B,1.898B
FE,2012-03,405.00M,74.00M,1.80B,2.847B,0.73,0.73,6.444B,42.65B,2.19B,2012-03,927.00M,306.00M,-229.00M,-229.00M,30.57B,6.821B,15.53B,746.00M,1.36B,528.00M,222.00M,3.99B,0,13.32B,47.69B,42.00M,3.477B,5.773B,34.35B,44.21B,28.58B,1.444B,1.36B,1.735B
FE,2011-12,426.00M,202.00M,1.716B,1.621B,0.21,0.21,6.441B,42.18B,2.034B,2011-12,811.00M,98.00M,-230.00M,-230.00M,30.34B,7.064B,15.72B,17.00M,1.732B,102.00M,16.00M,3.75B,0,13.28B,47.33B,42.00M,3.355B,4.855B,34.03B,43.97B,29.17B,2.017B,1.732B,1.794B
FE,2011-09,-1.436B,291.00M,1.981B,1.84B,1.27,1.27,7.358B,41.07B,2.738B,2011-09,822.00M,532.00M,-250.00M,-250.00M,29.27B,6.249B,15.82B,1.057B,1.491B,855.00M,325.00M,4.719B,0,13.05B,46.66B,42.00M,3.591B,4.863B,33.65B,43.07B,28.78B,1.681B,1.491B,1.88B
FE,2011-06,-1.433B,476.00M,1.855B,2.714B,0.48,0.48,7.429B,41.54B,2.205B,2011-06,866.00M,203.00M,-245.00M,-245.00M,29.94B,6.161B,16.49B,521.00M,2.212B,307.00M,114.00M,4.06B,0,13.00B,47.60B,42.00M,4.118B,5.544B,34.65B,43.48B,29.10B,1.684B,2.212B,1.834B
