Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
MCD,2018-06,-2.435B,1.624B,2.614B,292.20M,1.92,1.9,2.347B,36.58B,2.740B,2018-06,49.60M,1.496B,-240.10M,-240.10M,22.36B,1.780B,30.69B,2.197B,2.678B,2.018B,521.80M,5.354B,542.10M,-5.851B,32.71B,16.60M,4.356B,2.970B,38.56B,28.35B,35.59B,542.10M,1.408B,2.217B
MCD,2018-03,-2.146B,2.468B,2.611B,215.80M,1.74,1.72,2.405B,37.16B,2.528B,2018-03,53.80M,1.375B,-231.30M,-231.30M,22.70B,1.587B,30.87B,1.995B,2.821B,1.888B,512.50M,5.139B,533.10M,-4.719B,33.72B,16.60M,4.909B,2.821B,38.44B,28.81B,35.62B,533.10M,1.551B,1.952B
MCD,2017-12,-2.178B,2.464B,2.675B,209.90M,0.8799,0.87,2.380B,36.63B,2.666B,2017-12,58.80M,698.70M,-234.50M,-234.50M,22.45B,1.119B,29.54B,2.048B,2.891B,1.885B,1.186B,5.340B,617.60M,-3.268B,33.80B,16.60M,5.327B,2.891B,37.07B,28.48B,34.18B,617.60M,1.466B,1.976B
MCD,2017-09,-2.237B,2.671B,2.937B,222.90M,2.34,2.32,2.373B,36.04B,2.818B,2017-09,54.20M,1.884B,-230.20M,-230.20M,21.98B,1.602B,28.40B,2.250B,3.524B,2.820B,935.80M,5.755B,567.00M,-3.478B,32.56B,16.60M,4.790B,3.740B,36.04B,27.77B,32.30B,567.00M,2.122B,1.569B
MCD,2017-06,-2.486B,2.392B,3.341B,77.20M,1.72,1.7,2.345B,35.40B,2.708B,2017-06,56.70M,1.395B,-229.20M,-229.20M,21.69B,1.662B,28.15B,2.183B,2.205B,2.061B,666.30M,6.050B,525.40M,-2.001B,32.79B,16.60M,5.892B,2.743B,34.79B,26.89B,32.04B,525.40M,1.034B,1.457B
MCD,2017-03,-2.705B,2.412B,3.246B,0,1.48,1.47,2.299B,34.45B,2.429B,2017-03,56.80M,1.215B,-220.40M,-220.40M,21.21B,1.807B,26.98B,1.908B,2.606B,1.808B,592.70M,5.676B,521.30M,-2.031B,32.12B,16.60M,5.907B,3.221B,34.15B,26.21B,30.93B,521.30M,1.451B,1.337B
MCD,2016-12,-3.093B,1.223B,3.471B,0,1.457,1.44,2.336B,34.44B,2.558B,2016-12,58.90M,1.193B,-223.20M,-223.20M,21.26B,1.817B,25.88B,1.931B,2.696B,1.735B,541.50M,6.029B,627.50M,-2.204B,31.02B,16.60M,4.849B,3.468B,33.23B,26.18B,29.76B,627.50M,1.290B,1.474B
MCD,2016-09,-2.623B,2.267B,3.677B,0,1.52,1.5,2.505B,37.93B,2.747B,2016-09,90.50M,1.275B,-222.20M,-222.20M,22.99B,1.379B,26.01B,2.164B,4.477B,1.904B,629.10M,6.424B,582.90M,-1.624B,32.49B,16.60M,4.302B,4.477B,34.11B,28.18B,29.63B,582.90M,2.482B,1.350B
MCD,2016-06,-2.675B,3.128B,3.679B,0,1.27,1.25,2.499B,37.81B,2.586B,2016-06,87.40M,1.093B,-220.90M,-220.90M,22.85B,1.621B,26.01B,1.990B,2.667B,1.650B,557.30M,6.265B,596.10M,640.00M,33.15B,16.60M,5.047B,2.667B,32.51B,28.10B,29.84B,596.10M,1.096B,1.267B
MCD,2016-03,-2.403B,3.310B,3.590B,0,1.27,1.25,2.570B,38.43B,2.314B,2016-03,93.70M,1.125B,-214.50M,-214.50M,23.42B,1.660B,23.35B,1.736B,2.859B,1.576B,451.60M,5.904B,578.00M,3.863B,33.80B,16.60M,5.052B,2.859B,29.93B,28.74B,27.07B,578.00M,1.296B,1.162B
MCD,2015-12,-2.880B,7.686B,3.835B,613.30M,1.33,1.31,2.516B,37.69B,2.506B,2015-12,100.10M,1.206B,-179.10M,-179.10M,23.12B,1.704B,24.12B,1.831B,2.950B,1.711B,504.60M,6.341B,675.10M,7.088B,37.94B,16.60M,9.643B,2.950B,30.85B,28.30B,27.90B,675.10M,1.338B,1.299B
MCD,2015-09,-2.608B,2.452B,4.024B,539.20M,1.41,1.4,2.582B,37.87B,2.591B,2015-09,99.30M,1.309B,-157.70M,-157.70M,23.24B,1.631B,17.99B,2.007B,2.956B,1.878B,569.20M,6.615B,584.00M,8.310B,32.96B,16.60M,4.493B,2.956B,24.65B,28.47B,21.69B,584.00M,1.308B,1.136B
MCD,2015-06,-2.11B,3.998B,4.007B,101.40M,1.26,1.26,2.628B,38.39B,2.490B,2015-06,102.30M,1.202B,-147.50M,-147.50M,23.69B,1.612B,17.90B,1.898B,2.761B,1.712B,510.00M,6.498B,592.40M,10.56B,34.95B,16.60M,5.972B,2.761B,24.39B,28.98B,21.63B,592.40M,1.251B,1.179B
MCD,2015-03,-2.482B,1.635B,3.758B,0,0.84,0.84,2.594B,37.55B,2.201B,2015-03,98.80M,811.50M,-145.00M,-145.00M,23.30B,1.711B,14.29B,1.618B,2.752B,1.254B,442.60M,5.959B,582.80M,11.40B,32.16B,16.60M,3.593B,2.752B,20.75B,28.56B,18.00B,582.80M,1.391B,1.092B
MCD,2014-12,-1.520B,2.078B,4.098B,0,1.14,1.13,2.735B,39.13B,2.474B,2014-12,110.00M,1.098B,-150.00M,-150.00M,24.56B,1.624B,14.94B,1.812B,2.748B,1.596B,498.60M,6.572B,662.50M,12.85B,34.23B,16.60M,4.186B,2.748B,21.37B,30.04B,18.63B,662.50M,1.357B,1.214B
MCD,2014-09,-596.30M,3.233B,4.306B,0,1.09,1.09,2.811B,39.80B,2.681B,2014-09,105.00M,1.068B,-143.80M,-143.80M,24.99B,1.523B,14.52B,2.105B,3.566B,1.921B,852.70M,6.987B,575.80M,13.63B,36.02B,16.60M,5.210B,4.180B,22.39B,30.81B,18.22B,575.80M,2.158B,1.227B
MCD,2014-06,551.90M,3.671B,4.397B,0,1.4,1.4,2.902B,41.01B,2.784B,2014-06,110.70M,1.387B,-130.50M,-130.50M,25.88B,1.574B,14.89B,2.155B,2.852B,2.072B,684.40M,7.182B,629.20M,16.15B,37.78B,16.60M,5.914B,3.392B,21.63B,31.87B,18.23B,629.20M,1.471B,1.294B
MCD,2014-03,444.30M,2.744B,4.184B,0,1.22,1.21,2.892B,40.50B,2.516B,2014-03,106.20M,1.205B,-132.10M,-132.10M,25.65B,1.588B,13.83B,1.896B,3.000B,1.783B,578.50M,6.700B,620.40M,16.15B,36.37B,16.60M,4.836B,3.101B,20.22B,31.53B,17.12B,620.40M,1.649B,1.230B
MCD,2013-12,427.60M,2.799B,4.350B,0,1.411,1.4,2.873B,40.36B,2.743B,2013-12,123.70M,1.397B,-134.90M,-134.90M,25.75B,1.648B,14.13B,2.115B,3.17B,2.055B,658.20M,7.093B,627.80M,16.01B,36.63B,16.60M,5.050B,3.17B,20.62B,31.58B,17.45B,627.80M,1.685B,1.320B
MCD,2013-09,516.60M,2.544B,4.413B,0,1.53,1.52,2.854B,39.49B,2.911B,2013-09,113.10M,1.522B,-127.10M,-127.10M,25.08B,1.520B,13.49B,2.356B,3.822B,2.273B,750.40M,7.323B,554.30M,15.16B,35.55B,16.60M,4.734B,3.822B,20.39B,30.82B,16.56B,554.30M,2.366B,1.285B
MCD,2013-06,29.20M,2.278B,4.319B,512.10M,1.39,1.38,2.779B,38.18B,2.765B,2013-06,107.80M,1.396B,-126.70M,-126.70M,24.28B,1.611B,13.37B,2.158B,2.805B,2.060B,663.40M,7.084B,607.00M,15.17B,34.45B,16.60M,4.632B,2.805B,19.28B,29.82B,16.48B,607.00M,1.465B,1.302B
MCD,2013-03,393.80M,1.869B,4.121B,852.90M,1.27,1.26,2.790B,38.10B,2.484B,2013-03,105.20M,1.270B,-124.10M,-124.10M,24.29B,1.638B,12.80B,1.888B,3.017B,1.817B,546.60M,6.605B,596.50M,15.23B,34.12B,16.60M,4.191B,3.017B,18.90B,29.93B,15.88B,596.50M,1.728B,1.23B
MCD,2012-12,796.40M,2.336B,4.224B,724.20M,1.392,1.38,2.804B,38.49B,2.728B,2012-12,121.70M,1.396B,-124.60M,-124.60M,24.68B,1.531B,13.63B,2.104B,3.403B,2.068B,671.90M,6.952B,624.50M,15.29B,35.39B,16.60M,4.922B,3.403B,20.09B,30.46B,16.69B,624.50M,1.811B,1.375B
MCD,2012-09,609.50M,2.178B,4.298B,366.60M,1.45,1.43,2.744B,37.32B,2.855B,2012-09,109.10M,1.455B,-123.10M,-123.10M,23.75B,1.48B,12.75B,2.234B,2.260B,2.154B,698.60M,7.152B,620.90M,13.88B,33.82B,16.60M,4.208B,4.151B,19.94B,29.62B,15.79B,620.90M,2.102B,1.277B
MCD,2012-06,284.80M,2.485B,4.20B,1.542B,1.33,1.32,2.681B,36.32B,2.716B,2012-06,111.70M,1.347B,-123.50M,-123.50M,23.07B,1.406B,12.72B,2.099B,1.583B,2.010B,662.90M,6.916B,617.30M,14.04B,33.33B,16.60M,4.500B,3.622B,19.30B,28.83B,15.68B,617.30M,1.400B,1.291B
MCD,2012-03,799.20M,2.289B,4.029B,1.219B,1.24,1.23,2.719B,36.62B,2.518B,2012-03,111.70M,1.267B,-117.40M,-117.40M,23.30B,1.396B,12.06B,1.925B,1.717B,1.848B,580.80M,6.547B,592.50M,14.66B,33.33B,16.60M,4.255B,3.646B,18.67B,29.08B,15.03B,592.50M,1.561B,1.234B
MCD,2011-12,449.70M,2.336B,4.109B,1.516B,1.35,1.33,2.653B,35.74B,2.714B,2011-12,116.80M,1.377B,-115.50M,-115.50M,22.83B,1.344B,12.13B,2.052B,3.143B,1.984B,607.10M,6.823B,661.20M,14.39B,32.99B,16.60M,4.403B,3.509B,18.60B,28.59B,15.09B,661.20M,1.562B,1.335B
MCD,2011-09,548.50M,2.389B,4.260B,0,1.47,1.45,2.638B,35.22B,2.907B,2011-09,115.00M,1.507B,-113.70M,-113.70M,22.34B,1.352B,10.99B,2.326B,2.187B,2.263B,755.90M,7.166B,580.90M,13.34B,32.28B,16.60M,4.422B,5.078B,18.94B,27.86B,13.86B,580.90M,2.031B,1.204B
MCD,2011-06,1.544B,2.07B,4.180B,0,1.36,1.35,2.725B,36.23B,2.726B,2011-06,115.00M,1.410B,-112.30M,-112.30M,23.02B,1.320B,11.06B,2.138B,1.433B,2.066B,656.20M,6.905B,588.00M,14.95B,32.83B,16.60M,4.025B,3.949B,17.88B,28.81B,13.93B,588.00M,1.256B,1.249B
MCD,2011-03,1.254B,1.940B,3.771B,0,1.16,1.15,2.670B,35.58B,2.341B,2011-03,111.50M,1.209B,-120.10M,-120.10M,22.64B,1.304B,10.52B,1.777B,2.738B,1.699B,489.90M,6.112B,563.60M,14.45B,32.08B,16.60M,3.824B,4.254B,17.63B,28.26B,13.37B,563.60M,1.377B,1.160B
