Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
ACN,2015-08,-1.412B,4.363B,5.860B,1.848M,2.252B,1.18,1.15,3.395B,2.451B,2.504B,2015-08,737.63M,4.279M,4.279M,801.88M,615.83M,25.59M,1.094B,6.238B,1.081B,293.34M,8.365B,1.411B,6.134B,18.20B,0.076M,10.70B,8.491B,11.56B,7.503B,3.064B,1.411B,1.988B,5.725B
ACN,2015-05,-1.252B,4.029B,5.750B,0.001M,2.400B,1.27,1.24,3.089B,752.36M,2.525B,2015-05,793.70M,2.411M,2.411M,752.36M,697.14M,27.22M,1.134B,5.488B,1.132B,281.86M,8.275B,1.391B,5.911B,17.31B,0.076M,11.07B,7.888B,10.84B,6.239B,2.954B,1.391B,1.717B,5.548B
ACN,2015-02,-1.133B,4.064B,5.691B,0.191M,2.514B,1.1,1.08,2.819B,725.92M,2.241B,2015-02,690.73M,5.435M,5.435M,725.92M,691.68M,27.03M,1.021B,4.980B,1.005B,261.77M,7.932B,1.220B,5.991B,16.99B,0.076M,11.01B,7.494B,10.44B,5.984B,2.948B,1.220B,1.559B,5.426B
ACN,2014-11,-1.041B,4.475B,5.804B,0.004M,2.198B,1.32,1.29,2.788B,740.50M,2.539B,2014-11,831.53M,7.288M,7.288M,740.50M,732.44M,26.79M,1.188B,5.940B,1.192B,299.78M,8.343B,1.352B,5.482B,17.63B,0.076M,11.58B,8.137B,11.61B,6.054B,3.476B,1.352B,1.715B,5.655B
ACN,2014-08,-871.95M,4.924B,5.799B,0.33M,2.372B,1.11,1.08,2.794B,2.546B,2.469B,2014-08,701.02M,2.816M,2.816M,793.44M,743.56M,26.40M,1.079B,5.786B,1.088B,327.89M,8.267B,1.389B,5.732B,17.93B,0.076M,11.90B,8.158B,11.65B,6.026B,3.487B,1.389B,1.780B,5.663B
ACN,2014-05,-706.41M,4.052B,5.704B,0.139M,2.328B,1.29,1.26,2.355B,786.60M,2.536B,2014-05,817.34M,3.223M,3.223M,786.60M,675.62M,26.53M,1.179B,5.288B,1.176B,294.12M,8.240B,1.358B,5.604B,17.00B,0.076M,11.13B,7.616B,10.86B,5.868B,3.241B,1.358B,1.720B,5.570B
ACN,2014-02,-866.50M,3.683B,5.337B,0.167M,2.459B,1.06,1.03,2.312B,783.96M,2.230B,2014-02,671.30M,3.612M,3.612M,783.96M,674.72M,26.32M,951.28M,4.829B,950.13M,227.80M,7.567B,1.279B,5.272B,16.36B,0.076M,10.63B,7.288B,10.57B,5.723B,3.282B,1.279B,1.558B,5.319B
ACN,2013-11,-885.71M,4.530B,5.350B,0,2.166B,1.18,1.15,1.931B,779.25M,2.449B,2013-11,751.85M,3.098M,3.098M,779.25M,704.44M,25.94M,1.073B,5.663B,1.084B,271.93M,7.800B,1.376B,4.928B,16.52B,0.075M,11.29B,7.829B,11.10B,5.224B,3.271B,1.376B,1.666B,5.233B
ACN,2013-08,-1.053B,5.634B,5.175B,0.013M,2.255B,1.04,1.01,2.145B,2.388B,2.350B,2013-08,671.00M,4.759M,4.759M,779.68M,692.22M,25.60M,983.99M,5.906B,964.90M,237.58M,7.525B,1.366B,4.960B,16.87B,0.075M,11.84B,8.161B,11.44B,5.023B,3.278B,1.366B,1.537B,4.847B
ACN,2013-05,-852.15M,5.941B,5.270B,0.013M,2.281B,1.25,1.21,1.473B,798.92M,2.438B,2013-05,810.26M,3.663M,3.663M,798.92M,651.72M,0.016M,1.093B,5.349B,1.147B,272.52M,7.708B,1.345B,5.325B,16.52B,0.075M,12.08B,7.631B,10.71B,4.445B,3.083B,1.345B,1.528B,4.850B
ACN,2013-02,-688.59M,5.636B,5.263B,0.011M,2.341B,1.7,1.65,1.439B,810.90M,2.230B,2013-02,1.102B,6.218M,6.218M,810.90M,682.54M,0.019M,940.76M,5.025B,1.181B,-5.749M,7.493B,1.290B,5.452B,16.36B,0.075M,12.02B,7.365B,10.42B,4.342B,3.053B,1.290B,1.389B,4.976B
ACN,2012-11,-610.40M,5.681B,5.302B,5.381M,2.149B,1.09,1.06,1.387B,2.328B,2.366B,2012-11,698.82M,4.218M,4.218M,799.44M,648.63M,0.022M,1.049B,2.489B,1.046B,280.42M,7.668B,1.317B,4.507B,16.41B,0.075M,12.01B,7.977B,11.41B,4.394B,3.437B,1.317B,1.606B,3.502B
ACN,2012-08,-678.15M,6.643B,5.039B,4.653M,2.297B,0.91,0.88,1.215B,2.425B,2.249B,2012-08,578.28M,8.302M,8.302M,779.49M,659.31M,0.049M,940.78M,5.812B,946.15M,310.00M,7.288B,1.308B,4.146B,16.67B,0.074M,12.59B,8.109B,12.04B,4.077B,3.932B,1.308B,1.475B,4.481B
ACN,2012-05,-596.55M,5.631B,5.270B,4.762M,2.175B,1.07,1.03,1.206B,0,2.371B,2012-05,689.22M,7.807M,7.807M,752.50M,596.84M,1.201M,1.061B,2.324B,1.066B,303.62M,7.641B,1.310B,4.106B,15.54B,0.074M,11.46B,7.593B,10.95B,4.078B,3.355B,1.310B,1.453B,3.222B
ACN,2012-02,-282.12M,5.572B,5.143B,4.419M,2.401B,1,0.97,1.232B,0,2.116B,2012-02,643.92M,5.026M,5.026M,775.87M,601.84M,1.62M,889.71M,2.243B,898.54M,184.35M,7.260B,1.227B,4.469B,15.81B,0.074M,11.55B,7.538B,10.81B,4.253B,3.277B,1.227B,1.452B,3.356B
ACN,2011-11,-452.48M,5.097B,5.338B,4.621M,2.139B,1,0.96,1.225B,0,2.252B,2011-11,642.09M,6.354M,6.354M,745.90M,615.55M,0,981.55M,2.352B,993.03M,281.27M,7.589B,1.270B,3.766B,15.29B,0.074M,10.99B,7.575B,11.07B,4.298B,3.497B,1.270B,1.457B,3.326B
ACN,2011-08,-134.38M,5.706B,4.959B,0,2.252B,0.95,0.91,1.132B,0,2.215B,2011-08,611.93M,8.006M,8.006M,785.23M,625.70M,0,922.94M,2.391B,935.40M,252.53M,7.174B,1.292B,3.879B,15.73B,0.074M,11.47B,7.907B,11.38B,4.260B,3.474B,1.292B,1.536B,4.622B
ACN,2011-05,-152.81M,5.261B,4.895B,0,2.185B,0.96,0.93,983.39M,0,2.310B,2011-05,628.01M,7.034M,7.034M,740.77M,616.15M,0,949.81M,2.251B,957.85M,258.78M,7.204B,1.360B,3.714B,14.90B,0.073M,11.15B,7.373B,10.73B,3.757B,3.355B,1.360B,1.538B,3.273B
